dataset,target_size,algorithm,oa,aa,k,fold
indian_pines,30,v0,0.69,0.65,0.64,0
indian_pines,30,v0,0.69,0.65,0.65,1
indian_pines,30,v0,0.7,0.63,0.66,2
indian_pines,30,v0,0.67,0.61,0.62,3
indian_pines,30,v0,0.69,0.62,0.64,4
indian_pines,30,v0,0.67,0.61,0.63,5
indian_pines,30,v0,0.68,0.62,0.63,6
indian_pines,30,v0,0.68,0.62,0.64,7
indian_pines,30,v0,0.67,0.63,0.63,8
indian_pines,30,v0,0.67,0.62,0.62,9
indian_pines,30,v0,0.68,0.57,0.63,10
indian_pines,30,v0,0.71,0.65,0.67,11
indian_pines,30,v0,0.69,0.64,0.65,12
indian_pines,30,v0,0.67,0.55,0.62,13
indian_pines,30,v0,0.68,0.62,0.64,14
indian_pines,30,v0,0.68,0.59,0.64,15
indian_pines,30,v0,0.7,0.61,0.65,16
indian_pines,30,v0,0.69,0.59,0.64,17
indian_pines,30,v0,0.68,0.6,0.63,18
indian_pines,30,v0,0.68,0.62,0.64,19
indian_pines,29,v0,0.68,0.65,0.64,0
indian_pines,29,v0,0.69,0.65,0.65,1
indian_pines,29,v0,0.7,0.63,0.66,2
indian_pines,29,v0,0.67,0.61,0.63,3
indian_pines,29,v0,0.68,0.62,0.63,4
indian_pines,29,v0,0.68,0.62,0.63,5
indian_pines,29,v0,0.68,0.62,0.63,6
indian_pines,29,v0,0.68,0.62,0.64,7
indian_pines,29,v0,0.68,0.62,0.63,8
indian_pines,29,v0,0.67,0.62,0.62,9
indian_pines,29,v0,0.68,0.57,0.63,10
indian_pines,29,v0,0.71,0.65,0.67,11
indian_pines,29,v0,0.69,0.65,0.65,12
indian_pines,29,v0,0.67,0.57,0.62,13
indian_pines,29,v0,0.69,0.61,0.64,14
indian_pines,29,v0,0.68,0.59,0.64,15
indian_pines,29,v0,0.7,0.62,0.66,16
indian_pines,29,v0,0.69,0.59,0.64,17
indian_pines,29,v0,0.68,0.61,0.64,18
indian_pines,29,v0,0.68,0.62,0.64,19
indian_pines,28,v0,0.69,0.65,0.64,0
indian_pines,28,v0,0.69,0.65,0.65,1
indian_pines,28,v0,0.7,0.64,0.66,2
indian_pines,28,v0,0.67,0.61,0.63,3
indian_pines,28,v0,0.68,0.62,0.63,4
indian_pines,28,v0,0.68,0.61,0.63,5
indian_pines,28,v0,0.68,0.63,0.63,6
indian_pines,28,v0,0.68,0.62,0.63,7
indian_pines,28,v0,0.68,0.62,0.63,8
indian_pines,28,v0,0.67,0.61,0.62,9
indian_pines,28,v0,0.68,0.58,0.63,10
indian_pines,28,v0,0.71,0.64,0.66,11
indian_pines,28,v0,0.69,0.65,0.65,12
indian_pines,28,v0,0.67,0.57,0.62,13
indian_pines,28,v0,0.69,0.61,0.65,14
indian_pines,28,v0,0.68,0.6,0.64,15
indian_pines,28,v0,0.7,0.62,0.66,16
indian_pines,28,v0,0.69,0.59,0.64,17
indian_pines,28,v0,0.68,0.6,0.64,18
indian_pines,28,v0,0.68,0.61,0.64,19
indian_pines,27,v0,0.7,0.66,0.65,0
indian_pines,27,v0,0.7,0.65,0.66,1
indian_pines,27,v0,0.71,0.64,0.66,2
indian_pines,27,v0,0.68,0.61,0.63,3
indian_pines,27,v0,0.69,0.63,0.64,4
indian_pines,27,v0,0.68,0.62,0.64,5
indian_pines,27,v0,0.69,0.64,0.65,6
indian_pines,27,v0,0.68,0.62,0.64,7
indian_pines,27,v0,0.68,0.63,0.64,8
indian_pines,27,v0,0.67,0.61,0.62,9
indian_pines,27,v0,0.68,0.59,0.64,10
indian_pines,27,v0,0.71,0.65,0.67,11
indian_pines,27,v0,0.69,0.66,0.65,12
indian_pines,27,v0,0.67,0.57,0.62,13
indian_pines,27,v0,0.69,0.61,0.65,14
indian_pines,27,v0,0.69,0.59,0.65,15
indian_pines,27,v0,0.7,0.63,0.66,16
indian_pines,27,v0,0.69,0.59,0.65,17
indian_pines,27,v0,0.68,0.6,0.64,18
indian_pines,27,v0,0.68,0.62,0.64,19
indian_pines,26,v0,0.69,0.65,0.65,0
indian_pines,26,v0,0.71,0.67,0.67,1
indian_pines,26,v0,0.71,0.66,0.67,2
indian_pines,26,v0,0.68,0.62,0.64,3
indian_pines,26,v0,0.69,0.64,0.65,4
