dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
indian_pines,30,v0,581.351,0.706,0.654,0.654,3|4|7|9|15|20|21|23|28|30|84|87|94|107|109|117|121|132|133|140|154|167|170|173|179|181|183|187|189|196,0.8052622675895691|0.4163716435432434|0.6294437646865845|0.14522568881511688|0.4910219609737396|0.8149639368057251|0.8737784028053284|0.884218156337738|0.7855184674263|0.6947105526924133|0.347329318523407|0.5350311994552612|0.33861568570137024|0.3410930335521698|0.5303676724433899|0.4680911600589752|0.7826618552207947|0.7735239267349243|0.47200480103492737|0.6297441124916077|0.6159665584564209|0.6648374199867249|0.7827928066253662|0.22412918508052826|0.2653830647468567|0.2203964740037918|0.46615269780158997|0.5881615877151489|0.652784526348114|0.8715635538101196
indian_pines,29,v0,0.0,0.704,0.653,0.653,3|4|7|9|15|20|21|23|28|30|84|87|94|107|109|117|121|132|133|140|154|170|173|179|181|183|187|189|196,0.8052622675895691|0.4163716435432434|0.6294437646865845|0.14522568881511688|0.4910219609737396|0.8149639368057251|0.8737784028053284|0.884218156337738|0.7855184674263|0.6947105526924133|0.347329318523407|0.5350311994552612|0.33861568570137024|0.3410930335521698|0.5303676724433899|0.4680911600589752|0.7826618552207947|0.7735239267349243|0.47200480103492737|0.6297441124916077|0.6159665584564209|0.7827928066253662|0.22412918508052826|0.2653830647468567|0.2203964740037918|0.46615269780158997|0.5881615877151489|0.652784526348114|0.8715635538101196
indian_pines,28,v0,0.0,0.702,0.65,0.65,3|4|7|9|15|20|21|23|28|30|84|87|94|107|109|117|121|132|133|140|154|173|179|181|183|187|189|196,0.8052622675895691|0.4163716435432434|0.6294437646865845|0.14522568881511688|0.4910219609737396|0.8149639368057251|0.8737784028053284|0.884218156337738|0.7855184674263|0.6947105526924133|0.347329318523407|0.5350311994552612|0.33861568570137024|0.3410930335521698|0.5303676724433899|0.4680911600589752|0.7826618552207947|0.7735239267349243|0.47200480103492737|0.6297441124916077|0.6159665584564209|0.22412918508052826|0.2653830647468567|0.2203964740037918|0.46615269780158997|0.5881615877151489|0.652784526348114|0.8715635538101196
indian_pines,27,v0,0.0,0.696,0.643,0.643,3|4|7|9|15|20|21|23|28|30|84|87|107|109|117|121|132|133|140|154|173|179|181|183|187|189|196,0.8052622675895691|0.4163716435432434|0.6294437646865845|0.14522568881511688|0.4910219609737396|0.8149639368057251|0.8737784028053284|0.884218156337738|0.7855184674263|0.6947105526924133|0.347329318523407|0.5350311994552612|0.3410930335521698|0.5303676724433899|0.4680911600589752|0.7826618552207947|0.7735239267349243|0.47200480103492737|0.6297441124916077|0.6159665584564209|0.22412918508052826|0.2653830647468567|0.2203964740037918|0.46615269780158997|0.5881615877151489|0.652784526348114|0.8715635538101196
indian_pines,26,v0,0.0,0.693,0.639,0.639,3|4|7|9|15|20|21|23|28|30|84|87|107|109|117|121|132|133|140|154|173|179|183|187|189|196,0.8052622675895691|0.4163716435432434|0.6294437646865845|0.14522568881511688|0.4910219609737396|0.8149639368057251|0.8737784028053284|0.884218156337738|0.7855184674263|0.6947105526924133|0.347329318523407|0.5350311994552612|0.3410930335521698|0.5303676724433899|0.4680911600589752|0.7826618552207947|0.7735239267349243|0.47200480103492737|0.6297441124916077|0.6159665584564209|0.22412918508052826|0.2653830647468567|0.46615269780158997|0.5881615877151489|0.652784526348114|0.8715635538101196
indian_pines,25,v0,0.0,0.694,0.641,0.641,3|4|7|9|15|20|21|23|28|30|84|87|107|117|121|132|133|140|154|173|179|183|187|189|196,0.8052622675895691|0.4163716435432434|0.6294437646865845|0.14522568881511688|0.4910219609737396|0.8149639368057251|0.8737784028053284|0.884218156337738|0.7855184674263|0.6947105526924133|0.347329318523407|0.5350311994552612|0.3410930335521698|0.4680911600589752|0.7826618552207947|0.7735239267349243|0.47200480103492737|0.6297441124916077|0.6159665584564209|0.22412918508052826|0.2653830647468567|0.46615269780158997|0.5881615877151489|0.652784526348114|0.8715635538101196
indian_pines,24,v0,0.0,0.688,0.635,0.635,3|4|7|9|15|20|21|23|28|30|84|87|107|117|121|132|133|140|173|179|183|187|189|196,0.8052622675895691|0.4163716435432434|0.6294437646865845|0.14522568881511688|0.4910219609737396|0.8149639368057251|0.8737784028053284|0.884218156337738|0.7855184674263|0.6947105526924133|0.347329318523407|0.5350311994552612|0.3410930335521698|0.4680911600589752|0.7826618552207947|0.7735239267349243|0.47200480103492737|0.6297441124916077|0.22412918508052826|0.2653830647468567|0.46615269780158997|0.5881615877151489|0.652784526348114|0.8715635538101196
indian_pines,23,v0,0.0,0.689,0.637,0.637,4|7|9|15|20|21|23|28|30|84|87|107|117|121|132|133|140|173|179|183|187|189|196,0.4163716435432434|0.6294437646865845|0.14522568881511688|0.4910219609737396|0.8149639368057251|0.8737784028053284|0.884218156337738|0.7855184674263|0.6947105526924133|0.347329318523407|0.5350311994552612|0.3410930335521698|0.4680911600589752|0.7826618552207947|0.7735239267349243|0.47200480103492737|0.6297441124916077|0.22412918508052826|0.2653830647468567|0.46615269780158997|0.5881615877151489|0.652784526348114|0.8715635538101196
indian_pines,22,v0,0.0,0.689,0.636,0.636,4|7|15|20|21|23|28|30|84|87|107|117|121|132|133|140|173|179|183|187|189|196,0.4163716435432434|0.6294437646865845|0.4910219609737396|0.8149639368057251|0.8737784028053284|0.884218156337738|0.7855184674263|0.6947105526924133|0.347329318523407|0.5350311994552612|0.3410930335521698|0.4680911600589752|0.7826618552207947|0.7735239267349243|0.47200480103492737|0.6297441124916077|0.22412918508052826|0.2653830647468567|0.46615269780158997|0.5881615877151489|0.652784526348114|0.8715635538101196
indian_pines,21,v0,0.0,0.683,0.627,0.627,4|7|15|20|21|23|30|84|87|107|117|121|132|133|140|173|179|183|187|189|196,0.4163716435432434|0.6294437646865845|0.4910219609737396|0.8149639368057251|0.8737784028053284|0.884218156337738|0.6947105526924133|0.347329318523407|0.5350311994552612|0.3410930335521698|0.4680911600589752|0.7826618552207947|0.7735239267349243|0.47200480103492737|0.6297441124916077|0.22412918508052826|0.2653830647468567|0.46615269780158997|0.5881615877151489|0.652784526348114|0.8715635538101196
