dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
indian_pines,20,v3,0.0,0.777,0.758,0.758,6|7|8|28|35|38|40|48|59|63|68|78|97|112|132|133|148|158|172|181,0.7222166657447815|0.8406240940093994|0.4674855172634125|0.6660153269767761|0.47638437151908875|1.0288316011428833|0.2955644130706787|0.3168460726737976|0.17905007302761078|0.41271844506263733|0.10404860228300095|1.0308971405029297|0.01927868463099003|1.0430505275726318|0.015154139138758183|0.32450416684150696|0.06927710026502609|0.7893452644348145|0.5952587723731995|0.40428322553634644
indian_pines,19,v3,0.0,0.771,0.752,0.752,6|7|8|28|35|38|40|48|59|63|68|78|97|112|132|133|148|158|172,0.7222166657447815|0.8406240940093994|0.4674855172634125|0.6660153269767761|0.47638437151908875|1.0288316011428833|0.2955644130706787|0.3168460726737976|0.17905007302761078|0.41271844506263733|0.10404860228300095|1.0308971405029297|0.01927868463099003|1.0430505275726318|0.015154139138758183|0.32450416684150696|0.06927710026502609|0.7893452644348145|0.5952587723731995
indian_pines,18,v3,0.0,0.761,0.743,0.743,6|7|8|28|35|38|40|48|59|63|68|78|97|112|132|133|148|172,0.7222166657447815|0.8406240940093994|0.4674855172634125|0.6660153269767761|0.47638437151908875|1.0288316011428833|0.2955644130706787|0.3168460726737976|0.17905007302761078|0.41271844506263733|0.10404860228300095|1.0308971405029297|0.01927868463099003|1.0430505275726318|0.015154139138758183|0.32450416684150696|0.06927710026502609|0.5952587723731995
indian_pines,17,v3,0.0,0.747,0.727,0.727,6|7|8|28|38|40|48|59|63|68|78|97|112|132|133|148|172,0.7222166657447815|0.8406240940093994|0.4674855172634125|0.6660153269767761|1.0288316011428833|0.2955644130706787|0.3168460726737976|0.17905007302761078|0.41271844506263733|0.10404860228300095|1.0308971405029297|0.01927868463099003|1.0430505275726318|0.015154139138758183|0.32450416684150696|0.06927710026502609|0.5952587723731995
indian_pines,16,v3,0.0,0.743,0.722,0.722,6|7|8|28|38|40|48|59|63|68|78|97|112|133|148|172,0.7222166657447815|0.8406240940093994|0.4674855172634125|0.6660153269767761|1.0288316011428833|0.2955644130706787|0.3168460726737976|0.17905007302761078|0.41271844506263733|0.10404860228300095|1.0308971405029297|0.01927868463099003|1.0430505275726318|0.32450416684150696|0.06927710026502609|0.5952587723731995
indian_pines,15,v3,0.0,0.744,0.72,0.72,6|7|8|28|38|40|48|63|68|78|97|112|133|148|172,0.7222166657447815|0.8406240940093994|0.4674855172634125|0.6660153269767761|1.0288316011428833|0.2955644130706787|0.3168460726737976|0.41271844506263733|0.10404860228300095|1.0308971405029297|0.01927868463099003|1.0430505275726318|0.32450416684150696|0.06927710026502609|0.5952587723731995
indian_pines,14,v3,0.0,0.747,0.72,0.72,6|8|28|38|40|48|63|68|78|97|112|133|148|172,0.7222166657447815|0.4674855172634125|0.6660153269767761|1.0288316011428833|0.2955644130706787|0.3168460726737976|0.41271844506263733|0.10404860228300095|1.0308971405029297|0.01927868463099003|1.0430505275726318|0.32450416684150696|0.06927710026502609|0.5952587723731995
indian_pines,13,v3,0.0,0.747,0.717,0.717,6|28|38|40|48|63|68|78|97|112|133|148|172,0.7222166657447815|0.6660153269767761|1.0288316011428833|0.2955644130706787|0.3168460726737976|0.41271844506263733|0.10404860228300095|1.0308971405029297|0.01927868463099003|1.0430505275726318|0.32450416684150696|0.06927710026502609|0.5952587723731995
indian_pines,12,v3,0.0,0.751,0.719,0.719,6|28|38|40|63|68|78|97|112|133|148|172,0.7222166657447815|0.6660153269767761|1.0288316011428833|0.2955644130706787|0.41271844506263733|0.10404860228300095|1.0308971405029297|0.01927868463099003|1.0430505275726318|0.32450416684150696|0.06927710026502609|0.5952587723731995
indian_pines,11,v3,0.0,0.74,0.71,0.71,28|38|40|63|68|78|97|112|133|148|172,0.6660153269767761|1.0288316011428833|0.2955644130706787|0.41271844506263733|0.10404860228300095|1.0308971405029297|0.01927868463099003|1.0430505275726318|0.32450416684150696|0.06927710026502609|0.5952587723731995
indian_pines,10,v3,0.0,0.743,0.709,0.709,28|38|63|68|78|97|112|133|148|172,0.6660153269767761|1.0288316011428833|0.41271844506263733|0.10404860228300095|1.0308971405029297|0.01927868463099003|1.0430505275726318|0.32450416684150696|0.06927710026502609|0.5952587723731995
indian_pines,9,v3,0.0,0.738,0.703,0.703,28|38|63|78|97|112|133|148|172,0.6660153269767761|1.0288316011428833|0.41271844506263733|1.0308971405029297|0.01927868463099003|1.0430505275726318|0.32450416684150696|0.06927710026502609|0.5952587723731995
indian_pines,8,v3,0.0,0.744,0.706,0.706,28|38|63|97|112|133|148|172,0.6660153269767761|1.0288316011428833|0.41271844506263733|0.01927868463099003|1.0430505275726318|0.32450416684150696|0.06927710026502609|0.5952587723731995
indian_pines,7,v3,0.0,0.725,0.68,0.68,28|63|97|112|133|148|172,0.6660153269767761|0.41271844506263733|0.01927868463099003|1.0430505275726318|0.32450416684150696|0.06927710026502609|0.5952587723731995
indian_pines,6,v3,0.0,0.704,0.657,0.657,28|63|97|133|148|172,0.6660153269767761|0.41271844506263733|0.01927868463099003|0.32450416684150696|0.06927710026502609|0.5952587723731995
indian_pines,5,v3,0.0,0.7,0.65,0.65,28|63|97|133|148,0.6660153269767761|0.41271844506263733|0.01927868463099003|0.32450416684150696|0.06927710026502609
