dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,14,bsnet,0.0,0.71,0.684,0.67,0|5|35|48|51|60|67|68|102|103|117|148|149|165,3
indian_pines,13,bsnet,0.0,0.73,0.722,0.692,0|5|35|48|51|60|67|68|103|117|148|149|165,3
indian_pines,12,bsnet,0.0,0.717,0.709,0.677,0|5|35|48|51|60|67|103|117|148|149|165,3
indian_pines,11,bsnet,0.0,0.697,0.687,0.655,0|35|48|51|60|67|103|117|148|149|165,3
indian_pines,10,bsnet,0.0,0.677,0.677,0.632,0|35|48|51|60|103|117|148|149|165,3
indian_pines,9,bsnet,0.0,0.653,0.598,0.603,0|48|51|60|103|117|148|149|165,3
indian_pines,8,bsnet,0.0,0.655,0.569,0.604,0|48|51|60|103|117|148|165,3
indian_pines,7,bsnet,0.0,0.592,0.527,0.532,0|48|51|60|103|117|148,3
indian_pines,6,bsnet,0.0,0.633,0.567,0.578,48|51|60|103|117|148,3
indian_pines,5,bsnet,0.0,0.62,0.565,0.562,48|60|103|117|148,3
indian_pines,30,bsnet,54.33,0.806,0.812,0.779,0|4|5|30|35|40|46|47|48|51|57|60|67|68|71|72|74|98|101|103|112|117|125|148|149|152|160|165|181|183,4
indian_pines,29,bsnet,0.0,0.803,0.81,0.776,0|4|5|30|35|40|46|47|48|51|57|60|67|68|71|72|74|98|101|103|112|117|125|148|149|152|165|181|183,4
indian_pines,28,bsnet,0.0,0.796,0.8,0.769,0|4|5|30|35|40|46|47|48|51|60|67|68|71|72|74|98|101|103|112|117|125|148|149|152|165|181|183,4
indian_pines,27,bsnet,0.0,0.797,0.802,0.769,0|4|5|30|35|40|46|47|48|51|60|67|68|71|72|74|101|103|112|117|125|148|149|152|165|181|183,4
indian_pines,26,bsnet,0.0,0.795,0.797,0.767,0|4|5|30|35|40|46|47|48|51|60|67|68|71|72|74|101|103|112|117|125|148|149|165|181|183,4
indian_pines,25,bsnet,0.0,0.796,0.797,0.768,0|4|5|30|35|40|46|47|48|51|60|67|68|71|72|74|101|103|112|117|125|148|149|165|183,4
indian_pines,24,bsnet,0.0,0.802,0.799,0.775,0|4|5|30|35|40|46|47|48|51|60|67|68|71|72|101|103|112|117|125|148|149|165|183,4
indian_pines,23,bsnet,0.0,0.792,0.8,0.763,0|4|5|30|35|46|47|48|51|60|67|68|71|72|101|103|112|117|125|148|149|165|183,4
indian_pines,22,bsnet,0.0,0.796,0.777,0.768,0|4|5|30|35|46|47|48|51|60|67|68|71|72|101|103|112|117|125|148|149|165,4
indian_pines,21,bsnet,0.0,0.782,0.773,0.752,0|4|5|30|35|46|47|48|51|60|67|68|71|72|101|103|112|117|148|149|165,4
indian_pines,20,bsnet,0.0,0.773,0.772,0.742,0|4|5|30|35|46|47|48|51|60|67|68|71|72|103|112|117|148|149|165,4
indian_pines,19,bsnet,0.0,0.741,0.717,0.704,0|4|5|35|46|47|48|51|60|67|68|71|72|103|112|117|148|149|165,4
indian_pines,18,bsnet,0.0,0.737,0.718,0.701,0|4|5|35|46|47|48|51|60|67|68|71|103|112|117|148|149|165,4
indian_pines,17,bsnet,0.0,0.733,0.716,0.695,0|4|5|35|46|47|48|60|67|68|71|103|112|117|148|149|165,4
indian_pines,16,bsnet,0.0,0.733,0.717,0.696,0|4|5|35|46|47|48|60|68|71|103|112|117|148|149|165,4
indian_pines,15,bsnet,0.0,0.729,0.696,0.691,0|5|35|46|47|48|60|68|71|103|112|117|148|149|165,4
indian_pines,14,bsnet,0.0,0.727,0.695,0.69,0|5|35|46|47|48|60|68|71|103|112|117|148|165,4
indian_pines,13,bsnet,0.0,0.705,0.71,0.664,0|35|46|47|48|60|68|71|103|112|117|148|165,4
indian_pines,12,bsnet,0.0,0.696,0.683,0.654,0|35|46|48|60|68|71|103|112|117|148|165,4
indian_pines,11,bsnet,0.0,0.698,0.685,0.656,0|35|46|48|60|68|103|112|117|148|165,4
indian_pines,10,bsnet,0.0,0.696,0.698,0.653,0|35|48|60|68|103|112|117|148|165,4
indian_pines,9,bsnet,0.0,0.67,0.654,0.624,0|35|48|60|68|103|112|117|148,4
indian_pines,8,bsnet,0.0,0.631,0.591,0.579,0|48|60|68|103|112|117|148,4
indian_pines,7,bsnet,0.0,0.596,0.528,0.535,0|48|60|68|103|117|148,4
indian_pines,6,bsnet,0.0,0.627,0.563,0.571,48|60|68|103|117|148,4
indian_pines,5,bsnet,0.0,0.614,0.495,0.555,48|60|103|117|148,4
indian_pines,30,bsnet,59.643,0.825,0.747,0.8,0|4|5|30|35|46|47|48|51|60|67|68|71|72|81|84|98|103|112|117|125|130|148|149|152|165|168|175|181|183,5
indian_pines,29,bsnet,0.0,0.816,0.765,0.79,0|4|5|30|35|46|47|48|51|60|67|68|71|72|81|84|98|103|112|117|125|130|148|149|152|165|168|181|183,5
indian_pines,28,bsnet,0.0,0.809,0.736,0.782,0|4|5|30|35|46|47|48|51|60|67|68|71|72|84|98|103|112|117|125|130|148|149|152|165|168|181|183,5
indian_pines,27,bsnet,0.0,0.806,0.735,0.778,0|4|5|30|35|46|47|48|51|60|67|68|71|72|84|98|103|112|117|125|130|148|149|152|165|168|183,5
indian_pines,26,bsnet,0.0,0.812,0.733,0.785,0|4|5|30|35|46|47|48|51|60|67|68|71|72|98|103|112|117|125|130|148|149|152|165|168|183,5
indian_pines,25,bsnet,0.0,0.81,0.733,0.783,0|4|5|30|35|46|47|48|51|60|67|68|71|72|98|103|112|117|125|148|149|152|165|168|183,5
indian_pines,24,bsnet,0.0,0.801,0.733,0.773,0|4|5|30|35|46|48|51|60|67|68|71|72|98|103|112|117|125|148|149|152|165|168|183,5
indian_pines,23,bsnet,0.0,0.805,0.727,0.777,0|4|5|30|35|46|48|51|60|67|68|71|72|103|112|117|125|148|149|152|165|168|183,5
indian_pines,22,bsnet,0.0,0.795,0.719,0.766,0|4|5|30|35|46|48|51|60|67|68|71|72|103|112|117|148|149|152|165|168|183,5
indian_pines,21,bsnet,0.0,0.783,0.708,0.753,0|4|5|30|35|46|48|51|60|67|68|71|72|103|112|117|148|149|152|165|183,5
indian_pines,20,bsnet,0.0,0.756,0.695,0.721,0|4|5|35|46|48|51|60|67|68|71|72|103|112|117|148|149|152|165|183,5
indian_pines,19,bsnet,0.0,0.746,0.682,0.71,0|4|5|35|46|48|51|60|67|68|71|72|103|112|117|148|149|152|165,5
indian_pines,18,bsnet,0.0,0.741,0.679,0.705,0|4|5|35|46|48|51|60|67|68|71|103|112|117|148|149|152|165,5
indian_pines,17,bsnet,0.0,0.752,0.683,0.717,0|4|5|35|46|48|51|60|67|68|71|103|112|117|148|149|165,5
indian_pines,16,bsnet,0.0,0.752,0.681,0.717,0|4|5|35|46|48|51|60|68|71|103|112|117|148|149|165,5
indian_pines,15,bsnet,0.0,0.753,0.685,0.718,0|4|5|35|46|48|60|68|71|103|112|117|148|149|165,5
indian_pines,14,bsnet,0.0,0.757,0.68,0.723,0|4|5|35|46|60|68|71|103|112|117|148|149|165,5
indian_pines,13,bsnet,0.0,0.711,0.665,0.671,0|4|5|46|60|68|71|103|112|117|148|149|165,5
indian_pines,12,bsnet,0.0,0.705,0.631,0.663,0|4|5|46|60|71|103|112|117|148|149|165,5
indian_pines,11,bsnet,0.0,0.749,0.692,0.713,4|5|46|60|71|103|112|117|148|149|165,5
indian_pines,10,bsnet,0.0,0.726,0.682,0.688,4|5|60|71|103|112|117|148|149|165,5
indian_pines,9,bsnet,0.0,0.685,0.634,0.64,4|5|60|71|103|112|117|148|149,5
indian_pines,8,bsnet,0.0,0.642,0.557,0.589,4|5|60|103|112|117|148|149,5
indian_pines,7,bsnet,0.0,0.657,0.594,0.604,4|60|103|112|117|148|149,5
indian_pines,6,bsnet,0.0,0.653,0.576,0.6,4|60|103|112|117|148,5
indian_pines,5,bsnet,0.0,0.633,0.544,0.574,60|103|112|117|148,5
indian_pines,30,bsnet,71.478,0.798,0.796,0.768,0|4|5|30|35|40|43|46|47|48|51|60|67|68|71|72|74|102|103|112|117|125|129|138|148|149|160|165|183|199,6
indian_pines,29,bsnet,0.0,0.794,0.795,0.764,0|4|5|30|35|40|46|47|48|51|60|67|68|71|72|74|102|103|112|117|125|129|138|148|149|160|165|183|199,6
indian_pines,28,bsnet,0.0,0.795,0.793,0.765,0|4|5|30|35|40|46|47|48|51|60|67|68|71|72|74|102|103|112|117|125|129|148|149|160|165|183|199,6
indian_pines,27,bsnet,0.0,0.808,0.811,0.781,0|4|5|30|35|40|46|47|48|51|60|67|68|71|72|74|102|103|112|117|125|129|148|149|160|165|183,6
indian_pines,26,bsnet,0.0,0.806,0.831,0.779,0|4|5|30|35|40|46|47|48|51|60|67|68|71|72|74|102|103|112|117|125|148|149|160|165|183,6
indian_pines,25,bsnet,0.0,0.785,0.818,0.755,0|4|5|30|35|40|46|47|48|51|60|67|68|71|72|74|102|103|112|117|148|149|160|165|183,6
indian_pines,24,bsnet,0.0,0.785,0.786,0.755,0|4|5|35|40|46|47|48|51|60|67|68|71|72|74|102|103|112|117|148|149|160|165|183,6
indian_pines,23,bsnet,0.0,0.78,0.777,0.749,0|4|5|35|40|46|47|48|51|60|67|68|71|72|102|103|112|117|148|149|160|165|183,6
indian_pines,22,bsnet,0.0,0.768,0.762,0.735,0|4|5|35|40|46|47|48|51|60|67|68|72|102|103|112|117|148|149|160|165|183,6
indian_pines,21,bsnet,0.0,0.76,0.733,0.726,0|4|5|35|40|46|47|48|51|60|67|68|72|102|103|112|117|148|149|160|165,6
indian_pines,20,bsnet,0.0,0.757,0.727,0.723,0|4|5|35|40|46|47|48|51|60|67|68|102|103|112|117|148|149|160|165,6
indian_pines,19,bsnet,0.0,0.744,0.721,0.708,0|4|5|35|46|47|48|51|60|67|68|102|103|112|117|148|149|160|165,6
indian_pines,18,bsnet,0.0,0.746,0.734,0.71,0|5|35|46|47|48|51|60|67|68|102|103|112|117|148|149|160|165,6
indian_pines,17,bsnet,0.0,0.743,0.751,0.706,0|5|35|46|48|51|60|67|68|102|103|112|117|148|149|160|165,6
indian_pines,16,bsnet,0.0,0.743,0.731,0.705,0|5|35|46|48|51|60|67|102|103|112|117|148|149|160|165,6
indian_pines,15,bsnet,0.0,0.738,0.723,0.7,0|5|35|48|51|60|67|102|103|112|117|148|149|160|165,6
indian_pines,14,bsnet,0.0,0.765,0.746,0.732,5|35|48|51|60|67|102|103|112|117|148|149|160|165,6
indian_pines,13,bsnet,0.0,0.759,0.742,0.725,5|35|48|51|60|67|102|103|112|117|148|149|165,6
indian_pines,12,bsnet,0.0,0.752,0.737,0.716,5|35|48|60|67|102|103|112|117|148|149|165,6
indian_pines,11,bsnet,0.0,0.733,0.714,0.694,5|48|60|67|102|103|112|117|148|149|165,6
indian_pines,10,bsnet,0.0,0.756,0.706,0.72,5|48|60|67|103|112|117|148|149|165,6
indian_pines,9,bsnet,0.0,0.73,0.675,0.69,48|60|67|103|112|117|148|149|165,6
indian_pines,8,bsnet,0.0,0.715,0.607,0.673,48|60|103|112|117|148|149|165,6
indian_pines,7,bsnet,0.0,0.673,0.57,0.623,48|60|103|112|117|148|149,6
indian_pines,6,bsnet,0.0,0.681,0.622,0.632,48|60|103|112|117|148,6
indian_pines,5,bsnet,0.0,0.637,0.517,0.581,48|60|103|117|148,6
indian_pines,30,bsnet,63.607,0.788,0.682,0.758,0|4|5|30|35|40|46|47|48|51|60|67|68|71|72|74|98|102|103|112|117|125|148|149|152|160|165|182|183|199,7
indian_pines,29,bsnet,0.0,0.78,0.675,0.749,0|4|5|30|35|40|46|47|48|51|60|67|68|71|72|74|102|103|112|117|125|148|149|152|160|165|182|183|199,7
indian_pines,28,bsnet,0.0,0.767,0.665,0.734,0|4|5|30|35|40|46|47|48|51|60|67|68|71|72|74|102|103|112|117|125|148|149|152|160|165|182|199,7
indian_pines,27,bsnet,0.0,0.762,0.663,0.728,0|4|5|30|35|40|46|47|48|51|60|67|68|71|72|74|102|103|112|117|125|148|149|152|160|165|199,7
indian_pines,26,bsnet,0.0,0.747,0.64,0.711,0|4|5|30|35|40|46|47|48|51|60|67|68|71|72|74|102|103|112|117|125|148|149|152|165|199,7
indian_pines,25,bsnet,0.0,0.752,0.637,0.716,0|4|5|30|35|40|46|47|48|51|60|67|68|71|72|102|103|112|117|125|148|149|152|165|199,7
indian_pines,24,bsnet,0.0,0.749,0.637,0.714,0|4|5|30|35|40|46|47|48|51|60|67|68|71|72|102|103|112|117|125|148|149|165|199,7
indian_pines,23,bsnet,0.0,0.765,0.685,0.733,0|4|5|30|35|40|46|47|48|51|60|67|68|71|72|102|103|112|117|125|148|149|165,7
indian_pines,22,bsnet,0.0,0.768,0.694,0.736,0|4|5|30|35|46|47|48|51|60|67|68|71|72|102|103|112|117|125|148|149|165,7
indian_pines,21,bsnet,0.0,0.746,0.661,0.711,0|4|5|35|46|47|48|51|60|67|68|71|72|102|103|112|117|125|148|149|165,7
indian_pines,20,bsnet,0.0,0.739,0.647,0.702,0|4|5|35|46|47|48|60|67|68|71|72|102|103|112|117|125|148|149|165,7
indian_pines,19,bsnet,0.0,0.748,0.651,0.711,0|4|5|35|46|47|48|60|67|68|71|72|103|112|117|125|148|149|165,7
indian_pines,18,bsnet,0.0,0.755,0.654,0.719,0|4|5|35|46|47|48|60|67|68|71|103|112|117|125|148|149|165,7
indian_pines,17,bsnet,0.0,0.73,0.637,0.691,0|4|5|46|47|48|60|67|68|71|103|112|117|125|148|149|165,7
indian_pines,16,bsnet,0.0,0.718,0.638,0.677,0|4|5|46|47|48|60|67|68|71|103|112|117|148|149|165,7
indian_pines,15,bsnet,0.0,0.721,0.62,0.68,0|4|5|46|47|48|60|68|71|103|112|117|148|149|165,7
indian_pines,14,bsnet,0.0,0.72,0.614,0.679,0|4|5|46|48|60|68|71|103|112|117|148|149|165,7
indian_pines,13,bsnet,0.0,0.685,0.595,0.64,0|4|5|46|48|60|68|71|103|112|117|148|149,7
indian_pines,12,bsnet,0.0,0.728,0.657,0.689,4|5|46|48|60|68|71|103|112|117|148|149,7
indian_pines,11,bsnet,0.0,0.722,0.633,0.681,4|5|46|48|60|68|103|112|117|148|149,7
indian_pines,10,bsnet,0.0,0.705,0.603,0.662,4|46|48|60|68|103|112|117|148|149,7
indian_pines,9,bsnet,0.0,0.679,0.551,0.632,4|46|48|60|103|112|117|148|149,7
indian_pines,8,bsnet,0.0,0.659,0.537,0.609,4|48|60|103|112|117|148|149,7
indian_pines,7,bsnet,0.0,0.656,0.532,0.604,48|60|103|112|117|148|149,7
indian_pines,6,bsnet,0.0,0.612,0.511,0.552,60|103|112|117|148|149,7
indian_pines,5,bsnet,0.0,0.597,0.482,0.532,60|103|117|148|149,7
indian_pines,30,bsnet,66.793,0.745,0.673,0.709,0|4|5|35|40|43|46|47|48|51|53|60|67|68|71|72|74|102|103|112|117|138|148|149|165|168|175|182|183|199,8
indian_pines,29,bsnet,0.0,0.757,0.676,0.722,0|4|5|35|40|43|46|47|48|51|53|60|67|68|71|72|74|102|103|112|117|138|148|149|165|168|175|182|183,8
