dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
indian_pines,30,v3_simple2,169.753,0.795,0.772,0.772,6|7|8|27|34|35|37|38|40|48|52|53|63|70|78|97|112|113|131|132|133|148|153|158|160|161|169|172|174|181,0.30389708280563354|1.5790135860443115|0.5806425213813782|0.7832280397415161|1.442797303199768|0.770053505897522|0.7491734027862549|1.3770923614501953|0.3181008994579315|0.5838790535926819|1.0830107927322388|0.44790390133857727|0.9985597729682922|0.23651772737503052|0.5545497536659241|0.5195470452308655|0.6119910478591919|0.12512223422527313|0.8345505595207214|1.1114823818206787|0.168458491563797|0.7406570315361023|0.8683602809906006|1.3173327445983887|0.6342725157737732|0.6913591623306274|0.5018521547317505|0.6583188772201538|0.5475432872772217|0.33570992946624756
indian_pines,29,v3_simple2,0.0,0.794,0.772,0.772,6|7|8|27|34|35|37|38|40|48|53|63|70|78|97|112|113|131|132|133|148|153|158|160|161|169|172|174|181,0.30389708280563354|1.5790135860443115|0.5806425213813782|0.7832280397415161|1.442797303199768|0.770053505897522|0.7491734027862549|1.3770923614501953|0.3181008994579315|0.5838790535926819|0.44790390133857727|0.9985597729682922|0.23651772737503052|0.5545497536659241|0.5195470452308655|0.6119910478591919|0.12512223422527313|0.8345505595207214|1.1114823818206787|0.168458491563797|0.7406570315361023|0.8683602809906006|1.3173327445983887|0.6342725157737732|0.6913591623306274|0.5018521547317505|0.6583188772201538|0.5475432872772217|0.33570992946624756
indian_pines,28,v3_simple2,0.0,0.794,0.769,0.769,6|7|8|27|34|35|37|38|40|48|53|63|78|97|112|113|131|132|133|148|153|158|160|161|169|172|174|181,0.30389708280563354|1.5790135860443115|0.5806425213813782|0.7832280397415161|1.442797303199768|0.770053505897522|0.7491734027862549|1.3770923614501953|0.3181008994579315|0.5838790535926819|0.44790390133857727|0.9985597729682922|0.5545497536659241|0.5195470452308655|0.6119910478591919|0.12512223422527313|0.8345505595207214|1.1114823818206787|0.168458491563797|0.7406570315361023|0.8683602809906006|1.3173327445983887|0.6342725157737732|0.6913591623306274|0.5018521547317505|0.6583188772201538|0.5475432872772217|0.33570992946624756
indian_pines,27,v3_simple2,0.0,0.793,0.768,0.768,6|7|8|27|34|35|37|38|40|48|53|63|78|97|112|113|131|132|133|148|153|160|161|169|172|174|181,0.30389708280563354|1.5790135860443115|0.5806425213813782|0.7832280397415161|1.442797303199768|0.770053505897522|0.7491734027862549|1.3770923614501953|0.3181008994579315|0.5838790535926819|0.44790390133857727|0.9985597729682922|0.5545497536659241|0.5195470452308655|0.6119910478591919|0.12512223422527313|0.8345505595207214|1.1114823818206787|0.168458491563797|0.7406570315361023|0.8683602809906006|0.6342725157737732|0.6913591623306274|0.5018521547317505|0.6583188772201538|0.5475432872772217|0.33570992946624756
indian_pines,26,v3_simple2,0.0,0.79,0.767,0.767,6|7|8|27|34|35|37|38|40|48|53|63|78|97|112|113|131|132|133|148|153|160|169|172|174|181,0.30389708280563354|1.5790135860443115|0.5806425213813782|0.7832280397415161|1.442797303199768|0.770053505897522|0.7491734027862549|1.3770923614501953|0.3181008994579315|0.5838790535926819|0.44790390133857727|0.9985597729682922|0.5545497536659241|0.5195470452308655|0.6119910478591919|0.12512223422527313|0.8345505595207214|1.1114823818206787|0.168458491563797|0.7406570315361023|0.8683602809906006|0.6342725157737732|0.5018521547317505|0.6583188772201538|0.5475432872772217|0.33570992946624756
indian_pines,25,v3_simple2,0.0,0.79,0.766,0.766,6|7|8|27|34|35|37|38|40|48|53|63|78|97|112|113|131|132|133|148|153|160|172|174|181,0.30389708280563354|1.5790135860443115|0.5806425213813782|0.7832280397415161|1.442797303199768|0.770053505897522|0.7491734027862549|1.3770923614501953|0.3181008994579315|0.5838790535926819|0.44790390133857727|0.9985597729682922|0.5545497536659241|0.5195470452308655|0.6119910478591919|0.12512223422527313|0.8345505595207214|1.1114823818206787|0.168458491563797|0.7406570315361023|0.8683602809906006|0.6342725157737732|0.6583188772201538|0.5475432872772217|0.33570992946624756
indian_pines,24,v3_simple2,0.0,0.788,0.76,0.76,6|7|8|27|34|35|37|38|40|48|53|63|97|112|113|131|132|133|148|153|160|172|174|181,0.30389708280563354|1.5790135860443115|0.5806425213813782|0.7832280397415161|1.442797303199768|0.770053505897522|0.7491734027862549|1.3770923614501953|0.3181008994579315|0.5838790535926819|0.44790390133857727|0.9985597729682922|0.5195470452308655|0.6119910478591919|0.12512223422527313|0.8345505595207214|1.1114823818206787|0.168458491563797|0.7406570315361023|0.8683602809906006|0.6342725157737732|0.6583188772201538|0.5475432872772217|0.33570992946624756
indian_pines,23,v3_simple2,0.0,0.786,0.759,0.759,6|7|8|27|34|35|37|38|48|53|63|97|112|113|131|132|133|148|153|160|172|174|181,0.30389708280563354|1.5790135860443115|0.5806425213813782|0.7832280397415161|1.442797303199768|0.770053505897522|0.7491734027862549|1.3770923614501953|0.5838790535926819|0.44790390133857727|0.9985597729682922|0.5195470452308655|0.6119910478591919|0.12512223422527313|0.8345505595207214|1.1114823818206787|0.168458491563797|0.7406570315361023|0.8683602809906006|0.6342725157737732|0.6583188772201538|0.5475432872772217|0.33570992946624756
indian_pines,22,v3_simple2,0.0,0.783,0.757,0.757,6|7|8|27|34|37|38|48|53|63|97|112|113|131|132|133|148|153|160|172|174|181,0.30389708280563354|1.5790135860443115|0.5806425213813782|0.7832280397415161|1.442797303199768|0.7491734027862549|1.3770923614501953|0.5838790535926819|0.44790390133857727|0.9985597729682922|0.5195470452308655|0.6119910478591919|0.12512223422527313|0.8345505595207214|1.1114823818206787|0.168458491563797|0.7406570315361023|0.8683602809906006|0.6342725157737732|0.6583188772201538|0.5475432872772217|0.33570992946624756
indian_pines,21,v3_simple2,0.0,0.784,0.756,0.756,6|7|8|27|34|37|38|48|63|97|112|113|131|132|133|148|153|160|172|174|181,0.30389708280563354|1.5790135860443115|0.5806425213813782|0.7832280397415161|1.442797303199768|0.7491734027862549|1.3770923614501953|0.5838790535926819|0.9985597729682922|0.5195470452308655|0.6119910478591919|0.12512223422527313|0.8345505595207214|1.1114823818206787|0.168458491563797|0.7406570315361023|0.8683602809906006|0.6342725157737732|0.6583188772201538|0.5475432872772217|0.33570992946624756
indian_pines,20,v3_simple2,0.0,0.784,0.756,0.756,6|7|8|27|34|37|38|63|97|112|113|131|132|133|148|153|160|172|174|181,0.30389708280563354|1.5790135860443115|0.5806425213813782|0.7832280397415161|1.442797303199768|0.7491734027862549|1.3770923614501953|0.9985597729682922|0.5195470452308655|0.6119910478591919|0.12512223422527313|0.8345505595207214|1.1114823818206787|0.168458491563797|0.7406570315361023|0.8683602809906006|0.6342725157737732|0.6583188772201538|0.5475432872772217|0.33570992946624756
indian_pines,19,v3_simple2,0.0,0.782,0.754,0.754,6|7|8|27|34|37|38|63|97|112|113|132|133|148|153|160|172|174|181,0.30389708280563354|1.5790135860443115|0.5806425213813782|0.7832280397415161|1.442797303199768|0.7491734027862549|1.3770923614501953|0.9985597729682922|0.5195470452308655|0.6119910478591919|0.12512223422527313|1.1114823818206787|0.168458491563797|0.7406570315361023|0.8683602809906006|0.6342725157737732|0.6583188772201538|0.5475432872772217|0.33570992946624756
indian_pines,18,v3_simple2,0.0,0.779,0.751,0.751,6|7|8|27|34|37|38|63|97|112|113|132|133|148|153|172|174|181,0.30389708280563354|1.5790135860443115|0.5806425213813782|0.7832280397415161|1.442797303199768|0.7491734027862549|1.3770923614501953|0.9985597729682922|0.5195470452308655|0.6119910478591919|0.12512223422527313|1.1114823818206787|0.168458491563797|0.7406570315361023|0.8683602809906006|0.6583188772201538|0.5475432872772217|0.33570992946624756
indian_pines,17,v3_simple2,0.0,0.768,0.746,0.746,6|7|8|34|37|38|63|97|112|113|132|133|148|153|172|174|181,0.30389708280563354|1.5790135860443115|0.5806425213813782|1.442797303199768|0.7491734027862549|1.3770923614501953|0.9985597729682922|0.5195470452308655|0.6119910478591919|0.12512223422527313|1.1114823818206787|0.168458491563797|0.7406570315361023|0.8683602809906006|0.6583188772201538|0.5475432872772217|0.33570992946624756
indian_pines,16,v3_simple2,0.0,0.766,0.741,0.741,6|7|8|34|37|38|63|97|112|113|132|133|148|153|172|181,0.30389708280563354|1.5790135860443115|0.5806425213813782|1.442797303199768|0.7491734027862549|1.3770923614501953|0.9985597729682922|0.5195470452308655|0.6119910478591919|0.12512223422527313|1.1114823818206787|0.168458491563797|0.7406570315361023|0.8683602809906006|0.6583188772201538|0.33570992946624756
indian_pines,15,v3_simple2,0.0,0.767,0.743,0.743,6|7|34|37|38|63|97|112|113|132|133|148|153|172|181,0.30389708280563354|1.5790135860443115|1.442797303199768|0.7491734027862549|1.3770923614501953|0.9985597729682922|0.5195470452308655|0.6119910478591919|0.12512223422527313|1.1114823818206787|0.168458491563797|0.7406570315361023|0.8683602809906006|0.6583188772201538|0.33570992946624756
indian_pines,14,v3_simple2,0.0,0.767,0.74,0.74,6|7|34|37|38|63|97|112|113|132|133|148|153|181,0.30389708280563354|1.5790135860443115|1.442797303199768|0.7491734027862549|1.3770923614501953|0.9985597729682922|0.5195470452308655|0.6119910478591919|0.12512223422527313|1.1114823818206787|0.168458491563797|0.7406570315361023|0.8683602809906006|0.33570992946624756
indian_pines,13,v3_simple2,0.0,0.767,0.74,0.74,6|7|34|38|63|97|112|113|132|133|148|153|181,0.30389708280563354|1.5790135860443115|1.442797303199768|1.3770923614501953|0.9985597729682922|0.5195470452308655|0.6119910478591919|0.12512223422527313|1.1114823818206787|0.168458491563797|0.7406570315361023|0.8683602809906006|0.33570992946624756
indian_pines,12,v3_simple2,0.0,0.767,0.74,0.74,7|34|38|63|97|112|113|132|133|148|153|181,1.5790135860443115|1.442797303199768|1.3770923614501953|0.9985597729682922|0.5195470452308655|0.6119910478591919|0.12512223422527313|1.1114823818206787|0.168458491563797|0.7406570315361023|0.8683602809906006|0.33570992946624756
indian_pines,11,v3_simple2,0.0,0.77,0.742,0.742,7|34|38|63|97|113|132|133|148|153|181,1.5790135860443115|1.442797303199768|1.3770923614501953|0.9985597729682922|0.5195470452308655|0.12512223422527313|1.1114823818206787|0.168458491563797|0.7406570315361023|0.8683602809906006|0.33570992946624756
indian_pines,10,v3_simple2,0.0,0.768,0.742,0.742,7|34|38|63|97|113|132|133|153|181,1.5790135860443115|1.442797303199768|1.3770923614501953|0.9985597729682922|0.5195470452308655|0.12512223422527313|1.1114823818206787|0.168458491563797|0.8683602809906006|0.33570992946624756
indian_pines,9,v3_simple2,0.0,0.765,0.738,0.738,7|34|38|63|97|132|133|153|181,1.5790135860443115|1.442797303199768|1.3770923614501953|0.9985597729682922|0.5195470452308655|1.1114823818206787|0.168458491563797|0.8683602809906006|0.33570992946624756
indian_pines,8,v3_simple2,0.0,0.74,0.706,0.706,7|34|63|97|132|133|153|181,1.5790135860443115|1.442797303199768|0.9985597729682922|0.5195470452308655|1.1114823818206787|0.168458491563797|0.8683602809906006|0.33570992946624756
indian_pines,7,v3_simple2,0.0,0.711,0.682,0.682,34|63|97|132|133|153|181,1.442797303199768|0.9985597729682922|0.5195470452308655|1.1114823818206787|0.168458491563797|0.8683602809906006|0.33570992946624756
indian_pines,6,v3_simple2,0.0,0.669,0.625,0.625,63|97|132|133|153|181,0.9985597729682922|0.5195470452308655|1.1114823818206787|0.168458491563797|0.8683602809906006|0.33570992946624756
indian_pines,5,v3_simple2,0.0,0.669,0.616,0.616,63|97|133|153|181,0.9985597729682922|0.5195470452308655|0.168458491563797|0.8683602809906006|0.33570992946624756
