dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,30,v8,214.8,0.833,0.821,0.809,5|6|7|8|19|22|23|24|25|28|29|33|34|35|36|37|38|40|43|44|59|74|101|127|148|149|161|172|175|178||2|5|6|7|8|19|22|23|24|25|28|29|30|33|34|35|37|38|39|40|43|56|70|74|127|148|161|172|175|178||3|6|7|8|19|23|24|25|26|28|30|33|34|36|37|38|40|43|44|56|57|76|101|127|148|149|161|163|175|178||2|5|6|7|8|19|22|24|25|28|29|30|33|34|37|38|40|56|59|74|76|101|127|139|147|148|149|172|175|178||2|5|6|7|8|19|23|24|25|28|29|30|33|34|35|36|37|38|40|43|56|70|74|101|127|148|163|172|175|178||6|7|8|19|24|25|28|29|30|33|34|37|38|40|43|56|57|59|74|101|127|148|149|153|161|163|175|178|180|188||5|6|7|8|23|24|25|26|28|30|33|34|37|38|40|43|56|57|101|127|146|147|148|153|160|163|172|175|178|188||5|6|7|8|19|23|24|25|26|28|29|30|33|34|35|37|38|40|43|44|53|57|59|70|74|101|127|147|148|172||5|6|7|8|19|20|22|23|24|25|28|29|30|33|34|37|38|39|43|59|70|127|147|148|149|163|172|175|178|180||5|6|7|8|19|23|24|25|28|30|33|34|36|37|38|40|43|56|60|74|76|101|127|146|148|149|153|172|175|180
indian_pines,29,v8,0.0,0.829,0.821,0.805,5|6|7|8|19|22|23|24|25|28|29|33|34|35|36|37|38|40|43|44|59|74|101|127|148|149|172|175|178||2|5|6|7|8|19|22|23|24|25|28|29|30|33|34|37|38|39|40|43|56|70|74|127|148|161|172|175|178||3|6|7|8|19|23|24|25|26|28|30|33|34|36|37|38|40|43|44|56|57|76|101|127|148|149|163|175|178||2|5|6|7|8|19|22|24|25|28|29|30|33|34|37|38|40|56|59|74|76|101|127|139|147|148|149|172|178||2|5|6|7|8|19|23|24|25|28|29|30|33|34|35|36|37|38|40|43|56|70|74|101|127|148|172|175|178||6|7|8|19|24|25|28|29|30|33|34|37|38|40|43|56|57|59|74|101|127|148|149|153|161|175|178|180|188||5|6|7|8|23|24|25|26|28|30|33|34|37|38|40|43|56|57|101|127|146|147|148|153|160|163|172|175|178||5|6|7|8|19|23|24|25|26|28|29|30|33|34|35|37|38|40|43|44|53|59|70|74|101|127|147|148|172||5|6|7|8|19|22|23|24|25|28|29|30|33|34|37|38|39|43|59|70|127|147|148|149|163|172|175|178|180||5|6|7|8|19|23|24|25|28|30|33|34|36|37|38|40|43|60|74|76|101|127|146|148|149|153|172|175|180
indian_pines,28,v8,0.0,0.829,0.825,0.805,5|6|7|8|19|22|23|24|25|28|29|33|34|35|36|37|38|40|43|44|59|101|127|148|149|172|175|178||5|6|7|8|19|22|23|24|25|28|29|30|33|34|37|38|39|40|43|56|70|74|127|148|161|172|175|178||6|7|8|19|23|24|25|26|28|30|33|34|36|37|38|40|43|44|56|57|76|101|127|148|149|163|175|178||2|5|6|7|8|19|22|24|25|28|29|30|33|34|37|38|40|56|59|74|76|101|127|147|148|149|172|178||2|5|6|7|8|19|23|24|25|28|29|30|33|34|35|36|37|38|40|43|56|74|101|127|148|172|175|178||6|7|8|19|24|25|28|29|30|33|34|37|38|40|43|56|57|74|101|127|148|149|153|161|175|178|180|188||5|6|7|8|23|24|25|26|28|30|33|34|37|38|40|43|56|57|101|127|147|148|153|160|163|172|175|178||5|6|7|8|19|23|24|25|26|28|29|30|33|34|35|37|38|40|43|53|59|70|74|101|127|147|148|172||5|6|7|8|19|22|24|25|28|29|30|33|34|37|38|39|43|59|70|127|147|148|149|163|172|175|178|180||5|6|7|8|19|23|24|25|28|30|33|34|37|38|40|43|60|74|76|101|127|146|148|149|153|172|175|180
indian_pines,27,v8,0.0,0.828,0.822,0.804,5|6|7|8|19|22|23|24|25|28|29|33|34|36|37|38|40|43|44|59|101|127|148|149|172|175|178||5|6|7|8|19|22|23|24|25|28|29|30|33|34|37|38|39|40|43|56|70|74|127|148|172|175|178||6|7|8|19|23|24|25|26|28|30|33|34|37|38|40|43|44|56|57|76|101|127|148|149|163|175|178||2|5|6|7|8|19|24|25|28|29|30|33|34|37|38|40|56|59|74|76|101|127|147|148|149|172|178||2|5|6|7|8|19|23|24|25|28|29|30|33|34|35|37|38|40|43|56|74|101|127|148|172|175|178||6|7|8|19|24|25|28|29|30|33|34|37|38|40|43|56|57|74|101|127|148|149|153|161|175|178|188||5|6|7|8|23|24|25|26|28|30|33|34|37|38|40|43|56|101|127|147|148|153|160|163|172|175|178||5|6|7|8|19|23|24|25|28|29|30|33|34|35|37|38|40|43|53|59|70|74|101|127|147|148|172||5|6|7|8|19|22|24|25|28|29|30|33|34|37|38|39|43|59|70|127|147|148|149|172|175|178|180||5|6|7|8|19|23|24|25|28|30|33|34|37|38|40|43|60|74|101|127|146|148|149|153|172|175|180
indian_pines,26,v8,0.0,0.827,0.823,0.802,5|6|7|8|19|22|23|24|25|28|29|33|34|36|37|38|40|43|44|59|101|127|148|149|172|175||5|6|7|8|19|22|23|24|25|28|29|30|33|34|37|38|39|40|43|56|74|127|148|172|175|178||6|7|8|19|23|24|25|26|28|30|33|34|37|38|40|43|44|56|57|76|101|127|148|149|163|175||5|6|7|8|19|24|25|28|29|30|33|34|37|38|40|56|59|74|76|101|127|147|148|149|172|178||2|5|6|7|8|19|23|24|25|28|29|30|33|34|35|37|38|40|43|56|74|101|127|148|175|178||6|7|8|19|24|25|28|29|30|33|34|37|38|40|43|56|57|74|101|127|148|149|153|161|175|178||5|6|7|8|23|24|25|26|28|30|33|34|37|38|40|43|56|101|127|147|148|153|160|172|175|178||5|6|7|8|19|24|25|28|29|30|33|34|35|37|38|40|43|53|59|70|74|101|127|147|148|172||5|6|7|8|19|22|24|25|28|29|30|33|34|37|38|39|43|59|70|127|147|148|172|175|178|180||6|7|8|19|23|24|25|28|30|33|34|37|38|40|43|60|74|101|127|146|148|149|153|172|175|180
indian_pines,25,v8,0.0,0.822,0.816,0.798,5|6|7|8|19|22|23|24|25|28|29|33|34|36|37|38|40|43|44|59|101|127|148|149|172||5|6|7|8|19|22|23|24|25|28|29|30|33|34|37|38|40|43|56|74|127|148|172|175|178||6|7|8|19|23|24|25|26|28|30|33|34|37|38|40|43|44|56|57|76|101|127|148|149|175||5|6|7|8|19|24|25|28|29|30|33|34|37|38|40|56|59|74|101|127|147|148|149|172|178||2|5|6|7|8|19|23|24|25|28|29|30|33|34|35|37|38|40|43|56|74|101|127|148|175||6|7|8|19|24|25|28|29|30|33|34|37|38|40|43|56|57|74|101|127|148|149|153|175|178||5|6|7|8|23|24|25|26|28|30|33|34|37|38|40|43|56|101|127|147|148|153|160|175|178||5|6|7|8|19|24|25|28|29|30|33|34|35|37|38|40|43|59|70|74|101|127|147|148|172||5|6|7|8|19|22|24|25|28|29|30|33|34|37|38|43|59|70|127|147|148|172|175|178|180||6|7|8|19|23|24|25|28|30|33|34|37|38|40|43|60|74|101|127|148|149|153|172|175|180
indian_pines,24,v8,0.0,0.822,0.811,0.797,5|6|7|8|19|22|24|25|28|29|33|34|36|37|38|40|43|44|59|101|127|148|149|172||5|6|7|8|19|22|23|24|25|28|29|30|33|34|37|38|40|56|74|127|148|172|175|178||6|7|8|19|23|24|25|26|28|30|33|34|37|38|40|43|44|56|57|101|127|148|149|175||5|6|7|8|19|24|25|28|29|30|33|34|37|38|40|56|59|74|101|127|147|148|172|178||2|5|6|7|8|19|23|24|25|28|29|30|33|34|35|37|38|40|43|56|101|127|148|175||6|7|8|24|25|28|29|30|33|34|37|38|40|43|56|57|74|101|127|148|149|153|175|178||5|6|7|8|24|25|26|28|30|33|34|37|38|40|43|56|101|127|147|148|153|160|175|178||5|6|7|8|19|24|25|28|29|30|33|34|35|37|38|40|43|59|70|74|101|127|148|172||5|6|7|8|19|22|24|25|28|30|33|34|37|38|43|59|70|127|147|148|172|175|178|180||6|7|8|19|23|24|25|28|30|33|34|37|38|40|43|60|74|101|127|148|149|172|175|180
indian_pines,23,v8,0.0,0.822,0.82,0.798,6|7|8|19|22|24|25|28|29|33|34|36|37|38|40|43|44|59|101|127|148|149|172||5|6|7|8|19|22|23|24|25|28|29|30|33|34|37|38|40|56|127|148|172|175|178||6|7|8|19|24|25|26|28|30|33|34|37|38|40|43|44|56|57|101|127|148|149|175||5|6|7|8|19|24|25|28|29|30|33|34|37|38|40|59|74|101|127|147|148|172|178||5|6|7|8|19|23|24|25|28|29|30|33|34|35|37|38|40|43|56|101|127|148|175||6|7|8|24|25|28|30|33|34|37|38|40|43|56|57|74|101|127|148|149|153|175|178||5|6|7|8|24|25|26|28|30|33|34|37|38|40|43|56|101|127|147|148|160|175|178||5|6|7|8|19|24|25|28|29|30|33|34|35|37|38|40|43|59|70|74|101|127|148||5|6|7|8|19|22|24|25|28|30|33|34|37|38|43|59|70|127|147|148|172|175|178||6|7|8|19|23|24|25|28|30|33|34|37|38|40|43|60|74|101|127|148|149|172|175
indian_pines,22,v8,0.0,0.821,0.82,0.796,6|7|8|19|22|24|25|28|29|33|34|37|38|40|43|44|59|101|127|148|149|172||5|6|7|8|19|23|24|25|28|29|30|33|34|37|38|40|56|127|148|172|175|178||6|7|8|19|24|25|26|28|30|33|34|37|38|40|43|44|56|101|127|148|149|175||5|6|7|8|19|24|25|28|30|33|34|37|38|40|59|74|101|127|147|148|172|178||5|6|7|8|19|23|24|25|28|29|30|33|34|35|37|38|40|43|101|127|148|175||6|7|8|24|25|28|30|33|34|37|38|40|43|56|57|74|101|127|148|153|175|178||5|6|7|8|24|25|26|28|30|33|34|37|38|40|56|101|127|147|148|160|175|178||5|6|7|8|19|24|25|28|29|30|33|34|35|37|38|40|43|70|74|101|127|148||5|6|7|8|19|24|25|28|30|33|34|37|38|43|59|70|127|147|148|172|175|178||6|7|8|19|23|24|25|28|30|33|34|37|38|40|43|60|74|101|127|148|172|175
indian_pines,21,v8,0.0,0.817,0.817,0.791,6|7|8|19|22|24|25|28|29|33|34|37|38|40|43|44|59|101|127|148|172||5|6|7|8|19|23|24|25|28|29|30|33|34|37|38|40|56|127|148|172|175||6|7|8|19|24|25|26|28|30|33|34|37|38|40|43|44|101|127|148|149|175||5|6|7|8|19|24|25|28|30|33|34|37|38|40|59|74|127|147|148|172|178||5|6|7|19|23|24|25|28|29|30|33|34|35|37|38|40|43|101|127|148|175||6|7|8|24|25|28|30|33|34|37|38|40|43|56|57|101|127|148|153|175|178||5|6|7|8|24|25|26|28|30|33|34|37|38|40|56|101|127|147|148|175|178||5|6|7|8|19|24|25|28|29|30|33|34|37|38|40|43|70|74|101|127|148||6|7|8|19|24|25|28|30|33|34|37|38|43|59|70|127|147|148|172|175|178||6|7|8|23|24|25|28|30|33|34|37|38|40|43|60|74|101|127|148|172|175
