dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,30,v11,171.83,0.737,0.678,0.7,6|7|8|17|28|29|33|66|81|84|95|108|109|116|132|146|151|159|161|164|168|171|175|179|180|181|182|187|194|195
indian_pines,29,v11,0.0,0.737,0.677,0.7,6|7|8|17|28|29|33|66|81|84|95|108|109|116|132|146|151|159|161|164|168|175|179|180|181|182|187|194|195
indian_pines,28,v11,0.0,0.737,0.694,0.7,6|7|8|17|28|29|33|66|81|84|95|108|109|116|132|151|159|161|164|168|175|179|180|181|182|187|194|195
indian_pines,27,v11,0.0,0.732,0.69,0.695,6|7|17|28|29|33|66|81|84|95|108|109|116|132|151|159|161|164|168|175|179|180|181|182|187|194|195
indian_pines,26,v11,0.0,0.731,0.684,0.694,6|7|17|28|29|33|66|81|84|108|109|116|132|151|159|161|164|168|175|179|180|181|182|187|194|195
indian_pines,25,v11,0.0,0.722,0.677,0.684,6|7|17|28|29|33|66|81|84|108|109|132|151|159|161|164|168|175|179|180|181|182|187|194|195
indian_pines,24,v11,0.0,0.726,0.68,0.688,6|7|17|28|29|33|66|81|84|108|109|132|151|159|161|164|168|175|179|180|181|182|187|194
indian_pines,23,v11,0.0,0.726,0.683,0.689,6|7|28|29|33|66|81|84|108|109|132|151|159|161|164|168|175|179|180|181|182|187|194
indian_pines,22,v11,0.0,0.709,0.663,0.669,6|7|28|29|33|66|81|84|108|109|151|159|161|164|168|175|179|180|181|182|187|194
indian_pines,21,v11,0.0,0.694,0.659,0.652,6|7|28|29|66|81|84|108|109|151|159|161|164|168|175|179|180|181|182|187|194
indian_pines,20,v11,0.0,0.691,0.648,0.648,6|7|28|29|66|81|84|109|151|159|161|164|168|175|179|180|181|182|187|194
indian_pines,19,v11,0.0,0.687,0.651,0.644,6|7|28|29|66|81|84|109|159|161|164|168|175|179|180|181|182|187|194
indian_pines,18,v11,0.0,0.68,0.644,0.636,6|28|29|66|81|84|109|159|161|164|168|175|179|180|181|182|187|194
indian_pines,17,v11,0.0,0.67,0.654,0.626,6|28|29|66|81|84|159|161|164|168|175|179|180|181|182|187|194
indian_pines,16,v11,0.0,0.678,0.651,0.635,6|28|29|66|81|84|159|164|168|175|179|180|181|182|187|194
indian_pines,15,v11,0.0,0.679,0.653,0.636,6|28|29|66|81|84|159|164|168|175|179|180|181|182|194
indian_pines,14,v11,0.0,0.678,0.648,0.634,6|28|29|66|81|84|159|164|168|175|179|181|182|194
indian_pines,13,v11,0.0,0.678,0.646,0.634,6|28|29|66|81|84|159|164|175|179|181|182|194
indian_pines,12,v11,0.0,0.68,0.649,0.636,6|28|29|66|81|84|159|175|179|181|182|194
indian_pines,11,v11,0.0,0.679,0.651,0.635,6|28|66|81|84|159|175|179|181|182|194
indian_pines,10,v11,0.0,0.688,0.654,0.645,6|28|66|81|84|159|175|179|181|194
indian_pines,9,v11,0.0,0.687,0.683,0.643,6|28|66|81|159|175|179|181|194
indian_pines,8,v11,0.0,0.655,0.608,0.604,6|28|66|159|175|179|181|194
indian_pines,7,v11,0.0,0.65,0.611,0.599,6|28|66|159|175|179|194
indian_pines,6,v11,0.0,0.613,0.559,0.555,28|66|159|175|179|194
indian_pines,5,v11,0.0,0.533,0.416,0.456,28|159|175|179|194
