dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,30,v12,156.141,0.787,0.755,0.758,5|6|7|13|30|31|38|40|57|63|67|80|97|98|112|117|119|122|124|131|135|140|148|157|160|166|171|174|175|180,0
indian_pines,29,v12,0.0,0.787,0.755,0.758,5|6|7|13|30|31|38|40|57|63|67|80|97|98|112|117|119|122|124|131|135|140|148|160|166|171|174|175|180,0
indian_pines,28,v12,0.0,0.785,0.757,0.755,5|6|7|13|30|31|38|40|57|63|67|80|97|98|112|117|119|122|124|131|135|140|148|160|171|174|175|180,0
indian_pines,27,v12,0.0,0.788,0.789,0.759,5|6|7|13|30|38|40|57|63|67|80|97|98|112|117|119|122|124|131|135|140|148|160|171|174|175|180,0
indian_pines,26,v12,0.0,0.782,0.783,0.753,5|6|7|13|30|38|40|57|63|67|80|97|98|112|117|119|122|124|131|135|140|148|171|174|175|180,0
indian_pines,25,v12,0.0,0.78,0.791,0.749,5|6|7|13|30|38|40|63|67|80|97|98|112|117|119|122|124|131|135|140|148|171|174|175|180,0
indian_pines,24,v12,0.0,0.781,0.792,0.752,5|6|7|13|30|38|40|63|67|80|97|98|112|117|122|124|131|135|140|148|171|174|175|180,0
indian_pines,23,v12,0.0,0.781,0.795,0.751,5|6|7|13|30|38|40|67|80|97|98|112|117|122|124|131|135|140|148|171|174|175|180,0
indian_pines,22,v12,0.0,0.78,0.791,0.75,5|6|7|13|30|38|40|67|80|97|98|112|117|122|124|131|135|148|171|174|175|180,0
indian_pines,21,v12,0.0,0.765,0.775,0.733,5|6|7|13|30|38|40|80|97|98|112|117|122|124|131|135|148|171|174|175|180,0
indian_pines,20,v12,0.0,0.759,0.764,0.727,5|6|7|13|30|38|80|97|98|112|117|122|124|131|135|148|171|174|175|180,0
indian_pines,19,v12,0.0,0.742,0.725,0.707,5|6|7|13|30|80|97|98|112|117|122|124|131|135|148|171|174|175|180,0
indian_pines,18,v12,0.0,0.732,0.721,0.696,5|6|7|13|30|80|97|98|112|117|122|124|131|135|148|171|174|180,0
indian_pines,17,v12,0.0,0.726,0.708,0.69,5|6|7|13|30|97|98|112|117|122|124|131|135|148|171|174|180,0
indian_pines,16,v12,0.0,0.733,0.714,0.697,5|6|7|13|30|97|98|112|117|124|131|135|148|171|174|180,0
indian_pines,15,v12,0.0,0.72,0.673,0.682,5|6|7|13|30|97|112|117|124|131|135|148|171|174|180,0
indian_pines,14,v12,0.0,0.716,0.674,0.677,5|6|7|13|30|97|112|117|124|135|148|171|174|180,0
indian_pines,13,v12,0.0,0.701,0.64,0.661,5|6|7|13|30|112|117|124|135|148|171|174|180,0
indian_pines,12,v12,0.0,0.695,0.634,0.654,5|6|7|13|30|112|117|124|135|148|171|174,0
indian_pines,11,v12,0.0,0.686,0.632,0.642,5|6|7|13|112|117|124|135|148|171|174,0
indian_pines,10,v12,0.0,0.675,0.629,0.629,5|6|7|13|112|117|135|148|171|174,0
indian_pines,9,v12,0.0,0.679,0.637,0.634,5|7|13|112|117|135|148|171|174,0
indian_pines,8,v12,0.0,0.67,0.607,0.623,5|7|13|112|135|148|171|174,0
indian_pines,7,v12,0.0,0.65,0.561,0.599,5|7|13|135|148|171|174,0
indian_pines,6,v12,0.0,0.635,0.555,0.582,5|7|13|135|148|171,0
indian_pines,5,v12,0.0,0.608,0.518,0.55,5|7|135|148|171,0
