dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
indian_pines,30,v6,198.612,0.777,0.74,0.74,6|8|17|20|25|37|43|45|52|57|68|94|108|111|123|131|132|136|137|148|153|161|163|171|172|173|174|176|182|183,0.03623388335108757|-0.00030052493093535304|-0.7208501696586609|1.1075490713119507|1.3406049013137817|-0.004533899482339621|-0.7693383693695068|-1.3871850967407227|-1.8868229389190674|0.036606352776288986|-0.7334418892860413|0.0010362633038312197|0.00040225128759630024|0.4690905511379242|-0.0015378925018012524|0.0012872569495812058|-0.0041853017173707485|-1.0520493984222412|-0.014788761734962463|-0.02984434738755226|-0.001431334880180657|0.010044016875326633|1.0842843055725098|-1.9176865816116333|0.01291298121213913|0.000555456499569118|1.309470295906067|0.004641453269869089|0.016796523705124855|-0.005838332697749138
indian_pines,29,v6,0.0,0.775,0.738,0.738,6|8|17|20|25|37|45|52|57|68|94|108|111|123|131|132|136|137|148|153|161|163|171|172|173|174|176|182|183,0.03623388335108757|-0.00030052493093535304|-0.7208501696586609|1.1075490713119507|1.3406049013137817|-0.004533899482339621|-1.3871850967407227|-1.8868229389190674|0.036606352776288986|-0.7334418892860413|0.0010362633038312197|0.00040225128759630024|0.4690905511379242|-0.0015378925018012524|0.0012872569495812058|-0.0041853017173707485|-1.0520493984222412|-0.014788761734962463|-0.02984434738755226|-0.001431334880180657|0.010044016875326633|1.0842843055725098|-1.9176865816116333|0.01291298121213913|0.000555456499569118|1.309470295906067|0.004641453269869089|0.016796523705124855|-0.005838332697749138
indian_pines,28,v6,0.0,0.776,0.74,0.74,6|8|17|20|25|37|45|52|57|68|94|111|123|131|132|136|137|148|153|161|163|171|172|173|174|176|182|183,0.03623388335108757|-0.00030052493093535304|-0.7208501696586609|1.1075490713119507|1.3406049013137817|-0.004533899482339621|-1.3871850967407227|-1.8868229389190674|0.036606352776288986|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|-0.0015378925018012524|0.0012872569495812058|-0.0041853017173707485|-1.0520493984222412|-0.014788761734962463|-0.02984434738755226|-0.001431334880180657|0.010044016875326633|1.0842843055725098|-1.9176865816116333|0.01291298121213913|0.000555456499569118|1.309470295906067|0.004641453269869089|0.016796523705124855|-0.005838332697749138
indian_pines,27,v6,0.0,0.776,0.74,0.74,6|8|17|20|25|37|45|52|57|68|94|111|123|131|132|136|137|148|153|161|163|171|172|174|176|182|183,0.03623388335108757|-0.00030052493093535304|-0.7208501696586609|1.1075490713119507|1.3406049013137817|-0.004533899482339621|-1.3871850967407227|-1.8868229389190674|0.036606352776288986|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|-0.0015378925018012524|0.0012872569495812058|-0.0041853017173707485|-1.0520493984222412|-0.014788761734962463|-0.02984434738755226|-0.001431334880180657|0.010044016875326633|1.0842843055725098|-1.9176865816116333|0.01291298121213913|1.309470295906067|0.004641453269869089|0.016796523705124855|-0.005838332697749138
indian_pines,26,v6,0.0,0.776,0.739,0.739,6|8|17|20|25|37|45|52|57|68|94|111|123|131|132|136|137|148|153|161|163|171|172|174|176|182,0.03623388335108757|-0.00030052493093535304|-0.7208501696586609|1.1075490713119507|1.3406049013137817|-0.004533899482339621|-1.3871850967407227|-1.8868229389190674|0.036606352776288986|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|-0.0015378925018012524|0.0012872569495812058|-0.0041853017173707485|-1.0520493984222412|-0.014788761734962463|-0.02984434738755226|-0.001431334880180657|0.010044016875326633|1.0842843055725098|-1.9176865816116333|0.01291298121213913|1.309470295906067|0.004641453269869089|0.016796523705124855
indian_pines,25,v6,0.0,0.774,0.74,0.74,6|8|17|20|25|37|45|52|57|68|94|111|123|131|132|136|137|148|153|161|163|172|174|176|182,0.03623388335108757|-0.00030052493093535304|-0.7208501696586609|1.1075490713119507|1.3406049013137817|-0.004533899482339621|-1.3871850967407227|-1.8868229389190674|0.036606352776288986|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|-0.0015378925018012524|0.0012872569495812058|-0.0041853017173707485|-1.0520493984222412|-0.014788761734962463|-0.02984434738755226|-0.001431334880180657|0.010044016875326633|1.0842843055725098|0.01291298121213913|1.309470295906067|0.004641453269869089|0.016796523705124855
indian_pines,24,v6,0.0,0.772,0.736,0.736,6|17|20|25|37|45|52|57|68|94|111|123|131|132|136|137|148|153|161|163|172|174|176|182,0.03623388335108757|-0.7208501696586609|1.1075490713119507|1.3406049013137817|-0.004533899482339621|-1.3871850967407227|-1.8868229389190674|0.036606352776288986|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|-0.0015378925018012524|0.0012872569495812058|-0.0041853017173707485|-1.0520493984222412|-0.014788761734962463|-0.02984434738755226|-0.001431334880180657|0.010044016875326633|1.0842843055725098|0.01291298121213913|1.309470295906067|0.004641453269869089|0.016796523705124855
indian_pines,23,v6,0.0,0.766,0.734,0.734,17|20|25|37|45|52|57|68|94|111|123|131|132|136|137|148|153|161|163|172|174|176|182,-0.7208501696586609|1.1075490713119507|1.3406049013137817|-0.004533899482339621|-1.3871850967407227|-1.8868229389190674|0.036606352776288986|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|-0.0015378925018012524|0.0012872569495812058|-0.0041853017173707485|-1.0520493984222412|-0.014788761734962463|-0.02984434738755226|-0.001431334880180657|0.010044016875326633|1.0842843055725098|0.01291298121213913|1.309470295906067|0.004641453269869089|0.016796523705124855
indian_pines,22,v6,0.0,0.764,0.731,0.731,17|20|25|37|45|52|68|94|111|123|131|132|136|137|148|153|161|163|172|174|176|182,-0.7208501696586609|1.1075490713119507|1.3406049013137817|-0.004533899482339621|-1.3871850967407227|-1.8868229389190674|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|-0.0015378925018012524|0.0012872569495812058|-0.0041853017173707485|-1.0520493984222412|-0.014788761734962463|-0.02984434738755226|-0.001431334880180657|0.010044016875326633|1.0842843055725098|0.01291298121213913|1.309470295906067|0.004641453269869089|0.016796523705124855
indian_pines,21,v6,0.0,0.764,0.73,0.73,17|20|25|37|45|52|68|94|111|123|132|136|137|148|153|161|163|172|174|176|182,-0.7208501696586609|1.1075490713119507|1.3406049013137817|-0.004533899482339621|-1.3871850967407227|-1.8868229389190674|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|-0.0015378925018012524|-0.0041853017173707485|-1.0520493984222412|-0.014788761734962463|-0.02984434738755226|-0.001431334880180657|0.010044016875326633|1.0842843055725098|0.01291298121213913|1.309470295906067|0.004641453269869089|0.016796523705124855
indian_pines,20,v6,0.0,0.761,0.727,0.727,17|20|25|37|45|68|94|111|123|132|136|137|148|153|161|163|172|174|176|182,-0.7208501696586609|1.1075490713119507|1.3406049013137817|-0.004533899482339621|-1.3871850967407227|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|-0.0015378925018012524|-0.0041853017173707485|-1.0520493984222412|-0.014788761734962463|-0.02984434738755226|-0.001431334880180657|0.010044016875326633|1.0842843055725098|0.01291298121213913|1.309470295906067|0.004641453269869089|0.016796523705124855
indian_pines,19,v6,0.0,0.755,0.724,0.724,20|25|37|45|68|94|111|123|132|136|137|148|153|161|163|172|174|176|182,1.1075490713119507|1.3406049013137817|-0.004533899482339621|-1.3871850967407227|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|-0.0015378925018012524|-0.0041853017173707485|-1.0520493984222412|-0.014788761734962463|-0.02984434738755226|-0.001431334880180657|0.010044016875326633|1.0842843055725098|0.01291298121213913|1.309470295906067|0.004641453269869089|0.016796523705124855
indian_pines,18,v6,0.0,0.756,0.723,0.723,20|25|37|45|68|94|111|123|132|136|137|148|153|161|163|172|174|176,1.1075490713119507|1.3406049013137817|-0.004533899482339621|-1.3871850967407227|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|-0.0015378925018012524|-0.0041853017173707485|-1.0520493984222412|-0.014788761734962463|-0.02984434738755226|-0.001431334880180657|0.010044016875326633|1.0842843055725098|0.01291298121213913|1.309470295906067|0.004641453269869089
indian_pines,17,v6,0.0,0.756,0.722,0.722,20|25|37|68|94|111|123|132|136|137|148|153|161|163|172|174|176,1.1075490713119507|1.3406049013137817|-0.004533899482339621|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|-0.0015378925018012524|-0.0041853017173707485|-1.0520493984222412|-0.014788761734962463|-0.02984434738755226|-0.001431334880180657|0.010044016875326633|1.0842843055725098|0.01291298121213913|1.309470295906067|0.004641453269869089
indian_pines,16,v6,0.0,0.757,0.722,0.722,20|25|37|68|94|111|123|132|136|137|148|161|163|172|174|176,1.1075490713119507|1.3406049013137817|-0.004533899482339621|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|-0.0015378925018012524|-0.0041853017173707485|-1.0520493984222412|-0.014788761734962463|-0.02984434738755226|0.010044016875326633|1.0842843055725098|0.01291298121213913|1.309470295906067|0.004641453269869089
indian_pines,15,v6,0.0,0.754,0.719,0.719,20|25|37|68|94|111|132|136|137|148|161|163|172|174|176,1.1075490713119507|1.3406049013137817|-0.004533899482339621|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|-0.0041853017173707485|-1.0520493984222412|-0.014788761734962463|-0.02984434738755226|0.010044016875326633|1.0842843055725098|0.01291298121213913|1.309470295906067|0.004641453269869089
indian_pines,14,v6,0.0,0.756,0.718,0.718,20|25|37|68|94|111|132|136|137|148|161|163|172|174,1.1075490713119507|1.3406049013137817|-0.004533899482339621|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|-0.0041853017173707485|-1.0520493984222412|-0.014788761734962463|-0.02984434738755226|0.010044016875326633|1.0842843055725098|0.01291298121213913|1.309470295906067
indian_pines,13,v6,0.0,0.755,0.718,0.718,20|25|37|68|94|111|132|137|148|161|163|172|174,1.1075490713119507|1.3406049013137817|-0.004533899482339621|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|-0.0041853017173707485|-0.014788761734962463|-0.02984434738755226|0.010044016875326633|1.0842843055725098|0.01291298121213913|1.309470295906067
indian_pines,12,v6,0.0,0.756,0.716,0.716,20|25|37|68|94|111|132|137|148|163|172|174,1.1075490713119507|1.3406049013137817|-0.004533899482339621|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|-0.0041853017173707485|-0.014788761734962463|-0.02984434738755226|1.0842843055725098|0.01291298121213913|1.309470295906067
indian_pines,11,v6,0.0,0.751,0.708,0.708,20|25|37|68|94|111|137|148|163|172|174,1.1075490713119507|1.3406049013137817|-0.004533899482339621|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|-0.014788761734962463|-0.02984434738755226|1.0842843055725098|0.01291298121213913|1.309470295906067
indian_pines,10,v6,0.0,0.745,0.701,0.701,20|25|37|68|94|111|137|163|172|174,1.1075490713119507|1.3406049013137817|-0.004533899482339621|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|-0.014788761734962463|1.0842843055725098|0.01291298121213913|1.309470295906067
indian_pines,9,v6,0.0,0.736,0.685,0.685,20|25|37|68|94|111|163|172|174,1.1075490713119507|1.3406049013137817|-0.004533899482339621|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|1.0842843055725098|0.01291298121213913|1.309470295906067
indian_pines,8,v6,0.0,0.737,0.685,0.685,20|25|37|68|94|111|163|172,1.1075490713119507|1.3406049013137817|-0.004533899482339621|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|1.0842843055725098|0.01291298121213913
indian_pines,7,v6,0.0,0.734,0.681,0.681,25|37|68|94|111|163|172,1.3406049013137817|-0.004533899482339621|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|1.0842843055725098|0.01291298121213913
indian_pines,6,v6,0.0,0.678,0.625,0.625,37|68|94|111|163|172,-0.004533899482339621|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|1.0842843055725098|0.01291298121213913
indian_pines,5,v6,0.0,0.659,0.607,0.607,37|68|94|111|172,-0.004533899482339621|-0.7334418892860413|0.0010362633038312197|0.4690905511379242|0.01291298121213913
