dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,30,pcal,0.02,0.677,0.626,0.631,0|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||0|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||0|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|89|102|104|105|145|197|198||0|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||0|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|102|104|105|143|144|145|197|198||19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|105|143|145|197|198||0|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|74|87|88|89|102|104|143|145|197|198||19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|144|145|197|198||0|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198|199
indian_pines,29,pcal,0.0,0.68,0.633,0.634,19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||0|19|20|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||0|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|89|102|104|145|197|198||0|19|20|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||0|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|102|104|105|143|145|197|198||19|20|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|105|143|145|197|198||0|19|20|21|22|23|24|25|26|27|28|29|30|31|32|34|39|56|60|74|87|88|89|102|104|143|145|197|198||19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||19|20|21|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198|199
indian_pines,28,pcal,0.0,0.679,0.633,0.634,19|20|21|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||0|19|20|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||0|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|89|102|104|145|197|198||19|20|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||0|19|20|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|102|104|105|143|145|197|198||20|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|105|143|145|197|198||0|19|20|21|23|24|25|26|27|28|29|30|31|32|34|39|56|60|74|87|88|89|102|104|143|145|197|198||19|20|21|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|145|197|198||19|20|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198|199
indian_pines,27,pcal,0.0,0.681,0.632,0.635,19|20|21|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||0|19|20|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||0|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|102|104|145|197|198||19|20|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||0|19|20|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|102|104|143|145|197|198||20|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|105|143|145|197|198||0|19|20|23|24|25|26|27|28|29|30|31|32|34|39|56|60|74|87|88|89|102|104|143|145|197|198||19|20|21|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||19|20|21|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|145|197|198||19|20|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198
indian_pines,26,pcal,0.0,0.677,0.627,0.631,19|20|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||0|19|20|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|102|104|143|145|197|198||0|19|20|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|102|104|145|197|198||19|20|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||0|20|23|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|102|104|143|145|197|198||20|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||0|19|20|23|25|26|27|28|29|30|31|32|34|39|56|60|74|87|88|89|102|104|143|145|197|198||20|21|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||19|20|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|145|197|198||19|20|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198
indian_pines,25,pcal,0.0,0.674,0.623,0.628,19|20|25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||0|19|20|25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|88|102|104|143|145|197|198||0|19|20|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|102|104|145|197|198||19|20|25|26|27|28|29|30|31|32|33|34|39|56|60|74|87|88|89|102|104|143|145|197|198||0|20|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|102|104|143|145|197|198||20|24|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|89|102|104|143|145|197|198||0|19|20|25|26|27|28|29|30|31|32|34|39|56|60|74|87|88|89|102|104|143|145|197|198||20|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||19|20|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|145|197|198||20|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198
indian_pines,24,pcal,0.0,0.672,0.624,0.626,20|25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||0|20|25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|88|102|104|143|145|197|198||0|19|20|24|25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|102|104|145|197|198||19|20|25|26|27|28|29|30|31|32|33|34|39|56|60|74|87|88|89|102|104|143|197|198||0|20|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|102|104|143|145|197|198||20|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|89|102|104|143|145|197|198||0|20|25|26|27|28|29|30|31|32|34|39|56|60|74|87|88|89|102|104|143|145|197|198||20|25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198||19|20|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|89|102|104|145|197|198||20|25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198
indian_pines,23,pcal,0.0,0.665,0.621,0.618,20|25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|88|89|102|104|143|197|198||0|20|25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|102|104|143|145|197|198||0|20|24|25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|102|104|145|197|198||19|20|25|26|27|28|29|30|31|32|34|39|56|60|74|87|88|89|102|104|143|197|198||0|20|25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|102|104|143|145|197|198||20|25|26|27|28|29|30|31|32|33|34|39|56|60|74|87|89|102|104|143|145|197|198||0|20|25|26|27|28|29|30|31|32|34|39|56|60|74|87|88|89|102|104|143|197|198||20|25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|88|102|104|143|145|197|198||20|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|89|102|104|145|197|198||25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|88|89|102|104|143|145|197|198
indian_pines,22,pcal,0.0,0.663,0.614,0.615,20|25|26|27|28|29|30|31|32|34|39|56|60|74|87|88|89|102|104|143|197|198||20|25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|102|104|143|145|197|198||0|20|25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|102|104|145|197|198||20|25|26|27|28|29|30|31|32|34|39|56|60|74|87|88|89|102|104|143|197|198||20|25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|102|104|143|145|197|198||20|25|26|27|28|29|30|31|32|33|34|39|56|60|74|87|89|102|104|143|197|198||0|20|25|26|27|28|29|30|31|32|34|39|56|60|74|87|89|102|104|143|197|198||20|25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|88|102|104|143|145|198||20|25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|102|104|145|197|198||25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|89|102|104|143|145|197|198
indian_pines,21,pcal,0.0,0.657,0.613,0.608,25|26|27|28|29|30|31|32|34|39|56|60|74|87|88|89|102|104|143|197|198||20|25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|102|104|145|197|198||0|20|25|26|27|28|29|30|31|32|34|39|56|60|74|87|102|104|145|197|198||25|26|27|28|29|30|31|32|34|39|56|60|74|87|88|89|102|104|143|197|198||20|25|26|27|28|29|30|31|32|34|39|56|60|74|87|102|104|143|145|197|198||20|25|26|27|28|29|30|31|32|33|34|39|56|60|74|87|102|104|143|197|198||0|25|26|27|28|29|30|31|32|34|39|56|60|74|87|89|102|104|143|197|198||20|25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|102|104|143|145|198||25|26|27|28|29|30|31|32|33|34|39|56|60|61|74|87|102|104|145|197|198||25|26|27|28|29|30|31|32|34|39|56|60|61|74|87|102|104|143|145|197|198
