dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,30,v3,96.17,0.839,0.833,0.816,2|3|4|5|6|7|8|19|25|26|29|33|34|35|37|38|41|56|57|74|127|129|147|148|149|159|160|161|180|181||0|2|4|5|6|7|8|19|25|27|28|29|31|33|34|37|38|39|41|56|57|74|127|129|132|147|148|149|159|161||4|5|6|7|8|19|25|26|27|33|34|35|37|38|39|40|41|56|57|74|125|127|129|147|148|149|159|161|180|184||2|4|5|6|7|8|19|24|25|28|29|31|33|34|37|38|41|56|57|74|99|111|125|127|129|147|148|149|159|161||2|4|5|6|7|8|19|24|25|27|29|33|34|37|38|40|56|57|74|101|127|129|147|148|149|159|161|177|180|181||2|4|5|6|7|8|19|25|29|30|33|34|35|37|38|39|56|57|74|88|100|127|129|147|148|149|159|161|180|184||4|5|6|7|8|19|24|25|29|30|33|34|37|38|40|41|56|57|78|89|127|128|130|147|148|149|160|177|180|181||0|2|4|5|6|7|8|19|24|25|29|33|34|37|38|39|41|56|57|74|99|127|130|132|148|149|159|161|180|183||4|5|6|7|8|19|23|24|25|28|29|33|34|35|37|38|56|57|74|125|127|130|148|149|159|161|172|177|180|181||2|3|4|5|6|7|8|19|24|25|27|33|34|35|37|38|39|41|56|57|74|127|129|147|148|149|161|177|180|181
indian_pines,29,v3,0.0,0.839,0.834,0.816,2|3|4|5|6|7|8|19|25|26|29|33|34|35|37|38|41|56|57|74|127|129|147|148|149|159|160|161|181||0|2|4|5|6|7|8|19|25|27|28|29|31|33|34|37|38|39|41|56|74|127|129|132|147|148|149|159|161||4|5|6|7|8|19|25|26|27|33|34|35|37|38|39|40|41|56|57|74|125|127|147|148|149|159|161|180|184||2|4|5|6|7|8|19|24|25|28|29|31|33|34|37|38|41|56|57|74|99|111|127|129|147|148|149|159|161||2|4|5|6|7|8|19|25|27|29|33|34|37|38|40|56|57|74|101|127|129|147|148|149|159|161|177|180|181||4|5|6|7|8|19|25|29|30|33|34|35|37|38|39|56|57|74|88|100|127|129|147|148|149|159|161|180|184||4|5|6|7|8|19|24|25|29|30|33|34|37|38|40|56|57|78|89|127|128|130|147|148|149|160|177|180|181||2|4|5|6|7|8|19|24|25|29|33|34|37|38|39|41|56|57|74|99|127|130|132|148|149|159|161|180|183||4|5|6|7|8|19|23|25|28|29|33|34|35|37|38|56|57|74|125|127|130|148|149|159|161|172|177|180|181||2|3|4|5|6|7|8|19|24|25|27|33|34|35|37|38|41|56|57|74|127|129|147|148|149|161|177|180|181
indian_pines,28,v3,0.0,0.84,0.832,0.817,2|3|4|5|6|7|8|19|25|26|29|33|34|35|37|38|41|56|57|74|127|129|147|148|149|160|161|181||0|2|4|5|6|7|8|19|25|27|28|29|31|33|34|37|38|39|41|56|74|127|129|147|148|149|159|161||4|5|6|7|8|19|25|26|27|33|34|35|37|38|39|40|41|56|57|74|125|127|147|148|149|159|161|180||2|4|5|6|7|8|19|24|25|28|29|31|33|34|37|38|41|56|57|74|99|111|127|129|148|149|159|161||2|4|5|6|7|8|19|25|27|29|33|34|37|38|40|56|57|74|101|127|129|147|148|149|161|177|180|181||4|5|6|7|8|19|25|29|30|33|34|35|37|38|39|56|57|74|88|100|127|129|148|149|159|161|180|184||4|5|6|7|8|19|24|25|29|30|33|34|37|38|40|56|57|78|127|128|130|147|148|149|160|177|180|181||2|4|5|6|7|8|19|24|25|29|33|34|37|38|39|56|57|74|99|127|130|132|148|149|159|161|180|183||4|5|6|7|8|19|23|25|28|29|33|34|35|37|38|56|57|74|125|127|130|148|149|159|161|172|177|180||2|3|4|5|6|7|8|19|24|25|27|33|34|35|37|38|41|56|57|74|127|129|147|148|149|161|177|181
indian_pines,27,v3,0.0,0.836,0.832,0.812,2|3|4|5|6|7|8|19|25|29|33|34|35|37|38|41|56|57|74|127|129|147|148|149|160|161|181||0|2|4|5|6|7|8|25|27|28|29|31|33|34|37|38|39|41|56|74|127|129|147|148|149|159|161||4|5|6|7|8|19|25|26|27|33|34|35|37|38|39|41|56|57|74|125|127|147|148|149|159|161|180||2|4|5|6|7|8|19|24|25|28|29|31|33|34|37|38|41|56|57|74|99|127|129|148|149|159|161||2|4|5|6|7|8|19|25|27|29|33|34|37|38|40|56|57|74|101|127|129|147|148|149|161|177|180||4|5|6|7|8|19|25|29|30|33|34|35|37|38|39|56|57|74|88|127|129|148|149|159|161|180|184||4|5|6|7|8|19|24|25|29|30|33|34|37|38|40|56|57|78|127|128|130|148|149|160|177|180|181||2|4|5|6|7|8|19|24|25|29|33|34|37|38|39|56|57|74|127|130|132|148|149|159|161|180|183||4|5|6|7|8|19|23|25|29|33|34|35|37|38|56|57|74|125|127|130|148|149|159|161|172|177|180||2|3|4|5|6|7|8|19|24|25|27|33|34|35|37|38|41|56|57|74|127|129|148|149|161|177|181
indian_pines,26,v3,0.0,0.835,0.832,0.812,2|3|4|5|6|7|8|25|29|33|34|35|37|38|41|56|57|74|127|129|147|148|149|160|161|181||0|2|4|5|6|7|8|25|27|28|29|31|33|34|37|38|39|41|56|74|127|129|148|149|159|161||4|5|6|7|8|19|25|26|27|33|34|35|37|38|39|41|56|57|74|125|127|148|149|159|161|180||2|4|5|6|7|8|19|25|28|29|31|33|34|37|38|41|56|57|74|99|127|129|148|149|159|161||2|4|5|6|7|8|19|25|27|29|33|34|37|38|56|57|74|101|127|129|147|148|149|161|177|180||4|5|6|7|8|19|25|29|30|33|34|35|37|38|56|57|74|88|127|129|148|149|159|161|180|184||4|5|6|7|8|24|25|29|30|33|34|37|38|40|56|57|78|127|128|130|148|149|160|177|180|181||2|4|5|6|7|8|19|24|25|29|33|34|37|38|56|57|74|127|130|132|148|149|159|161|180|183||4|5|6|7|8|19|23|25|29|33|34|35|37|38|56|57|125|127|130|148|149|159|161|172|177|180||2|3|4|5|6|7|8|19|24|25|33|34|35|37|38|41|56|57|74|127|129|148|149|161|177|181
indian_pines,25,v3,0.0,0.832,0.83,0.809,2|3|4|5|6|7|8|25|29|33|34|35|37|38|41|56|57|74|127|129|147|148|149|161|181||0|4|5|6|7|8|25|27|28|29|31|33|34|37|38|39|41|56|74|127|129|148|149|159|161||4|5|6|7|8|19|25|27|33|34|35|37|38|39|41|56|57|74|125|127|148|149|159|161|180||2|4|5|6|7|8|19|25|28|29|31|33|34|37|38|41|56|57|74|127|129|148|149|159|161||2|4|5|6|7|8|19|25|29|33|34|37|38|56|57|74|101|127|129|147|148|149|161|177|180||4|5|6|7|8|19|25|29|30|33|34|35|37|38|56|74|88|127|129|148|149|159|161|180|184||4|5|6|7|8|24|25|29|30|33|34|37|38|40|56|78|127|128|130|148|149|160|177|180|181||4|5|6|7|8|19|24|25|29|33|34|37|38|56|57|74|127|130|132|148|149|159|161|180|183||4|5|6|7|8|19|23|25|29|33|34|35|37|38|56|57|125|127|130|148|149|159|161|172|177||2|3|4|5|6|7|8|19|24|25|33|34|35|37|38|41|56|57|74|127|148|149|161|177|181
indian_pines,24,v3,0.0,0.83,0.828,0.806,2|3|4|5|6|7|8|25|29|33|34|35|37|38|41|56|57|74|127|129|147|148|149|161||0|4|5|6|7|8|25|27|28|31|33|34|37|38|39|41|56|74|127|129|148|149|159|161||4|5|6|7|8|25|27|33|34|35|37|38|39|41|56|57|74|125|127|148|149|159|161|180||4|5|6|7|8|19|25|28|29|31|33|34|37|38|41|56|57|74|127|129|148|149|159|161||2|4|5|6|7|8|19|25|29|33|34|37|38|56|57|74|101|127|129|147|148|149|161|177||4|5|6|7|8|19|25|29|30|33|34|35|37|38|56|74|88|127|129|148|149|159|161|180||4|5|6|7|8|24|25|29|30|33|34|37|38|40|56|127|128|130|148|149|160|177|180|181||4|5|6|7|8|24|25|29|33|34|37|38|56|57|74|127|130|132|148|149|159|161|180|183||4|5|6|7|8|19|23|25|29|33|34|35|37|38|56|57|125|127|130|148|149|159|161|177||2|3|4|5|6|7|8|19|24|25|33|34|35|37|38|41|56|57|127|148|149|161|177|181
indian_pines,23,v3,0.0,0.824,0.822,0.799,2|3|4|5|6|7|8|25|29|33|34|35|37|38|41|56|74|127|129|147|148|149|161||0|4|5|6|7|8|25|27|28|31|33|34|37|38|39|56|74|127|129|148|149|159|161||5|6|7|8|25|27|33|34|35|37|38|39|41|56|57|74|125|127|148|149|159|161|180||4|5|6|7|8|19|25|28|29|33|34|37|38|41|56|57|74|127|129|148|149|159|161||2|4|5|6|7|8|19|25|29|33|34|37|38|56|57|74|101|127|147|148|149|161|177||4|5|6|7|8|19|25|29|30|33|34|35|37|38|56|74|88|127|129|148|149|159|161||4|5|6|7|8|24|25|29|30|33|34|37|38|40|127|128|130|148|149|160|177|180|181||4|5|6|7|8|24|29|33|34|37|38|56|57|74|127|130|132|148|149|159|161|180|183||4|5|6|7|8|19|23|25|29|33|34|35|37|38|56|57|125|127|148|149|159|161|177||2|3|4|5|6|7|8|19|24|25|33|34|35|37|38|41|56|57|127|148|149|161|181
indian_pines,22,v3,0.0,0.822,0.818,0.797,2|3|4|5|6|7|8|25|29|33|34|35|37|38|41|56|74|127|129|148|149|161||4|5|6|7|8|25|27|28|31|33|34|37|38|39|56|74|127|129|148|149|159|161||5|6|7|8|25|27|33|34|35|37|38|39|41|56|57|74|127|148|149|159|161|180||4|5|6|7|8|19|25|28|29|33|34|37|38|41|56|57|74|127|129|148|159|161||2|4|5|6|7|8|19|25|29|33|34|37|38|56|57|74|127|147|148|149|161|177||4|5|6|7|8|19|25|29|30|33|34|35|37|38|56|74|127|129|148|149|159|161||4|5|6|7|8|24|25|29|33|34|37|38|40|127|128|130|148|149|160|177|180|181||4|5|6|7|8|24|29|33|34|37|38|56|57|74|127|130|148|149|159|161|180|183||4|5|6|7|8|19|23|25|29|33|34|35|37|38|56|57|125|127|148|149|159|161||2|3|4|5|6|7|8|19|24|33|34|35|37|38|41|56|57|127|148|149|161|181
indian_pines,21,v3,0.0,0.823,0.822,0.798,2|3|4|5|6|7|8|25|29|33|34|35|37|38|56|74|127|129|148|149|161||4|5|6|7|8|25|27|28|31|33|34|37|38|39|56|74|127|148|149|159|161||5|6|7|8|25|27|33|34|35|37|38|39|56|57|74|127|148|149|159|161|180||4|5|6|7|8|25|28|29|33|34|37|38|41|56|57|74|127|129|148|159|161||4|5|6|7|8|19|25|29|33|34|37|38|56|57|74|127|147|148|149|161|177||4|5|6|7|8|19|25|29|33|34|35|37|38|56|74|127|129|148|149|159|161||4|5|6|7|8|24|25|29|33|34|37|38|40|127|128|130|148|149|160|180|181||4|5|6|7|8|24|29|33|34|37|38|56|57|74|127|130|148|149|159|161|180||4|5|6|7|8|19|23|29|33|34|35|37|38|56|57|125|127|148|149|159|161||2|3|4|5|6|7|8|19|24|33|34|35|37|38|41|56|57|127|148|149|161
