dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,30,v3,112.448,0.832,0.804,0.808,2|3|4|5|6|7|8|19|25|26|29|33|34|35|37|38|41|56|57|74|127|129|147|148|149|159|160|161|180|181,0
indian_pines,29,v3,0.0,0.83,0.8,0.806,2|3|4|5|6|7|8|19|25|26|29|33|34|35|37|38|41|56|57|74|127|129|147|148|149|159|160|161|181,0
indian_pines,28,v3,0.0,0.828,0.798,0.804,2|3|4|5|6|7|8|19|25|26|29|33|34|35|37|38|41|56|57|74|127|129|147|148|149|160|161|181,0
indian_pines,27,v3,0.0,0.828,0.804,0.804,2|3|4|5|6|7|8|19|25|29|33|34|35|37|38|41|56|57|74|127|129|147|148|149|160|161|181,0
indian_pines,26,v3,0.0,0.819,0.798,0.794,2|3|4|5|6|7|8|25|29|33|34|35|37|38|41|56|57|74|127|129|147|148|149|160|161|181,0
indian_pines,25,v3,0.0,0.815,0.793,0.789,2|3|4|5|6|7|8|25|29|33|34|35|37|38|41|56|57|74|127|129|147|148|149|161|181,0
indian_pines,24,v3,0.0,0.814,0.789,0.788,2|3|4|5|6|7|8|25|29|33|34|35|37|38|41|56|57|74|127|129|147|148|149|161,0
indian_pines,23,v3,0.0,0.813,0.787,0.786,2|3|4|5|6|7|8|25|29|33|34|35|37|38|41|56|74|127|129|147|148|149|161,0
indian_pines,22,v3,0.0,0.804,0.781,0.776,2|3|4|5|6|7|8|25|29|33|34|35|37|38|41|56|74|127|129|148|149|161,0
indian_pines,21,v3,0.0,0.813,0.789,0.786,2|3|4|5|6|7|8|25|29|33|34|35|37|38|56|74|127|129|148|149|161,0
indian_pines,20,v3,0.0,0.798,0.784,0.77,2|3|4|5|6|7|8|25|29|33|34|35|37|38|56|74|127|148|149|161,0
indian_pines,19,v3,0.0,0.81,0.789,0.783,2|3|4|5|6|7|8|25|33|34|35|37|38|56|74|127|148|149|161,0
indian_pines,18,v3,0.0,0.795,0.781,0.766,2|3|4|5|6|7|8|25|33|34|35|37|38|74|127|148|149|161,0
indian_pines,17,v3,0.0,0.806,0.789,0.778,3|4|5|6|7|8|25|33|34|35|37|38|74|127|148|149|161,0
indian_pines,16,v3,0.0,0.788,0.771,0.758,3|4|5|6|7|8|25|33|34|35|37|38|74|127|148|149,0
indian_pines,15,v3,0.0,0.789,0.77,0.76,3|4|5|6|7|8|25|33|34|35|37|38|74|127|148,0
indian_pines,14,v3,0.0,0.778,0.761,0.746,3|4|5|6|7|8|25|33|34|37|38|74|127|148,0
indian_pines,13,v3,0.0,0.794,0.764,0.764,4|5|6|7|8|25|33|34|37|38|74|127|148,0
indian_pines,12,v3,0.0,0.779,0.724,0.748,4|5|6|7|8|25|33|34|37|38|127|148,0
indian_pines,11,v3,0.0,0.791,0.736,0.761,5|6|7|8|25|33|34|37|38|127|148,0
indian_pines,10,v3,0.0,0.796,0.757,0.767,5|6|8|25|33|34|37|38|127|148,0
indian_pines,9,v3,0.0,0.766,0.721,0.732,5|6|8|33|34|37|38|127|148,0
indian_pines,8,v3,0.0,0.755,0.721,0.719,5|6|8|34|37|38|127|148,0
indian_pines,7,v3,0.0,0.761,0.702,0.726,5|6|34|37|38|127|148,0
indian_pines,6,v3,0.0,0.698,0.671,0.654,5|6|34|37|38|148,0
indian_pines,5,v3,0.0,0.704,0.646,0.661,6|34|37|38|148,0
indian_pines,30,v4,106.183,0.836,0.813,0.812,2|3|4|5|6|7|8|19|25|29|33|34|35|37|38|41|56|57|74|127|129|147|148|149|159|160|161|172|181|183,0
indian_pines,29,v4,0.0,0.839,0.815,0.816,2|3|4|5|6|7|8|19|25|29|33|34|35|37|38|41|56|57|74|127|129|147|148|149|159|160|161|181|183,0
indian_pines,28,v4,0.0,0.823,0.806,0.798,2|3|4|5|6|7|8|19|25|29|33|34|35|37|38|41|56|57|74|127|129|148|149|159|160|161|181|183,0
indian_pines,27,v4,0.0,0.824,0.804,0.8,2|3|4|5|6|7|8|19|25|29|33|34|35|37|38|41|56|57|74|127|129|148|149|159|161|181|183,0
indian_pines,26,v4,0.0,0.82,0.8,0.795,2|3|4|5|6|7|8|19|25|29|33|34|35|37|38|41|56|57|74|127|129|148|149|159|161|183,0
indian_pines,25,v4,0.0,0.813,0.8,0.787,2|3|4|5|6|7|8|19|25|29|33|34|35|37|38|41|56|57|74|127|148|149|159|161|183,0
indian_pines,24,v4,0.0,0.813,0.801,0.786,2|3|4|5|6|7|8|19|25|29|33|34|35|37|38|56|57|74|127|148|149|159|161|183,0
indian_pines,23,v4,0.0,0.813,0.798,0.786,2|3|4|5|6|7|8|19|25|29|33|34|35|37|38|56|74|127|148|149|159|161|183,0
indian_pines,22,v4,0.0,0.802,0.791,0.774,2|3|4|5|6|7|8|19|25|29|33|34|35|37|38|74|127|148|149|159|161|183,0
indian_pines,21,v4,0.0,0.796,0.786,0.768,2|3|4|5|6|7|8|19|25|29|33|34|37|38|74|127|148|149|159|161|183,0
indian_pines,20,v4,0.0,0.804,0.793,0.777,2|3|4|5|6|7|8|19|25|29|33|34|37|38|127|148|149|159|161|183,0
indian_pines,19,v4,0.0,0.805,0.788,0.778,2|3|4|5|6|7|8|19|25|29|33|34|37|38|127|148|149|159|161,0
