dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
paviaU,20,v47,1363.309,0.917,0.892,0.892,4|14|15|17|19|28|45|46|48|57|63|67|72|79|81|84|86|93|96|99,-0.0034001502208411694|0.0020510093308985233|0.1984960287809372|-0.2926444709300995|0.0045600272715091705|0.002191467909142375|0.014732498675584793|-0.01697227731347084|-0.027706414461135864|-0.0033582854084670544|0.137993723154068|0.0035112686455249786|-0.007901490665972233|0.008341497741639614|3.2957586881821044e-06|0.006550097372382879|0.002953264629468322|0.015416673384606838|0.021617891266942024|0.0074819461442530155
paviaU,19,v47,1373.054,0.917,0.892,0.892,4|7|15|29|40|42|56|58|59|62|63|68|70|74|75|76|81|84|101,-9.824908920563757e-05|0.0030683616641908884|-0.0009368817554786801|-0.0062592593021690845|-0.0045508770272135735|-0.017220648005604744|0.009304536506533623|0.0009626159444451332|-0.025139424949884415|0.0015492596430703998|-0.00287316320464015|0.027823682874441147|0.0017683205660432577|-0.005664123687893152|0.3126029372215271|0.013506969437003136|-0.006925635039806366|-0.0020077622029930353|0.001083943760022521
paviaU,18,v47,1363.603,0.912,0.887,0.887,16|23|27|28|29|36|39|48|55|58|60|69|70|74|81|87|95|101,-0.0014215143164619803|-0.0140204057097435|0.0007186116999946535|-0.01101202704012394|-0.01918596401810646|0.3758848309516907|0.0020933153573423624|0.005314703099429607|-0.005491205025464296|-0.0019938990008085966|0.0005376744666136801|0.00634921807795763|0.014547801576554775|0.002717150840908289|0.0017163768643513322|-0.013664028607308865|0.001821895595639944|-0.009776233695447445
paviaU,17,v47,1365.034,0.897,0.873,0.873,14|15|20|30|31|44|47|49|62|72|75|76|78|79|80|93|96,0.007050043437629938|-0.017392640933394432|-0.012168427929282188|0.013129333965480328|-0.0026422557421028614|-0.012930872850120068|-0.0015094444388523698|0.0003333223285153508|0.0015836063539609313|-0.0055700805969536304|-0.006881067994982004|0.010652302764356136|0.024532083421945572|0.0017612247029319406|-0.0009490780648775399|0.028714140877127647|0.009301814250648022
paviaU,16,v47,1364.746,0.918,0.894,0.894,15|18|22|33|37|50|54|58|71|77|79|80|82|84|94|99,0.009274659678339958|0.0031867201905697584|0.004004591144621372|0.0042793964967131615|0.0013580166269093752|-0.008947433903813362|-0.018070055171847343|-0.0012329487362876534|0.00013188559387344867|-0.018090341240167618|-0.026294928044080734|0.19972564280033112|0.008705291897058487|0.006838680244982243|-0.0005628767539747059|-0.0008387725101783872
paviaU,15,v47,1358.111,0.915,0.887,0.887,11|14|17|25|26|31|62|64|72|73|80|81|83|84|98,0.02539822645485401|0.011727205477654934|-0.021124357357621193|0.21137942373752594|-0.00923463050276041|0.005256392993032932|-0.003658308181911707|0.006103741470724344|-0.014156479388475418|0.004768807906657457|-0.005056849215179682|0.005564888007938862|0.011125827208161354|-0.019449841231107712|-0.009929129853844643
paviaU,14,v47,1397.686,0.879,0.852,0.852,0|16|17|28|31|34|36|43|48|65|75|86|88|100,0.01998029835522175|-0.007209876086562872|0.0037843347527086735|-0.007552016992121935|-0.011006980203092098|0.0022397462744265795|-0.01292363740503788|0.0008937419624999166|-0.007295482791960239|-0.029902834445238113|0.019236348569393158|-0.002472924068570137|-0.00562998978421092|-0.018231727182865143
paviaU,13,v47,1380.924,0.89,0.861,0.861,13|15|24|34|54|56|74|77|80|91|94|96|97,0.003868900239467621|-0.01879972033202648|0.012839093804359436|0.011952041648328304|-0.001777533208951354|-0.001706211594864726|0.003838038770481944|0.0019896812736988068|0.008893070742487907|0.008822045288980007|0.02088608592748642|0.014296062290668488|0.014229082502424717
paviaU,12,v47,1357.535,0.913,0.888,0.888,19|23|26|36|48|59|72|75|82|90|96|97,0.008650222793221474|0.016424745321273804|-0.002719283103942871|0.005555733107030392|0.006895784754306078|-0.002835571765899658|-0.01755707338452339|0.020064309239387512|-0.009456072002649307|-0.014837127178907394|0.0014076238730922341|0.00817948766052723
paviaU,11,v47,1382.652,0.876,0.847,0.847,12|16|26|32|43|46|51|65|85|98|101,0.013005220331251621|-0.011363930068910122|-0.00642433250322938|0.01907402276992798|-0.003462003543972969|0.02281790040433407|-0.014436004683375359|0.015838025137782097|0.0019158499781042337|-0.0011345515958964825|-0.004921577870845795
paviaU,10,v47,1375.39,0.901,0.875,0.875,11|16|23|30|41|61|67|70|71|80,-0.0047266194596886635|-0.014552612788975239|0.011030268855392933|-0.01474266778677702|0.012303437106311321|-0.017288511618971825|0.005268771667033434|-0.011464170180261135|0.02233423851430416|-0.0056922584772109985
paviaU,9,v47,1384.238,0.882,0.849,0.849,5|14|30|56|59|69|83|93|95,-0.0008597287232987583|-0.0012716829078271985|0.025720052421092987|-0.011334753595292568|-0.013203863985836506|0.014727451838552952|0.01731240190565586|-0.0049863881431519985|-0.007689991500228643
paviaU,8,v47,1392.523,0.87,0.829,0.829,2|31|39|53|64|73|84|87,-0.00846857763826847|-0.01703016459941864|-0.0011293534189462662|-0.002827070653438568|-0.02662298083305359|4.082394661963917e-05|0.006023536901921034|-0.00033679581247270107
paviaU,7,v47,1378.761,0.872,0.843,0.843,21|22|45|51|53|75|82,-0.03289355710148811|0.02187894843518734|-0.0019767682533711195|-0.012816292233765125|-0.002610709285363555|0.00818059965968132|0.0008939723484218121
paviaU,6,v47,1394.988,0.865,0.83,0.83,22|46|54|84|87|99,-0.007623370736837387|0.004284478724002838|0.01626507379114628|0.014299222268164158|-0.009997982531785965|0.00014361864305101335
paviaU,5,v47,1413.001,0.834,0.789,0.789,18|59|64|74|93,0.02456449531018734|-0.015241430141031742|-0.030442241579294205|-0.01804443821310997|0.023701883852481842
salinas,30,v47,914.505,0.929,0.964,0.964,4|14|15|16|32|34|35|36|38|41|80|85|89|95|98|102|106|108|109|110|112|113|116|128|131|144|149|152|173|183,1.3808163404464722|-3.987706422805786|2.504380941390991|-1.8893747329711914|-1.2473647594451904|-0.0003103253256995231|-0.0002072151401080191|0.7549764513969421|-3.141751766204834|-0.0006781742558814585|-0.7470464110374451|4.074794292449951|-0.5565173625946045|1.5350626707077026|-0.6520988941192627|1.659303903579712|-0.00032811483833938837|-0.00016092461009975523|-1.5783438682556152|0.00018392065248917788|3.0468720069620758e-05|0.0001050335486070253|2.9730472564697266|-1.728416919708252|-1.7759143114089966|0.9885970950126648|1.8220947980880737|0.7559089064598083|-5.48206407984253e-05|2.3599777221679688
salinas,29,v47,905.993,0.929,0.964,0.964,4|5|13|18|19|30|31|32|37|38|39|59|61|68|69|81|82|92|98|102|105|109|120|143|148|151|160|173|174,-0.0017581708962097764|-0.0010941217187792063|-1.3565744161605835|-0.5390718579292297|0.000793187296949327|-0.000616283796261996|-0.629101574420929|0.9983035326004028|-0.33499637246131897|1.3485500812530518|-0.0010739356512203813|1.0509977340698242|0.0005140458815731108|-0.002682476071640849|0.9683936238288879|0.0001474468590458855|0.0023031728342175484|0.0017918285448104143|-0.0008201535674743354|1.1743427515029907|1.5033332109451294|-0.0012932319659739733|-0.0005808085552416742|0.002134215785190463|0.00026459203218109906|0.002405491191893816|0.6853719353675842|3.1819559808354825e-05|-0.0007605352438986301
salinas,28,v47,889.469,0.931,0.965,0.965,4|6|8|14|15|19|30|34|35|39|44|46|56|79|80|91|100|102|111|112|117|125|134|151|153|157|165|173,-1.4135938882827759|-0.0003320722025819123|-0.004633570089936256|1.0300240516662598|0.26271966099739075|-0.0034749461337924004|-0.0021942947059869766|-1.0256391763687134|0.8905733227729797|-0.0002076168602798134|-0.0019044227665290236|-0.0020332138519734144|-0.0005748933763243258|-0.0024849241599440575|-1.0024669170379639|0.00033203591010533273|0.0019109786953777075|-0.0004849475808441639|-0.003978305030614138|-0.0022495086304843426|0.00036144338082522154|0.0011896415380761027|-0.003203402506187558|0.005711468867957592|0.0018675016472116113|-0.8389451503753662|0.0017198828281834722|0.0003559237811714411
salinas,27,v47,894.015,0.933,0.965,0.965,4|5|16|33|35|38|41|43|49|57|62|71|76|80|81|91|92|93|94|97|110|112|117|140|150|170|173,-0.3750760853290558|0.003524552099406719|-0.8505319356918335|-0.005575596354901791|0.0028652804903686047|0.0009719258523546159|0.004756839480251074|-0.0015164881478995085|-0.4502559304237366|0.0017928193556144834|0.001522014499641955|0.0025988102424889803|-0.0003137949970550835|0.008946890942752361|-0.004149487242102623|0.011184080503880978|1.1871699094772339|0.002071310067549348|-0.27073174715042114|-0.0034236458595842123|0.0008057925733737648|-0.003929751459509134|-1.0671772956848145|0.00494154030457139|0.001458515995182097|0.0021986819338053465|0.00295965070836246
salinas,26,v47,893.488,0.932,0.965,0.965,4|12|14|17|31|37|38|45|50|56|60|62|68|81|82|90|93|101|111|112|120|130|139|152|161|180,-0.0014252563705667853|0.0005353739834390581|0.0023596410173922777|0.2678416073322296|-0.6895325779914856|0.4775034487247467|0.006105328444391489|-1.228312373161316|0.011691039428114891|0.00424797460436821|-0.005589599255472422|-0.01665313169360161|-0.003995473962277174|0.0013844058848917484|-0.6049841046333313|0.0035416814498603344|0.0013083145022392273|-0.007666667923331261|0.0008336499449796975|0.000897012825589627|-0.0020955970976501703|0.0011084906291216612|-0.0007242823485285044|-0.0010410515824332833|-0.007149677257984877|0.5311110615730286
salinas,25,v47,893.063,0.929,0.963,0.963,5|6|17|20|27|28|36|37|43|56|60|61|63|68|81|91|98|112|117|130|151|160|176|177|181,0.007293507922440767|-0.005795915611088276|-0.0031719866674393415|-0.012080412358045578|0.0004599149979185313|0.007411938160657883|0.001853151828981936|0.002626667032018304|0.7627781629562378|-0.005108505953103304|0.0003858740092255175|0.4570392072200775|-0.3404635190963745|0.007921773940324783|0.5691139698028564|0.0045731691643595695|-0.00467722536996007|-0.003473927266895771|0.00709346029907465|0.0009119848255068064|-0.7144976258277893|0.3671971261501312|-0.000462239608168602|0.0020062944386154413|0.00012813982903026044
salinas,24,v47,907.804,0.93,0.963,0.963,4|12|15|24|31|36|42|47|51|60|61|67|78|80|87|104|112|120|133|151|157|159|172|178,-0.008408637717366219|0.0006604413501918316|-0.0015783346025273204|0.008329985663294792|0.0006991547998040915|0.014210782945156097|0.0008140570716932416|-0.004000533372163773|0.002253518672659993|2.5332059522042982e-05|0.004814807791262865|-0.004262612666934729|0.0034690287429839373|-0.010838414542376995|-0.7624846696853638|-1.4571930170059204|-0.007586370222270489|-0.002574108773842454|-0.00672849640250206|-1.334781289100647|0.0010595928179100156|0.003643372096121311|0.0060026030987501144|-0.004432003479450941
salinas,23,v47,894.749,0.926,0.96,0.96,2|6|18|29|38|41|50|51|55|61|66|80|88|96|104|157|158|160|166|181|191|197|199,0.0017142235301434994|-0.004389900714159012|0.0015144727658480406|0.004697210621088743|0.7627109289169312|0.18818584084510803|1.4964970350265503|-0.014926260337233543|0.004287142306566238|-0.028119312599301338|-0.011196546256542206|-0.004344839137047529|0.012682609260082245|-0.005867340601980686|0.009344064630568027|0.002870338037610054|-0.01889229752123356|-0.0022188792936503887|-0.013683075085282326|0.012308681383728981|-0.005046517122536898|-0.012877598404884338|0.013519177213311195
salinas,22,v47,879.552,0.925,0.959,0.959,4|12|17|27|40|43|54|55|63|75|79|81|82|86|87|93|104|127|129|160|166|192,-0.003305368358269334|0.8384144902229309|0.005231462884694338|0.013057640753686428|0.021494470536708832|0.002169218147173524|0.009894238784909248|0.650825560092926|-0.0007340913289226592|-0.006656884215772152|-0.007335762958973646|0.03013494424521923|-0.021566037088632584|-0.004284899216145277|-0.005736256018280983|-0.003066055476665497|1.3997113704681396|-0.0025184357073158026|-0.0004836495209019631|-0.0031018180307000875|0.0021201882045716047|0.0036038418766111135
salinas,21,v47,877.344,0.93,0.964,0.964,7|16|29|36|38|39|40|51|55|80|86|90|91|93|98|118|157|176|181|187|195,-0.004098096396774054|0.01649729162454605|-0.012075808830559254|-0.0002398894284851849|0.00027471347129903734|-0.19428661465644836|-0.010366064496338367|0.0019439734751358628|0.8414325714111328|0.002608715556561947|0.01007334515452385|0.004177336115390062|-0.0007855872972868383|0.01702127978205681|-0.001190086011774838|-0.00849797111004591|-0.7516462802886963|0.0010006593074649572|-0.006882454268634319|0.014529351145029068|-0.018381688743829727
salinas,20,v47,875.393,0.927,0.961,0.961,3|5|7|17|26|33|41|44|54|57|62|63|73|89|99|133|150|164|181|191,0.008238082751631737|-0.0017409570282325149|1.0920618772506714|-0.011462138034403324|0.0009200772037729621|-0.007348360028117895|0.009490455500781536|-0.0040581924840807915|0.4847021698951721|0.3238310217857361|0.007451274432241917|0.001820286619476974|-0.005030027125030756|0.008111419156193733|0.005761739332228899|-0.004142560996115208|-0.2514941394329071|0.013144971802830696|0.0024170612450689077|0.022461289539933205
salinas,19,v47,889.825,0.927,0.96,0.96,3|17|29|35|40|48|70|73|79|80|82|86|99|120|128|156|169|178|195,-0.007299393881112337|0.02123449184000492|-0.0028579127974808216|-0.007662137039005756|0.0033296358305960894|-0.45689523220062256|0.010060449130833149|-0.011973487213253975|0.9498875141143799|-0.002936059609055519|0.003055676119402051|0.0025619540829211473|0.008103355765342712|0.02115495689213276|0.008444585837423801|0.041048742830753326|-0.010719330981373787|-0.0021236571483314037|0.02187000960111618
salinas,18,v47,873.509,0.928,0.961,0.961,4|12|33|36|39|40|44|55|62|80|95|97|98|112|121|159|181|196,0.0045777419582009315|-0.006233069580048323|0.018775638192892075|-0.00295552727766335|-0.009865004569292068|0.012616346590220928|0.0003133317513857037|0.0049619730561971664|0.015868837013840675|-0.009375596418976784|-0.003078622277826071|-0.0039446474984288216|-0.012005476281046867|-0.004563923459500074|-0.3912745416164398|0.21578504145145416|0.829106330871582|-0.018059227615594864
salinas,17,v47,876.001,0.927,0.959,0.959,8|14|17|41|52|59|61|80|88|91|96|122|160|166|180|193|199,-0.0074536423198878765|0.014195550233125687|0.007384933065623045|0.01151349488645792|0.009890224784612656|-0.02714362181723118|-0.01027719210833311|0.8427134156227112|-0.0010332015808671713|-0.010398880578577518|-0.006150568835437298|-9.534269338473678e-05|-0.0075053260661661625|0.006519366055727005|0.02907627820968628|0.6020859479904175|-0.0009277213248424232
salinas,16,v47,875.418,0.922,0.958,0.958,6|10|19|27|40|43|58|59|61|63|75|98|116|156|162|178,-0.609605610370636|0.024110404774546623|0.01025284081697464|-0.0005048619350418448|0.007550566922873259|0.0017323784995824099|0.007037176284939051|-0.0026887429412454367|-0.0063334498554468155|-0.0057751815766096115|0.004917281214147806|-0.001034598215483129|0.43382740020751953|0.003471188247203827|-0.002638739999383688|-0.014487539418041706
salinas,15,v47,874.329,0.926,0.96,0.96,14|32|37|39|41|56|65|75|80|98|116|155|180|187|193,-0.007639216259121895|0.00403032498434186|0.0019246647134423256|1.2197983264923096|0.008935434743762016|0.02041325718164444|-0.011186654679477215|-0.012830824591219425|-0.00036790763260796666|0.00012456279364414513|-2.5007650037878193e-05|-0.017788784578442574|-0.006747264880686998|0.008105973713099957|0.006905313115566969
salinas,14,v47,867.782,0.923,0.959,0.959,5|11|20|35|38|40|56|62|68|82|99|121|151|170,0.0016844699857756495|-0.0031064122449606657|0.00045316305477172136|-0.39316168427467346|-0.011443641036748886|-0.0007030036649666727|-0.017064988613128662|-8.360371430171654e-05|-0.005082647316157818|0.002739185467362404|0.023120511323213577|0.02908305451273918|-0.4386429786682129|0.000928762718103826
salinas,13,v47,874.206,0.918,0.953,0.953,6|14|19|33|43|58|61|62|72|82|87|97|118,0.005651164334267378|-0.014867332763969898|0.005258316174149513|-0.004941636696457863|0.378807932138443|0.0039632744155824184|-0.00015875964891165495|-0.008702298626303673|0.32082104682922363|-0.01818010024726391|0.002293095225468278|0.012619332410395145|0.0022217591758817434
salinas,12,v47,866.854,0.923,0.957,0.957,17|30|35|43|54|60|82|98|128|159|167|193,-0.018843358382582664|-0.0027621942572295666|-0.00556817464530468|-0.011890443041920662|0.022645214572548866|0.001424139365553856|0.021971486508846283|-0.025976963341236115|0.008394069038331509|0.0029816494788974524|-0.006137209478765726|-0.013541937805712223
salinas,11,v47,864.042,0.92,0.954,0.954,10|17|37|41|52|57|65|82|102|125|191,-0.003924048040062189|-0.0036761185619980097|-0.7515354156494141|0.001745904330164194|-0.014431309886276722|-0.01667686551809311|-0.0070341709069907665|-0.01647874154150486|0.013399369083344936|0.005798781290650368|-0.0005161063745617867
salinas,10,v47,868.482,0.918,0.954,0.954,14|19|29|37|44|62|90|102|116|133,-0.025822408497333527|0.009683560580015182|0.009784313850104809|0.007627573795616627|0.02644655853509903|0.010132325813174248|0.010150345973670483|-0.3887307345867157|-0.003132993821054697|-0.29722052812576294
salinas,9,v47,862.793,0.909,0.952,0.952,4|14|27|37|41|60|73|155|167,0.006165230181068182|-0.011082013137638569|0.0008765081292949617|0.02714831754565239|-0.3793966472148895|-0.005314837209880352|0.021783579140901566|0.0015981387114152312|-0.009489448741078377
salinas,8,v47,853.363,0.915,0.951,0.951,18|32|38|41|54|76|104|166,-0.023546135053038597|0.013500433415174484|0.005808540619909763|0.008578521199524403|-0.010961576364934444|0.04654250666499138|0.01989450491964817|0.00593802984803915
salinas,7,v47,880.974,0.892,0.933,0.933,4|21|31|42|72|81|97,0.015036570839583874|-0.017327386885881424|0.008111249655485153|0.00048462304403074086|0.011319653131067753|-0.0072254883125424385|-0.4601197838783264
salinas,6,v47,897.008,0.889,0.931,0.931,13|18|58|82|89|99,0.004629452712833881|0.003718615509569645|-0.0021651340648531914|0.016599077731370926|-0.01787548139691353|0.004332908429205418
salinas,5,v47,877.323,0.884,0.936,0.936,19|25|61|71|170,-0.00608918396756053|-0.3341958224773407|-0.0014200190780684352|-0.017505761235952377|0.015491600148379803
