dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
indian_pines,30,v3_simple,169.535,0.791,0.75,0.75,5|6|7|8|29|34|35|36|38|40|52|68|97|100|114|125|131|132|133|148|153|154|158|160|168|172|174|178|181|187,0.3862590491771698|0.7795563340187073|1.1865519285202026|0.8557543754577637|0.4773479700088501|1.3552409410476685|0.8077601790428162|0.5958627462387085|0.3553955554962158|0.7961626052856445|0.1547217220067978|0.7804451584815979|0.1858702003955841|0.487319678068161|0.26913896203041077|0.805613100528717|1.1133791208267212|0.9177051186561584|0.16265510022640228|0.4275132417678833|0.4147459864616394|0.6121866106987|0.4782015383243561|1.0273607969284058|0.4873772859573364|0.7080308198928833|0.24278368055820465|0.6951889991760254|0.3638335168361664|0.5511223673820496
indian_pines,29,v3_simple,0.0,0.789,0.748,0.748,5|6|7|8|29|34|35|36|38|40|52|68|97|100|114|125|132|133|148|153|154|158|160|168|172|174|178|181|187,0.3862590491771698|0.7795563340187073|1.1865519285202026|0.8557543754577637|0.4773479700088501|1.3552409410476685|0.8077601790428162|0.5958627462387085|0.3553955554962158|0.7961626052856445|0.1547217220067978|0.7804451584815979|0.1858702003955841|0.487319678068161|0.26913896203041077|0.805613100528717|0.9177051186561584|0.16265510022640228|0.4275132417678833|0.4147459864616394|0.6121866106987|0.4782015383243561|1.0273607969284058|0.4873772859573364|0.7080308198928833|0.24278368055820465|0.6951889991760254|0.3638335168361664|0.5511223673820496
indian_pines,28,v3_simple,0.0,0.786,0.745,0.745,5|6|7|8|29|34|35|36|38|40|52|68|97|114|125|132|133|148|153|154|158|160|168|172|174|178|181|187,0.3862590491771698|0.7795563340187073|1.1865519285202026|0.8557543754577637|0.4773479700088501|1.3552409410476685|0.8077601790428162|0.5958627462387085|0.3553955554962158|0.7961626052856445|0.1547217220067978|0.7804451584815979|0.1858702003955841|0.26913896203041077|0.805613100528717|0.9177051186561584|0.16265510022640228|0.4275132417678833|0.4147459864616394|0.6121866106987|0.4782015383243561|1.0273607969284058|0.4873772859573364|0.7080308198928833|0.24278368055820465|0.6951889991760254|0.3638335168361664|0.5511223673820496
indian_pines,27,v3_simple,0.0,0.782,0.742,0.742,5|6|7|8|29|34|35|36|38|40|52|68|97|114|132|133|148|153|154|158|160|168|172|174|178|181|187,0.3862590491771698|0.7795563340187073|1.1865519285202026|0.8557543754577637|0.4773479700088501|1.3552409410476685|0.8077601790428162|0.5958627462387085|0.3553955554962158|0.7961626052856445|0.1547217220067978|0.7804451584815979|0.1858702003955841|0.26913896203041077|0.9177051186561584|0.16265510022640228|0.4275132417678833|0.4147459864616394|0.6121866106987|0.4782015383243561|1.0273607969284058|0.4873772859573364|0.7080308198928833|0.24278368055820465|0.6951889991760254|0.3638335168361664|0.5511223673820496
indian_pines,26,v3_simple,0.0,0.782,0.742,0.742,5|6|7|8|29|34|35|36|38|40|52|68|97|114|132|133|148|153|154|158|160|172|174|178|181|187,0.3862590491771698|0.7795563340187073|1.1865519285202026|0.8557543754577637|0.4773479700088501|1.3552409410476685|0.8077601790428162|0.5958627462387085|0.3553955554962158|0.7961626052856445|0.1547217220067978|0.7804451584815979|0.1858702003955841|0.26913896203041077|0.9177051186561584|0.16265510022640228|0.4275132417678833|0.4147459864616394|0.6121866106987|0.4782015383243561|1.0273607969284058|0.7080308198928833|0.24278368055820465|0.6951889991760254|0.3638335168361664|0.5511223673820496
indian_pines,25,v3_simple,0.0,0.781,0.74,0.74,6|7|8|29|34|35|36|38|40|52|68|97|114|132|133|148|153|154|158|160|172|174|178|181|187,0.7795563340187073|1.1865519285202026|0.8557543754577637|0.4773479700088501|1.3552409410476685|0.8077601790428162|0.5958627462387085|0.3553955554962158|0.7961626052856445|0.1547217220067978|0.7804451584815979|0.1858702003955841|0.26913896203041077|0.9177051186561584|0.16265510022640228|0.4275132417678833|0.4147459864616394|0.6121866106987|0.4782015383243561|1.0273607969284058|0.7080308198928833|0.24278368055820465|0.6951889991760254|0.3638335168361664|0.5511223673820496
indian_pines,24,v3_simple,0.0,0.781,0.74,0.74,6|7|8|29|34|35|36|38|40|52|68|97|114|132|133|148|153|154|158|160|172|174|178|187,0.7795563340187073|1.1865519285202026|0.8557543754577637|0.4773479700088501|1.3552409410476685|0.8077601790428162|0.5958627462387085|0.3553955554962158|0.7961626052856445|0.1547217220067978|0.7804451584815979|0.1858702003955841|0.26913896203041077|0.9177051186561584|0.16265510022640228|0.4275132417678833|0.4147459864616394|0.6121866106987|0.4782015383243561|1.0273607969284058|0.7080308198928833|0.24278368055820465|0.6951889991760254|0.5511223673820496
indian_pines,23,v3_simple,0.0,0.777,0.738,0.738,6|7|8|29|34|35|36|38|40|52|68|97|132|133|148|153|154|158|160|172|174|178|187,0.7795563340187073|1.1865519285202026|0.8557543754577637|0.4773479700088501|1.3552409410476685|0.8077601790428162|0.5958627462387085|0.3553955554962158|0.7961626052856445|0.1547217220067978|0.7804451584815979|0.1858702003955841|0.9177051186561584|0.16265510022640228|0.4275132417678833|0.4147459864616394|0.6121866106987|0.4782015383243561|1.0273607969284058|0.7080308198928833|0.24278368055820465|0.6951889991760254|0.5511223673820496
indian_pines,22,v3_simple,0.0,0.775,0.736,0.736,6|7|8|29|34|35|36|38|40|52|68|97|132|133|148|153|154|160|172|174|178|187,0.7795563340187073|1.1865519285202026|0.8557543754577637|0.4773479700088501|1.3552409410476685|0.8077601790428162|0.5958627462387085|0.3553955554962158|0.7961626052856445|0.1547217220067978|0.7804451584815979|0.1858702003955841|0.9177051186561584|0.16265510022640228|0.4275132417678833|0.4147459864616394|0.6121866106987|1.0273607969284058|0.7080308198928833|0.24278368055820465|0.6951889991760254|0.5511223673820496
indian_pines,21,v3_simple,0.0,0.774,0.737,0.737,6|7|8|29|34|35|36|38|40|52|68|97|132|133|148|153|154|160|174|178|187,0.7795563340187073|1.1865519285202026|0.8557543754577637|0.4773479700088501|1.3552409410476685|0.8077601790428162|0.5958627462387085|0.3553955554962158|0.7961626052856445|0.1547217220067978|0.7804451584815979|0.1858702003955841|0.9177051186561584|0.16265510022640228|0.4275132417678833|0.4147459864616394|0.6121866106987|1.0273607969284058|0.24278368055820465|0.6951889991760254|0.5511223673820496
