dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,30,v8,215.955,0.843,0.813,0.821,5|6|7|8|9|19|23|27|28|29|30|31|33|34|37|38|42|43|44|70|74|76|78|101|109|115|127|137|148|149,0
indian_pines,29,v8,0.0,0.836,0.809,0.813,5|6|7|8|9|19|23|27|28|29|30|31|33|34|37|38|42|43|44|70|74|76|78|109|115|127|137|148|149,0
indian_pines,28,v8,0.0,0.827,0.8,0.803,5|6|7|8|9|19|23|27|28|29|30|31|33|34|37|38|42|43|44|70|74|76|78|109|115|137|148|149,0
indian_pines,27,v8,0.0,0.805,0.777,0.777,5|6|7|8|9|19|23|27|28|29|30|31|33|34|37|38|42|43|44|70|74|76|78|109|115|148|149,0
indian_pines,26,v8,0.0,0.811,0.781,0.784,5|6|7|8|9|19|23|27|28|29|30|31|33|34|37|38|42|43|44|70|74|78|109|115|148|149,0
indian_pines,25,v8,0.0,0.809,0.78,0.782,5|6|7|8|9|19|23|28|29|30|31|33|34|37|38|42|43|44|70|74|78|109|115|148|149,0
indian_pines,24,v8,0.0,0.807,0.788,0.78,5|6|7|8|9|19|23|28|29|30|31|33|34|37|38|42|43|44|70|74|78|115|148|149,0
indian_pines,23,v8,0.0,0.811,0.784,0.785,5|6|7|8|9|19|23|28|30|31|33|34|37|38|42|43|44|70|74|78|115|148|149,0
indian_pines,22,v8,0.0,0.808,0.789,0.781,5|6|7|8|19|23|28|30|31|33|34|37|38|42|43|44|70|74|78|115|148|149,0
indian_pines,21,v8,0.0,0.815,0.792,0.79,5|6|7|8|19|23|28|30|31|33|34|37|38|42|43|70|74|78|115|148|149,0
indian_pines,20,v8,0.0,0.786,0.775,0.756,5|6|7|8|19|23|28|30|31|33|34|37|38|42|43|70|74|78|148|149,0
indian_pines,19,v8,0.0,0.775,0.766,0.744,5|6|7|8|19|23|28|30|31|33|34|37|38|42|43|74|78|148|149,0
