dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,30,v6,197.024,0.825,0.794,0.8,2|3|4|5|6|8|9|21|23|24|25|28|29|30|33|34|35|37|38|40|56|57|74|78|93|99|127|148|172|175,0
indian_pines,29,v6,0.0,0.815,0.796,0.789,2|3|4|5|6|8|9|21|23|24|25|28|29|30|33|34|35|37|38|40|56|57|74|78|93|99|127|148|172,0
indian_pines,28,v6,0.0,0.802,0.776,0.774,2|3|4|5|6|8|9|21|23|24|25|28|29|30|33|34|35|37|38|40|56|57|74|93|99|127|148|172,0
indian_pines,27,v6,0.0,0.791,0.783,0.762,2|3|5|6|8|9|21|23|24|25|28|29|30|33|34|35|37|38|40|56|57|74|93|99|127|148|172,0
indian_pines,26,v6,0.0,0.793,0.783,0.763,2|3|5|6|8|21|23|24|25|28|29|30|33|34|35|37|38|40|56|57|74|93|99|127|148|172,0
indian_pines,25,v6,0.0,0.78,0.771,0.749,2|3|5|6|8|21|23|24|25|28|29|30|33|34|35|37|38|40|56|57|74|93|99|127|148,0
indian_pines,24,v6,0.0,0.787,0.775,0.757,3|5|6|8|21|23|24|25|28|29|30|33|34|35|37|38|40|56|57|74|93|99|127|148,0
indian_pines,23,v6,0.0,0.804,0.787,0.777,3|5|6|8|21|23|24|25|28|29|30|33|34|35|37|38|40|56|57|93|99|127|148,0
indian_pines,22,v6,0.0,0.807,0.779,0.78,5|6|8|21|23|24|25|28|29|30|33|34|35|37|38|40|56|57|93|99|127|148,0
indian_pines,21,v6,0.0,0.812,0.781,0.785,5|6|8|21|23|24|25|28|29|30|33|34|35|37|38|40|56|93|99|127|148,0
indian_pines,20,v6,0.0,0.81,0.793,0.784,5|6|8|21|23|24|25|28|29|30|33|34|35|37|38|40|56|99|127|148,0
indian_pines,19,v6,0.0,0.804,0.79,0.777,5|6|8|21|23|24|25|28|30|33|34|35|37|38|40|56|99|127|148,0
indian_pines,18,v6,0.0,0.808,0.784,0.781,5|6|8|21|23|24|25|28|30|33|34|35|37|38|56|99|127|148,0
indian_pines,17,v6,0.0,0.802,0.78,0.775,5|6|8|21|23|24|25|28|30|33|34|35|37|38|56|127|148,0
indian_pines,16,v6,0.0,0.782,0.766,0.752,5|6|8|21|23|24|25|30|33|34|35|37|38|56|127|148,0
indian_pines,15,v6,0.0,0.795,0.775,0.766,5|6|8|21|24|25|30|33|34|35|37|38|56|127|148,0
