dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
indian_pines,20,v0,0.0,0.736,0.698,0.698,6|9|24|27|43|48|69|86|88|91|117|127|141|147|148|149|152|161|185|193,0.6983981132507324|0.6199806332588196|0.22820818424224854|0.47184860706329346|0.7788000702857971|0.6679456830024719|0.3157098889350891|0.3470286428928375|0.35529303550720215|0.43629565834999084|0.9042865633964539|0.38969698548316956|0.34979328513145447|0.025543536990880966|0.744342565536499|0.5866250991821289|0.7052701115608215|0.3799922466278076|0.2964520752429962|0.5661486387252808
indian_pines,19,v0,0.0,0.726,0.689,0.689,6|9|24|27|43|48|69|86|88|91|117|141|147|148|149|152|161|185|193,0.6983981132507324|0.6199806332588196|0.22820818424224854|0.47184860706329346|0.7788000702857971|0.6679456830024719|0.3157098889350891|0.3470286428928375|0.35529303550720215|0.43629565834999084|0.9042865633964539|0.34979328513145447|0.025543536990880966|0.744342565536499|0.5866250991821289|0.7052701115608215|0.3799922466278076|0.2964520752429962|0.5661486387252808
indian_pines,18,v0,0.0,0.728,0.69,0.69,6|9|24|27|43|48|69|86|88|91|117|141|147|148|149|152|161|185,0.6983981132507324|0.6199806332588196|0.22820818424224854|0.47184860706329346|0.7788000702857971|0.6679456830024719|0.3157098889350891|0.3470286428928375|0.35529303550720215|0.43629565834999084|0.9042865633964539|0.34979328513145447|0.025543536990880966|0.744342565536499|0.5866250991821289|0.7052701115608215|0.3799922466278076|0.2964520752429962
indian_pines,17,v0,0.0,0.726,0.688,0.688,6|9|24|27|43|48|69|86|88|117|141|147|148|149|152|161|185,0.6983981132507324|0.6199806332588196|0.22820818424224854|0.47184860706329346|0.7788000702857971|0.6679456830024719|0.3157098889350891|0.3470286428928375|0.35529303550720215|0.9042865633964539|0.34979328513145447|0.025543536990880966|0.744342565536499|0.5866250991821289|0.7052701115608215|0.3799922466278076|0.2964520752429962
indian_pines,16,v0,0.0,0.709,0.673,0.673,6|9|24|27|43|48|69|86|88|117|141|147|148|149|152|185,0.6983981132507324|0.6199806332588196|0.22820818424224854|0.47184860706329346|0.7788000702857971|0.6679456830024719|0.3157098889350891|0.3470286428928375|0.35529303550720215|0.9042865633964539|0.34979328513145447|0.025543536990880966|0.744342565536499|0.5866250991821289|0.7052701115608215|0.2964520752429962
indian_pines,15,v0,0.0,0.695,0.657,0.657,6|9|24|27|43|48|86|88|117|141|147|148|149|152|185,0.6983981132507324|0.6199806332588196|0.22820818424224854|0.47184860706329346|0.7788000702857971|0.6679456830024719|0.3470286428928375|0.35529303550720215|0.9042865633964539|0.34979328513145447|0.025543536990880966|0.744342565536499|0.5866250991821289|0.7052701115608215|0.2964520752429962
indian_pines,14,v0,0.0,0.693,0.653,0.653,6|9|24|27|43|48|86|88|117|147|148|149|152|185,0.6983981132507324|0.6199806332588196|0.22820818424224854|0.47184860706329346|0.7788000702857971|0.6679456830024719|0.3470286428928375|0.35529303550720215|0.9042865633964539|0.025543536990880966|0.744342565536499|0.5866250991821289|0.7052701115608215|0.2964520752429962
indian_pines,13,v0,0.0,0.688,0.644,0.644,6|9|24|27|43|86|88|117|147|148|149|152|185,0.6983981132507324|0.6199806332588196|0.22820818424224854|0.47184860706329346|0.7788000702857971|0.3470286428928375|0.35529303550720215|0.9042865633964539|0.025543536990880966|0.744342565536499|0.5866250991821289|0.7052701115608215|0.2964520752429962
indian_pines,12,v0,0.0,0.695,0.647,0.647,6|9|24|27|43|86|117|147|148|149|152|185,0.6983981132507324|0.6199806332588196|0.22820818424224854|0.47184860706329346|0.7788000702857971|0.3470286428928375|0.9042865633964539|0.025543536990880966|0.744342565536499|0.5866250991821289|0.7052701115608215|0.2964520752429962
indian_pines,11,v0,0.0,0.695,0.646,0.646,6|24|27|43|86|117|147|148|149|152|185,0.6983981132507324|0.22820818424224854|0.47184860706329346|0.7788000702857971|0.3470286428928375|0.9042865633964539|0.025543536990880966|0.744342565536499|0.5866250991821289|0.7052701115608215|0.2964520752429962
indian_pines,10,v0,0.0,0.7,0.649,0.649,6|24|27|43|86|117|148|149|152|185,0.6983981132507324|0.22820818424224854|0.47184860706329346|0.7788000702857971|0.3470286428928375|0.9042865633964539|0.744342565536499|0.5866250991821289|0.7052701115608215|0.2964520752429962
indian_pines,9,v0,0.0,0.68,0.604,0.604,6|24|27|86|117|148|149|152|185,0.6983981132507324|0.22820818424224854|0.47184860706329346|0.3470286428928375|0.9042865633964539|0.744342565536499|0.5866250991821289|0.7052701115608215|0.2964520752429962
indian_pines,8,v0,0.0,0.688,0.608,0.608,6|24|27|86|117|148|149|185,0.6983981132507324|0.22820818424224854|0.47184860706329346|0.3470286428928375|0.9042865633964539|0.744342565536499|0.5866250991821289|0.2964520752429962
indian_pines,7,v0,0.0,0.684,0.6,0.6,6|24|86|117|148|149|185,0.6983981132507324|0.22820818424224854|0.3470286428928375|0.9042865633964539|0.744342565536499|0.5866250991821289|0.2964520752429962
indian_pines,6,v0,0.0,0.66,0.578,0.578,6|24|86|148|149|185,0.6983981132507324|0.22820818424224854|0.3470286428928375|0.744342565536499|0.5866250991821289|0.2964520752429962
indian_pines,5,v0,0.0,0.66,0.577,0.577,6|24|86|149|185,0.6983981132507324|0.22820818424224854|0.3470286428928375|0.5866250991821289|0.2964520752429962
