dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,30,v0,309.32,0.798,0.775,0.77,3|4|6|8|10|16|18|19|28|30|35|113|116|120|122|126|134|139|145|149|156|159|165|167|169|176|187|189|191|197||2|5|6|8|10|16|19|25|32|43|46|54|65|73|109|122|125|134|139|159|160|162|165|167|168|170|178|189|191|197||0|5|6|7|8|10|13|16|21|29|30|38|41|46|104|113|120|122|125|139|154|159|162|164|166|168|169|178|189|193||5|6|7|9|10|13|14|16|18|19|23|26|29|30|65|72|120|122|134|156|160|164|166|167|169|172|176|183|189|194||1|4|5|6|8|10|14|16|19|23|26|29|35|40|47|65|84|109|117|122|127|132|157|159|167|170|178|187|189|191||3|5|6|7|8|10|16|18|19|24|28|29|30|32|35|36|40|46|63|111|122|125|128|139|165|168|186|189|191|197||3|4|6|7|8|10|11|13|16|19|22|23|32|43|49|51|56|65|69|71|73|111|122|148|157|162|169|176|183|189||1|3|5|6|8|10|13|16|19|20|24|26|28|29|30|46|48|54|109|120|125|132|139|156|160|164|168|170|177|181||0|1|3|4|5|6|7|8|10|16|19|28|65|68|105|111|120|122|127|134|139|147|159|162|164|167|169|181|189|197||4|5|6|7|8|16|19|20|21|26|28|29|33|43|46|51|63|73|105|109|118|120|122|134|164|166|169|186|189|197
indian_pines,29,v0,0.0,0.796,0.775,0.768,3|4|6|8|10|16|18|19|28|30|35|113|116|120|122|126|134|139|145|149|159|165|167|169|176|187|189|191|197||2|5|6|8|10|16|19|25|32|46|54|65|73|109|122|125|134|139|159|160|162|165|167|168|170|178|189|191|197||0|5|6|7|8|10|13|16|21|29|30|41|46|104|113|120|122|125|139|154|159|162|164|166|168|169|178|189|193||5|6|7|9|10|13|14|16|18|19|23|26|29|30|65|72|122|134|156|160|164|166|167|169|172|176|183|189|194||1|4|5|6|8|10|14|16|19|23|26|29|35|40|47|65|84|117|122|127|132|157|159|167|170|178|187|189|191||3|5|6|7|8|10|16|18|19|24|28|29|30|32|36|40|46|63|111|122|125|128|139|165|168|186|189|191|197||3|4|6|7|8|10|13|16|19|22|23|32|43|49|51|56|65|69|71|73|111|122|148|157|162|169|176|183|189||1|3|5|6|8|10|13|16|19|20|24|26|28|29|30|46|48|54|109|120|125|139|156|160|164|168|170|177|181||0|1|3|4|5|6|7|8|10|16|19|28|65|68|105|111|120|122|127|134|139|147|159|162|164|167|169|181|197||4|5|6|7|8|16|19|20|21|26|28|29|33|43|46|51|63|105|109|118|120|122|134|164|166|169|186|189|197
indian_pines,28,v0,0.0,0.793,0.767,0.764,3|4|6|8|10|16|18|19|28|30|113|116|120|122|126|134|139|145|149|159|165|167|169|176|187|189|191|197||2|5|6|8|10|16|19|25|32|54|65|73|109|122|125|134|139|159|160|162|165|167|168|170|178|189|191|197||0|5|6|7|8|10|13|16|21|29|30|41|46|104|113|120|122|125|139|159|162|164|166|168|169|178|189|193||5|6|7|9|10|13|14|16|18|19|23|26|29|30|65|72|122|134|156|160|164|166|167|169|172|176|183|189||4|5|6|8|10|14|16|19|23|26|29|35|40|47|65|84|117|122|127|132|157|159|167|170|178|187|189|191||3|5|6|7|8|10|16|18|19|24|28|29|30|32|40|46|63|111|122|125|128|139|165|168|186|189|191|197||3|4|6|7|8|10|13|16|19|22|23|32|43|49|51|56|69|71|73|111|122|148|157|162|169|176|183|189||1|3|5|6|8|10|13|16|19|20|24|26|28|29|30|46|54|109|120|125|139|156|160|164|168|170|177|181||0|1|3|4|5|6|7|8|10|16|19|28|65|68|105|111|120|122|127|134|139|147|159|162|164|169|181|197||4|5|6|7|8|16|19|20|21|26|28|29|33|43|46|63|105|109|118|120|122|134|164|166|169|186|189|197
indian_pines,27,v0,0.0,0.794,0.772,0.765,3|4|6|8|10|16|18|19|28|30|113|120|122|126|134|139|145|149|159|165|167|169|176|187|189|191|197||2|5|6|8|10|16|19|25|32|54|65|73|109|122|125|134|139|159|160|165|167|168|170|178|189|191|197||0|5|6|7|8|10|13|16|21|29|30|41|46|113|120|122|125|139|159|162|164|166|168|169|178|189|193||5|6|7|9|10|13|14|16|18|19|23|26|29|30|65|72|122|156|160|164|166|167|169|172|176|183|189||4|5|6|8|10|14|16|19|23|26|29|35|40|47|65|84|117|122|127|132|157|159|167|170|187|189|191||3|5|6|8|10|16|18|19|24|28|29|30|32|40|46|63|111|122|125|128|139|165|168|186|189|191|197||3|4|6|7|8|10|13|19|22|23|32|43|49|51|56|69|71|73|111|122|148|157|162|169|176|183|189||1|3|5|6|8|10|13|16|19|20|26|28|29|30|46|54|109|120|125|139|156|160|164|168|170|177|181||0|1|3|4|5|6|7|8|10|16|19|28|65|68|105|111|120|122|127|134|139|147|159|164|169|181|197||4|5|6|7|8|16|19|21|26|28|29|33|43|46|63|105|109|118|120|122|134|164|166|169|186|189|197
indian_pines,26,v0,0.0,0.794,0.772,0.764,3|4|6|8|10|16|18|19|28|30|113|122|126|134|139|145|149|159|165|167|169|176|187|189|191|197||2|5|6|8|10|16|19|25|32|54|65|73|109|122|125|139|159|160|165|167|168|170|178|189|191|197||0|5|6|7|8|10|13|16|21|29|30|41|46|113|120|122|125|139|159|162|166|168|169|178|189|193||5|6|7|9|10|13|14|16|18|19|23|26|29|30|65|72|122|160|164|166|167|169|172|176|183|189||4|5|6|8|14|16|19|23|26|29|35|40|47|65|84|117|122|127|132|157|159|167|170|187|189|191||3|5|6|8|16|18|19|24|28|29|30|32|40|46|63|111|122|125|128|139|165|168|186|189|191|197||3|4|6|7|8|10|13|19|22|23|32|43|51|56|69|71|73|111|122|148|157|162|169|176|183|189||1|3|5|6|8|10|13|16|19|20|26|28|29|30|46|54|109|120|125|139|156|160|164|170|177|181||0|1|3|4|5|6|7|8|10|16|19|28|65|68|111|120|122|127|134|139|147|159|164|169|181|197||4|5|6|7|8|16|19|21|26|28|29|33|46|63|105|109|118|120|122|134|164|166|169|186|189|197
indian_pines,25,v0,0.0,0.792,0.773,0.763,3|4|6|8|10|16|18|19|28|30|113|122|126|134|139|145|149|159|165|167|169|176|189|191|197||2|5|6|8|10|16|19|25|32|54|65|73|109|122|125|139|159|160|165|168|170|178|189|191|197||0|5|6|7|8|10|13|16|21|29|30|41|46|113|120|122|125|139|159|162|166|168|169|178|189||5|6|7|9|10|14|16|18|19|23|26|29|30|65|72|122|160|164|166|167|169|172|176|183|189||4|5|6|8|14|16|19|23|26|29|35|40|65|84|117|122|127|132|157|159|167|170|187|189|191||3|5|6|8|16|18|19|24|28|29|30|32|40|46|63|111|122|125|128|139|165|168|186|189|191||3|4|6|7|8|10|13|19|22|23|32|43|56|69|71|73|111|122|148|157|162|169|176|183|189||1|3|5|6|8|10|13|16|19|20|26|28|29|30|54|109|120|125|139|156|160|164|170|177|181||0|1|3|4|5|6|7|8|10|16|19|28|65|68|111|120|122|127|134|139|159|164|169|181|197||4|5|6|7|8|16|19|21|26|28|29|33|46|63|109|118|120|122|134|164|166|169|186|189|197
indian_pines,24,v0,0.0,0.796,0.789,0.767,3|4|6|8|10|16|18|19|28|30|113|122|126|134|139|145|149|159|165|167|169|189|191|197||2|5|6|8|10|16|19|25|32|54|65|73|122|125|139|159|160|165|168|170|178|189|191|197||0|5|6|7|10|13|16|21|29|30|41|46|113|120|122|125|139|159|162|166|168|169|178|189||5|6|7|9|10|14|16|18|19|23|26|29|30|65|72|122|160|166|167|169|172|176|183|189||4|5|6|8|14|16|19|23|26|29|35|40|65|84|117|122|127|132|157|159|167|170|187|189||3|5|6|8|16|18|19|28|29|30|32|40|46|63|111|122|125|128|139|165|168|186|189|191||3|4|6|7|8|10|13|19|22|23|43|56|69|71|73|111|122|148|157|162|169|176|183|189||1|3|5|6|8|10|13|16|19|26|28|29|30|54|109|120|125|139|156|160|164|170|177|181||0|1|3|5|6|7|8|10|16|19|28|65|68|111|120|122|127|134|139|159|164|169|181|197||4|5|6|7|8|16|19|21|26|28|29|33|46|63|109|118|120|122|134|164|166|169|186|189
indian_pines,23,v0,0.0,0.793,0.784,0.764,3|4|6|8|10|16|18|19|28|30|113|122|126|139|145|149|159|165|167|169|189|191|197||2|5|6|8|10|16|19|25|32|54|65|73|122|125|139|159|160|165|170|178|189|191|197||0|5|6|7|10|16|21|29|30|41|46|113|120|122|125|139|159|162|166|168|169|178|189||5|6|7|9|10|14|16|18|19|23|26|29|30|72|122|160|166|167|169|172|176|183|189||4|5|6|8|14|16|19|23|26|29|35|40|65|84|117|122|127|132|157|159|170|187|189||3|5|6|8|16|18|19|28|29|30|32|40|46|63|111|122|128|139|165|168|186|189|191||3|4|6|7|8|10|13|19|22|23|43|56|69|71|73|111|122|148|157|162|169|183|189||1|3|5|6|8|10|13|16|19|26|28|29|30|54|109|120|125|139|160|164|170|177|181||0|1|3|5|6|7|8|10|16|19|28|65|68|111|120|122|127|134|159|164|169|181|197||4|5|6|7|8|16|19|21|26|28|29|33|46|63|109|120|122|134|164|166|169|186|189
indian_pines,22,v0,0.0,0.788,0.775,0.758,3|4|6|8|10|16|18|19|28|30|122|126|139|145|149|159|165|167|169|189|191|197||2|5|6|8|10|16|19|25|32|54|65|73|122|125|139|159|160|165|170|178|189|197||0|5|6|7|10|16|21|29|30|41|46|113|122|125|139|159|162|166|168|169|178|189||5|6|7|9|10|14|16|18|19|23|26|29|30|72|122|160|166|167|172|176|183|189||4|5|6|8|14|16|19|23|26|29|35|40|65|117|122|127|132|157|159|170|187|189||3|5|6|8|16|18|19|28|29|30|32|40|46|63|111|122|128|165|168|186|189|191||3|4|6|7|8|10|13|19|22|23|43|56|69|71|73|111|122|148|162|169|183|189||1|3|5|6|8|10|13|16|19|26|28|29|30|109|120|125|139|160|164|170|177|181||0|1|3|5|6|7|8|10|16|19|28|65|68|111|120|122|127|134|159|164|169|181||4|5|6|7|8|16|19|21|26|28|29|33|46|109|120|122|134|164|166|169|186|189
indian_pines,21,v0,0.0,0.783,0.764,0.753,3|4|6|8|10|16|18|19|28|30|122|126|139|145|159|165|167|169|189|191|197||2|5|6|8|10|16|19|25|32|54|73|122|125|139|159|160|165|170|178|189|197||0|5|6|7|10|16|21|29|30|41|46|113|122|125|139|159|166|168|169|178|189||5|6|7|9|10|14|16|18|19|23|26|29|30|122|160|166|167|172|176|183|189||4|5|6|8|14|16|19|23|26|29|35|40|65|117|122|127|157|159|170|187|189||3|5|6|8|16|18|19|29|30|32|40|46|63|111|122|128|165|168|186|189|191||3|4|6|7|8|10|13|19|22|23|43|56|69|71|73|111|122|162|169|183|189||1|3|5|6|8|10|13|16|19|26|28|29|30|109|120|125|139|160|170|177|181||0|1|3|5|6|7|8|10|16|19|28|65|111|120|122|127|134|159|164|169|181||4|5|6|7|8|16|19|21|26|28|29|46|109|120|122|134|164|166|169|186|189
