dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,30,v0,384.26,0.787,0.788,0.758,3|4|6|8|10|16|18|19|28|30|35|113|116|120|122|126|134|139|145|149|156|159|165|167|169|176|187|189|191|197,0
indian_pines,29,v0,0.0,0.793,0.79,0.764,3|4|6|8|10|16|18|19|28|30|35|113|116|120|122|126|134|139|145|149|159|165|167|169|176|187|189|191|197,0
indian_pines,28,v0,0.0,0.778,0.752,0.747,3|4|6|8|10|16|18|19|28|30|113|116|120|122|126|134|139|145|149|159|165|167|169|176|187|189|191|197,0
indian_pines,27,v0,0.0,0.772,0.749,0.74,3|4|6|8|10|16|18|19|28|30|113|120|122|126|134|139|145|149|159|165|167|169|176|187|189|191|197,0
indian_pines,26,v0,0.0,0.771,0.745,0.739,3|4|6|8|10|16|18|19|28|30|113|122|126|134|139|145|149|159|165|167|169|176|187|189|191|197,0
indian_pines,25,v0,0.0,0.771,0.746,0.739,3|4|6|8|10|16|18|19|28|30|113|122|126|134|139|145|149|159|165|167|169|176|189|191|197,0
indian_pines,24,v0,0.0,0.769,0.743,0.737,3|4|6|8|10|16|18|19|28|30|113|122|126|134|139|145|149|159|165|167|169|189|191|197,0
indian_pines,23,v0,0.0,0.765,0.736,0.733,3|4|6|8|10|16|18|19|28|30|113|122|126|139|145|149|159|165|167|169|189|191|197,0
indian_pines,22,v0,0.0,0.749,0.722,0.714,3|4|6|8|10|16|18|19|28|30|122|126|139|145|149|159|165|167|169|189|191|197,0
indian_pines,21,v0,0.0,0.74,0.702,0.703,3|4|6|8|10|16|18|19|28|30|122|126|139|145|159|165|167|169|189|191|197,0
indian_pines,20,v0,0.0,0.737,0.666,0.7,3|4|6|8|10|16|18|19|28|30|122|126|139|145|159|165|167|169|191|197,0
indian_pines,19,v0,0.0,0.751,0.713,0.716,3|4|6|8|10|16|18|19|28|30|122|126|139|145|159|165|167|169|197,0
indian_pines,18,v0,0.0,0.735,0.704,0.697,3|4|6|8|10|16|18|19|28|30|122|126|139|145|159|167|169|197,0
indian_pines,17,v0,0.0,0.731,0.696,0.693,3|4|6|8|10|16|18|19|28|30|122|139|145|159|167|169|197,0
indian_pines,16,v0,0.0,0.75,0.693,0.713,3|4|6|8|10|16|18|19|28|30|122|139|159|167|169|197,0
