dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
indian_pines,30,v0_weight,426.934,0.706,0.651,0.651,3|4|8|9|15|20|21|26|30|84|85|87|94|101|108|115|121|132|136|154|159|161|173|179|181|183|189|191|192|197,0.8817331790924072|0.9061312675476074|0.4618830978870392|0.4438801109790802|0.7888540029525757|0.8176876902580261|0.7115362882614136|0.3708254396915436|0.6064408421516418|0.44851061701774597|0.4999963045120239|0.4744572937488556|0.8127312064170837|0.7107357382774353|0.7803570032119751|0.25068432092666626|0.6895442605018616|0.5858116745948792|0.34157252311706543|0.42762047052383423|0.09983953088521957|0.4185086786746979|0.8328294157981873|0.6872339844703674|0.3960649371147156|0.13307204842567444|0.4272926151752472|0.780853807926178|0.7360783219337463|0.287700891494751
indian_pines,29,v0_weight,0.0,0.706,0.654,0.654,3|4|8|9|15|20|21|26|30|84|85|94|101|108|115|121|132|136|154|159|161|173|179|181|183|189|191|192|197,0.8817331790924072|0.9061312675476074|0.4618830978870392|0.4438801109790802|0.7888540029525757|0.8176876902580261|0.7115362882614136|0.3708254396915436|0.6064408421516418|0.44851061701774597|0.4999963045120239|0.8127312064170837|0.7107357382774353|0.7803570032119751|0.25068432092666626|0.6895442605018616|0.5858116745948792|0.34157252311706543|0.42762047052383423|0.09983953088521957|0.4185086786746979|0.8328294157981873|0.6872339844703674|0.3960649371147156|0.13307204842567444|0.4272926151752472|0.780853807926178|0.7360783219337463|0.287700891494751
indian_pines,28,v0_weight,0.0,0.7,0.651,0.651,3|4|8|9|15|20|21|26|30|84|85|94|101|108|115|121|132|136|159|161|173|179|181|183|189|191|192|197,0.8817331790924072|0.9061312675476074|0.4618830978870392|0.4438801109790802|0.7888540029525757|0.8176876902580261|0.7115362882614136|0.3708254396915436|0.6064408421516418|0.44851061701774597|0.4999963045120239|0.8127312064170837|0.7107357382774353|0.7803570032119751|0.25068432092666626|0.6895442605018616|0.5858116745948792|0.34157252311706543|0.09983953088521957|0.4185086786746979|0.8328294157981873|0.6872339844703674|0.3960649371147156|0.13307204842567444|0.4272926151752472|0.780853807926178|0.7360783219337463|0.287700891494751
indian_pines,27,v0_weight,0.0,0.7,0.652,0.652,3|4|8|9|15|20|26|30|84|85|94|101|108|115|121|132|136|159|161|173|179|181|183|189|191|192|197,0.8817331790924072|0.9061312675476074|0.4618830978870392|0.4438801109790802|0.7888540029525757|0.8176876902580261|0.3708254396915436|0.6064408421516418|0.44851061701774597|0.4999963045120239|0.8127312064170837|0.7107357382774353|0.7803570032119751|0.25068432092666626|0.6895442605018616|0.5858116745948792|0.34157252311706543|0.09983953088521957|0.4185086786746979|0.8328294157981873|0.6872339844703674|0.3960649371147156|0.13307204842567444|0.4272926151752472|0.780853807926178|0.7360783219337463|0.287700891494751
indian_pines,26,v0_weight,0.0,0.7,0.655,0.655,3|4|8|9|15|26|30|84|85|94|101|108|115|121|132|136|159|161|173|179|181|183|189|191|192|197,0.8817331790924072|0.9061312675476074|0.4618830978870392|0.4438801109790802|0.7888540029525757|0.3708254396915436|0.6064408421516418|0.44851061701774597|0.4999963045120239|0.8127312064170837|0.7107357382774353|0.7803570032119751|0.25068432092666626|0.6895442605018616|0.5858116745948792|0.34157252311706543|0.09983953088521957|0.4185086786746979|0.8328294157981873|0.6872339844703674|0.3960649371147156|0.13307204842567444|0.4272926151752472|0.780853807926178|0.7360783219337463|0.287700891494751
indian_pines,25,v0_weight,0.0,0.703,0.658,0.658,3|4|8|9|15|26|30|84|85|94|101|108|115|121|132|136|159|161|173|179|181|183|189|191|197,0.8817331790924072|0.9061312675476074|0.4618830978870392|0.4438801109790802|0.7888540029525757|0.3708254396915436|0.6064408421516418|0.44851061701774597|0.4999963045120239|0.8127312064170837|0.7107357382774353|0.7803570032119751|0.25068432092666626|0.6895442605018616|0.5858116745948792|0.34157252311706543|0.09983953088521957|0.4185086786746979|0.8328294157981873|0.6872339844703674|0.3960649371147156|0.13307204842567444|0.4272926151752472|0.780853807926178|0.287700891494751
indian_pines,24,v0_weight,0.0,0.7,0.655,0.655,3|4|9|15|26|30|84|85|94|101|108|115|121|132|136|159|161|173|179|181|183|189|191|197,0.8817331790924072|0.9061312675476074|0.4438801109790802|0.7888540029525757|0.3708254396915436|0.6064408421516418|0.44851061701774597|0.4999963045120239|0.8127312064170837|0.7107357382774353|0.7803570032119751|0.25068432092666626|0.6895442605018616|0.5858116745948792|0.34157252311706543|0.09983953088521957|0.4185086786746979|0.8328294157981873|0.6872339844703674|0.3960649371147156|0.13307204842567444|0.4272926151752472|0.780853807926178|0.287700891494751
indian_pines,23,v0_weight,0.0,0.698,0.655,0.655,3|4|9|15|26|30|84|85|94|101|108|115|121|132|136|161|173|179|181|183|189|191|197,0.8817331790924072|0.9061312675476074|0.4438801109790802|0.7888540029525757|0.3708254396915436|0.6064408421516418|0.44851061701774597|0.4999963045120239|0.8127312064170837|0.7107357382774353|0.7803570032119751|0.25068432092666626|0.6895442605018616|0.5858116745948792|0.34157252311706543|0.4185086786746979|0.8328294157981873|0.6872339844703674|0.3960649371147156|0.13307204842567444|0.4272926151752472|0.780853807926178|0.287700891494751
indian_pines,22,v0_weight,0.0,0.692,0.649,0.649,3|4|9|15|26|30|84|85|94|101|108|121|132|136|161|173|179|181|183|189|191|197,0.8817331790924072|0.9061312675476074|0.4438801109790802|0.7888540029525757|0.3708254396915436|0.6064408421516418|0.44851061701774597|0.4999963045120239|0.8127312064170837|0.7107357382774353|0.7803570032119751|0.6895442605018616|0.5858116745948792|0.34157252311706543|0.4185086786746979|0.8328294157981873|0.6872339844703674|0.3960649371147156|0.13307204842567444|0.4272926151752472|0.780853807926178|0.287700891494751
indian_pines,21,v0_weight,0.0,0.689,0.645,0.645,3|4|9|15|26|30|84|85|94|101|121|132|136|161|173|179|181|183|189|191|197,0.8817331790924072|0.9061312675476074|0.4438801109790802|0.7888540029525757|0.3708254396915436|0.6064408421516418|0.44851061701774597|0.4999963045120239|0.8127312064170837|0.7107357382774353|0.6895442605018616|0.5858116745948792|0.34157252311706543|0.4185086786746979|0.8328294157981873|0.6872339844703674|0.3960649371147156|0.13307204842567444|0.4272926151752472|0.780853807926178|0.287700891494751
indian_pines,20,v0_weight,0.0,0.69,0.647,0.647,3|4|9|15|26|30|84|85|94|101|121|132|136|161|173|179|181|183|189|197,0.8817331790924072|0.9061312675476074|0.4438801109790802|0.7888540029525757|0.3708254396915436|0.6064408421516418|0.44851061701774597|0.4999963045120239|0.8127312064170837|0.7107357382774353|0.6895442605018616|0.5858116745948792|0.34157252311706543|0.4185086786746979|0.8328294157981873|0.6872339844703674|0.3960649371147156|0.13307204842567444|0.4272926151752472|0.287700891494751
