dataset,target_size,algorithm,oa,aa,k,fold
paviaU,23,v3,0.93,0.9,0.9,6
paviaU,23,v3,0.93,0.91,0.9,7
paviaU,23,v3,0.92,0.9,0.9,8
paviaU,23,v3,0.93,0.9,0.9,9
paviaU,23,v3,0.92,0.9,0.9,10
paviaU,23,v3,0.93,0.9,0.9,11
paviaU,23,v3,0.93,0.9,0.9,12
paviaU,23,v3,0.93,0.91,0.9,13
paviaU,23,v3,0.92,0.89,0.89,14
paviaU,23,v3,0.91,0.89,0.89,15
paviaU,23,v3,0.93,0.9,0.9,16
paviaU,23,v3,0.92,0.9,0.89,17
paviaU,23,v3,0.92,0.9,0.9,18
paviaU,23,v3,0.93,0.9,0.9,19
paviaU,22,v3,0.93,0.91,0.9,0
paviaU,22,v3,0.92,0.9,0.9,1
paviaU,22,v3,0.92,0.9,0.9,2
paviaU,22,v3,0.92,0.9,0.89,3
paviaU,22,v3,0.93,0.9,0.9,4
paviaU,22,v3,0.93,0.9,0.9,5
paviaU,22,v3,0.93,0.9,0.91,6
paviaU,22,v3,0.93,0.91,0.9,7
paviaU,22,v3,0.92,0.9,0.9,8
paviaU,22,v3,0.93,0.9,0.9,9
paviaU,22,v3,0.93,0.9,0.9,10
paviaU,22,v3,0.93,0.9,0.9,11
paviaU,22,v3,0.93,0.9,0.9,12
paviaU,22,v3,0.93,0.91,0.9,13
paviaU,22,v3,0.92,0.89,0.89,14
paviaU,22,v3,0.92,0.89,0.89,15
paviaU,22,v3,0.92,0.9,0.9,16
paviaU,22,v3,0.92,0.9,0.9,17
paviaU,22,v3,0.92,0.9,0.9,18
paviaU,22,v3,0.93,0.9,0.9,19
paviaU,21,v3,0.93,0.91,0.9,0
paviaU,21,v3,0.93,0.9,0.9,1
paviaU,21,v3,0.92,0.9,0.9,2
paviaU,21,v3,0.92,0.9,0.9,3
paviaU,21,v3,0.92,0.9,0.9,4
paviaU,21,v3,0.93,0.9,0.9,5
paviaU,21,v3,0.93,0.9,0.9,6
paviaU,21,v3,0.93,0.91,0.9,7
paviaU,21,v3,0.92,0.9,0.9,8
paviaU,21,v3,0.93,0.9,0.9,9
paviaU,21,v3,0.92,0.9,0.9,10
paviaU,21,v3,0.93,0.9,0.9,11
paviaU,21,v3,0.93,0.9,0.9,12
paviaU,21,v3,0.93,0.91,0.91,13
paviaU,21,v3,0.92,0.89,0.9,14
paviaU,21,v3,0.92,0.89,0.89,15
paviaU,21,v3,0.93,0.9,0.9,16
paviaU,21,v3,0.92,0.9,0.9,17
paviaU,21,v3,0.92,0.9,0.9,18
paviaU,21,v3,0.93,0.9,0.9,19
paviaU,20,v3,0.93,0.91,0.9,0
paviaU,20,v3,0.92,0.9,0.9,1
paviaU,20,v3,0.92,0.9,0.9,2
paviaU,20,v3,0.92,0.9,0.9,3
paviaU,20,v3,0.92,0.9,0.9,4
paviaU,20,v3,0.93,0.9,0.9,5
paviaU,20,v3,0.93,0.9,0.9,6
paviaU,20,v3,0.93,0.91,0.91,7
paviaU,20,v3,0.92,0.9,0.9,8
paviaU,20,v3,0.93,0.9,0.9,9
paviaU,20,v3,0.92,0.9,0.9,10
paviaU,20,v3,0.92,0.9,0.9,11
paviaU,20,v3,0.93,0.9,0.9,12
paviaU,20,v3,0.93,0.91,0.91,13
paviaU,20,v3,0.92,0.89,0.9,14
paviaU,20,v3,0.92,0.89,0.89,15
paviaU,20,v3,0.93,0.9,0.9,16
paviaU,20,v3,0.92,0.9,0.9,17
paviaU,20,v3,0.92,0.9,0.89,18
paviaU,20,v3,0.93,0.9,0.9,19
paviaU,19,v3,0.93,0.91,0.9,0
paviaU,19,v3,0.93,0.9,0.9,1
paviaU,19,v3,0.93,0.9,0.9,2
paviaU,19,v3,0.92,0.9,0.9,3
paviaU,19,v3,0.93,0.9,0.9,4
paviaU,19,v3,0.93,0.9,0.9,5
paviaU,19,v3,0.93,0.9,0.9,6
paviaU,19,v3,0.93,0.91,0.91,7
paviaU,19,v3,0.93,0.9,0.9,8
paviaU,19,v3,0.93,0.91,0.9,9
paviaU,19,v3,0.93,0.9,0.9,10
paviaU,19,v3,0.92,0.9,0.9,11
paviaU,19,v3,0.92,0.9,0.9,12
paviaU,19,v3,0.93,0.91,0.9,13
paviaU,19,v3,0.92,0.89,0.9,14
paviaU,19,v3,0.92,0.89,0.89,15
paviaU,19,v3,0.93,0.9,0.9,16
paviaU,19,v3,0.92,0.9,0.9,17
paviaU,19,v3,0.92,0.9,0.89,18
paviaU,19,v3,0.93,0.9,0.9,19
paviaU,18,v3,0.93,0.91,0.91,0
paviaU,18,v3,0.92,0.9,0.9,1
paviaU,18,v3,0.93,0.9,0.9,2
paviaU,18,v3,0.92,0.9,0.9,3
paviaU,18,v3,0.92,0.9,0.9,4
paviaU,18,v3,0.93,0.89,0.9,5
paviaU,18,v3,0.93,0.9,0.9,6
paviaU,18,v3,0.93,0.91,0.91,7
paviaU,18,v3,0.92,0.9,0.9,8
paviaU,18,v3,0.93,0.9,0.9,9
paviaU,18,v3,0.93,0.9,0.9,10
paviaU,18,v3,0.93,0.9,0.9,11
paviaU,18,v3,0.93,0.91,0.9,12
paviaU,18,v3,0.93,0.91,0.91,13
paviaU,18,v3,0.92,0.89,0.89,14
paviaU,18,v3,0.92,0.89,0.89,15
paviaU,18,v3,0.92,0.9,0.9,16
paviaU,18,v3,0.92,0.9,0.9,17
paviaU,18,v3,0.92,0.9,0.9,18
paviaU,18,v3,0.93,0.9,0.9,19
paviaU,17,v3,0.93,0.91,0.91,0
paviaU,17,v3,0.93,0.9,0.9,1
paviaU,17,v3,0.93,0.9,0.9,2
paviaU,17,v3,0.92,0.9,0.9,3
paviaU,17,v3,0.92,0.9,0.9,4
paviaU,17,v3,0.93,0.89,0.9,5
paviaU,17,v3,0.93,0.9,0.9,6
paviaU,17,v3,0.93,0.91,0.91,7
paviaU,17,v3,0.93,0.9,0.9,8
paviaU,17,v3,0.93,0.9,0.91,9
paviaU,17,v3,0.92,0.9,0.9,10
paviaU,17,v3,0.93,0.9,0.9,11
paviaU,17,v3,0.93,0.9,0.9,12
paviaU,17,v3,0.93,0.91,0.9,13
paviaU,17,v3,0.92,0.89,0.89,14
paviaU,17,v3,0.92,0.89,0.89,15
paviaU,17,v3,0.92,0.9,0.9,16
paviaU,17,v3,0.92,0.9,0.9,17
paviaU,17,v3,0.92,0.9,0.9,18
paviaU,17,v3,0.93,0.9,0.9,19
paviaU,16,v3,0.93,0.91,0.91,0
paviaU,16,v3,0.92,0.9,0.9,1
paviaU,16,v3,0.93,0.9,0.9,2
paviaU,16,v3,0.92,0.89,0.9,3
paviaU,16,v3,0.92,0.9,0.9,4
paviaU,16,v3,0.93,0.89,0.9,5
paviaU,16,v3,0.93,0.9,0.9,6
paviaU,16,v3,0.93,0.91,0.91,7
paviaU,16,v3,0.93,0.9,0.9,8
paviaU,16,v3,0.93,0.9,0.91,9
paviaU,16,v3,0.93,0.9,0.9,10
paviaU,16,v3,0.93,0.9,0.9,11
paviaU,16,v3,0.93,0.9,0.9,12
paviaU,16,v3,0.93,0.91,0.9,13
paviaU,16,v3,0.92,0.9,0.89,14
paviaU,16,v3,0.92,0.89,0.89,15
paviaU,16,v3,0.93,0.9,0.9,16
paviaU,16,v3,0.92,0.9,0.9,17
paviaU,16,v3,0.92,0.9,0.9,18
paviaU,16,v3,0.93,0.9,0.9,19
paviaU,15,v3,0.93,0.91,0.91,0
paviaU,15,v3,0.92,0.9,0.9,1
paviaU,15,v3,0.93,0.9,0.9,2
paviaU,15,v3,0.92,0.9,0.9,3
paviaU,15,v3,0.92,0.9,0.9,4
paviaU,15,v3,0.93,0.9,0.9,5
paviaU,15,v3,0.92,0.9,0.9,6
paviaU,15,v3,0.93,0.91,0.91,7
paviaU,15,v3,0.92,0.9,0.9,8
paviaU,15,v3,0.93,0.91,0.91,9
paviaU,15,v3,0.93,0.9,0.9,10
paviaU,15,v3,0.93,0.9,0.9,11
paviaU,15,v3,0.93,0.9,0.9,12
paviaU,15,v3,0.93,0.91,0.9,13
paviaU,15,v3,0.92,0.9,0.89,14
paviaU,15,v3,0.92,0.89,0.89,15
paviaU,15,v3,0.93,0.9,0.9,16
paviaU,15,v3,0.93,0.9,0.9,17
paviaU,15,v3,0.92,0.9,0.9,18
paviaU,15,v3,0.93,0.9,0.9,19
paviaU,14,v3,0.93,0.91,0.9,0
paviaU,14,v3,0.92,0.9,0.9,1
paviaU,14,v3,0.93,0.9,0.9,2
paviaU,14,v3,0.92,0.9,0.9,3
paviaU,14,v3,0.92,0.89,0.89,4
paviaU,14,v3,0.93,0.9,0.9,5
paviaU,14,v3,0.92,0.9,0.9,6
paviaU,14,v3,0.93,0.9,0.9,7
paviaU,14,v3,0.93,0.9,0.9,8
paviaU,14,v3,0.93,0.91,0.91,9
paviaU,14,v3,0.92,0.9,0.9,10
paviaU,14,v3,0.92,0.9,0.9,11
paviaU,14,v3,0.93,0.9,0.9,12
paviaU,14,v3,0.93,0.9,0.9,13
paviaU,14,v3,0.92,0.9,0.89,14
paviaU,14,v3,0.92,0.89,0.89,15
paviaU,14,v3,0.92,0.9,0.9,16
paviaU,14,v3,0.93,0.9,0.9,17
paviaU,14,v3,0.92,0.9,0.9,18
paviaU,14,v3,0.93,0.9,0.9,19
paviaU,13,v3,0.93,0.91,0.9,0
paviaU,13,v3,0.93,0.9,0.9,1
paviaU,13,v3,0.93,0.9,0.9,2
paviaU,13,v3,0.92,0.89,0.89,3
paviaU,13,v3,0.92,0.9,0.9,4
paviaU,13,v3,0.93,0.9,0.9,5
paviaU,13,v3,0.92,0.9,0.9,6
paviaU,13,v3,0.93,0.9,0.9,7
paviaU,13,v3,0.92,0.9,0.9,8
paviaU,13,v3,0.93,0.91,0.91,9
paviaU,13,v3,0.92,0.9,0.9,10
paviaU,13,v3,0.93,0.9,0.9,11
paviaU,13,v3,0.93,0.9,0.9,12
paviaU,13,v3,0.92,0.91,0.9,13
paviaU,13,v3,0.92,0.9,0.9,14
paviaU,13,v3,0.92,0.9,0.89,15
paviaU,13,v3,0.92,0.9,0.9,16
paviaU,13,v3,0.92,0.9,0.9,17
paviaU,13,v3,0.92,0.9,0.9,18
paviaU,13,v3,0.93,0.9,0.9,19
paviaU,12,v3,0.93,0.9,0.9,0
paviaU,12,v3,0.93,0.9,0.9,1
paviaU,12,v3,0.92,0.9,0.9,2
paviaU,12,v3,0.92,0.9,0.89,3
paviaU,12,v3,0.92,0.9,0.9,4
paviaU,12,v3,0.92,0.89,0.9,5
paviaU,12,v3,0.93,0.9,0.9,6
paviaU,12,v3,0.93,0.91,0.9,7
paviaU,12,v3,0.93,0.9,0.9,8
paviaU,12,v3,0.93,0.91,0.91,9
paviaU,12,v3,0.92,0.9,0.9,10
paviaU,12,v3,0.92,0.9,0.9,11
paviaU,12,v3,0.92,0.9,0.9,12
paviaU,12,v3,0.93,0.91,0.9,13
paviaU,12,v3,0.92,0.89,0.89,14
paviaU,12,v3,0.92,0.89,0.89,15
paviaU,12,v3,0.92,0.9,0.9,16
paviaU,12,v3,0.92,0.9,0.9,17
paviaU,12,v3,0.92,0.9,0.9,18
paviaU,12,v3,0.93,0.9,0.9,19
paviaU,11,v3,0.92,0.9,0.9,0
paviaU,11,v3,0.93,0.9,0.9,1
paviaU,11,v3,0.92,0.9,0.9,2
paviaU,11,v3,0.92,0.9,0.9,3
paviaU,11,v3,0.92,0.9,0.9,4
paviaU,11,v3,0.92,0.9,0.9,5
paviaU,11,v3,0.92,0.9,0.9,6
paviaU,11,v3,0.92,0.9,0.9,7
paviaU,11,v3,0.92,0.9,0.9,8
paviaU,11,v3,0.93,0.9,0.9,9
paviaU,11,v3,0.92,0.9,0.9,10
paviaU,11,v3,0.92,0.9,0.9,11
paviaU,11,v3,0.93,0.9,0.9,12
paviaU,11,v3,0.92,0.9,0.9,13
paviaU,11,v3,0.92,0.89,0.89,14
paviaU,11,v3,0.92,0.89,0.89,15
paviaU,11,v3,0.92,0.9,0.9,16
paviaU,11,v3,0.92,0.9,0.9,17
paviaU,11,v3,0.92,0.9,0.9,18
paviaU,11,v3,0.93,0.9,0.9,19
paviaU,10,v3,0.92,0.9,0.9,0
paviaU,10,v3,0.92,0.89,0.89,1
paviaU,10,v3,0.92,0.88,0.89,2
paviaU,10,v3,0.92,0.9,0.89,3
paviaU,10,v3,0.92,0.89,0.89,4
paviaU,10,v3,0.92,0.89,0.89,5
paviaU,10,v3,0.92,0.89,0.9,6
paviaU,10,v3,0.92,0.9,0.89,7
paviaU,10,v3,0.92,0.89,0.89,8
paviaU,10,v3,0.92,0.9,0.9,9
paviaU,10,v3,0.92,0.89,0.89,10
paviaU,10,v3,0.92,0.89,0.89,11
paviaU,10,v3,0.92,0.89,0.9,12
paviaU,10,v3,0.92,0.9,0.9,13
paviaU,10,v3,0.91,0.89,0.89,14
paviaU,10,v3,0.91,0.88,0.88,15
paviaU,10,v3,0.92,0.9,0.9,16
paviaU,10,v3,0.92,0.9,0.9,17
paviaU,10,v3,0.92,0.89,0.89,18
paviaU,10,v3,0.92,0.89,0.89,19
paviaU,9,v3,0.92,0.89,0.89,0
paviaU,9,v3,0.92,0.89,0.9,1
paviaU,9,v3,0.92,0.88,0.89,2
paviaU,9,v3,0.92,0.89,0.89,3
paviaU,9,v3,0.91,0.88,0.88,4
paviaU,9,v3,0.92,0.89,0.89,5
paviaU,9,v3,0.92,0.89,0.9,6
paviaU,9,v3,0.92,0.9,0.89,7
paviaU,9,v3,0.92,0.89,0.89,8
paviaU,9,v3,0.92,0.9,0.9,9
paviaU,9,v3,0.92,0.89,0.89,10
paviaU,9,v3,0.92,0.89,0.89,11
paviaU,9,v3,0.92,0.89,0.89,12
paviaU,9,v3,0.92,0.9,0.9,13
paviaU,9,v3,0.92,0.89,0.89,14
paviaU,9,v3,0.91,0.88,0.88,15
paviaU,9,v3,0.92,0.89,0.89,16
paviaU,9,v3,0.92,0.89,0.89,17
paviaU,9,v3,0.92,0.89,0.89,18
paviaU,9,v3,0.92,0.89,0.89,19
paviaU,8,v3,0.91,0.89,0.88,0
paviaU,8,v3,0.91,0.89,0.89,1
paviaU,8,v3,0.91,0.88,0.88,2
paviaU,8,v3,0.91,0.88,0.88,3
paviaU,8,v3,0.91,0.87,0.87,4
paviaU,8,v3,0.91,0.88,0.88,5
paviaU,8,v3,0.91,0.88,0.88,6
paviaU,8,v3,0.91,0.89,0.88,7
paviaU,8,v3,0.91,0.89,0.88,8
paviaU,8,v3,0.91,0.89,0.88,9
paviaU,8,v3,0.91,0.87,0.88,10
paviaU,8,v3,0.91,0.88,0.88,11
paviaU,8,v3,0.92,0.89,0.89,12
paviaU,8,v3,0.91,0.89,0.89,13
paviaU,8,v3,0.91,0.88,0.88,14
paviaU,8,v3,0.91,0.88,0.87,15
paviaU,8,v3,0.92,0.89,0.89,16
paviaU,8,v3,0.91,0.89,0.89,17
paviaU,8,v3,0.91,0.88,0.88,18
paviaU,8,v3,0.91,0.89,0.88,19
paviaU,7,v3,0.91,0.88,0.88,0
paviaU,7,v3,0.91,0.88,0.88,1
paviaU,7,v3,0.9,0.86,0.87,2
paviaU,7,v3,0.91,0.88,0.88,3
paviaU,7,v3,0.9,0.86,0.87,4
paviaU,7,v3,0.91,0.87,0.88,5
paviaU,7,v3,0.91,0.88,0.88,6
paviaU,7,v3,0.91,0.88,0.88,7
paviaU,7,v3,0.91,0.88,0.88,8
paviaU,7,v3,0.91,0.88,0.88,9
paviaU,7,v3,0.91,0.87,0.87,10
paviaU,7,v3,0.91,0.88,0.88,11
paviaU,7,v3,0.91,0.88,0.88,12
paviaU,7,v3,0.91,0.89,0.88,13
paviaU,7,v3,0.91,0.88,0.87,14
paviaU,7,v3,0.9,0.87,0.87,15
paviaU,7,v3,0.91,0.88,0.88,16
paviaU,7,v3,0.91,0.88,0.88,17
paviaU,7,v3,0.91,0.88,0.88,18
paviaU,7,v3,0.91,0.88,0.88,19
paviaU,6,v3,0.89,0.86,0.86,0
paviaU,6,v3,0.9,0.86,0.87,1
paviaU,6,v3,0.89,0.79,0.85,2
paviaU,6,v3,0.9,0.86,0.86,3
paviaU,6,v3,0.89,0.83,0.85,4
paviaU,6,v3,0.89,0.85,0.86,5
paviaU,6,v3,0.89,0.85,0.86,6
paviaU,6,v3,0.9,0.86,0.86,7
paviaU,6,v3,0.9,0.86,0.86,8
paviaU,6,v3,0.9,0.85,0.86,9
paviaU,6,v3,0.89,0.85,0.86,10
paviaU,6,v3,0.9,0.86,0.86,11
paviaU,6,v3,0.9,0.86,0.86,12
paviaU,6,v3,0.9,0.86,0.86,13
paviaU,6,v3,0.89,0.86,0.86,14
paviaU,6,v3,0.89,0.84,0.85,15
paviaU,6,v3,0.89,0.79,0.85,16
paviaU,6,v3,0.9,0.85,0.86,17
paviaU,6,v3,0.89,0.86,0.86,18
paviaU,6,v3,0.89,0.85,0.86,19
paviaU,5,v3,0.89,0.85,0.85,0
paviaU,5,v3,0.89,0.85,0.86,1
paviaU,5,v3,0.88,0.79,0.84,2
paviaU,5,v3,0.89,0.85,0.85,3
paviaU,5,v3,0.88,0.82,0.84,4
paviaU,5,v3,0.88,0.79,0.84,5
paviaU,5,v3,0.89,0.82,0.85,6
paviaU,5,v3,0.89,0.84,0.86,7
paviaU,5,v3,0.89,0.85,0.86,8
paviaU,5,v3,0.88,0.78,0.84,9
paviaU,5,v3,0.89,0.84,0.85,10
paviaU,5,v3,0.88,0.78,0.84,11
paviaU,5,v3,0.89,0.84,0.86,12
paviaU,5,v3,0.89,0.84,0.85,13
paviaU,5,v3,0.89,0.83,0.85,14
paviaU,5,v3,0.88,0.79,0.84,15
paviaU,5,v3,0.88,0.78,0.84,16
paviaU,5,v3,0.89,0.83,0.85,17
paviaU,5,v3,0.89,0.85,0.86,18
paviaU,5,v3,0.89,0.83,0.85,19
salinas,30,v3,0.93,0.97,0.93,0
salinas,30,v3,0.93,0.96,0.92,1
salinas,30,v3,0.93,0.96,0.92,2
salinas,30,v3,0.93,0.96,0.92,3
salinas,30,v3,0.93,0.96,0.93,4
salinas,30,v3,0.93,0.96,0.92,5
salinas,30,v3,0.93,0.96,0.92,6
salinas,30,v3,0.93,0.97,0.92,7
salinas,30,v3,0.93,0.96,0.92,8
salinas,30,v3,0.93,0.97,0.93,9
salinas,30,v3,0.93,0.97,0.93,10
salinas,30,v3,0.93,0.96,0.92,11
salinas,30,v3,0.93,0.97,0.93,12
salinas,30,v3,0.93,0.96,0.92,13
salinas,30,v3,0.93,0.96,0.92,14
salinas,30,v3,0.93,0.96,0.92,15
salinas,30,v3,0.93,0.97,0.93,16
salinas,30,v3,0.93,0.97,0.93,17
salinas,30,v3,0.93,0.96,0.92,18
salinas,30,v3,0.93,0.96,0.92,19
salinas,29,v3,0.93,0.97,0.93,0
salinas,29,v3,0.93,0.96,0.92,1
salinas,29,v3,0.93,0.96,0.92,2
salinas,29,v3,0.93,0.96,0.92,3
salinas,29,v3,0.93,0.96,0.92,4
salinas,29,v3,0.93,0.96,0.92,5
salinas,29,v3,0.93,0.96,0.92,6
salinas,29,v3,0.93,0.97,0.92,7
salinas,29,v3,0.93,0.96,0.92,8
salinas,29,v3,0.93,0.97,0.93,9
salinas,29,v3,0.93,0.97,0.92,10
salinas,29,v3,0.93,0.96,0.92,11
salinas,29,v3,0.93,0.96,0.92,12
salinas,29,v3,0.93,0.96,0.92,13
salinas,29,v3,0.93,0.96,0.92,14
salinas,29,v3,0.93,0.96,0.92,15
salinas,29,v3,0.93,0.97,0.93,16
salinas,29,v3,0.93,0.97,0.93,17
salinas,29,v3,0.93,0.96,0.92,18
salinas,29,v3,0.93,0.96,0.92,19
salinas,28,v3,0.93,0.96,0.92,0
salinas,28,v3,0.93,0.96,0.92,1
salinas,28,v3,0.93,0.96,0.92,2
salinas,28,v3,0.93,0.96,0.92,3
salinas,28,v3,0.93,0.96,0.92,4
salinas,28,v3,0.93,0.96,0.92,5
salinas,28,v3,0.93,0.96,0.92,6
salinas,28,v3,0.93,0.96,0.92,7
salinas,28,v3,0.93,0.96,0.92,8
salinas,28,v3,0.93,0.96,0.92,9
salinas,28,v3,0.93,0.97,0.92,10
salinas,28,v3,0.93,0.96,0.92,11
salinas,28,v3,0.93,0.97,0.93,12
salinas,28,v3,0.93,0.96,0.92,13
salinas,28,v3,0.93,0.96,0.92,14
salinas,28,v3,0.93,0.96,0.92,15
salinas,28,v3,0.93,0.97,0.93,16
salinas,28,v3,0.93,0.97,0.93,17
salinas,28,v3,0.93,0.96,0.92,18
salinas,28,v3,0.93,0.96,0.92,19
salinas,27,v3,0.93,0.96,0.92,0
salinas,27,v3,0.93,0.96,0.92,1
salinas,27,v3,0.92,0.96,0.92,2
salinas,27,v3,0.93,0.96,0.92,3
