dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
paviaU,30,v1,4742.547,0.918,0.893,0.893,5|8|9|10|14|17|18|19|20|22|24|25|29|32|45|48|50|54|60|63|69|70|72|73|75|81|82|84|96|102,1.7939763452545776e-08|0.06493265926837921|1.9447341514933214e-08|0.03636763617396355|0.016177816316485405|0.05944742634892464|1.9352178526332864e-08|2.293082701498861e-08|1.889099898733093e-08|0.037040550261735916|0.02907739020884037|0.14788638055324554|2.3288155404088684e-08|0.5015506148338318|0.16539357602596283|0.0806475430727005|0.06119096279144287|2.2632722362914137e-08|1.7840845245586934e-08|2.3763819356759086e-08|0.049340181052684784|2.256482467544174e-08|0.015795623883605003|0.00010294895764673129|2.2232674368183325e-08|0.002692907117307186|2.3159435258435224e-08|1.75059940374922e-05|1.9106160209503287e-08|2.057276127231944e-08
paviaU,29,v1,0.0,0.918,0.893,0.893,5|8|9|10|14|17|18|19|20|22|24|25|29|32|45|48|50|54|60|63|69|70|73|75|81|82|84|96|102,1.7939763452545776e-08|0.06493265926837921|1.9447341514933214e-08|0.03636763617396355|0.016177816316485405|0.05944742634892464|1.9352178526332864e-08|2.293082701498861e-08|1.889099898733093e-08|0.037040550261735916|0.02907739020884037|0.14788638055324554|2.3288155404088684e-08|0.5015506148338318|0.16539357602596283|0.0806475430727005|0.06119096279144287|2.2632722362914137e-08|1.7840845245586934e-08|2.3763819356759086e-08|0.049340181052684784|2.256482467544174e-08|0.00010294895764673129|2.2232674368183325e-08|0.002692907117307186|2.3159435258435224e-08|1.75059940374922e-05|1.9106160209503287e-08|2.057276127231944e-08
paviaU,28,v1,0.0,0.917,0.893,0.893,5|8|9|10|14|17|18|19|20|22|24|25|29|32|45|48|50|54|60|63|69|70|73|75|82|84|96|102,1.7939763452545776e-08|0.06493265926837921|1.9447341514933214e-08|0.03636763617396355|0.016177816316485405|0.05944742634892464|1.9352178526332864e-08|2.293082701498861e-08|1.889099898733093e-08|0.037040550261735916|0.02907739020884037|0.14788638055324554|2.3288155404088684e-08|0.5015506148338318|0.16539357602596283|0.0806475430727005|0.06119096279144287|2.2632722362914137e-08|1.7840845245586934e-08|2.3763819356759086e-08|0.049340181052684784|2.256482467544174e-08|0.00010294895764673129|2.2232674368183325e-08|2.3159435258435224e-08|1.75059940374922e-05|1.9106160209503287e-08|2.057276127231944e-08
paviaU,27,v1,0.0,0.918,0.893,0.893,5|8|9|10|14|17|18|19|20|22|24|25|32|45|48|50|54|60|63|69|70|73|75|82|84|96|102,1.7939763452545776e-08|0.06493265926837921|1.9447341514933214e-08|0.03636763617396355|0.016177816316485405|0.05944742634892464|1.9352178526332864e-08|2.293082701498861e-08|1.889099898733093e-08|0.037040550261735916|0.02907739020884037|0.14788638055324554|0.5015506148338318|0.16539357602596283|0.0806475430727005|0.06119096279144287|2.2632722362914137e-08|1.7840845245586934e-08|2.3763819356759086e-08|0.049340181052684784|2.256482467544174e-08|0.00010294895764673129|2.2232674368183325e-08|2.3159435258435224e-08|1.75059940374922e-05|1.9106160209503287e-08|2.057276127231944e-08
paviaU,26,v1,0.0,0.918,0.893,0.893,8|9|10|14|17|18|19|20|22|24|25|32|45|48|50|54|60|63|69|70|73|75|82|84|96|102,0.06493265926837921|1.9447341514933214e-08|0.03636763617396355|0.016177816316485405|0.05944742634892464|1.9352178526332864e-08|2.293082701498861e-08|1.889099898733093e-08|0.037040550261735916|0.02907739020884037|0.14788638055324554|0.5015506148338318|0.16539357602596283|0.0806475430727005|0.06119096279144287|2.2632722362914137e-08|1.7840845245586934e-08|2.3763819356759086e-08|0.049340181052684784|2.256482467544174e-08|0.00010294895764673129|2.2232674368183325e-08|2.3159435258435224e-08|1.75059940374922e-05|1.9106160209503287e-08|2.057276127231944e-08
paviaU,25,v1,0.0,0.918,0.893,0.893,8|9|10|14|17|18|19|20|22|24|25|32|45|48|54|60|63|69|70|73|75|82|84|96|102,0.06493265926837921|1.9447341514933214e-08|0.03636763617396355|0.016177816316485405|0.05944742634892464|1.9352178526332864e-08|2.293082701498861e-08|1.889099898733093e-08|0.037040550261735916|0.02907739020884037|0.14788638055324554|0.5015506148338318|0.16539357602596283|0.0806475430727005|2.2632722362914137e-08|1.7840845245586934e-08|2.3763819356759086e-08|0.049340181052684784|2.256482467544174e-08|0.00010294895764673129|2.2232674368183325e-08|2.3159435258435224e-08|1.75059940374922e-05|1.9106160209503287e-08|2.057276127231944e-08
paviaU,24,v1,0.0,0.919,0.894,0.894,8|9|10|14|17|18|19|20|22|25|32|45|48|54|60|63|69|70|73|75|82|84|96|102,0.06493265926837921|1.9447341514933214e-08|0.03636763617396355|0.016177816316485405|0.05944742634892464|1.9352178526332864e-08|2.293082701498861e-08|1.889099898733093e-08|0.037040550261735916|0.14788638055324554|0.5015506148338318|0.16539357602596283|0.0806475430727005|2.2632722362914137e-08|1.7840845245586934e-08|2.3763819356759086e-08|0.049340181052684784|2.256482467544174e-08|0.00010294895764673129|2.2232674368183325e-08|2.3159435258435224e-08|1.75059940374922e-05|1.9106160209503287e-08|2.057276127231944e-08
paviaU,23,v1,0.0,0.919,0.894,0.894,8|9|10|14|17|18|20|22|25|32|45|48|54|60|63|69|70|73|75|82|84|96|102,0.06493265926837921|1.9447341514933214e-08|0.03636763617396355|0.016177816316485405|0.05944742634892464|1.9352178526332864e-08|1.889099898733093e-08|0.037040550261735916|0.14788638055324554|0.5015506148338318|0.16539357602596283|0.0806475430727005|2.2632722362914137e-08|1.7840845245586934e-08|2.3763819356759086e-08|0.049340181052684784|2.256482467544174e-08|0.00010294895764673129|2.2232674368183325e-08|2.3159435258435224e-08|1.75059940374922e-05|1.9106160209503287e-08|2.057276127231944e-08
paviaU,22,v1,0.0,0.92,0.895,0.895,8|9|10|14|17|18|20|25|32|45|48|54|60|63|69|70|73|75|82|84|96|102,0.06493265926837921|1.9447341514933214e-08|0.03636763617396355|0.016177816316485405|0.05944742634892464|1.9352178526332864e-08|1.889099898733093e-08|0.14788638055324554|0.5015506148338318|0.16539357602596283|0.0806475430727005|2.2632722362914137e-08|1.7840845245586934e-08|2.3763819356759086e-08|0.049340181052684784|2.256482467544174e-08|0.00010294895764673129|2.2232674368183325e-08|2.3159435258435224e-08|1.75059940374922e-05|1.9106160209503287e-08|2.057276127231944e-08
paviaU,21,v1,0.0,0.921,0.896,0.896,8|9|10|14|17|20|25|32|45|48|54|60|63|69|70|73|75|82|84|96|102,0.06493265926837921|1.9447341514933214e-08|0.03636763617396355|0.016177816316485405|0.05944742634892464|1.889099898733093e-08|0.14788638055324554|0.5015506148338318|0.16539357602596283|0.0806475430727005|2.2632722362914137e-08|1.7840845245586934e-08|2.3763819356759086e-08|0.049340181052684784|2.256482467544174e-08|0.00010294895764673129|2.2232674368183325e-08|2.3159435258435224e-08|1.75059940374922e-05|1.9106160209503287e-08|2.057276127231944e-08
