dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
salinas,14,pcal,0.0,0.836,0.869,0.817,40|41|42|43|44|45|46|47|48|49|50|51|52|53,0
salinas,13,pcal,0.0,0.83,0.865,0.81,40|41|42|43|44|45|46|47|48|49|50|51|52,0
salinas,12,pcal,0.0,0.825,0.858,0.804,40|41|42|43|44|45|46|47|48|49|50|51,0
salinas,11,pcal,0.0,0.819,0.849,0.797,40|41|42|43|44|45|46|47|48|49|50,0
salinas,10,pcal,0.0,0.807,0.833,0.783,40|41|42|43|44|45|46|47|48|49,0
salinas,9,pcal,0.0,0.807,0.833,0.783,40|41|42|43|44|45|46|47|48,0
salinas,8,pcal,0.0,0.801,0.826,0.777,40|41|42|43|44|45|46|47,0
salinas,7,pcal,0.0,0.796,0.819,0.771,40|41|42|43|44|45|46,0
salinas,6,pcal,0.0,0.789,0.809,0.763,40|41|42|43|44|45,0
salinas,5,pcal,0.0,0.781,0.796,0.755,40|41|42|43|44,0
salinas,30,mcuve,40.239,0.921,0.959,0.912,21|22|23|24|39|53|54|55|56|57|58|59|60|61|71|72|73|74|75|76|157|171|172|173|174|175|176|177|178|179,0
salinas,29,mcuve,40.799,0.919,0.958,0.91,23|39|54|55|56|57|58|59|60|61|70|71|72|73|74|75|76|172|173|174|175|176|177|178|179|191|192|193|194,0
salinas,28,mcuve,40.622,0.919,0.955,0.909,22|23|24|39|54|55|56|57|58|59|60|61|71|72|73|74|75|76|172|173|174|175|176|177|178|179|191|192,0
salinas,27,mcuve,40.306,0.914,0.95,0.904,39|54|55|56|57|58|59|60|61|71|72|73|74|75|156|172|173|174|175|176|177|178|191|192|193|194|195,0
salinas,26,mcuve,40.033,0.914,0.945,0.904,21|22|23|24|39|53|54|55|56|57|58|59|60|61|71|72|73|74|75|172|173|174|175|176|177|178,0
salinas,25,mcuve,41.364,0.915,0.951,0.905,22|23|24|55|56|57|58|59|60|61|70|71|72|73|74|75|76|172|173|174|175|176|177|178|194,0
salinas,24,mcuve,39.12,0.913,0.942,0.903,21|22|23|24|39|53|54|55|56|57|58|59|60|61|71|72|73|74|75|173|174|175|176|177,0
salinas,23,mcuve,40.933,0.905,0.932,0.894,39|54|55|56|57|58|59|60|61|71|72|73|74|75|76|172|173|174|175|176|177|178|179,0
salinas,22,mcuve,40.872,0.907,0.932,0.897,39|55|56|57|58|59|60|61|70|71|72|73|74|75|76|172|173|174|175|176|177|178,0
salinas,21,mcuve,41.918,0.894,0.915,0.882,55|56|57|58|59|60|61|70|71|72|73|74|75|76|172|173|174|175|176|177|178,0
salinas,20,mcuve,40.92,0.911,0.94,0.901,23|39|56|57|58|59|60|61|71|72|73|74|75|172|173|174|175|176|177|178,0
salinas,19,mcuve,42.034,0.904,0.93,0.893,39|55|56|57|58|59|60|61|71|72|73|74|75|173|174|175|176|177|178,0
salinas,18,mcuve,41.529,0.89,0.913,0.877,56|57|58|59|60|61|71|72|73|74|75|172|173|174|175|176|177|178,0
salinas,17,mcuve,39.692,0.888,0.911,0.875,56|57|58|59|60|61|72|73|74|75|172|173|174|175|176|177|178,0
salinas,16,mcuve,41.429,0.902,0.932,0.891,22|23|24|57|58|59|60|61|72|73|74|75|173|174|175|176,0
salinas,15,mcuve,41.429,0.889,0.912,0.876,56|57|58|59|60|61|72|73|74|75|173|174|175|176|177,0
salinas,14,mcuve,41.369,0.891,0.913,0.878,56|57|58|59|60|61|71|72|73|74|75|173|174|175,0
salinas,13,mcuve,40.819,0.885,0.909,0.872,57|58|59|60|61|72|73|74|75|173|174|175|176,0
salinas,12,mcuve,40.663,0.886,0.91,0.873,57|58|59|60|61|72|73|74|75|173|174|175,0
salinas,11,mcuve,40.782,0.883,0.908,0.869,58|59|60|61|72|73|74|75|173|174|175,0
salinas,10,mcuve,40.056,0.887,0.913,0.874,58|59|60|61|71|72|73|74|75|174,0
salinas,9,mcuve,40.293,0.881,0.909,0.867,59|60|61|71|72|73|74|75|174,0
salinas,8,mcuve,41.092,0.877,0.907,0.862,59|60|61|72|73|74|75|174,0
salinas,7,mcuve,41.166,0.824,0.828,0.803,59|60|61|72|73|74|75,0
salinas,6,mcuve,41.018,0.774,0.773,0.746,60|61|72|73|74|75,0
salinas,5,mcuve,41.201,0.77,0.761,0.741,60|61|72|73|74,0
salinas,30,bsnet,2421.911,0.922,0.96,0.913,3|7|28|29|35|56|69|70|73|75|78|81|84|87|96|99|101|109|111|151|152|160|166|167|170|171|188|189|193|199,0
salinas,29,bsnet,0.0,0.922,0.96,0.913,3|7|28|29|35|56|69|70|73|75|78|81|87|96|99|101|109|111|151|152|160|166|167|170|171|188|189|193|199,0
salinas,28,bsnet,0.0,0.921,0.959,0.912,3|7|28|29|35|56|69|70|73|75|78|81|87|96|99|109|111|151|152|160|166|167|170|171|188|189|193|199,0
salinas,27,bsnet,0.0,0.919,0.958,0.91,3|7|28|29|35|56|69|70|73|75|78|87|96|99|109|111|151|152|160|166|167|170|171|188|189|193|199,0
salinas,26,bsnet,0.0,0.919,0.958,0.91,3|7|28|35|56|69|70|73|75|78|87|96|99|109|111|151|152|160|166|167|170|171|188|189|193|199,0
salinas,25,bsnet,0.0,0.918,0.957,0.909,3|7|28|35|56|69|70|73|75|78|87|96|99|109|111|151|152|160|166|167|171|188|189|193|199,0
salinas,24,bsnet,0.0,0.918,0.956,0.909,3|7|28|35|56|69|70|73|75|78|87|96|99|109|111|151|160|166|167|171|188|189|193|199,0
salinas,23,bsnet,0.0,0.914,0.954,0.904,3|7|28|35|69|70|73|75|78|87|96|99|109|111|151|160|166|167|171|188|189|193|199,0
salinas,22,bsnet,0.0,0.914,0.954,0.905,3|7|28|35|69|70|73|75|78|87|96|109|111|151|160|166|167|171|188|189|193|199,0
salinas,21,bsnet,0.0,0.913,0.953,0.903,3|28|35|69|70|73|75|78|87|96|109|111|151|160|166|167|171|188|189|193|199,0
salinas,20,bsnet,0.0,0.912,0.953,0.902,3|28|35|69|70|73|75|78|87|96|109|111|151|166|167|171|188|189|193|199,0
salinas,19,bsnet,0.0,0.912,0.952,0.901,3|28|35|69|70|73|75|78|87|96|109|111|151|166|167|171|188|189|199,0
salinas,18,bsnet,0.0,0.906,0.949,0.895,3|35|69|70|73|75|78|87|96|109|111|151|166|167|171|188|189|199,0
salinas,17,bsnet,0.0,0.903,0.943,0.891,3|69|70|73|75|78|87|96|109|111|151|166|167|171|188|189|199,0
salinas,16,bsnet,0.0,0.904,0.944,0.893,3|69|70|73|78|87|96|109|111|151|166|167|171|188|189|199,0
salinas,15,bsnet,0.0,0.903,0.942,0.891,3|69|70|73|78|87|96|109|111|151|166|167|188|189|199,0
salinas,14,bsnet,0.0,0.902,0.941,0.89,3|69|70|78|87|96|109|111|151|166|167|188|189|199,0
salinas,13,bsnet,0.0,0.901,0.94,0.889,3|69|70|78|87|109|111|151|166|167|188|189|199,0
salinas,12,bsnet,0.0,0.9,0.939,0.888,3|69|70|78|87|109|111|151|166|167|188|199,0
salinas,11,bsnet,0.0,0.881,0.926,0.867,3|69|70|78|109|111|151|166|167|188|199,0
salinas,10,bsnet,0.0,0.881,0.927,0.867,3|69|70|78|111|151|166|167|188|199,0
salinas,9,bsnet,0.0,0.88,0.928,0.865,69|70|78|111|151|166|167|188|199,0
salinas,8,bsnet,0.0,0.871,0.922,0.856,69|70|78|151|166|167|188|199,0
salinas,7,bsnet,0.0,0.871,0.921,0.856,69|70|78|151|167|188|199,0
salinas,6,bsnet,0.0,0.862,0.908,0.846,69|70|78|151|188|199,0
salinas,5,bsnet,0.0,0.861,0.905,0.844,69|78|151|188|199,0
salinas,30,v0,13562.393,0.906,0.951,0.895,4|11|12|14|15|24|28|32|105|108|109|110|111|113|131|135|136|137|141|143|144|148|149|155|158|164|166|190|194|202,0
salinas,29,v0,0.0,0.907,0.952,0.896,4|11|12|14|15|24|28|32|105|108|109|110|111|113|131|135|136|137|141|143|144|148|149|155|158|164|166|190|194,0
salinas,28,v0,0.0,0.906,0.95,0.895,4|11|12|14|15|24|28|32|105|108|109|110|111|113|131|135|136|137|141|143|144|148|149|155|164|166|190|194,0
salinas,27,v0,0.0,0.904,0.949,0.892,4|11|12|14|15|28|32|105|108|109|110|111|113|131|135|136|137|141|143|144|148|149|155|164|166|190|194,0
salinas,26,v0,0.0,0.904,0.95,0.893,4|11|12|14|15|28|32|105|108|109|110|111|113|131|135|136|137|141|143|144|148|149|155|164|166|194,0
salinas,25,v0,0.0,0.903,0.948,0.892,4|11|12|14|15|28|32|105|108|109|110|111|113|131|135|136|137|141|143|144|148|149|164|166|194,0
salinas,24,v0,0.0,0.902,0.946,0.89,4|11|12|14|15|28|32|105|108|109|110|111|113|131|135|136|137|141|143|144|148|149|166|194,0
salinas,23,v0,0.0,0.895,0.941,0.882,4|11|12|14|15|28|32|105|108|109|110|111|113|131|135|136|137|141|143|144|148|149|194,0
salinas,22,v0,0.0,0.894,0.94,0.882,4|11|12|14|15|28|32|105|108|109|110|111|113|131|135|136|137|141|143|148|149|194,0
salinas,21,v0,0.0,0.89,0.936,0.877,4|11|12|14|15|28|32|105|108|109|110|111|113|131|135|136|137|141|143|148|149,0
salinas,20,v0,0.0,0.89,0.936,0.877,4|11|12|14|15|28|32|105|108|109|110|111|113|131|135|136|137|143|148|149,0
salinas,19,v0,0.0,0.89,0.936,0.877,4|11|12|14|15|28|32|105|108|109|110|111|113|131|135|136|143|148|149,0
salinas,18,v0,0.0,0.89,0.936,0.877,4|11|12|14|15|28|32|105|108|109|110|111|113|131|135|136|143|148,0
salinas,17,v0,0.0,0.889,0.936,0.876,4|11|12|14|15|28|32|105|108|109|110|111|113|131|136|143|148,0
salinas,16,v0,0.0,0.888,0.935,0.875,4|11|12|14|15|32|105|108|109|110|111|113|131|136|143|148,0
salinas,15,v0,0.0,0.887,0.934,0.874,4|11|12|14|15|32|105|109|110|111|113|131|136|143|148,0
salinas,14,v0,0.0,0.884,0.932,0.87,4|11|12|14|15|32|105|109|110|111|113|136|143|148,0
salinas,13,v0,0.0,0.885,0.931,0.871,11|12|14|15|32|105|109|110|111|113|136|143|148,0
salinas,12,v0,0.0,0.884,0.93,0.871,11|14|15|32|105|109|110|111|113|136|143|148,0
salinas,11,v0,0.0,0.875,0.924,0.861,11|14|15|32|109|110|111|113|136|143|148,0
salinas,10,v0,0.0,0.875,0.923,0.86,11|14|15|32|109|110|113|136|143|148,0
salinas,9,v0,0.0,0.873,0.921,0.858,11|14|32|109|110|113|136|143|148,0
salinas,8,v0,0.0,0.87,0.918,0.855,11|14|32|109|110|136|143|148,0
salinas,7,v0,0.0,0.869,0.917,0.853,11|32|109|110|136|143|148,0
salinas,6,v0,0.0,0.866,0.914,0.85,11|32|109|110|143|148,0
salinas,5,v0,0.0,0.842,0.886,0.823,32|109|110|143|148,0
salinas,30,v1,19986.503,0.914,0.955,0.904,3|4|8|10|11|14|21|25|31|38|105|106|107|109|110|111|132|136|141|143|146|148|149|150|151|154|188|189|198|200,0
salinas,29,v1,0.0,0.912,0.953,0.901,3|4|8|10|11|14|21|25|38|105|106|107|109|110|111|132|136|141|143|146|148|149|150|151|154|188|189|198|200,0
salinas,28,v1,0.0,0.899,0.946,0.888,3|4|8|10|11|14|21|25|105|106|107|109|110|111|132|136|141|143|146|148|149|150|151|154|188|189|198|200,0
salinas,27,v1,0.0,0.899,0.945,0.887,3|4|8|10|11|14|21|25|105|106|107|109|110|111|132|136|143|146|148|149|150|151|154|188|189|198|200,0
salinas,26,v1,0.0,0.897,0.944,0.885,3|4|8|10|11|14|21|25|105|106|107|109|110|111|136|143|146|148|149|150|151|154|188|189|198|200,0
salinas,25,v1,0.0,0.894,0.943,0.882,3|4|8|10|11|14|21|25|105|106|107|109|110|111|136|143|146|148|149|150|151|154|188|198|200,0
salinas,24,v1,0.0,0.894,0.944,0.882,3|4|8|11|14|21|25|105|106|107|109|110|111|136|143|146|148|149|150|151|154|188|198|200,0
salinas,23,v1,0.0,0.89,0.94,0.878,3|4|8|11|14|21|25|105|106|107|109|110|111|136|143|146|148|149|150|151|154|198|200,0
salinas,22,v1,0.0,0.889,0.938,0.876,3|4|8|11|14|21|25|105|106|107|109|110|111|136|143|146|148|149|150|154|198|200,0
salinas,21,v1,0.0,0.891,0.941,0.878,4|8|11|14|21|25|105|106|107|109|110|111|136|143|146|148|149|150|154|198|200,0
salinas,20,v1,0.0,0.889,0.939,0.876,4|8|11|14|21|25|105|106|107|109|110|111|136|143|146|148|149|150|154|198,0
salinas,19,v1,0.0,0.889,0.937,0.876,8|11|14|21|25|105|106|107|109|110|111|136|143|146|148|149|150|154|198,0
salinas,18,v1,0.0,0.885,0.935,0.871,11|14|21|25|105|106|107|109|110|111|136|143|146|148|149|150|154|198,0
salinas,17,v1,0.0,0.884,0.935,0.871,11|14|21|25|105|106|107|109|110|111|136|146|148|149|150|154|198,0
salinas,16,v1,0.0,0.883,0.933,0.869,11|14|21|25|105|106|107|109|110|111|146|148|149|150|154|198,0
salinas,15,v1,0.0,0.88,0.931,0.865,11|21|25|105|106|107|109|110|111|146|148|149|150|154|198,0
salinas,14,v1,0.0,0.873,0.926,0.858,21|25|105|106|107|109|110|111|146|148|149|150|154|198,0
salinas,13,v1,0.0,0.864,0.918,0.848,21|105|106|107|109|110|111|146|148|149|150|154|198,0
salinas,12,v1,0.0,0.852,0.904,0.834,21|106|107|109|110|111|146|148|149|150|154|198,0
salinas,11,v1,0.0,0.848,0.898,0.829,21|106|107|109|110|111|146|148|149|154|198,0
salinas,10,v1,0.0,0.846,0.896,0.828,21|106|107|110|111|146|148|149|154|198,0
salinas,9,v1,0.0,0.789,0.83,0.764,106|107|110|111|146|148|149|154|198,0
salinas,8,v1,0.0,0.775,0.819,0.747,106|107|111|146|148|149|154|198,0
salinas,7,v1,0.0,0.775,0.822,0.747,106|107|111|146|148|149|154,0
salinas,6,v1,0.0,0.74,0.766,0.707,106|107|146|148|149|154,0
salinas,5,v1,0.0,0.717,0.72,0.681,106|107|146|148|149,0
salinas,30,v2,8933.195,0.903,0.951,0.892,23|30|34|106|108|112|114|115|116|120|123|125|134|135|141|143|144|147|148|149|155|160|164|166|171|172|174|177|180|202,0
salinas,29,v2,0.0,0.904,0.952,0.893,23|30|34|106|108|112|114|115|116|120|123|134|135|141|143|144|147|148|149|155|160|164|166|171|172|174|177|180|202,0
salinas,28,v2,0.0,0.904,0.952,0.892,23|30|34|106|108|112|114|115|116|120|123|134|135|141|143|144|147|148|149|155|160|164|171|172|174|177|180|202,0
salinas,27,v2,0.0,0.901,0.95,0.889,30|34|106|108|112|114|115|116|120|123|134|135|141|143|144|147|148|149|155|160|164|171|172|174|177|180|202,0
salinas,26,v2,0.0,0.901,0.95,0.89,30|34|106|108|112|114|115|116|120|123|134|135|141|144|147|148|149|155|160|164|171|172|174|177|180|202,0
salinas,25,v2,0.0,0.902,0.95,0.89,30|34|106|108|112|114|116|120|123|134|135|141|144|147|148|149|155|160|164|171|172|174|177|180|202,0
salinas,24,v2,0.0,0.901,0.949,0.889,30|34|106|108|114|116|120|123|134|135|141|144|147|148|149|155|160|164|171|172|174|177|180|202,0
salinas,23,v2,0.0,0.901,0.95,0.889,30|34|106|108|114|116|120|123|134|135|144|147|148|149|155|160|164|171|172|174|177|180|202,0
salinas,22,v2,0.0,0.9,0.948,0.888,30|34|106|108|114|116|120|123|134|135|144|147|148|149|155|160|164|171|172|174|177|202,0
salinas,21,v2,0.0,0.899,0.947,0.887,30|34|106|108|114|116|120|123|134|135|144|147|148|149|155|160|164|171|172|174|202,0
salinas,20,v2,0.0,0.898,0.948,0.886,30|106|108|114|116|120|123|134|135|144|147|148|149|155|160|164|171|172|174|202,0
salinas,19,v2,0.0,0.897,0.947,0.885,30|106|108|114|116|120|134|135|144|147|148|149|155|160|164|171|172|174|202,0
salinas,18,v2,0.0,0.884,0.932,0.871,106|108|114|116|120|134|135|144|147|148|149|155|160|164|171|172|174|202,0
salinas,17,v2,0.0,0.882,0.931,0.868,106|108|114|116|120|134|135|144|147|148|149|155|164|171|172|174|202,0
salinas,16,v2,0.0,0.881,0.93,0.867,106|108|114|116|120|134|144|147|148|149|155|164|171|172|174|202,0
salinas,15,v2,0.0,0.878,0.926,0.864,106|108|114|116|120|134|144|147|148|149|155|171|172|174|202,0
salinas,14,v2,0.0,0.874,0.923,0.859,106|108|114|116|120|144|147|148|149|155|171|172|174|202,0
salinas,13,v2,0.0,0.87,0.921,0.855,106|108|114|120|144|147|148|149|155|171|172|174|202,0
salinas,12,v2,0.0,0.87,0.919,0.855,106|108|114|120|144|147|148|149|171|172|174|202,0
salinas,11,v2,0.0,0.869,0.92,0.854,106|108|114|120|144|147|148|149|171|174|202,0
salinas,10,v2,0.0,0.852,0.901,0.835,106|108|114|144|147|148|149|171|174|202,0
salinas,9,v2,0.0,0.821,0.866,0.8,106|108|114|147|148|149|171|174|202,0
salinas,8,v2,0.0,0.818,0.863,0.796,106|108|114|148|149|171|174|202,0
salinas,7,v2,0.0,0.81,0.849,0.787,106|108|114|148|149|171|202,0
salinas,6,v2,0.0,0.811,0.852,0.788,106|108|114|149|171|202,0
salinas,5,v2,0.0,0.758,0.794,0.727,106|108|114|149|202,0
salinas,30,v3,8457.84,0.928,0.961,0.92,12|21|23|36|45|46|58|68|74|75|79|82|83|89|90|93|104|108|116|127|135|137|141|161|163|175|176|181|185|199,0
salinas,29,v3,0.0,0.928,0.962,0.92,12|21|23|36|45|46|58|68|74|75|79|82|83|89|90|93|108|116|127|135|137|141|161|163|175|176|181|185|199,0
salinas,28,v3,0.0,0.927,0.961,0.919,12|21|23|36|46|58|68|74|75|79|82|83|89|90|93|108|116|127|135|137|141|161|163|175|176|181|185|199,0
salinas,27,v3,0.0,0.927,0.961,0.919,12|21|23|36|46|58|74|75|79|82|83|89|90|93|108|116|127|135|137|141|161|163|175|176|181|185|199,0
salinas,26,v3,0.0,0.926,0.961,0.918,12|21|23|36|46|58|74|79|82|83|89|90|93|108|116|127|135|137|141|161|163|175|176|181|185|199,0
salinas,25,v3,0.0,0.927,0.961,0.918,12|21|23|36|46|58|74|79|82|83|89|90|93|108|116|127|135|137|141|163|175|176|181|185|199,0
salinas,24,v3,0.0,0.928,0.961,0.92,12|21|23|36|46|58|79|82|83|89|90|93|108|116|127|135|137|141|163|175|176|181|185|199,0
salinas,23,v3,0.0,0.927,0.961,0.919,12|21|23|36|46|58|79|82|89|90|93|108|116|127|135|137|141|163|175|176|181|185|199,0
salinas,22,v3,0.0,0.925,0.96,0.916,12|21|23|36|46|58|82|89|90|93|108|116|127|135|137|141|163|175|176|181|185|199,0
salinas,21,v3,0.0,0.926,0.96,0.917,12|21|23|36|46|58|82|89|90|93|108|116|127|135|137|141|163|175|176|181|185,0
salinas,20,v3,0.0,0.925,0.959,0.917,12|21|23|36|46|82|89|90|93|108|116|127|135|137|141|163|175|176|181|185,0
salinas,19,v3,0.0,0.924,0.957,0.915,12|21|23|36|46|82|89|90|93|108|116|127|135|137|141|175|176|181|185,0
salinas,18,v3,0.0,0.921,0.956,0.912,12|21|23|36|46|89|90|93|108|116|127|135|137|141|175|176|181|185,0
salinas,17,v3,0.0,0.909,0.951,0.898,12|21|23|36|89|90|93|108|116|127|135|137|141|175|176|181|185,0
salinas,16,v3,0.0,0.905,0.949,0.894,12|21|23|36|89|90|93|108|116|127|135|137|141|175|176|185,0
salinas,15,v3,0.0,0.904,0.948,0.893,12|21|23|36|89|90|93|108|116|127|135|137|141|175|176,0
salinas,14,v3,0.0,0.904,0.949,0.893,12|21|23|36|89|90|93|108|116|127|137|141|175|176,0
salinas,13,v3,0.0,0.903,0.948,0.892,12|21|23|36|89|90|93|108|116|137|141|175|176,0
salinas,12,v3,0.0,0.902,0.947,0.891,12|21|23|36|89|90|108|116|137|141|175|176,0
salinas,11,v3,0.0,0.888,0.936,0.875,12|21|23|36|89|90|108|137|141|175|176,0
salinas,10,v3,0.0,0.888,0.938,0.875,12|21|23|36|89|108|137|141|175|176,0
salinas,9,v3,0.0,0.878,0.927,0.863,12|21|23|36|108|137|141|175|176,0
salinas,8,v3,0.0,0.878,0.927,0.864,12|21|23|36|108|141|175|176,0
salinas,7,v3,0.0,0.876,0.924,0.862,21|23|36|108|141|175|176,0
salinas,6,v3,0.0,0.875,0.922,0.86,21|23|36|141|175|176,0
salinas,5,v3,0.0,0.864,0.91,0.848,23|36|141|175|176,0
salinas,30,v4,3004.187,0.928,0.962,0.92,5|14|17|21|26|39|50|53|56|60|65|84|91|94|101|109|111|122|125|127|128|153|161|170|172|173|179|186|187|195,0
salinas,29,v4,0.0,0.929,0.963,0.921,5|14|17|21|26|39|50|53|56|60|65|84|91|94|101|109|111|122|125|127|128|153|161|170|172|173|179|186|187,0
salinas,28,v4,0.0,0.929,0.963,0.921,5|14|17|21|26|39|53|56|60|65|84|91|94|101|109|111|122|125|127|128|153|161|170|172|173|179|186|187,0
salinas,27,v4,0.0,0.929,0.962,0.921,5|14|17|21|26|39|53|56|60|65|84|91|94|101|109|111|122|125|127|153|161|170|172|173|179|186|187,0
salinas,26,v4,0.0,0.929,0.962,0.92,5|14|17|21|26|39|53|56|60|65|84|91|94|101|109|111|122|125|127|153|161|172|173|179|186|187,0
salinas,25,v4,0.0,0.928,0.961,0.919,5|14|17|21|26|39|53|56|60|65|84|91|94|101|109|111|122|125|127|153|161|172|173|179|187,0
salinas,24,v4,0.0,0.928,0.961,0.92,5|14|17|21|26|39|53|56|60|65|84|91|94|101|109|111|122|125|127|153|161|173|179|187,0
salinas,23,v4,0.0,0.929,0.961,0.921,5|14|17|21|26|39|53|56|60|65|91|94|101|109|111|122|125|127|153|161|173|179|187,0
salinas,22,v4,0.0,0.927,0.96,0.919,5|14|17|21|26|39|53|56|60|65|91|94|101|109|111|122|125|127|153|173|179|187,0
salinas,21,v4,0.0,0.927,0.96,0.919,5|14|17|21|26|39|53|56|60|65|91|94|101|109|111|122|125|127|153|179|187,0
salinas,20,v4,0.0,0.926,0.958,0.917,5|14|17|21|26|39|53|56|60|65|91|94|101|109|111|122|125|127|153|187,0
salinas,19,v4,0.0,0.924,0.956,0.916,5|14|17|21|26|39|53|56|60|65|91|94|101|109|111|122|125|127|153,0
salinas,18,v4,0.0,0.924,0.955,0.915,5|14|17|21|26|39|53|56|60|65|91|94|101|109|111|125|127|153,0
salinas,17,v4,0.0,0.922,0.954,0.914,5|14|17|21|26|39|53|60|65|91|94|101|109|111|125|127|153,0
salinas,16,v4,0.0,0.924,0.955,0.915,5|14|17|26|39|53|60|65|91|94|101|109|111|125|127|153,0
salinas,15,v4,0.0,0.922,0.955,0.913,5|14|17|26|39|53|60|65|91|94|109|111|125|127|153,0
salinas,14,v4,0.0,0.922,0.954,0.913,5|14|17|26|39|53|60|65|91|109|111|125|127|153,0
salinas,13,v4,0.0,0.922,0.954,0.913,5|14|17|26|39|53|60|65|91|109|111|125|127,0
salinas,12,v4,0.0,0.914,0.95,0.904,5|14|17|26|39|60|65|91|109|111|125|127,0
salinas,11,v4,0.0,0.911,0.948,0.901,5|14|17|26|39|65|91|109|111|125|127,0
salinas,10,v4,0.0,0.91,0.948,0.899,5|14|17|26|39|65|91|109|111|127,0
salinas,9,v4,0.0,0.902,0.944,0.89,5|14|17|26|39|65|91|109|111,0
salinas,8,v4,0.0,0.9,0.943,0.889,5|14|17|26|39|65|109|111,0
salinas,7,v4,0.0,0.88,0.93,0.866,5|14|17|26|65|109|111,0
salinas,6,v4,0.0,0.88,0.929,0.866,5|14|17|26|65|111,0
salinas,5,v4,0.0,0.874,0.927,0.859,14|17|26|65|111,0
salinas,30,pcal,0.139,0.908,0.94,0.897,39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|72|73|74|75|156|159,1
salinas,29,pcal,0.0,0.907,0.939,0.896,39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|73|74|75|156|159,1
salinas,28,pcal,0.0,0.905,0.937,0.894,39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|73|74|75|159,1
salinas,27,pcal,0.0,0.904,0.936,0.893,39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|74|75|159,1
salinas,26,pcal,0.0,0.884,0.917,0.871,39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|74|75,1
salinas,25,pcal,0.0,0.883,0.912,0.869,39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|74,1
salinas,24,pcal,0.0,0.877,0.908,0.863,39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62,1
salinas,23,pcal,0.0,0.874,0.904,0.859,39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61,1
salinas,22,pcal,0.0,0.861,0.888,0.845,40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61,1
salinas,21,pcal,0.0,0.861,0.889,0.844,40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|60|61,1
salinas,20,pcal,0.0,0.852,0.882,0.835,40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|60,1
