dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
paviaU,30,v2,1415.23,0.921,0.895,0.895,14|17|24|27|39|41|45|50|56|59|60|62|63|69|71|72|73|75|76|77|80|82|84|85|86|90|96|97|99|102,0.11032610386610031|0.09950364381074905|0.23131990432739258|0.14651887118816376|0.1248972937464714|0.1777719259262085|0.38236361742019653|0.2241799235343933|0.4632956385612488|0.3032788038253784|0.045918140560388565|0.08398382365703583|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.16140152513980865|0.1632085144519806|0.1212385818362236|0.034788671880960464|0.15139761567115784|0.016367590054869652|0.05830813944339752|0.12946155667304993|0.320674866437912|0.28751927614212036|0.23694655299186707|0.22572198510169983|0.08694200962781906|0.19929875433444977
paviaU,29,v2,0.0,0.921,0.896,0.896,14|17|24|27|41|45|50|56|59|60|62|63|69|71|72|73|75|76|77|80|82|84|85|86|90|96|97|99|102,0.11032610386610031|0.09950364381074905|0.23131990432739258|0.14651887118816376|0.1777719259262085|0.38236361742019653|0.2241799235343933|0.4632956385612488|0.3032788038253784|0.045918140560388565|0.08398382365703583|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.16140152513980865|0.1632085144519806|0.1212385818362236|0.034788671880960464|0.15139761567115784|0.016367590054869652|0.05830813944339752|0.12946155667304993|0.320674866437912|0.28751927614212036|0.23694655299186707|0.22572198510169983|0.08694200962781906|0.19929875433444977
paviaU,28,v2,0.0,0.921,0.896,0.896,14|17|24|27|41|45|50|56|59|60|62|63|69|71|72|73|75|76|77|82|84|85|86|90|96|97|99|102,0.11032610386610031|0.09950364381074905|0.23131990432739258|0.14651887118816376|0.1777719259262085|0.38236361742019653|0.2241799235343933|0.4632956385612488|0.3032788038253784|0.045918140560388565|0.08398382365703583|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.16140152513980865|0.1632085144519806|0.1212385818362236|0.034788671880960464|0.016367590054869652|0.05830813944339752|0.12946155667304993|0.320674866437912|0.28751927614212036|0.23694655299186707|0.22572198510169983|0.08694200962781906|0.19929875433444977
paviaU,27,v2,0.0,0.922,0.897,0.897,14|17|24|27|41|45|50|59|60|62|63|69|71|72|73|75|76|77|82|84|85|86|90|96|97|99|102,0.11032610386610031|0.09950364381074905|0.23131990432739258|0.14651887118816376|0.1777719259262085|0.38236361742019653|0.2241799235343933|0.3032788038253784|0.045918140560388565|0.08398382365703583|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.16140152513980865|0.1632085144519806|0.1212385818362236|0.034788671880960464|0.016367590054869652|0.05830813944339752|0.12946155667304993|0.320674866437912|0.28751927614212036|0.23694655299186707|0.22572198510169983|0.08694200962781906|0.19929875433444977
paviaU,26,v2,0.0,0.922,0.897,0.897,14|17|24|27|41|45|50|59|60|62|63|69|71|72|73|75|77|82|84|85|86|90|96|97|99|102,0.11032610386610031|0.09950364381074905|0.23131990432739258|0.14651887118816376|0.1777719259262085|0.38236361742019653|0.2241799235343933|0.3032788038253784|0.045918140560388565|0.08398382365703583|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.16140152513980865|0.1632085144519806|0.034788671880960464|0.016367590054869652|0.05830813944339752|0.12946155667304993|0.320674866437912|0.28751927614212036|0.23694655299186707|0.22572198510169983|0.08694200962781906|0.19929875433444977
paviaU,25,v2,0.0,0.923,0.898,0.898,14|17|24|27|41|45|59|60|62|63|69|71|72|73|75|77|82|84|85|86|90|96|97|99|102,0.11032610386610031|0.09950364381074905|0.23131990432739258|0.14651887118816376|0.1777719259262085|0.38236361742019653|0.3032788038253784|0.045918140560388565|0.08398382365703583|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.16140152513980865|0.1632085144519806|0.034788671880960464|0.016367590054869652|0.05830813944339752|0.12946155667304993|0.320674866437912|0.28751927614212036|0.23694655299186707|0.22572198510169983|0.08694200962781906|0.19929875433444977
paviaU,24,v2,0.0,0.922,0.897,0.897,14|17|24|27|41|59|60|62|63|69|71|72|73|75|77|82|84|85|86|90|96|97|99|102,0.11032610386610031|0.09950364381074905|0.23131990432739258|0.14651887118816376|0.1777719259262085|0.3032788038253784|0.045918140560388565|0.08398382365703583|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.16140152513980865|0.1632085144519806|0.034788671880960464|0.016367590054869652|0.05830813944339752|0.12946155667304993|0.320674866437912|0.28751927614212036|0.23694655299186707|0.22572198510169983|0.08694200962781906|0.19929875433444977
paviaU,23,v2,0.0,0.923,0.898,0.898,14|17|24|27|41|59|60|62|63|69|71|72|75|77|82|84|85|86|90|96|97|99|102,0.11032610386610031|0.09950364381074905|0.23131990432739258|0.14651887118816376|0.1777719259262085|0.3032788038253784|0.045918140560388565|0.08398382365703583|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.1632085144519806|0.034788671880960464|0.016367590054869652|0.05830813944339752|0.12946155667304993|0.320674866437912|0.28751927614212036|0.23694655299186707|0.22572198510169983|0.08694200962781906|0.19929875433444977
paviaU,22,v2,0.0,0.923,0.898,0.898,14|17|24|27|41|59|60|62|63|69|71|72|75|82|84|85|86|90|96|97|99|102,0.11032610386610031|0.09950364381074905|0.23131990432739258|0.14651887118816376|0.1777719259262085|0.3032788038253784|0.045918140560388565|0.08398382365703583|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.1632085144519806|0.016367590054869652|0.05830813944339752|0.12946155667304993|0.320674866437912|0.28751927614212036|0.23694655299186707|0.22572198510169983|0.08694200962781906|0.19929875433444977
paviaU,21,v2,0.0,0.923,0.898,0.898,14|24|27|41|59|60|62|63|69|71|72|75|82|84|85|86|90|96|97|99|102,0.11032610386610031|0.23131990432739258|0.14651887118816376|0.1777719259262085|0.3032788038253784|0.045918140560388565|0.08398382365703583|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.1632085144519806|0.016367590054869652|0.05830813944339752|0.12946155667304993|0.320674866437912|0.28751927614212036|0.23694655299186707|0.22572198510169983|0.08694200962781906|0.19929875433444977
paviaU,20,v2,0.0,0.923,0.898,0.898,14|24|27|41|59|60|62|63|69|71|72|75|82|84|85|86|90|97|99|102,0.11032610386610031|0.23131990432739258|0.14651887118816376|0.1777719259262085|0.3032788038253784|0.045918140560388565|0.08398382365703583|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.1632085144519806|0.016367590054869652|0.05830813944339752|0.12946155667304993|0.320674866437912|0.28751927614212036|0.22572198510169983|0.08694200962781906|0.19929875433444977
paviaU,19,v2,0.0,0.922,0.896,0.896,24|27|41|59|60|62|63|69|71|72|75|82|84|85|86|90|97|99|102,0.23131990432739258|0.14651887118816376|0.1777719259262085|0.3032788038253784|0.045918140560388565|0.08398382365703583|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.1632085144519806|0.016367590054869652|0.05830813944339752|0.12946155667304993|0.320674866437912|0.28751927614212036|0.22572198510169983|0.08694200962781906|0.19929875433444977
paviaU,18,v2,0.0,0.923,0.896,0.896,24|27|41|59|60|62|63|69|71|72|75|82|84|85|86|97|99|102,0.23131990432739258|0.14651887118816376|0.1777719259262085|0.3032788038253784|0.045918140560388565|0.08398382365703583|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.1632085144519806|0.016367590054869652|0.05830813944339752|0.12946155667304993|0.320674866437912|0.22572198510169983|0.08694200962781906|0.19929875433444977
paviaU,17,v2,0.0,0.923,0.897,0.897,24|27|41|60|62|63|69|71|72|75|82|84|85|86|97|99|102,0.23131990432739258|0.14651887118816376|0.1777719259262085|0.045918140560388565|0.08398382365703583|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.1632085144519806|0.016367590054869652|0.05830813944339752|0.12946155667304993|0.320674866437912|0.22572198510169983|0.08694200962781906|0.19929875433444977
paviaU,16,v2,0.0,0.923,0.897,0.897,24|27|41|60|62|63|69|71|72|75|82|84|85|86|99|102,0.23131990432739258|0.14651887118816376|0.1777719259262085|0.045918140560388565|0.08398382365703583|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.1632085144519806|0.016367590054869652|0.05830813944339752|0.12946155667304993|0.320674866437912|0.08694200962781906|0.19929875433444977
paviaU,15,v2,0.0,0.923,0.898,0.898,24|27|41|60|63|69|71|72|75|82|84|85|86|99|102,0.23131990432739258|0.14651887118816376|0.1777719259262085|0.045918140560388565|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.1632085144519806|0.016367590054869652|0.05830813944339752|0.12946155667304993|0.320674866437912|0.08694200962781906|0.19929875433444977
paviaU,14,v2,0.0,0.924,0.899,0.899,24|27|41|60|63|69|71|72|75|82|84|85|99|102,0.23131990432739258|0.14651887118816376|0.1777719259262085|0.045918140560388565|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.1632085144519806|0.016367590054869652|0.05830813944339752|0.12946155667304993|0.08694200962781906|0.19929875433444977
paviaU,13,v2,0.0,0.922,0.898,0.898,24|27|41|60|63|69|71|72|75|82|84|85|102,0.23131990432739258|0.14651887118816376|0.1777719259262085|0.045918140560388565|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.1632085144519806|0.016367590054869652|0.05830813944339752|0.12946155667304993|0.19929875433444977
paviaU,12,v2,0.0,0.915,0.886,0.886,24|27|60|63|69|71|72|75|82|84|85|102,0.23131990432739258|0.14651887118816376|0.045918140560388565|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.1632085144519806|0.016367590054869652|0.05830813944339752|0.12946155667304993|0.19929875433444977
paviaU,11,v2,0.0,0.909,0.88,0.88,24|27|60|63|69|71|72|75|82|84|85,0.23131990432739258|0.14651887118816376|0.045918140560388565|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.1632085144519806|0.016367590054869652|0.05830813944339752|0.12946155667304993
paviaU,10,v2,0.0,0.906,0.875,0.875,27|60|63|69|71|72|75|82|84|85,0.14651887118816376|0.045918140560388565|0.04098424315452576|0.02538384683430195|0.10541996359825134|0.14106778800487518|0.1632085144519806|0.016367590054869652|0.05830813944339752|0.12946155667304993
paviaU,9,v2,0.0,0.906,0.875,0.875,27|60|63|69|72|75|82|84|85,0.14651887118816376|0.045918140560388565|0.04098424315452576|0.02538384683430195|0.14106778800487518|0.1632085144519806|0.016367590054869652|0.05830813944339752|0.12946155667304993
paviaU,8,v2,0.0,0.905,0.874,0.874,27|60|63|69|75|82|84|85,0.14651887118816376|0.045918140560388565|0.04098424315452576|0.02538384683430195|0.1632085144519806|0.016367590054869652|0.05830813944339752|0.12946155667304993
paviaU,7,v2,0.0,0.893,0.844,0.844,60|63|69|75|82|84|85,0.045918140560388565|0.04098424315452576|0.02538384683430195|0.1632085144519806|0.016367590054869652|0.05830813944339752|0.12946155667304993
paviaU,6,v2,0.0,0.891,0.833,0.833,60|63|69|75|82|84,0.045918140560388565|0.04098424315452576|0.02538384683430195|0.1632085144519806|0.016367590054869652|0.05830813944339752
paviaU,5,v2,0.0,0.884,0.807,0.807,63|69|75|82|84,0.04098424315452576|0.02538384683430195|0.1632085144519806|0.016367590054869652|0.05830813944339752
salinas,30,v2,742.018,0.93,0.963,0.963,3|4|5|11|17|36|39|42|54|58|59|60|62|80|81|82|89|90|98|99|107|109|111|119|151|152|154|162|175|182,0.5427035093307495|0.29725703597068787|0.6092761158943176|0.4635722041130066|0.465835839509964|0.46508651971817017|0.4967449903488159|0.5566863417625427|0.5810180902481079|0.10732866823673248|0.41954097151756287|0.29510825872421265|0.13208246231079102|0.6103532314300537|0.3516727685928345|0.2447853833436966|0.3425918519496918|0.4390130937099457|0.48151007294654846|0.48435041308403015|0.5904219150543213|0.03375636041164398|0.13691948354244232|0.5085240602493286|0.5383528470993042|0.17965666949748993|0.043348975479602814|0.38501131534576416|0.7657448053359985|0.45675235986709595
salinas,29,v2,0.0,0.929,0.962,0.962,3|4|5|11|17|36|42|54|58|59|60|62|80|81|82|89|90|98|99|107|109|111|119|151|152|154|162|175|182,0.5427035093307495|0.29725703597068787|0.6092761158943176|0.4635722041130066|0.465835839509964|0.46508651971817017|0.5566863417625427|0.5810180902481079|0.10732866823673248|0.41954097151756287|0.29510825872421265|0.13208246231079102|0.6103532314300537|0.3516727685928345|0.2447853833436966|0.3425918519496918|0.4390130937099457|0.48151007294654846|0.48435041308403015|0.5904219150543213|0.03375636041164398|0.13691948354244232|0.5085240602493286|0.5383528470993042|0.17965666949748993|0.043348975479602814|0.38501131534576416|0.7657448053359985|0.45675235986709595
salinas,28,v2,0.0,0.929,0.962,0.962,3|4|5|11|17|36|42|54|58|59|60|62|80|81|82|89|90|98|99|107|109|111|119|152|154|162|175|182,0.5427035093307495|0.29725703597068787|0.6092761158943176|0.4635722041130066|0.465835839509964|0.46508651971817017|0.5566863417625427|0.5810180902481079|0.10732866823673248|0.41954097151756287|0.29510825872421265|0.13208246231079102|0.6103532314300537|0.3516727685928345|0.2447853833436966|0.3425918519496918|0.4390130937099457|0.48151007294654846|0.48435041308403015|0.5904219150543213|0.03375636041164398|0.13691948354244232|0.5085240602493286|0.17965666949748993|0.043348975479602814|0.38501131534576416|0.7657448053359985|0.45675235986709595
salinas,27,v2,0.0,0.929,0.962,0.962,3|4|5|11|17|36|42|54|58|59|60|80|81|82|89|90|98|99|107|109|111|119|152|154|162|175|182,0.5427035093307495|0.29725703597068787|0.6092761158943176|0.4635722041130066|0.465835839509964|0.46508651971817017|0.5566863417625427|0.5810180902481079|0.10732866823673248|0.41954097151756287|0.29510825872421265|0.6103532314300537|0.3516727685928345|0.2447853833436966|0.3425918519496918|0.4390130937099457|0.48151007294654846|0.48435041308403015|0.5904219150543213|0.03375636041164398|0.13691948354244232|0.5085240602493286|0.17965666949748993|0.043348975479602814|0.38501131534576416|0.7657448053359985|0.45675235986709595
salinas,26,v2,0.0,0.928,0.962,0.962,3|4|5|17|36|42|54|58|59|60|80|81|82|89|90|98|99|107|109|111|119|152|154|162|175|182,0.5427035093307495|0.29725703597068787|0.6092761158943176|0.465835839509964|0.46508651971817017|0.5566863417625427|0.5810180902481079|0.10732866823673248|0.41954097151756287|0.29510825872421265|0.6103532314300537|0.3516727685928345|0.2447853833436966|0.3425918519496918|0.4390130937099457|0.48151007294654846|0.48435041308403015|0.5904219150543213|0.03375636041164398|0.13691948354244232|0.5085240602493286|0.17965666949748993|0.043348975479602814|0.38501131534576416|0.7657448053359985|0.45675235986709595
salinas,25,v2,0.0,0.928,0.961,0.961,3|4|5|17|36|42|54|58|59|60|80|81|82|89|90|98|99|107|109|111|119|152|154|162|175,0.5427035093307495|0.29725703597068787|0.6092761158943176|0.465835839509964|0.46508651971817017|0.5566863417625427|0.5810180902481079|0.10732866823673248|0.41954097151756287|0.29510825872421265|0.6103532314300537|0.3516727685928345|0.2447853833436966|0.3425918519496918|0.4390130937099457|0.48151007294654846|0.48435041308403015|0.5904219150543213|0.03375636041164398|0.13691948354244232|0.5085240602493286|0.17965666949748993|0.043348975479602814|0.38501131534576416|0.7657448053359985
salinas,24,v2,0.0,0.927,0.961,0.961,3|4|5|17|36|42|54|58|59|80|81|82|89|90|98|99|107|109|111|119|152|154|162|175,0.5427035093307495|0.29725703597068787|0.6092761158943176|0.465835839509964|0.46508651971817017|0.5566863417625427|0.5810180902481079|0.10732866823673248|0.41954097151756287|0.6103532314300537|0.3516727685928345|0.2447853833436966|0.3425918519496918|0.4390130937099457|0.48151007294654846|0.48435041308403015|0.5904219150543213|0.03375636041164398|0.13691948354244232|0.5085240602493286|0.17965666949748993|0.043348975479602814|0.38501131534576416|0.7657448053359985
salinas,23,v2,0.0,0.927,0.961,0.961,3|4|5|17|36|42|54|58|59|80|82|89|90|98|99|107|109|111|119|152|154|162|175,0.5427035093307495|0.29725703597068787|0.6092761158943176|0.465835839509964|0.46508651971817017|0.5566863417625427|0.5810180902481079|0.10732866823673248|0.41954097151756287|0.6103532314300537|0.2447853833436966|0.3425918519496918|0.4390130937099457|0.48151007294654846|0.48435041308403015|0.5904219150543213|0.03375636041164398|0.13691948354244232|0.5085240602493286|0.17965666949748993|0.043348975479602814|0.38501131534576416|0.7657448053359985
salinas,22,v2,0.0,0.928,0.961,0.961,3|5|17|36|42|54|58|59|80|82|89|90|98|99|107|109|111|119|152|154|162|175,0.5427035093307495|0.6092761158943176|0.465835839509964|0.46508651971817017|0.5566863417625427|0.5810180902481079|0.10732866823673248|0.41954097151756287|0.6103532314300537|0.2447853833436966|0.3425918519496918|0.4390130937099457|0.48151007294654846|0.48435041308403015|0.5904219150543213|0.03375636041164398|0.13691948354244232|0.5085240602493286|0.17965666949748993|0.043348975479602814|0.38501131534576416|0.7657448053359985
salinas,21,v2,0.0,0.927,0.96,0.96,3|5|17|36|42|54|58|59|80|82|90|98|99|107|109|111|119|152|154|162|175,0.5427035093307495|0.6092761158943176|0.465835839509964|0.46508651971817017|0.5566863417625427|0.5810180902481079|0.10732866823673248|0.41954097151756287|0.6103532314300537|0.2447853833436966|0.4390130937099457|0.48151007294654846|0.48435041308403015|0.5904219150543213|0.03375636041164398|0.13691948354244232|0.5085240602493286|0.17965666949748993|0.043348975479602814|0.38501131534576416|0.7657448053359985
salinas,20,v2,0.0,0.927,0.96,0.96,3|5|17|36|42|54|59|80|82|90|98|99|107|109|111|119|152|154|162|175,0.5427035093307495|0.6092761158943176|0.465835839509964|0.46508651971817017|0.5566863417625427|0.5810180902481079|0.41954097151756287|0.6103532314300537|0.2447853833436966|0.4390130937099457|0.48151007294654846|0.48435041308403015|0.5904219150543213|0.03375636041164398|0.13691948354244232|0.5085240602493286|0.17965666949748993|0.043348975479602814|0.38501131534576416|0.7657448053359985
