dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,30,v1,174.995,0.839,0.881,0.817,2|5|7|10|14|16|25|28|30|34|41|66|69|72|73|110|120|122|124|127|151|152|161|168|172|174|175|183|186|187,0
indian_pines,29,v1,0.0,0.83,0.873,0.807,2|5|7|10|14|16|25|28|30|34|41|66|69|72|110|120|122|124|127|151|152|161|168|172|174|175|183|186|187,0
indian_pines,28,v1,0.0,0.833,0.877,0.81,2|5|7|10|14|16|25|28|34|41|66|69|72|110|120|122|124|127|151|152|161|168|172|174|175|183|186|187,0
indian_pines,27,v1,0.0,0.825,0.868,0.801,2|5|7|10|14|16|25|28|34|41|66|69|72|110|120|122|127|151|152|161|168|172|174|175|183|186|187,0
indian_pines,26,v1,0.0,0.826,0.872,0.802,2|5|7|10|14|16|25|28|34|41|66|69|72|120|122|127|151|152|161|168|172|174|175|183|186|187,0
indian_pines,25,v1,0.0,0.828,0.872,0.805,2|5|7|10|14|16|25|28|34|41|66|69|72|120|127|151|152|161|168|172|174|175|183|186|187,0
indian_pines,24,v1,0.0,0.834,0.869,0.81,2|5|7|10|14|16|25|28|34|41|66|69|72|120|127|151|152|161|168|172|175|183|186|187,0
indian_pines,23,v1,0.0,0.828,0.867,0.805,2|5|7|10|14|16|25|28|34|41|66|69|72|127|151|152|161|168|172|175|183|186|187,0
indian_pines,22,v1,0.0,0.82,0.866,0.795,2|5|7|10|14|16|25|28|34|41|66|72|127|151|152|161|168|172|175|183|186|187,0
indian_pines,21,v1,0.0,0.811,0.863,0.785,2|5|7|10|14|16|25|28|41|66|72|127|151|152|161|168|172|175|183|186|187,0
indian_pines,20,v1,0.0,0.816,0.861,0.79,2|5|7|10|14|16|25|28|41|66|72|127|151|152|161|168|175|183|186|187,0
indian_pines,19,v1,0.0,0.819,0.866,0.793,2|5|7|10|14|16|25|28|41|66|72|127|151|161|168|175|183|186|187,0
indian_pines,18,v1,0.0,0.819,0.819,0.793,2|5|7|10|14|16|25|28|41|66|72|127|151|161|168|183|186|187,0
indian_pines,17,v1,0.0,0.783,0.779,0.752,2|5|7|10|14|16|25|28|41|66|72|151|161|168|183|186|187,0
indian_pines,16,v1,0.0,0.771,0.734,0.739,2|5|7|10|14|16|25|28|41|72|151|161|168|183|186|187,0
indian_pines,15,v1,0.0,0.779,0.77,0.747,5|7|10|14|16|25|28|41|72|151|161|168|183|186|187,0
indian_pines,14,v1,0.0,0.77,0.75,0.736,5|7|10|14|16|25|41|72|151|161|168|183|186|187,0
indian_pines,13,v1,0.0,0.744,0.735,0.708,5|7|10|14|16|41|72|151|161|168|183|186|187,0
indian_pines,12,v1,0.0,0.758,0.753,0.723,5|7|10|14|16|41|72|151|161|168|183|186,0
indian_pines,11,v1,0.0,0.755,0.754,0.719,5|7|10|14|16|41|72|151|161|168|183,0
indian_pines,10,v1,0.0,0.755,0.736,0.719,5|7|14|16|41|72|151|161|168|183,0
indian_pines,9,v1,0.0,0.756,0.737,0.719,5|7|14|16|41|72|161|168|183,0
indian_pines,8,v1,0.0,0.744,0.726,0.706,5|7|14|16|41|72|161|183,0
indian_pines,7,v1,0.0,0.738,0.699,0.699,5|7|16|41|72|161|183,0
indian_pines,6,v1,0.0,0.697,0.626,0.65,5|7|16|72|161|183,0
indian_pines,5,v1,0.0,0.62,0.48,0.557,5|7|16|161|183,0
indian_pines,30,v1,170.516,0.828,0.832,0.804,5|6|8|14|16|23|25|29|34|41|54|61|65|75|80|109|122|127|134|145|151|153|157|159|162|169|175|183|186|189,1
indian_pines,29,v1,0.0,0.826,0.848,0.801,5|6|8|14|16|23|25|29|34|41|54|61|65|75|80|109|122|127|134|145|151|157|159|162|169|175|183|186|189,1
indian_pines,28,v1,0.0,0.822,0.826,0.797,5|6|8|14|16|23|25|29|34|41|54|61|65|75|80|109|122|127|134|145|151|159|162|169|175|183|186|189,1
indian_pines,27,v1,0.0,0.824,0.839,0.799,5|6|8|14|16|23|25|29|34|41|54|61|65|75|80|122|127|134|145|151|159|162|169|175|183|186|189,1
