dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,30,v12,177.469,0.814,0.837,0.788,2|3|4|7|8|16|19|20|29|30|40|63|68|72|113|120|122|126|131|134|151|159|167|169|175|176|189|191|195|197,0
indian_pines,29,v12,0.0,0.817,0.838,0.792,2|3|4|7|8|16|19|20|29|30|40|63|68|72|113|120|122|126|131|134|159|167|169|175|176|189|191|195|197,0
indian_pines,28,v12,0.0,0.822,0.816,0.798,2|3|4|7|8|16|19|29|30|40|63|68|72|113|120|122|126|131|134|159|167|169|175|176|189|191|195|197,0
indian_pines,27,v12,0.0,0.813,0.829,0.787,2|3|4|7|8|16|19|29|30|40|63|68|72|113|120|122|126|131|134|159|167|169|175|176|191|195|197,0
indian_pines,26,v12,0.0,0.826,0.852,0.802,2|3|4|7|8|16|19|29|30|40|63|68|72|113|120|122|126|131|134|159|169|175|176|191|195|197,0
indian_pines,25,v12,0.0,0.828,0.85,0.804,2|3|4|7|8|16|19|29|30|40|63|68|72|113|120|122|126|131|134|159|169|175|176|191|195,0
indian_pines,24,v12,0.0,0.821,0.848,0.796,2|3|4|7|8|16|19|29|30|40|63|68|72|113|120|122|126|131|134|159|169|175|191|195,0
indian_pines,23,v12,0.0,0.819,0.846,0.794,2|3|4|7|8|16|19|29|30|40|63|68|72|113|120|122|126|134|159|169|175|191|195,0
indian_pines,22,v12,0.0,0.825,0.851,0.801,2|3|4|7|8|16|19|29|30|40|63|68|72|113|120|126|134|159|169|175|191|195,0
indian_pines,21,v12,0.0,0.826,0.846,0.802,3|4|7|8|16|19|29|30|40|63|68|72|113|120|126|134|159|169|175|191|195,0
indian_pines,20,v12,0.0,0.819,0.845,0.793,3|4|7|8|16|19|29|30|40|63|72|113|120|126|134|159|169|175|191|195,0
indian_pines,19,v12,0.0,0.822,0.844,0.798,3|4|7|8|16|19|29|30|40|63|72|113|120|134|159|169|175|191|195,0
indian_pines,18,v12,0.0,0.813,0.832,0.787,3|4|7|8|16|19|29|30|40|63|72|113|120|159|169|175|191|195,0
indian_pines,17,v12,0.0,0.817,0.842,0.792,3|4|7|8|16|19|29|30|40|63|72|113|120|159|169|175|191,0
indian_pines,16,v12,0.0,0.827,0.86,0.803,3|4|7|8|16|19|29|30|40|63|72|113|120|159|169|175,0
indian_pines,15,v12,0.0,0.825,0.855,0.801,3|4|7|8|16|29|30|40|63|72|113|120|159|169|175,0
indian_pines,14,v12,0.0,0.823,0.855,0.799,3|4|7|8|16|29|30|40|63|113|120|159|169|175,0
indian_pines,13,v12,0.0,0.815,0.846,0.789,3|4|7|8|16|29|30|40|63|113|159|169|175,0
indian_pines,12,v12,0.0,0.808,0.847,0.781,3|4|8|16|29|30|40|63|113|159|169|175,0
indian_pines,11,v12,0.0,0.792,0.828,0.762,3|4|8|16|29|30|40|113|159|169|175,0
indian_pines,10,v12,0.0,0.787,0.824,0.756,3|4|8|16|29|40|113|159|169|175,0
indian_pines,9,v12,0.0,0.774,0.815,0.741,3|4|8|16|29|40|113|159|175,0
indian_pines,8,v12,0.0,0.744,0.766,0.707,3|4|8|16|29|40|113|175,0
indian_pines,7,v12,0.0,0.686,0.64,0.64,3|4|8|16|29|40|175,0
indian_pines,6,v12,0.0,0.611,0.516,0.55,3|4|8|16|29|40,0
indian_pines,5,v12,0.0,0.62,0.552,0.561,3|8|16|29|40,0
indian_pines,30,v12,152.323,0.798,0.805,0.769,3|5|6|8|10|14|16|19|20|29|32|61|76|109|112|117|120|122|125|146|153|157|159|170|174|178|186|187|189|191,1
indian_pines,29,v12,0.0,0.802,0.807,0.774,3|5|6|8|10|14|16|19|20|29|32|61|76|109|112|117|120|122|125|146|153|157|159|170|174|178|187|189|191,1
indian_pines,28,v12,0.0,0.808,0.818,0.78,3|5|6|8|10|14|16|19|20|29|32|61|76|109|112|117|120|122|125|153|157|159|170|174|178|187|189|191,1
indian_pines,27,v12,0.0,0.798,0.774,0.769,3|5|6|8|10|14|16|19|20|29|32|61|109|112|117|120|122|125|153|157|159|170|174|178|187|189|191,1
indian_pines,26,v12,0.0,0.769,0.718,0.736,3|5|6|8|10|14|16|19|20|29|32|109|112|117|120|122|125|153|157|159|170|174|178|187|189|191,1
indian_pines,25,v12,0.0,0.757,0.715,0.723,3|5|6|8|10|14|16|19|20|32|109|112|117|120|122|125|153|157|159|170|174|178|187|189|191,1
indian_pines,24,v12,0.0,0.754,0.719,0.72,3|5|6|8|10|14|16|19|20|32|109|112|117|120|122|125|153|157|159|170|178|187|189|191,1
indian_pines,23,v12,0.0,0.74,0.706,0.703,3|5|6|8|10|14|16|19|20|32|109|112|120|122|125|153|157|159|170|178|187|189|191,1
indian_pines,22,v12,0.0,0.743,0.71,0.707,3|5|6|8|10|14|16|19|20|32|109|112|122|125|153|157|159|170|178|187|189|191,1
indian_pines,21,v12,0.0,0.743,0.753,0.707,3|5|6|8|10|14|16|19|20|32|109|112|122|125|153|157|159|170|178|187|189,1
indian_pines,20,v12,0.0,0.747,0.75,0.711,3|5|6|8|10|14|16|20|32|109|112|122|125|153|157|159|170|178|187|189,1
indian_pines,19,v12,0.0,0.748,0.725,0.712,3|5|6|8|10|14|16|32|109|112|122|125|153|157|159|170|178|187|189,1
indian_pines,18,v12,0.0,0.744,0.709,0.708,3|5|6|8|10|14|16|32|109|122|125|153|157|159|170|178|187|189,1
indian_pines,17,v12,0.0,0.748,0.712,0.712,3|5|6|8|10|14|16|32|109|122|125|153|157|159|170|178|189,1
indian_pines,16,v12,0.0,0.743,0.717,0.705,3|5|6|8|10|14|16|32|109|122|125|153|157|170|178|189,1
indian_pines,15,v12,0.0,0.733,0.705,0.694,3|5|6|8|10|14|16|32|109|122|125|153|157|170|189,1
indian_pines,14,v12,0.0,0.724,0.686,0.683,3|5|6|8|10|14|16|32|109|122|153|157|170|189,1
indian_pines,13,v12,0.0,0.735,0.718,0.696,5|6|8|10|14|16|32|109|122|153|157|170|189,1
indian_pines,12,v12,0.0,0.731,0.689,0.691,5|6|8|10|14|16|32|122|153|157|170|189,1
indian_pines,11,v12,0.0,0.732,0.722,0.692,5|6|8|10|14|16|122|153|157|170|189,1
indian_pines,10,v12,0.0,0.695,0.632,0.649,5|6|8|10|14|16|122|157|170|189,1
indian_pines,9,v12,0.0,0.68,0.576,0.632,5|6|8|10|14|16|122|170|189,1
indian_pines,8,v12,0.0,0.687,0.568,0.639,5|6|8|10|16|122|170|189,1
indian_pines,7,v12,0.0,0.616,0.492,0.556,5|6|8|10|16|170|189,1
indian_pines,6,v12,0.0,0.574,0.437,0.502,5|6|8|10|16|189,1
indian_pines,5,v12,0.0,0.505,0.374,0.409,5|6|8|10|16,1
indian_pines,30,v12,155.989,0.792,0.774,0.761,4|5|6|7|8|10|13|16|19|26|29|38|41|46|65|109|119|122|125|127|132|134|139|159|162|174|178|189|191|197,2
indian_pines,29,v12,0.0,0.803,0.792,0.774,4|5|6|7|8|10|13|16|19|26|29|38|41|46|65|109|119|122|125|127|132|134|139|159|162|174|178|189|191,2
indian_pines,28,v12,0.0,0.81,0.828,0.783,4|5|6|7|8|10|13|16|19|26|29|38|41|46|65|109|119|122|125|127|132|134|139|159|162|174|178|189,2
indian_pines,27,v12,0.0,0.806,0.823,0.778,4|5|6|7|8|10|13|16|19|26|29|38|41|46|65|109|119|122|125|127|134|139|159|162|174|178|189,2
indian_pines,26,v12,0.0,0.811,0.827,0.783,4|5|6|7|8|10|13|16|19|26|29|38|41|46|65|109|122|125|127|134|139|159|162|174|178|189,2
indian_pines,25,v12,0.0,0.812,0.828,0.785,4|5|6|7|8|10|13|16|19|26|29|38|41|46|65|109|122|125|127|134|139|159|174|178|189,2
indian_pines,24,v12,0.0,0.809,0.805,0.782,4|5|6|7|8|10|13|16|19|26|29|38|41|46|65|109|122|125|127|139|159|174|178|189,2
indian_pines,23,v12,0.0,0.784,0.795,0.753,4|5|6|7|8|10|13|16|19|26|29|38|41|46|109|122|125|127|139|159|174|178|189,2
indian_pines,22,v12,0.0,0.785,0.767,0.754,4|5|6|7|8|10|13|16|19|26|29|38|41|46|122|125|127|139|159|174|178|189,2
indian_pines,21,v12,0.0,0.776,0.775,0.744,4|5|6|7|8|10|13|16|19|29|38|41|46|122|125|127|139|159|174|178|189,2
indian_pines,20,v12,0.0,0.775,0.769,0.743,4|5|6|7|8|10|13|16|19|29|38|41|46|122|125|127|159|174|178|189,2
indian_pines,19,v12,0.0,0.77,0.764,0.737,4|5|6|7|8|10|16|19|29|38|41|46|122|125|127|159|174|178|189,2
indian_pines,18,v12,0.0,0.782,0.754,0.75,4|5|6|7|8|16|19|29|38|41|46|122|125|127|159|174|178|189,2
indian_pines,17,v12,0.0,0.773,0.768,0.74,4|5|6|7|8|16|19|29|38|41|46|122|125|159|174|178|189,2
indian_pines,16,v12,0.0,0.776,0.754,0.744,4|5|6|7|8|16|19|29|38|41|46|122|125|159|178|189,2
indian_pines,15,v12,0.0,0.776,0.747,0.743,4|5|6|7|8|16|19|29|38|41|46|122|125|178|189,2
indian_pines,14,v12,0.0,0.772,0.727,0.739,4|5|6|7|8|16|19|29|38|41|46|122|178|189,2
indian_pines,13,v12,0.0,0.778,0.715,0.745,4|5|6|7|8|16|19|29|38|46|122|178|189,2
indian_pines,12,v12,0.0,0.755,0.714,0.719,4|5|6|7|8|16|19|29|38|46|122|189,2
indian_pines,11,v12,0.0,0.748,0.691,0.71,4|5|6|7|8|16|19|29|46|122|189,2
indian_pines,10,v12,0.0,0.743,0.688,0.706,4|5|6|7|8|16|29|46|122|189,2
indian_pines,9,v12,0.0,0.744,0.672,0.707,4|5|6|7|16|29|46|122|189,2
indian_pines,8,v12,0.0,0.728,0.649,0.688,4|5|6|7|29|46|122|189,2
indian_pines,7,v12,0.0,0.735,0.655,0.696,4|5|7|29|46|122|189,2
indian_pines,6,v12,0.0,0.734,0.663,0.694,5|7|29|46|122|189,2
indian_pines,5,v12,0.0,0.708,0.675,0.663,5|7|46|122|189,2
indian_pines,30,v12,152.772,0.824,0.817,0.8,5|6|7|8|10|14|16|18|19|23|24|26|29|41|46|65|72|109|113|120|122|127|160|162|167|172|176|183|189|197,3
indian_pines,29,v12,0.0,0.825,0.841,0.801,5|6|7|8|10|14|16|18|19|23|24|26|29|41|46|65|109|113|120|122|127|160|162|167|172|176|183|189|197,3
indian_pines,28,v12,0.0,0.829,0.844,0.805,5|6|7|8|10|14|16|18|19|23|24|26|29|41|46|65|109|113|120|122|127|160|162|172|176|183|189|197,3
indian_pines,27,v12,0.0,0.823,0.838,0.798,5|6|7|8|10|14|16|18|19|23|24|26|29|41|46|65|109|113|120|122|160|162|172|176|183|189|197,3
indian_pines,26,v12,0.0,0.816,0.833,0.79,5|6|7|10|14|16|18|19|23|24|26|29|41|46|65|109|113|120|122|160|162|172|176|183|189|197,3
indian_pines,25,v12,0.0,0.806,0.803,0.778,5|6|7|10|14|16|18|19|23|24|26|29|41|46|65|109|113|120|122|160|162|176|183|189|197,3
indian_pines,24,v12,0.0,0.796,0.826,0.768,5|6|7|10|14|16|18|19|23|24|26|29|41|46|65|113|120|122|160|162|176|183|189|197,3
indian_pines,23,v12,0.0,0.794,0.821,0.765,5|6|7|10|14|16|19|23|24|26|29|41|46|65|113|120|122|160|162|176|183|189|197,3
indian_pines,22,v12,0.0,0.795,0.8,0.766,5|6|7|10|14|16|19|23|24|26|29|41|46|65|113|120|122|160|162|176|189|197,3
indian_pines,21,v12,0.0,0.78,0.789,0.749,5|6|7|10|14|16|19|23|24|26|29|46|65|113|120|122|160|162|176|189|197,3
