dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,30,v12,164.61,0.812,0.8,0.785,2|3|4|7|8|16|19|20|29|30|40|63|68|72|113|120|122|126|131|134|151|159|167|169|175|176|189|191|195|197||3|5|6|8|10|14|16|19|20|29|32|61|76|109|112|117|120|122|125|146|153|157|159|170|174|178|186|187|189|191||4|5|6|7|8|10|13|16|19|26|29|38|41|46|65|109|119|122|125|127|132|134|139|159|162|174|178|189|191|197||5|6|7|8|10|14|16|18|19|23|24|26|29|41|46|65|72|109|113|120|122|127|160|162|167|172|176|183|189|197||4|5|6|8|9|10|14|16|19|23|24|26|29|34|40|44|46|109|113|115|117|122|132|157|159|162|164|176|179|189||3|4|5|6|8|16|19|25|29|30|33|40|44|48|49|54|68|99|109|113|122|128|134|157|159|160|168|189|191|197||3|4|5|6|7|8|10|13|16|19|20|29|32|41|63|73|107|111|125|132|134|148|160|167|169|175|180|183|191|199||1|3|5|6|10|13|16|17|19|24|26|29|30|46|68|113|122|127|132|134|139|155|159|166|169|174|175|181|191|197||3|4|6|7|8|10|16|19|24|26|43|52|65|104|109|120|122|128|136|139|151|159|169|174|179|181|186|189|195|197||4|5|6|7|8|10|13|16|21|26|28|29|46|51|115|117|118|120|122|124|125|127|131|134|147|167|169|174|189|191
indian_pines,29,v12,0.0,0.813,0.809,0.787,2|3|4|7|8|16|19|20|29|30|40|63|68|72|113|120|122|126|131|134|159|167|169|175|176|189|191|195|197||3|5|6|8|10|14|16|19|20|29|32|61|76|109|112|117|120|122|125|146|153|157|159|170|174|178|187|189|191||4|5|6|7|8|10|13|16|19|26|29|38|41|46|65|109|119|122|125|127|132|134|139|159|162|174|178|189|191||5|6|7|8|10|14|16|18|19|23|24|26|29|41|46|65|109|113|120|122|127|160|162|167|172|176|183|189|197||4|5|6|8|9|10|14|16|19|23|24|26|29|34|40|44|46|109|113|115|117|122|132|157|159|162|164|176|189||3|4|5|6|8|16|19|25|29|30|33|40|44|48|49|54|68|99|109|122|128|134|157|159|160|168|189|191|197||3|4|6|7|8|10|13|16|19|20|29|32|41|63|73|107|111|125|132|134|148|160|167|169|175|180|183|191|199||1|3|5|6|10|13|16|17|19|24|26|30|46|68|113|122|127|132|134|139|155|159|166|169|174|175|181|191|197||3|4|6|7|8|10|16|19|24|26|43|52|65|104|109|120|122|128|136|139|151|159|169|174|179|181|186|189|197||4|5|6|7|8|10|13|16|21|26|28|29|46|51|115|117|120|122|124|125|127|131|134|147|167|169|174|189|191
indian_pines,28,v12,0.0,0.812,0.807,0.786,2|3|4|7|8|16|19|29|30|40|63|68|72|113|120|122|126|131|134|159|167|169|175|176|189|191|195|197||3|5|6|8|10|14|16|19|20|29|32|61|76|109|112|117|120|122|125|153|157|159|170|174|178|187|189|191||4|5|6|7|8|10|13|16|19|26|29|38|41|46|65|109|119|122|125|127|132|134|139|159|162|174|178|189||5|6|7|8|10|14|16|18|19|23|24|26|29|41|46|65|109|113|120|122|127|160|162|172|176|183|189|197||4|5|6|8|9|10|14|16|19|23|24|26|29|40|44|46|109|113|115|117|122|132|157|159|162|164|176|189||3|4|5|6|8|16|19|25|29|30|33|40|44|48|49|54|68|109|122|128|134|157|159|160|168|189|191|197||3|4|6|7|8|10|13|16|19|20|29|32|41|63|73|107|111|125|132|134|160|167|169|175|180|183|191|199||3|5|6|10|13|16|17|19|24|26|30|46|68|113|122|127|132|134|139|155|159|166|169|174|175|181|191|197||3|4|6|8|10|16|19|24|26|43|52|65|104|109|120|122|128|136|139|151|159|169|174|179|181|186|189|197||4|5|6|7|8|10|13|16|21|26|28|29|46|51|117|120|122|124|125|127|131|134|147|167|169|174|189|191
indian_pines,27,v12,0.0,0.81,0.807,0.783,2|3|4|7|8|16|19|29|30|40|63|68|72|113|120|122|126|131|134|159|167|169|175|176|191|195|197||3|5|6|8|10|14|16|19|20|29|32|61|109|112|117|120|122|125|153|157|159|170|174|178|187|189|191||4|5|6|7|8|10|13|16|19|26|29|38|41|46|65|109|119|122|125|127|134|139|159|162|174|178|189||5|6|7|8|10|14|16|18|19|23|24|26|29|41|46|65|109|113|120|122|160|162|172|176|183|189|197||4|5|6|8|9|10|14|16|19|23|24|26|29|40|44|46|109|115|117|122|132|157|159|162|164|176|189||3|4|5|6|8|16|19|25|29|30|33|40|44|48|54|68|109|122|128|134|157|159|160|168|189|191|197||3|4|6|7|8|10|13|16|19|20|29|32|41|63|73|107|111|125|134|160|167|169|175|180|183|191|199||3|5|6|10|13|16|17|19|24|26|30|46|68|113|122|127|132|134|139|155|159|166|169|174|175|191|197||3|4|6|8|10|16|19|24|26|43|52|65|104|109|120|122|128|136|139|159|169|174|179|181|186|189|197||4|5|6|7|8|10|13|16|21|26|28|29|46|51|117|120|122|125|127|131|134|147|167|169|174|189|191
indian_pines,26,v12,0.0,0.807,0.798,0.78,2|3|4|7|8|16|19|29|30|40|63|68|72|113|120|122|126|131|134|159|169|175|176|191|195|197||3|5|6|8|10|14|16|19|20|29|32|109|112|117|120|122|125|153|157|159|170|174|178|187|189|191||4|5|6|7|8|10|13|16|19|26|29|38|41|46|65|109|122|125|127|134|139|159|162|174|178|189||5|6|7|10|14|16|18|19|23|24|26|29|41|46|65|109|113|120|122|160|162|172|176|183|189|197||4|5|6|8|9|10|14|16|19|23|24|26|29|40|44|46|109|115|117|122|132|157|159|162|176|189||3|4|5|6|8|16|19|25|29|30|33|40|44|48|68|109|122|128|134|157|159|160|168|189|191|197||3|4|6|7|8|10|13|16|19|29|32|41|63|73|107|111|125|134|160|167|169|175|180|183|191|199||3|5|6|10|13|16|17|19|24|26|30|46|68|113|122|127|132|134|139|155|159|166|169|174|175|191||3|4|6|8|10|16|19|24|26|43|65|104|109|120|122|128|136|139|159|169|174|179|181|186|189|197||4|5|6|7|8|10|13|16|21|26|28|29|46|51|117|120|122|125|127|134|147|167|169|174|189|191
indian_pines,25,v12,0.0,0.804,0.797,0.777,2|3|4|7|8|16|19|29|30|40|63|68|72|113|120|122|126|131|134|159|169|175|176|191|195||3|5|6|8|10|14|16|19|20|32|109|112|117|120|122|125|153|157|159|170|174|178|187|189|191||4|5|6|7|8|10|13|16|19|26|29|38|41|46|65|109|122|125|127|134|139|159|174|178|189||5|6|7|10|14|16|18|19|23|24|26|29|41|46|65|109|113|120|122|160|162|176|183|189|197||4|5|6|8|10|14|16|19|23|24|26|29|40|44|46|109|115|117|122|132|157|159|162|176|189||3|4|5|6|8|16|19|25|29|30|33|40|44|48|68|122|128|134|157|159|160|168|189|191|197||3|4|6|7|8|10|13|16|19|29|32|41|63|107|111|125|134|160|167|169|175|180|183|191|199||3|5|6|10|16|17|19|24|26|30|46|68|113|122|127|132|134|139|155|159|166|169|174|175|191||3|4|6|8|10|16|19|24|26|43|65|104|109|120|122|136|139|159|169|174|179|181|186|189|197||4|5|6|7|8|10|13|16|26|28|29|46|51|117|120|122|125|127|134|147|167|169|174|189|191
indian_pines,24,v12,0.0,0.798,0.785,0.769,2|3|4|7|8|16|19|29|30|40|63|68|72|113|120|122|126|131|134|159|169|175|191|195||3|5|6|8|10|14|16|19|20|32|109|112|117|120|122|125|153|157|159|170|178|187|189|191||4|5|6|7|8|10|13|16|19|26|29|38|41|46|65|109|122|125|127|139|159|174|178|189||5|6|7|10|14|16|18|19|23|24|26|29|41|46|65|113|120|122|160|162|176|183|189|197||4|5|6|8|10|14|16|19|23|26|29|40|44|46|109|115|117|122|132|157|159|162|176|189||3|4|5|6|8|16|19|25|29|30|40|44|48|68|122|128|134|157|159|160|168|189|191|197||3|4|6|7|8|10|13|16|19|29|32|63|107|111|125|134|160|167|169|175|180|183|191|199||3|5|6|10|16|17|19|24|26|30|46|68|113|122|132|134|139|155|159|166|169|174|175|191||3|4|6|8|10|16|19|24|26|43|65|104|120|122|136|139|159|169|174|179|181|186|189|197||4|5|6|7|8|10|13|16|26|28|29|46|51|120|122|125|127|134|147|167|169|174|189|191
indian_pines,23,v12,0.0,0.793,0.783,0.763,2|3|4|7|8|16|19|29|30|40|63|68|72|113|120|122|126|134|159|169|175|191|195||3|5|6|8|10|14|16|19|20|32|109|112|120|122|125|153|157|159|170|178|187|189|191||4|5|6|7|8|10|13|16|19|26|29|38|41|46|109|122|125|127|139|159|174|178|189||5|6|7|10|14|16|19|23|24|26|29|41|46|65|113|120|122|160|162|176|183|189|197||4|5|6|8|10|14|16|19|23|26|29|40|44|46|109|117|122|132|157|159|162|176|189||3|5|6|8|16|19|25|29|30|40|44|48|68|122|128|134|157|159|160|168|189|191|197||3|4|6|7|8|10|13|16|19|29|32|63|107|111|125|134|160|167|169|175|180|183|191||3|5|6|10|16|17|19|24|26|30|46|68|113|122|132|134|139|159|166|169|174|175|191||3|4|6|8|10|16|19|24|26|43|65|104|120|122|139|159|169|174|179|181|186|189|197||4|5|6|7|8|10|13|16|26|28|29|46|51|120|122|125|127|134|147|167|169|189|191
indian_pines,22,v12,0.0,0.79,0.774,0.761,2|3|4|7|8|16|19|29|30|40|63|68|72|113|120|126|134|159|169|175|191|195||3|5|6|8|10|14|16|19|20|32|109|112|122|125|153|157|159|170|178|187|189|191||4|5|6|7|8|10|13|16|19|26|29|38|41|46|122|125|127|139|159|174|178|189||5|6|7|10|14|16|19|23|24|26|29|41|46|65|113|120|122|160|162|176|189|197||4|5|6|8|10|14|16|19|23|26|29|40|46|109|117|122|132|157|159|162|176|189||3|5|6|8|16|19|25|29|30|44|48|68|122|128|134|157|159|160|168|189|191|197||3|4|6|7|8|10|13|16|19|29|32|63|107|111|125|160|167|169|175|180|183|191||3|5|6|10|17|19|24|26|30|46|68|113|122|132|134|139|159|166|169|174|175|191||3|4|6|8|10|16|19|24|26|43|65|104|120|122|159|169|174|179|181|186|189|197||4|5|6|7|8|10|13|16|26|28|29|46|51|120|122|125|134|147|167|169|189|191
indian_pines,21,v12,0.0,0.786,0.78,0.755,3|4|7|8|16|19|29|30|40|63|68|72|113|120|126|134|159|169|175|191|195||3|5|6|8|10|14|16|19|20|32|109|112|122|125|153|157|159|170|178|187|189||4|5|6|7|8|10|13|16|19|29|38|41|46|122|125|127|139|159|174|178|189||5|6|7|10|14|16|19|23|24|26|29|46|65|113|120|122|160|162|176|189|197||4|5|6|8|10|14|16|19|23|26|29|40|46|109|122|132|157|159|162|176|189||3|5|6|8|16|19|25|29|30|44|48|68|122|134|157|159|160|168|189|191|197||3|4|6|7|8|10|13|16|19|29|32|63|107|111|125|160|169|175|180|183|191||3|5|6|10|17|19|24|26|30|46|68|113|122|132|134|139|159|169|174|175|191||3|4|6|8|10|16|19|24|26|43|65|104|120|122|159|169|174|181|186|189|197||4|5|6|7|8|10|13|16|26|28|29|46|51|120|122|125|147|167|169|189|191
