dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,30,v4,70.015,0.861,0.897,0.842,5|6|8|13|17|19|25|27|34|37|43|48|49|52|57|67|91|97|98|112|126|129|132|139|160|161|169|171|181|183,0
indian_pines,29,v4,0.0,0.858,0.895,0.838,5|6|8|13|17|19|25|27|34|37|43|48|49|52|57|67|97|98|112|126|129|132|139|160|161|169|171|181|183,0
indian_pines,28,v4,0.0,0.858,0.892,0.838,5|6|8|13|17|19|25|27|34|37|43|49|52|57|67|97|98|112|126|129|132|139|160|161|169|171|181|183,0
indian_pines,27,v4,0.0,0.86,0.896,0.84,5|6|8|13|17|19|25|34|37|43|49|52|57|67|97|98|112|126|129|132|139|160|161|169|171|181|183,0
indian_pines,26,v4,0.0,0.858,0.896,0.838,5|6|8|13|19|25|34|37|43|49|52|57|67|97|98|112|126|129|132|139|160|161|169|171|181|183,0
indian_pines,25,v4,0.0,0.857,0.894,0.837,5|6|8|13|19|25|34|37|43|49|52|57|67|97|98|112|126|129|132|139|160|161|169|171|183,0
indian_pines,24,v4,0.0,0.858,0.896,0.838,5|6|8|19|25|34|37|43|49|52|57|67|97|98|112|126|129|132|139|160|161|169|171|183,0
indian_pines,23,v4,0.0,0.858,0.89,0.838,5|6|8|19|25|34|37|43|49|52|57|67|97|98|112|126|129|132|139|160|161|169|171,0
indian_pines,22,v4,0.0,0.86,0.869,0.84,5|8|19|25|34|37|43|49|52|57|67|97|98|112|126|129|132|139|160|161|169|171,0
indian_pines,21,v4,0.0,0.854,0.869,0.834,5|8|19|25|34|37|43|49|52|57|67|97|98|112|126|129|132|139|161|169|171,0
indian_pines,20,v4,0.0,0.847,0.862,0.826,5|8|19|25|34|37|43|49|57|67|97|98|112|126|129|132|139|161|169|171,0
indian_pines,19,v4,0.0,0.86,0.892,0.84,5|8|19|25|34|37|49|57|67|97|98|112|126|129|132|139|161|169|171,0
indian_pines,18,v4,0.0,0.849,0.867,0.828,5|8|19|25|34|37|57|67|97|98|112|126|129|132|139|161|169|171,0
indian_pines,17,v4,0.0,0.849,0.862,0.828,5|8|25|34|37|57|67|97|98|112|126|129|132|139|161|169|171,0
indian_pines,16,v4,0.0,0.842,0.857,0.819,5|25|34|37|57|67|97|98|112|126|129|132|139|161|169|171,0
indian_pines,15,v4,0.001,0.843,0.836,0.82,5|25|34|37|57|67|97|98|126|129|132|139|161|169|171,0
indian_pines,14,v4,0.0,0.841,0.838,0.818,5|25|34|37|57|67|97|98|126|129|132|161|169|171,0
indian_pines,13,v4,0.0,0.851,0.847,0.83,5|25|34|37|57|67|98|126|129|132|161|169|171,0
indian_pines,12,v4,0.0,0.845,0.844,0.823,5|25|34|37|57|67|98|126|129|161|169|171,0
indian_pines,11,v4,0.0,0.844,0.835,0.822,5|25|34|37|57|67|98|126|129|161|171,0
indian_pines,10,v4,0.0,0.828,0.823,0.804,5|25|34|37|57|67|126|129|161|171,0
indian_pines,9,v4,0.0,0.819,0.809,0.793,5|34|37|57|67|126|129|161|171,0
indian_pines,8,v4,0.0,0.813,0.808,0.786,5|34|37|57|67|126|161|171,0
indian_pines,7,v4,0.0,0.795,0.783,0.765,5|34|37|57|126|161|171,0
indian_pines,6,v4,0.0,0.782,0.778,0.749,34|37|57|126|161|171,0
indian_pines,5,v4,0.0,0.751,0.699,0.713,34|37|126|161|171,0
indian_pines,30,v4,60.345,0.849,0.87,0.828,5|6|7|8|17|22|25|34|37|43|48|49|52|57|67|97|98|111|126|129|132|139|141|155|159|161|171|173|176|183,1
indian_pines,29,v4,0.0,0.848,0.869,0.826,5|6|7|8|17|22|25|34|37|43|48|49|52|57|67|98|111|126|129|132|139|141|155|159|161|171|173|176|183,1
indian_pines,28,v4,0.0,0.85,0.869,0.829,5|6|7|8|17|22|25|34|37|43|48|49|57|67|98|111|126|129|132|139|141|155|159|161|171|173|176|183,1
indian_pines,27,v4,0.0,0.858,0.874,0.838,5|7|8|17|22|25|34|37|43|48|49|57|67|98|111|126|129|132|139|141|155|159|161|171|173|176|183,1
indian_pines,26,v4,0.0,0.85,0.869,0.829,5|7|8|17|22|25|34|37|43|48|49|57|67|98|111|126|129|139|141|155|159|161|171|173|176|183,1
indian_pines,25,v4,0.0,0.854,0.874,0.833,5|7|8|17|22|25|34|37|43|49|57|67|98|111|126|129|139|141|155|159|161|171|173|176|183,1
indian_pines,24,v4,0.0,0.849,0.866,0.828,5|7|8|17|22|25|34|37|43|49|57|67|98|111|126|129|139|141|155|159|161|171|173|176,1
indian_pines,23,v4,0.0,0.849,0.866,0.827,5|7|8|17|22|25|34|37|43|49|57|67|98|111|126|129|139|141|159|161|171|173|176,1
indian_pines,22,v4,0.0,0.848,0.847,0.826,5|8|17|22|25|34|37|43|49|57|67|98|111|126|129|139|141|159|161|171|173|176,1
indian_pines,21,v4,0.0,0.839,0.84,0.817,5|8|22|25|34|37|43|49|57|67|98|111|126|129|139|141|159|161|171|173|176,1
indian_pines,20,v4,0.0,0.836,0.84,0.813,5|8|22|25|34|37|43|49|57|67|98|111|126|129|139|141|159|161|171|173,1
indian_pines,19,v4,0.0,0.831,0.836,0.807,5|8|22|25|34|37|43|49|57|67|98|126|129|139|141|159|161|171|173,1
indian_pines,18,v4,0.0,0.832,0.834,0.808,5|8|22|25|34|37|43|49|57|67|98|126|129|139|141|159|161|171,1
indian_pines,17,v4,0.0,0.828,0.833,0.803,5|8|22|25|34|37|43|49|57|67|98|126|129|139|159|161|171,1
indian_pines,16,v4,0.0,0.822,0.817,0.797,5|8|22|25|34|37|43|49|57|67|126|129|139|159|161|171,1
indian_pines,15,v4,0.0,0.836,0.815,0.813,5|8|25|34|37|43|49|57|67|126|129|139|159|161|171,1
indian_pines,14,v4,0.0,0.832,0.809,0.808,5|8|25|34|37|49|57|67|126|129|139|159|161|171,1
indian_pines,13,v4,0.0,0.825,0.824,0.801,5|8|25|34|37|49|57|67|126|139|159|161|171,1
indian_pines,12,v4,0.0,0.828,0.81,0.804,5|25|34|37|49|57|67|126|139|159|161|171,1
indian_pines,11,v4,0.0,0.821,0.788,0.796,5|25|34|37|49|57|67|126|139|161|171,1
indian_pines,10,v4,0.0,0.791,0.766,0.761,5|25|34|37|49|57|67|126|139|171,1
indian_pines,9,v4,0.0,0.78,0.761,0.749,25|34|37|49|57|67|126|139|171,1
indian_pines,8,v4,0.0,0.789,0.742,0.759,25|34|37|49|67|126|139|171,1
indian_pines,7,v4,0.0,0.767,0.702,0.733,34|37|49|67|126|139|171,1
indian_pines,6,v4,0.0,0.763,0.685,0.729,34|37|67|126|139|171,1
indian_pines,5,v4,0.0,0.736,0.663,0.697,34|37|67|126|139,1
indian_pines,30,v4,61.986,0.829,0.833,0.805,5|6|7|17|19|25|29|34|37|43|49|52|57|67|98|110|126|129|132|139|141|153|160|161|169|171|176|181|183|184,2
indian_pines,29,v4,0.0,0.829,0.839,0.805,5|6|7|17|19|25|29|34|37|43|49|52|57|67|98|126|129|132|139|141|153|160|161|169|171|176|181|183|184,2
indian_pines,28,v4,0.0,0.829,0.856,0.805,5|6|7|17|19|25|29|34|37|43|49|52|57|67|98|126|129|132|139|141|153|160|161|169|171|176|181|184,2
indian_pines,27,v4,0.0,0.819,0.852,0.793,5|6|7|17|19|25|29|34|37|43|49|52|57|98|126|129|132|139|141|153|160|161|169|171|176|181|184,2
indian_pines,26,v4,0.0,0.825,0.849,0.8,5|6|7|17|19|25|29|34|37|43|49|52|57|98|126|129|132|139|141|153|160|161|171|176|181|184,2
indian_pines,25,v4,0.0,0.824,0.849,0.799,5|7|17|19|25|29|34|37|43|49|52|57|98|126|129|132|139|141|153|160|161|171|176|181|184,2
indian_pines,24,v4,0.0,0.828,0.843,0.803,5|7|17|19|25|34|37|43|49|52|57|98|126|129|132|139|141|153|160|161|171|176|181|184,2
indian_pines,23,v4,0.0,0.828,0.847,0.803,5|7|17|19|25|34|37|43|49|52|57|98|126|129|132|139|141|153|160|161|171|176|181,2
indian_pines,22,v4,0.0,0.825,0.822,0.8,5|7|17|25|34|37|43|49|52|57|98|126|129|132|139|141|153|160|161|171|176|181,2
indian_pines,21,v4,0.0,0.827,0.825,0.802,5|7|17|25|34|37|43|49|52|57|98|126|129|132|139|153|160|161|171|176|181,2
indian_pines,20,v4,0.0,0.833,0.85,0.809,5|7|17|25|34|37|43|49|57|98|126|129|132|139|153|160|161|171|176|181,2
indian_pines,19,v4,0.0,0.83,0.855,0.805,5|7|17|25|34|37|43|49|57|98|126|129|139|153|160|161|171|176|181,2
indian_pines,18,v4,0.0,0.83,0.856,0.805,5|7|17|25|34|37|49|57|98|126|129|139|153|160|161|171|176|181,2
indian_pines,17,v4,0.0,0.826,0.853,0.802,7|17|25|34|37|49|57|98|126|129|139|153|160|161|171|176|181,2
indian_pines,16,v4,0.0,0.822,0.824,0.797,7|17|25|34|37|49|57|126|129|139|153|160|161|171|176|181,2
indian_pines,15,v4,0.0,0.829,0.83,0.805,7|17|25|34|37|49|57|126|129|139|153|160|161|171|176,2
indian_pines,14,v4,0.0,0.825,0.848,0.8,7|17|25|34|37|49|57|126|129|139|153|160|171|176,2
indian_pines,13,v4,0.0,0.821,0.845,0.796,7|25|34|37|49|57|126|129|139|153|160|171|176,2
indian_pines,12,v4,0.0,0.813,0.817,0.786,7|25|34|37|49|57|126|129|139|153|160|171,2
indian_pines,11,v4,0.0,0.804,0.796,0.776,7|25|34|37|49|57|126|129|139|153|171,2
indian_pines,10,v4,0.0,0.801,0.817,0.772,7|34|37|49|57|126|129|139|153|171,2
indian_pines,9,v4,0.0,0.794,0.811,0.764,7|34|37|57|126|129|139|153|171,2
indian_pines,8,v4,0.0,0.772,0.778,0.74,7|34|37|126|129|139|153|171,2
indian_pines,7,v4,0.0,0.741,0.722,0.702,7|37|126|129|139|153|171,2
indian_pines,6,v4,0.0,0.739,0.72,0.699,7|37|129|139|153|171,2
indian_pines,5,v4,0.0,0.727,0.679,0.685,7|37|129|139|171,2
indian_pines,30,v4,56.627,0.842,0.84,0.82,5|7|8|17|19|24|25|27|34|37|39|49|52|57|58|67|68|101|110|126|129|132|136|139|160|169|171|174|181|183,3
indian_pines,29,v4,0.0,0.834,0.858,0.811,5|7|8|17|19|24|25|27|34|37|39|49|52|57|58|67|68|110|126|129|132|136|139|160|169|171|174|181|183,3
indian_pines,28,v4,0.0,0.827,0.854,0.803,5|7|8|17|19|24|25|27|34|37|39|49|52|57|58|67|110|126|129|132|136|139|160|169|171|174|181|183,3
indian_pines,27,v4,0.0,0.832,0.857,0.809,5|7|8|17|24|25|27|34|37|39|49|52|57|58|67|110|126|129|132|136|139|160|169|171|174|181|183,3
