dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
salinas,6,v0,0.0,0.874,0.925,0.925,3|24|33|106|115|150,0.4950559139251709|0.42176663875579834|0.8870762586593628|0.7847616672515869|0.5677350759506226|0.3342982232570648
salinas,5,v0,0.0,0.872,0.923,0.923,3|24|33|115|150,0.4950559139251709|0.42176663875579834|0.8870762586593628|0.5677350759506226|0.3342982232570648
salinas,30,v1,2177.431,0.927,0.962,0.962,3|5|9|17|18|19|31|34|36|37|38|60|80|91|94|95|97|99|106|107|108|110|111|113|114|139|145|150|152|154,2.5993704184656963e-05|2.7226898964727297e-05|3.0414315915550105e-05|0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|2.8856829885626212e-05|0.016075674444437027|0.016318369656801224|3.0827344744466245e-05|0.022257763892412186|0.659521758556366|2.431520988466218e-05|0.9992762804031372|0.5203698873519897|6.598135951207951e-05|0.9995222091674805|0.011022565886378288|3.0103426979621872e-05|3.201395884389058e-05|0.014105351641774178|0.015142250806093216|0.9992884993553162|2.8161008231109008e-05|2.60769811575301e-05|0.04351411759853363|0.9972437024116516|0.0037079337053000927
salinas,29,v1,0.0,0.927,0.962,0.962,3|5|9|17|18|19|31|34|36|37|38|60|80|91|94|95|97|99|106|107|110|111|113|114|139|145|150|152|154,2.5993704184656963e-05|2.7226898964727297e-05|3.0414315915550105e-05|0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|2.8856829885626212e-05|0.016075674444437027|0.016318369656801224|3.0827344744466245e-05|0.022257763892412186|0.659521758556366|2.431520988466218e-05|0.9992762804031372|0.5203698873519897|6.598135951207951e-05|0.9995222091674805|0.011022565886378288|3.201395884389058e-05|0.014105351641774178|0.015142250806093216|0.9992884993553162|2.8161008231109008e-05|2.60769811575301e-05|0.04351411759853363|0.9972437024116516|0.0037079337053000927
salinas,28,v1,0.0,0.927,0.962,0.962,3|5|9|17|18|19|31|34|36|37|38|60|80|91|94|95|97|99|106|107|110|111|114|139|145|150|152|154,2.5993704184656963e-05|2.7226898964727297e-05|3.0414315915550105e-05|0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|2.8856829885626212e-05|0.016075674444437027|0.016318369656801224|3.0827344744466245e-05|0.022257763892412186|0.659521758556366|2.431520988466218e-05|0.9992762804031372|0.5203698873519897|6.598135951207951e-05|0.9995222091674805|0.011022565886378288|3.201395884389058e-05|0.014105351641774178|0.9992884993553162|2.8161008231109008e-05|2.60769811575301e-05|0.04351411759853363|0.9972437024116516|0.0037079337053000927
salinas,27,v1,0.0,0.926,0.961,0.961,3|5|9|17|18|19|31|34|36|37|60|80|91|94|95|97|99|106|107|110|111|114|139|145|150|152|154,2.5993704184656963e-05|2.7226898964727297e-05|3.0414315915550105e-05|0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|2.8856829885626212e-05|0.016075674444437027|3.0827344744466245e-05|0.022257763892412186|0.659521758556366|2.431520988466218e-05|0.9992762804031372|0.5203698873519897|6.598135951207951e-05|0.9995222091674805|0.011022565886378288|3.201395884389058e-05|0.014105351641774178|0.9992884993553162|2.8161008231109008e-05|2.60769811575301e-05|0.04351411759853363|0.9972437024116516|0.0037079337053000927
salinas,26,v1,0.0,0.922,0.959,0.959,3|5|9|17|18|19|31|34|36|37|80|91|94|95|97|99|106|107|110|111|114|139|145|150|152|154,2.5993704184656963e-05|2.7226898964727297e-05|3.0414315915550105e-05|0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|2.8856829885626212e-05|0.016075674444437027|0.022257763892412186|0.659521758556366|2.431520988466218e-05|0.9992762804031372|0.5203698873519897|6.598135951207951e-05|0.9995222091674805|0.011022565886378288|3.201395884389058e-05|0.014105351641774178|0.9992884993553162|2.8161008231109008e-05|2.60769811575301e-05|0.04351411759853363|0.9972437024116516|0.0037079337053000927
salinas,25,v1,0.0,0.92,0.958,0.958,3|5|9|17|18|19|31|34|36|80|91|94|95|97|99|106|107|110|111|114|139|145|150|152|154,2.5993704184656963e-05|2.7226898964727297e-05|3.0414315915550105e-05|0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|2.8856829885626212e-05|0.022257763892412186|0.659521758556366|2.431520988466218e-05|0.9992762804031372|0.5203698873519897|6.598135951207951e-05|0.9995222091674805|0.011022565886378288|3.201395884389058e-05|0.014105351641774178|0.9992884993553162|2.8161008231109008e-05|2.60769811575301e-05|0.04351411759853363|0.9972437024116516|0.0037079337053000927
salinas,24,v1,0.0,0.919,0.958,0.958,3|5|9|17|18|19|31|34|36|80|91|94|95|97|99|106|107|110|111|114|139|145|150|152,2.5993704184656963e-05|2.7226898964727297e-05|3.0414315915550105e-05|0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|2.8856829885626212e-05|0.022257763892412186|0.659521758556366|2.431520988466218e-05|0.9992762804031372|0.5203698873519897|6.598135951207951e-05|0.9995222091674805|0.011022565886378288|3.201395884389058e-05|0.014105351641774178|0.9992884993553162|2.8161008231109008e-05|2.60769811575301e-05|0.04351411759853363|0.9972437024116516
salinas,23,v1,0.0,0.906,0.952,0.952,3|5|9|17|18|19|31|34|80|91|94|95|97|99|106|107|110|111|114|139|145|150|152,2.5993704184656963e-05|2.7226898964727297e-05|3.0414315915550105e-05|0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|0.022257763892412186|0.659521758556366|2.431520988466218e-05|0.9992762804031372|0.5203698873519897|6.598135951207951e-05|0.9995222091674805|0.011022565886378288|3.201395884389058e-05|0.014105351641774178|0.9992884993553162|2.8161008231109008e-05|2.60769811575301e-05|0.04351411759853363|0.9972437024116516
salinas,22,v1,0.0,0.905,0.952,0.952,3|5|9|17|18|19|31|34|80|91|94|95|97|99|106|107|111|114|139|145|150|152,2.5993704184656963e-05|2.7226898964727297e-05|3.0414315915550105e-05|0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|0.022257763892412186|0.659521758556366|2.431520988466218e-05|0.9992762804031372|0.5203698873519897|6.598135951207951e-05|0.9995222091674805|0.011022565886378288|0.014105351641774178|0.9992884993553162|2.8161008231109008e-05|2.60769811575301e-05|0.04351411759853363|0.9972437024116516
salinas,21,v1,0.0,0.904,0.952,0.952,3|5|9|17|18|19|31|34|80|91|94|95|97|99|106|107|114|139|145|150|152,2.5993704184656963e-05|2.7226898964727297e-05|3.0414315915550105e-05|0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|0.022257763892412186|0.659521758556366|2.431520988466218e-05|0.9992762804031372|0.5203698873519897|6.598135951207951e-05|0.9995222091674805|0.011022565886378288|0.9992884993553162|2.8161008231109008e-05|2.60769811575301e-05|0.04351411759853363|0.9972437024116516
salinas,20,v1,0.0,0.903,0.95,0.95,3|5|9|17|18|19|31|34|80|91|94|95|97|99|106|107|114|145|150|152,2.5993704184656963e-05|2.7226898964727297e-05|3.0414315915550105e-05|0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|0.022257763892412186|0.659521758556366|2.431520988466218e-05|0.9992762804031372|0.5203698873519897|6.598135951207951e-05|0.9995222091674805|0.011022565886378288|0.9992884993553162|2.60769811575301e-05|0.04351411759853363|0.9972437024116516
salinas,19,v1,0.0,0.903,0.95,0.95,3|5|9|17|18|19|31|34|80|91|94|95|97|99|107|114|145|150|152,2.5993704184656963e-05|2.7226898964727297e-05|3.0414315915550105e-05|0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|0.022257763892412186|0.659521758556366|2.431520988466218e-05|0.9992762804031372|0.5203698873519897|6.598135951207951e-05|0.011022565886378288|0.9992884993553162|2.60769811575301e-05|0.04351411759853363|0.9972437024116516
salinas,18,v1,0.0,0.903,0.95,0.95,3|5|9|17|18|19|31|34|80|91|94|97|99|107|114|145|150|152,2.5993704184656963e-05|2.7226898964727297e-05|3.0414315915550105e-05|0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|0.022257763892412186|0.659521758556366|2.431520988466218e-05|0.5203698873519897|6.598135951207951e-05|0.011022565886378288|0.9992884993553162|2.60769811575301e-05|0.04351411759853363|0.9972437024116516
salinas,17,v1,0.0,0.902,0.949,0.949,3|5|9|17|18|19|31|34|80|91|94|97|99|107|145|150|152,2.5993704184656963e-05|2.7226898964727297e-05|3.0414315915550105e-05|0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|0.022257763892412186|0.659521758556366|2.431520988466218e-05|0.5203698873519897|6.598135951207951e-05|0.011022565886378288|2.60769811575301e-05|0.04351411759853363|0.9972437024116516
salinas,16,v1,0.0,0.895,0.944,0.944,3|5|9|17|18|19|31|34|91|94|97|99|107|145|150|152,2.5993704184656963e-05|2.7226898964727297e-05|3.0414315915550105e-05|0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|0.659521758556366|2.431520988466218e-05|0.5203698873519897|6.598135951207951e-05|0.011022565886378288|2.60769811575301e-05|0.04351411759853363|0.9972437024116516
salinas,15,v1,0.0,0.895,0.944,0.944,3|5|9|17|18|19|31|34|94|97|99|107|145|150|152,2.5993704184656963e-05|2.7226898964727297e-05|3.0414315915550105e-05|0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|2.431520988466218e-05|0.5203698873519897|6.598135951207951e-05|0.011022565886378288|2.60769811575301e-05|0.04351411759853363|0.9972437024116516
salinas,14,v1,0.0,0.893,0.939,0.939,3|5|9|17|18|19|31|34|94|97|99|107|150|152,2.5993704184656963e-05|2.7226898964727297e-05|3.0414315915550105e-05|0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|2.431520988466218e-05|0.5203698873519897|6.598135951207951e-05|0.011022565886378288|0.04351411759853363|0.9972437024116516
salinas,13,v1,0.0,0.893,0.94,0.94,3|9|17|18|19|31|34|94|97|99|107|150|152,2.5993704184656963e-05|3.0414315915550105e-05|0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|2.431520988466218e-05|0.5203698873519897|6.598135951207951e-05|0.011022565886378288|0.04351411759853363|0.9972437024116516
salinas,12,v1,0.0,0.892,0.939,0.939,3|9|17|18|19|31|34|94|97|99|150|152,2.5993704184656963e-05|3.0414315915550105e-05|0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|2.431520988466218e-05|0.5203698873519897|6.598135951207951e-05|0.04351411759853363|0.9972437024116516
salinas,11,v1,0.0,0.889,0.935,0.935,3|17|18|19|31|34|94|97|99|150|152,2.5993704184656963e-05|0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|2.431520988466218e-05|0.5203698873519897|6.598135951207951e-05|0.04351411759853363|0.9972437024116516
salinas,10,v1,0.0,0.889,0.937,0.937,17|18|19|31|34|94|97|99|150|152,0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|2.431520988466218e-05|0.5203698873519897|6.598135951207951e-05|0.04351411759853363|0.9972437024116516
salinas,9,v1,0.0,0.885,0.933,0.933,17|18|19|31|34|94|97|99|150,0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|2.431520988466218e-05|0.5203698873519897|6.598135951207951e-05|0.04351411759853363
salinas,8,v1,0.0,0.87,0.914,0.914,17|18|19|31|34|94|97|99,0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|4.058718332089484e-05|2.431520988466218e-05|0.5203698873519897|6.598135951207951e-05
salinas,7,v1,0.0,0.869,0.914,0.914,17|18|19|31|94|97|99,0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|2.431520988466218e-05|0.5203698873519897|6.598135951207951e-05
salinas,6,v1,0.0,0.869,0.914,0.914,17|18|19|31|94|99,0.9778488874435425|0.9966939091682434|0.9973933696746826|0.24403473734855652|2.431520988466218e-05|6.598135951207951e-05
salinas,5,v1,0.0,0.869,0.915,0.915,17|19|31|94|99,0.9778488874435425|0.9973933696746826|0.24403473734855652|2.431520988466218e-05|6.598135951207951e-05
