dataset,target_size,algorithm,oa,aa,k,fold
indian_pines,5,v2,0.62,0.52,0.57,0
indian_pines,5,v2,0.62,0.52,0.57,1
indian_pines,5,v2,0.62,0.49,0.56,2
indian_pines,5,v2,0.61,0.5,0.55,3
indian_pines,5,v2,0.6,0.5,0.55,4
indian_pines,5,v2,0.62,0.5,0.57,5
indian_pines,5,v2,0.61,0.53,0.56,6
indian_pines,5,v2,0.6,0.53,0.55,7
indian_pines,5,v2,0.61,0.51,0.56,8
indian_pines,5,v2,0.61,0.51,0.55,9
indian_pines,5,v2,0.6,0.48,0.54,10
indian_pines,5,v2,0.61,0.51,0.55,11
indian_pines,5,v2,0.62,0.51,0.56,12
indian_pines,5,v2,0.61,0.51,0.56,13
indian_pines,5,v2,0.61,0.49,0.56,14
indian_pines,5,v2,0.62,0.5,0.56,15
indian_pines,5,v2,0.61,0.51,0.56,16
indian_pines,5,v2,0.61,0.54,0.56,17
indian_pines,5,v2,0.61,0.52,0.56,18
indian_pines,5,v2,0.61,0.52,0.56,19
