dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,30,v0,173.35,0.797,0.786,0.768,3|4|6|8|10|13|16|18|19|20|23|29|30|40|63|116|122|126|134|145|151|164|165|167|176|178|183|189|191|197||0|5|6|8|10|16|19|20|23|25|26|32|54|109|120|122|125|134|147|157|159|164|165|167|170|174|178|186|189|197||0|5|6|7|10|16|19|22|23|26|29|36|41|46|109|112|120|122|125|132|151|159|160|164|166|168|178|186|189|191||3|5|6|7|8|9|10|14|16|19|23|24|26|29|41|68|104|120|122|125|127|159|165|169|172|176|185|186|189|191||4|5|6|8|10|14|16|19|23|24|26|29|30|40|46|65|125|132|134|136|139|159|160|169|174|176|179|183|189|191||3|5|6|7|8|15|16|18|19|23|25|29|30|32|44|48|51|54|104|122|128|139|160|165|168|186|187|189|191|197||4|5|7|8|10|13|16|19|20|24|26|27|29|30|56|63|69|73|77|109|111|155|156|160|169|170|175|184|186|189||1|3|6|7|8|10|13|16|19|20|24|25|26|29|30|46|109|113|125|132|147|159|167|169|180|181|186|188|191|197||0|4|6|8|10|16|19|28|30|46|59|65|107|113|122|132|134|139|153|157|159|164|168|170|174|176|181|186|189|191||4|5|6|7|8|16|18|19|21|24|26|28|46|107|113|118|134|139|159|160|162|166|167|169|174|176|179|183|186|189
indian_pines,29,v0,0.0,0.797,0.788,0.769,3|4|6|8|10|13|16|18|19|20|23|29|30|40|63|116|122|126|134|151|164|165|167|176|178|183|189|191|197||0|5|6|8|10|16|19|20|23|25|26|32|54|109|120|122|125|134|147|157|159|164|165|167|170|174|178|186|189||0|5|6|7|10|16|19|23|26|29|36|41|46|109|112|120|122|125|132|151|159|160|164|166|168|178|186|189|191||3|5|6|7|8|9|10|14|16|19|23|24|26|29|41|68|104|120|122|127|159|165|169|172|176|185|186|189|191||4|5|6|8|10|14|16|19|23|24|26|29|30|40|46|65|125|132|136|139|159|160|169|174|176|179|183|189|191||3|5|6|7|8|15|16|18|19|23|25|29|30|32|44|48|51|54|122|128|139|160|165|168|186|187|189|191|197||4|5|7|8|10|13|16|19|20|24|26|27|29|30|56|63|69|73|109|111|155|156|160|169|170|175|184|186|189||1|3|6|7|8|10|13|16|19|20|24|25|26|29|30|46|109|113|125|132|159|167|169|180|181|186|188|191|197||0|4|6|8|10|16|19|28|30|46|59|65|107|113|122|134|139|153|157|159|164|168|170|174|176|181|186|189|191||4|5|6|7|8|16|18|19|21|24|26|28|46|107|113|118|134|139|159|160|162|166|167|169|174|176|179|186|189
indian_pines,28,v0,0.0,0.796,0.785,0.768,3|4|6|8|10|13|16|18|19|20|23|29|30|40|63|116|122|126|134|151|164|165|167|176|178|183|189|197||0|5|6|8|10|16|19|20|23|25|26|32|54|109|120|122|125|147|157|159|164|165|167|170|174|178|186|189||0|5|6|7|10|16|19|23|26|29|36|41|46|109|112|120|122|125|132|151|159|160|166|168|178|186|189|191||3|5|6|7|8|9|10|14|16|19|23|24|26|29|41|68|104|120|122|127|165|169|172|176|185|186|189|191||4|5|6|8|10|14|16|19|23|24|26|29|30|40|46|65|132|136|139|159|160|169|174|176|179|183|189|191||3|5|6|7|8|15|16|18|19|23|25|29|30|32|44|48|51|54|122|128|139|160|165|168|186|187|191|197||4|5|7|8|10|13|16|19|20|24|26|29|30|56|63|69|73|109|111|155|156|160|169|170|175|184|186|189||1|3|6|7|8|10|13|16|19|20|24|25|26|30|46|109|113|125|132|159|167|169|180|181|186|188|191|197||0|4|6|8|10|16|19|28|30|46|59|65|107|113|122|134|139|153|157|159|164|168|170|174|181|186|189|191||4|5|6|7|8|16|18|19|21|24|26|28|46|113|118|134|139|159|160|162|166|167|169|174|176|179|186|189
indian_pines,27,v0,0.0,0.797,0.785,0.768,3|4|6|8|13|16|18|19|20|23|29|30|40|63|116|122|126|134|151|164|165|167|176|178|183|189|197||0|5|6|8|16|19|20|23|25|26|32|54|109|120|122|125|147|157|159|164|165|167|170|174|178|186|189||0|5|6|7|10|16|19|23|26|29|36|41|46|112|120|122|125|132|151|159|160|166|168|178|186|189|191||3|5|6|7|8|9|10|14|16|19|23|24|26|29|41|68|104|122|127|165|169|172|176|185|186|189|191||4|5|6|8|10|14|16|19|23|24|26|29|30|40|46|65|132|136|139|159|160|169|176|179|183|189|191||3|5|6|7|8|15|16|18|19|23|25|29|30|32|44|48|51|54|122|128|139|160|165|168|187|191|197||4|5|7|8|10|13|16|19|24|26|29|30|56|63|69|73|109|111|155|156|160|169|170|175|184|186|189||1|3|6|7|8|10|13|16|19|20|24|25|26|30|46|113|125|132|159|167|169|180|181|186|188|191|197||0|4|6|8|10|16|19|28|46|59|65|107|113|122|134|139|153|157|159|164|168|170|174|181|186|189|191||4|5|6|7|8|16|18|19|21|24|26|28|46|113|118|134|139|159|160|162|166|167|169|174|176|186|189
indian_pines,26,v0,0.0,0.796,0.788,0.767,3|4|6|8|13|16|18|19|20|23|29|30|40|63|116|122|134|151|164|165|167|176|178|183|189|197||0|5|6|8|16|19|20|23|25|26|32|54|109|120|122|125|147|157|159|164|167|170|174|178|186|189||5|6|7|10|16|19|23|26|29|36|41|46|112|120|122|125|132|151|159|160|166|168|178|186|189|191||3|5|6|7|8|9|10|14|16|19|23|24|26|29|41|68|122|127|165|169|172|176|185|186|189|191||4|5|6|8|10|14|16|19|23|24|26|29|30|40|46|65|132|139|159|160|169|176|179|183|189|191||3|5|6|7|8|15|16|19|23|25|29|30|32|44|48|51|54|122|128|139|160|165|168|187|191|197||4|5|7|8|10|13|16|19|24|26|29|30|56|63|69|73|109|111|155|156|160|169|175|184|186|189||3|6|7|8|10|13|16|19|20|24|25|26|30|46|113|125|132|159|167|169|180|181|186|188|191|197||4|6|8|10|16|19|28|46|59|65|107|113|122|134|139|153|157|159|164|168|170|174|181|186|189|191||4|5|6|7|8|16|18|19|21|24|26|28|46|113|118|134|139|160|162|166|167|169|174|176|186|189
indian_pines,25,v0,0.0,0.789,0.781,0.759,3|4|6|8|13|16|18|19|20|23|29|30|40|63|116|122|134|151|164|165|167|178|183|189|197||0|5|6|8|16|19|20|23|25|26|32|109|120|122|125|147|157|159|164|167|170|174|178|186|189||5|6|7|10|16|19|23|26|29|41|46|112|120|122|125|132|151|159|160|166|168|178|186|189|191||3|5|6|7|8|9|10|14|16|19|23|24|26|29|41|68|122|127|165|169|172|176|185|186|189||4|5|6|8|10|14|16|19|23|24|26|29|30|40|46|132|139|159|160|169|176|179|183|189|191||3|5|6|7|8|15|16|19|23|25|29|30|32|44|48|51|54|122|139|160|165|168|187|191|197||4|5|7|8|10|13|16|19|24|26|29|30|56|63|69|73|111|155|156|160|169|175|184|186|189||3|6|7|8|10|13|16|19|20|24|25|26|30|46|113|125|132|159|167|169|180|181|186|191|197||4|6|8|10|16|19|28|46|59|65|107|113|122|134|139|153|157|159|164|168|174|181|186|189|191||4|5|6|7|8|16|18|19|21|24|26|28|46|113|118|134|160|162|166|167|169|174|176|186|189
indian_pines,24,v0,0.0,0.789,0.774,0.759,3|4|6|8|13|16|18|19|23|29|30|40|63|116|122|134|151|164|165|167|178|183|189|197||0|5|6|8|16|19|20|23|25|26|32|109|120|122|125|147|157|159|167|170|174|178|186|189||5|6|7|10|16|19|23|26|29|41|46|112|120|122|125|132|159|160|166|168|178|186|189|191||3|5|6|7|8|9|10|14|16|19|23|24|26|29|41|68|122|127|165|169|172|176|186|189||4|5|6|8|10|14|16|19|23|24|26|29|30|40|46|132|139|159|169|176|179|183|189|191||3|5|6|7|8|16|19|23|25|29|30|32|44|48|51|54|122|139|160|165|168|187|191|197||4|5|7|8|10|13|16|19|24|26|29|30|56|63|73|111|155|156|160|169|175|184|186|189||3|6|7|8|10|13|16|19|20|24|25|26|30|46|113|125|159|167|169|180|181|186|191|197||4|6|8|10|16|19|28|46|59|65|107|113|122|134|139|153|157|159|164|168|174|186|189|191||4|5|6|7|8|16|18|19|21|24|26|28|46|113|118|134|160|162|167|169|174|176|186|189
indian_pines,23,v0,0.0,0.785,0.773,0.755,3|4|6|8|13|16|18|19|23|29|30|40|63|116|122|134|151|165|167|178|183|189|197||0|5|6|8|16|19|20|23|25|26|32|109|122|125|147|157|159|167|170|174|178|186|189||5|6|7|10|16|19|23|26|29|41|46|112|120|122|125|132|159|160|166|168|178|189|191||3|5|6|7|8|9|10|14|16|19|23|24|26|29|41|68|122|165|169|172|176|186|189||4|5|6|8|10|14|16|19|23|24|26|29|30|40|46|132|139|159|169|176|179|189|191||3|5|6|7|8|16|19|23|25|29|30|32|44|51|54|122|139|160|165|168|187|191|197||4|5|7|8|10|13|16|19|24|26|29|30|56|63|111|155|156|160|169|175|184|186|189||3|6|7|8|10|13|16|19|20|25|26|30|46|113|125|159|167|169|180|181|186|191|197||4|6|8|10|16|19|28|46|59|65|107|113|122|134|139|153|157|159|164|168|174|186|189||4|5|6|7|8|16|18|19|21|24|26|28|46|113|118|160|162|167|169|174|176|186|189
indian_pines,22,v0,0.0,0.784,0.773,0.753,3|4|6|8|13|16|18|19|23|29|30|40|63|116|122|134|151|165|167|178|189|197||0|5|6|8|16|19|20|23|25|26|32|109|122|125|147|157|159|167|170|174|186|189||5|6|7|10|16|19|23|26|29|41|46|112|120|122|132|159|160|166|168|178|189|191||3|5|6|7|8|9|10|14|16|19|23|24|26|29|41|68|122|165|169|176|186|189||4|5|6|8|10|14|16|19|23|24|26|29|30|40|46|132|139|159|169|176|179|189||3|5|6|7|8|16|19|23|25|29|30|32|51|54|122|139|160|165|168|187|191|197||4|5|7|8|10|13|16|19|24|26|29|56|63|111|155|156|160|169|175|184|186|189||3|6|7|8|10|13|16|19|25|26|30|46|113|125|159|167|169|180|181|186|191|197||4|6|8|10|16|19|28|46|59|65|107|113|122|134|139|157|159|164|168|174|186|189||4|5|6|7|8|16|18|19|21|24|26|28|46|118|160|162|167|169|174|176|186|189
indian_pines,21,v0,0.0,0.782,0.767,0.752,3|4|6|8|13|16|18|19|23|29|30|40|63|116|122|134|151|165|167|189|197||0|5|6|8|16|19|20|23|25|26|32|109|122|125|147|157|159|170|174|186|189||5|6|7|10|16|19|23|26|29|41|46|112|120|132|159|160|166|168|178|189|191||5|6|7|8|9|10|14|16|19|23|24|26|29|41|68|122|165|169|176|186|189||5|6|8|10|14|16|19|23|24|26|29|30|40|46|132|139|159|169|176|179|189||3|5|6|7|8|16|19|23|25|29|30|32|51|54|122|160|165|168|187|191|197||4|5|7|8|10|13|16|19|24|26|29|56|63|111|155|156|160|175|184|186|189||3|6|7|8|10|13|16|19|25|26|30|46|125|159|167|169|180|181|186|191|197||4|6|8|10|16|19|28|46|59|65|107|113|122|139|157|159|164|168|174|186|189||4|5|6|7|8|16|19|21|24|26|28|46|118|160|162|167|169|174|176|186|189
indian_pines,20,v0,0.0,0.78,0.759,0.75,3|4|6|8|13|16|18|19|23|29|30|40|63|122|134|151|165|167|189|197||0|5|6|8|16|19|23|25|26|32|109|122|125|147|157|159|170|174|186|189||5|6|7|10|16|19|23|26|29|41|46|112|120|132|159|160|168|178|189|191||5|6|7|9|10|14|16|19|23|24|26|29|41|68|122|165|169|176|186|189||5|6|8|10|14|16|19|23|24|26|29|30|40|46|132|139|159|169|176|179||3|5|6|7|8|16|19|23|25|29|30|32|51|54|122|160|165|168|187|191||4|5|7|8|10|13|16|19|24|26|29|56|111|155|156|160|175|184|186|189||3|6|7|8|10|13|16|19|25|26|30|46|125|159|169|180|181|186|191|197||4|6|8|10|16|19|28|46|59|65|107|113|122|139|157|159|164|168|186|189||4|5|6|7|8|16|19|21|24|26|28|46|118|160|162|167|169|176|186|189
indian_pines,19,v0,0.0,0.775,0.758,0.743,3|4|6|8|13|16|18|19|23|29|30|40|63|122|134|165|167|189|197||0|5|6|8|16|19|23|25|26|32|109|122|125|147|157|159|170|186|189||5|6|7|10|16|19|23|26|29|41|46|112|120|132|159|168|178|189|191||5|6|7|9|10|14|16|19|23|24|26|29|41|122|165|169|176|186|189||5|6|8|10|14|16|19|23|24|26|29|30|46|132|139|159|169|176|179||3|5|6|7|8|16|19|23|25|29|30|32|51|54|122|160|165|168|191||4|5|7|8|10|13|16|19|24|26|29|56|111|155|156|160|175|186|189||3|6|7|8|10|13|16|19|25|26|30|46|125|159|169|180|181|186|191||4|6|8|16|19|28|46|59|65|107|113|122|139|157|159|164|168|186|189||4|5|6|7|8|16|19|21|24|26|28|46|160|162|167|169|176|186|189
indian_pines,18,v0,0.0,0.771,0.744,0.738,3|4|6|8|13|16|18|19|23|29|30|40|63|122|134|165|167|197||0|5|6|8|16|19|23|25|26|32|109|122|147|157|159|170|186|189||5|6|7|10|16|19|23|26|29|46|112|120|132|159|168|178|189|191||5|6|7|9|10|14|16|19|23|24|26|29|41|122|165|169|176|189||5|6|8|10|14|16|19|23|24|26|29|46|132|139|159|169|176|179||3|5|6|7|8|16|19|23|25|29|30|32|54|122|160|165|168|191||4|5|7|8|10|13|16|19|24|26|29|56|111|156|160|175|186|189||3|6|7|8|10|13|16|19|25|26|30|46|125|159|169|181|186|191||4|6|8|16|19|28|46|59|65|107|113|139|157|159|164|168|186|189||4|5|6|7|8|16|19|21|26|28|46|160|162|167|169|176|186|189
indian_pines,17,v0,0.0,0.764,0.736,0.73,3|4|6|8|13|16|18|19|23|29|30|40|63|122|134|167|197||0|5|6|8|16|19|23|25|26|32|109|122|147|159|170|186|189||5|6|7|10|16|19|23|26|29|46|112|120|132|159|168|178|189||5|6|7|9|10|16|19|23|24|26|29|41|122|165|169|176|189||5|6|8|10|14|16|19|23|24|26|29|46|132|139|169|176|179||3|5|6|7|8|16|23|25|29|30|32|54|122|160|165|168|191||4|5|7|8|13|16|19|24|26|29|56|111|156|160|175|186|189||3|6|7|8|10|13|16|19|25|26|30|46|159|169|181|186|191||4|6|8|16|19|28|46|65|107|113|139|157|159|164|168|186|189||4|5|6|7|8|16|19|21|26|28|46|160|162|167|169|186|189
indian_pines,16,v0,0.0,0.766,0.736,0.733,3|4|6|8|13|16|18|19|23|29|30|40|63|122|167|197||5|6|8|16|19|23|25|26|32|109|122|147|159|170|186|189||5|6|7|10|16|19|23|26|29|46|112|120|132|159|178|189||5|6|7|9|10|16|19|24|26|29|41|122|165|169|176|189||5|6|8|10|14|16|19|23|24|26|29|46|132|139|169|179||3|5|6|7|16|23|25|29|30|32|54|122|160|165|168|191||4|5|7|8|13|16|19|24|26|29|56|111|156|160|175|189||3|6|7|8|10|13|16|19|25|26|30|46|159|169|181|186||4|6|8|16|19|28|46|65|107|113|157|159|164|168|186|189||4|5|6|7|8|16|19|21|26|46|160|162|167|169|186|189
