dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,30,v2,62.62,0.81,0.811,0.783,0|6|8|10|16|19|24|29|34|63|65|68|72|107|116|120|122|127|152|155|161|169|174|175|179|181|184|186|189|191||6|8|16|19|21|25|26|29|41|68|72|76|86|101|107|109|117|120|122|125|134|155|161|167|169|174|175|181|187|189||6|8|10|14|16|19|21|31|34|63|65|68|109|117|120|122|127|129|155|161|162|167|169|174|175|181|184|186|187|189||5|6|8|11|14|16|19|21|25|29|32|41|63|65|68|73|107|109|120|122|127|153|155|162|167|169|174|175|186|187||2|5|6|8|10|11|14|16|19|24|29|41|63|68|72|107|120|122|127|134|155|167|169|170|174|180|183|187|189|191||1|5|6|8|11|14|16|19|24|26|29|41|65|68|72|109|122|127|129|134|152|161|165|167|169|174|175|183|186|187||6|10|14|16|19|21|24|25|26|29|31|41|63|65|68|73|99|107|117|120|122|127|134|161|164|169|175|181|186|189||5|6|14|16|19|24|26|29|47|63|68|107|109|115|122|125|127|134|159|162|164|169|174|181|184|186|187|189|191|193||6|8|14|16|19|24|25|29|31|38|41|63|65|68|73|107|109|120|122|127|129|134|155|159|161|164|169|174|186|191||1|5|6|8|10|14|16|19|24|26|29|30|63|68|72|76|105|107|109|120|122|134|167|169|174|175|181|186|187|189
indian_pines,29,v2,0.0,0.81,0.808,0.783,0|6|8|10|16|19|24|29|34|63|65|68|72|107|120|122|127|152|155|161|169|174|175|179|181|184|186|189|191||6|8|16|19|21|25|26|29|41|68|72|76|86|101|107|109|117|120|122|125|134|155|161|167|169|174|175|181|187||6|8|10|14|16|19|21|31|34|63|65|68|109|120|122|127|129|155|161|162|167|169|174|175|181|184|186|187|189||5|6|8|11|14|16|19|21|25|29|32|41|63|65|68|73|107|109|120|122|127|155|162|167|169|174|175|186|187||5|6|8|10|11|14|16|19|24|29|41|63|68|72|107|120|122|127|134|155|167|169|170|174|180|183|187|189|191||1|5|6|8|11|14|16|19|24|29|41|65|68|72|109|122|127|129|134|152|161|165|167|169|174|175|183|186|187||6|10|14|16|19|21|24|25|26|29|31|41|63|65|68|73|99|107|117|120|122|127|134|161|164|169|175|186|189||5|6|14|16|19|24|26|29|47|63|68|107|109|115|122|125|127|134|159|162|164|169|174|181|184|186|187|189|191||6|8|14|16|19|24|25|29|31|38|41|63|65|68|73|107|109|120|122|127|134|155|159|161|164|169|174|186|191||1|5|6|8|10|16|19|24|26|29|30|63|68|72|76|105|107|109|120|122|134|167|169|174|175|181|186|187|189
indian_pines,28,v2,0.0,0.806,0.802,0.779,0|6|8|10|16|19|24|29|63|65|68|72|107|120|122|127|152|155|161|169|174|175|179|181|184|186|189|191||6|8|16|19|21|26|29|41|68|72|76|86|101|107|109|117|120|122|125|134|155|161|167|169|174|175|181|187||6|8|10|14|16|19|21|31|34|65|68|109|120|122|127|129|155|161|162|167|169|174|175|181|184|186|187|189||5|6|8|11|14|16|19|21|25|29|32|41|63|65|68|73|107|109|120|122|127|155|167|169|174|175|186|187||6|8|10|11|14|16|19|24|29|41|63|68|72|107|120|122|127|134|155|167|169|170|174|180|183|187|189|191||1|5|6|8|11|14|16|19|24|29|41|65|68|72|109|122|127|129|134|152|161|165|167|169|174|175|186|187||6|10|14|16|19|21|24|25|26|29|31|41|63|65|68|73|99|107|120|122|127|134|161|164|169|175|186|189||5|6|14|16|19|24|26|29|47|63|68|107|109|115|122|127|134|159|162|164|169|174|181|184|186|187|189|191||6|8|14|16|19|24|25|29|31|38|41|63|65|68|73|107|109|120|122|127|134|155|159|161|164|169|174|186||1|5|6|8|10|16|19|24|26|29|30|63|68|72|76|105|107|109|120|122|134|167|169|174|175|186|187|189
indian_pines,27,v2,0.0,0.806,0.806,0.779,0|6|8|10|16|19|24|29|63|65|68|72|107|120|122|127|152|161|169|174|175|179|181|184|186|189|191||6|8|16|19|21|26|29|41|68|72|76|86|101|109|117|120|122|125|134|155|161|167|169|174|175|181|187||6|8|10|14|16|19|21|31|34|65|68|109|120|122|127|129|161|162|167|169|174|175|181|184|186|187|189||5|6|8|11|14|16|19|21|25|29|32|41|63|65|68|73|107|109|120|122|127|155|167|169|174|175|186||6|8|10|11|14|16|19|24|29|41|63|68|72|120|122|127|134|155|167|169|170|174|180|183|187|189|191||1|5|6|8|11|14|16|19|24|29|41|68|72|109|122|127|129|134|152|161|165|167|169|174|175|186|187||6|10|14|16|19|21|24|25|26|29|31|41|63|65|68|73|99|107|120|122|127|134|161|164|169|186|189||5|6|14|16|19|24|26|29|47|68|107|109|115|122|127|134|159|162|164|169|174|181|184|186|187|189|191||6|8|14|16|19|24|25|29|31|41|63|65|68|73|107|109|120|122|127|134|155|159|161|164|169|174|186||1|5|6|8|10|16|19|24|26|29|30|63|68|72|76|105|107|109|120|122|134|169|174|175|186|187|189
indian_pines,26,v2,0.0,0.806,0.811,0.778,0|6|8|10|16|19|24|29|63|65|68|72|107|120|122|127|152|161|169|174|175|179|181|184|186|189||6|8|16|19|21|26|41|68|72|76|86|101|109|117|120|122|125|134|155|161|167|169|174|175|181|187||6|8|10|14|16|19|31|34|65|68|109|120|122|127|129|161|162|167|169|174|175|181|184|186|187|189||5|6|8|11|16|19|21|25|29|32|41|63|65|68|73|107|109|120|122|127|155|167|169|174|175|186||6|8|10|11|14|16|19|24|29|41|63|68|72|120|122|127|134|155|167|169|170|174|180|183|189|191||1|5|6|8|11|14|16|19|24|29|41|68|72|109|122|127|129|134|152|161|165|167|169|174|175|187||6|10|14|16|19|21|24|25|26|29|31|41|63|65|68|73|107|120|122|127|134|161|164|169|186|189||5|6|14|16|19|24|26|29|47|68|107|109|115|122|127|134|162|164|169|174|181|184|186|187|189|191||6|8|14|16|19|24|25|29|31|41|63|65|68|73|107|109|120|122|127|134|155|159|161|169|174|186||1|5|6|8|16|19|24|26|29|30|63|68|72|76|105|107|109|120|122|134|169|174|175|186|187|189
indian_pines,25,v2,0.0,0.806,0.815,0.779,0|6|8|10|16|19|24|29|63|68|72|107|120|122|127|152|161|169|174|175|179|181|184|186|189||6|8|16|19|21|26|41|68|72|76|101|109|117|120|122|125|134|155|161|167|169|174|175|181|187||6|8|10|14|16|19|31|34|68|109|120|122|127|129|161|162|167|169|174|175|181|184|186|187|189||5|6|8|11|16|19|21|25|29|32|41|63|68|73|107|109|120|122|127|155|167|169|174|175|186||6|10|11|14|16|19|24|29|41|63|68|72|120|122|127|134|155|167|169|170|174|180|183|189|191||1|5|6|8|11|14|16|19|24|29|41|68|72|109|127|129|134|152|161|165|167|169|174|175|187||6|10|14|16|19|21|24|25|26|29|31|41|63|68|73|107|120|122|127|134|161|164|169|186|189||5|6|14|16|19|24|26|29|47|68|107|109|115|122|127|134|162|164|169|174|184|186|187|189|191||6|8|14|16|19|24|25|31|41|63|65|68|73|107|109|120|122|127|134|155|159|161|169|174|186||5|6|8|16|19|24|26|29|30|63|68|72|76|105|107|109|120|122|134|169|174|175|186|187|189
indian_pines,24,v2,0.0,0.804,0.819,0.776,0|6|8|10|16|19|24|29|63|68|72|107|120|122|127|152|161|169|174|175|179|181|186|189||6|8|16|19|21|26|68|72|76|101|109|117|120|122|125|134|155|161|167|169|174|175|181|187||6|8|10|14|16|19|31|34|68|109|120|122|127|129|161|162|167|169|174|175|181|184|186|187||5|6|8|11|16|19|25|29|32|41|63|68|73|107|109|120|122|127|155|167|169|174|175|186||6|10|14|16|19|24|29|41|63|68|72|120|122|127|134|155|167|169|170|174|180|183|189|191||1|5|6|8|11|14|16|19|24|29|41|68|72|109|127|129|134|161|165|167|169|174|175|187||6|10|14|16|19|24|25|26|29|31|41|63|68|73|107|120|122|127|134|161|164|169|186|189||5|6|14|16|19|24|26|29|47|68|107|109|115|122|127|134|162|164|169|174|184|186|187|189||6|8|14|16|19|24|25|31|41|63|68|73|107|109|120|122|127|134|155|159|161|169|174|186||5|6|8|16|19|24|26|29|63|68|72|76|105|107|109|120|122|134|169|174|175|186|187|189
indian_pines,23,v2,0.0,0.804,0.815,0.777,0|6|8|10|16|19|24|29|63|68|107|120|122|127|152|161|169|174|175|179|181|186|189||6|8|16|19|21|26|68|72|76|101|109|117|120|122|125|134|161|167|169|174|175|181|187||6|8|10|14|16|19|31|34|68|109|120|122|127|129|162|167|169|174|175|181|184|186|187||5|6|8|16|19|25|29|32|41|63|68|73|107|109|120|122|127|155|167|169|174|175|186||6|10|14|16|19|24|29|41|63|68|72|120|122|127|134|155|167|169|170|174|180|183|189||1|5|6|8|11|16|19|24|29|41|68|72|109|127|129|134|161|165|167|169|174|175|187||6|10|14|16|19|24|25|26|29|31|41|63|68|73|107|120|122|127|161|164|169|186|189||5|6|14|16|19|24|26|29|47|68|107|109|115|122|127|134|162|164|169|174|186|187|189||6|8|14|16|19|24|25|31|41|63|68|73|107|109|120|122|127|134|155|159|161|169|186||5|6|8|16|19|24|26|29|63|68|72|76|105|109|120|122|134|169|174|175|186|187|189
indian_pines,22,v2,0.0,0.805,0.816,0.778,0|6|8|10|16|19|24|29|63|68|107|120|122|127|161|169|174|175|179|181|186|189||6|8|16|19|21|26|68|72|76|101|109|120|122|125|134|161|167|169|174|175|181|187||6|8|10|14|16|19|31|34|68|109|120|122|127|162|167|169|174|175|181|184|186|187||5|6|8|16|19|25|29|32|41|63|68|73|107|109|120|122|127|155|169|174|175|186||6|10|14|16|19|24|29|41|63|68|72|120|122|127|155|167|169|170|174|180|183|189||1|5|6|8|11|16|19|24|29|41|68|72|109|127|129|134|161|167|169|174|175|187||6|10|14|16|19|24|25|26|29|31|41|63|68|73|107|120|122|127|161|164|169|186||5|6|16|19|24|26|29|47|68|107|109|115|122|127|134|162|164|169|174|186|187|189||6|8|14|16|19|24|25|31|41|63|68|73|107|109|120|122|127|155|159|161|169|186||5|6|8|16|19|24|29|63|68|72|76|105|109|120|122|134|169|174|175|186|187|189
indian_pines,21,v2,0.0,0.8,0.798,0.773,6|8|10|16|19|24|29|63|68|107|120|122|127|161|169|174|175|179|181|186|189||6|8|16|19|21|26|68|72|76|109|120|122|125|134|161|167|169|174|175|181|187||6|8|10|14|16|19|31|34|109|120|122|127|162|167|169|174|175|181|184|186|187||5|6|8|16|19|25|29|41|63|68|73|107|109|120|122|127|155|169|174|175|186||6|10|14|16|19|24|29|41|63|68|120|122|127|155|167|169|170|174|180|183|189||1|5|6|8|11|16|19|24|29|68|72|109|127|129|134|161|167|169|174|175|187||6|10|14|16|19|24|25|26|29|31|41|63|68|73|107|122|127|161|164|169|186||5|6|16|19|24|26|29|47|68|107|109|115|122|127|134|164|169|174|186|187|189||6|8|14|16|19|24|25|31|41|63|68|73|107|109|120|122|127|155|161|169|186||5|6|8|16|19|24|29|63|68|72|76|109|120|122|134|169|174|175|186|187|189
