dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,30,v2,64.268,0.811,0.839,0.784,0|6|8|10|16|19|24|29|34|63|65|68|72|107|116|120|122|127|152|155|161|169|174|175|179|181|184|186|189|191,0
indian_pines,29,v2,0.0,0.806,0.836,0.779,0|6|8|10|16|19|24|29|34|63|65|68|72|107|120|122|127|152|155|161|169|174|175|179|181|184|186|189|191,0
indian_pines,28,v2,0.0,0.791,0.804,0.761,0|6|8|10|16|19|24|29|63|65|68|72|107|120|122|127|152|155|161|169|174|175|179|181|184|186|189|191,0
indian_pines,27,v2,0.0,0.789,0.788,0.759,0|6|8|10|16|19|24|29|63|65|68|72|107|120|122|127|152|161|169|174|175|179|181|184|186|189|191,0
indian_pines,26,v2,0.0,0.789,0.805,0.759,0|6|8|10|16|19|24|29|63|65|68|72|107|120|122|127|152|161|169|174|175|179|181|184|186|189,0
indian_pines,25,v2,0.0,0.788,0.805,0.758,0|6|8|10|16|19|24|29|63|68|72|107|120|122|127|152|161|169|174|175|179|181|184|186|189,0
indian_pines,24,v2,0.0,0.789,0.83,0.759,0|6|8|10|16|19|24|29|63|68|72|107|120|122|127|152|161|169|174|175|179|181|186|189,0
indian_pines,23,v2,0.0,0.793,0.834,0.763,0|6|8|10|16|19|24|29|63|68|107|120|122|127|152|161|169|174|175|179|181|186|189,0
indian_pines,22,v2,0.0,0.784,0.829,0.754,0|6|8|10|16|19|24|29|63|68|107|120|122|127|161|169|174|175|179|181|186|189,0
indian_pines,21,v2,0.0,0.815,0.8,0.79,6|8|10|16|19|24|29|63|68|107|120|122|127|161|169|174|175|179|181|186|189,0
indian_pines,20,v2,0.0,0.819,0.825,0.794,6|8|10|16|19|24|29|63|68|120|122|127|161|169|174|175|179|181|186|189,0
indian_pines,19,v2,0.0,0.809,0.818,0.783,6|8|10|16|19|24|29|68|120|122|127|161|169|174|175|179|181|186|189,0
indian_pines,18,v2,0.0,0.804,0.817,0.776,6|8|10|16|19|24|29|68|120|122|127|161|169|174|175|181|186|189,0
indian_pines,17,v2,0.0,0.808,0.839,0.781,6|8|10|16|19|24|29|68|120|122|127|161|169|174|175|181|186,0
indian_pines,16,v2,0.0,0.804,0.837,0.776,6|8|10|16|19|24|29|68|120|127|161|169|174|175|181|186,0
indian_pines,15,v2,0.0,0.809,0.854,0.783,6|8|10|16|19|29|68|120|127|161|169|174|175|181|186,0
