dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
indian_pines,30,v3,172.859,0.799,0.772,0.772,6|7|13|27|34|35|38|40|52|53|57|63|68|78|97|112|113|117|126|132|133|148|153|158|160|161|171|172|174|181,0.0038053812459111214|0.009737566113471985|0.005735419224947691|0.0857900083065033|0.5056072473526001|0.07215824723243713|0.005091955419629812|0.34663495421409607|0.008869518525898457|0.19470742344856262|0.007999812252819538|0.12121301889419556|0.004374936688691378|0.0769563615322113|0.0041423095390200615|0.08792852610349655|0.03180284798145294|0.005002374295145273|0.16258230805397034|0.4253275990486145|0.007463100366294384|0.2584936320781708|0.00653137918561697|0.31503531336784363|0.06706617027521133|0.012773003429174423|0.03195400536060333|0.00591504480689764|0.04680711403489113|0.4494699239730835
indian_pines,29,v3,0.0,0.8,0.772,0.772,6|7|13|27|34|35|38|40|52|57|63|68|78|97|112|113|117|126|132|133|148|153|158|160|161|171|172|174|181,0.0038053812459111214|0.009737566113471985|0.005735419224947691|0.0857900083065033|0.5056072473526001|0.07215824723243713|0.005091955419629812|0.34663495421409607|0.008869518525898457|0.007999812252819538|0.12121301889419556|0.004374936688691378|0.0769563615322113|0.0041423095390200615|0.08792852610349655|0.03180284798145294|0.005002374295145273|0.16258230805397034|0.4253275990486145|0.007463100366294384|0.2584936320781708|0.00653137918561697|0.31503531336784363|0.06706617027521133|0.012773003429174423|0.03195400536060333|0.00591504480689764|0.04680711403489113|0.4494699239730835
indian_pines,28,v3,0.0,0.799,0.77,0.77,6|7|13|27|34|35|38|40|52|57|63|68|97|112|113|117|126|132|133|148|153|158|160|161|171|172|174|181,0.0038053812459111214|0.009737566113471985|0.005735419224947691|0.0857900083065033|0.5056072473526001|0.07215824723243713|0.005091955419629812|0.34663495421409607|0.008869518525898457|0.007999812252819538|0.12121301889419556|0.004374936688691378|0.0041423095390200615|0.08792852610349655|0.03180284798145294|0.005002374295145273|0.16258230805397034|0.4253275990486145|0.007463100366294384|0.2584936320781708|0.00653137918561697|0.31503531336784363|0.06706617027521133|0.012773003429174423|0.03195400536060333|0.00591504480689764|0.04680711403489113|0.4494699239730835
indian_pines,27,v3,0.0,0.792,0.765,0.765,6|7|13|27|35|38|40|52|57|63|68|97|112|113|117|126|132|133|148|153|158|160|161|171|172|174|181,0.0038053812459111214|0.009737566113471985|0.005735419224947691|0.0857900083065033|0.07215824723243713|0.005091955419629812|0.34663495421409607|0.008869518525898457|0.007999812252819538|0.12121301889419556|0.004374936688691378|0.0041423095390200615|0.08792852610349655|0.03180284798145294|0.005002374295145273|0.16258230805397034|0.4253275990486145|0.007463100366294384|0.2584936320781708|0.00653137918561697|0.31503531336784363|0.06706617027521133|0.012773003429174423|0.03195400536060333|0.00591504480689764|0.04680711403489113|0.4494699239730835
indian_pines,26,v3,0.0,0.79,0.765,0.765,6|7|13|27|35|38|40|52|57|63|68|97|112|113|117|126|132|133|148|153|158|160|161|171|172|181,0.0038053812459111214|0.009737566113471985|0.005735419224947691|0.0857900083065033|0.07215824723243713|0.005091955419629812|0.34663495421409607|0.008869518525898457|0.007999812252819538|0.12121301889419556|0.004374936688691378|0.0041423095390200615|0.08792852610349655|0.03180284798145294|0.005002374295145273|0.16258230805397034|0.4253275990486145|0.007463100366294384|0.2584936320781708|0.00653137918561697|0.31503531336784363|0.06706617027521133|0.012773003429174423|0.03195400536060333|0.00591504480689764|0.4494699239730835
indian_pines,25,v3,0.0,0.79,0.766,0.766,6|7|13|27|35|38|40|52|57|63|68|97|112|113|117|126|132|133|148|158|160|161|171|172|181,0.0038053812459111214|0.009737566113471985|0.005735419224947691|0.0857900083065033|0.07215824723243713|0.005091955419629812|0.34663495421409607|0.008869518525898457|0.007999812252819538|0.12121301889419556|0.004374936688691378|0.0041423095390200615|0.08792852610349655|0.03180284798145294|0.005002374295145273|0.16258230805397034|0.4253275990486145|0.007463100366294384|0.2584936320781708|0.31503531336784363|0.06706617027521133|0.012773003429174423|0.03195400536060333|0.00591504480689764|0.4494699239730835
indian_pines,24,v3,0.0,0.788,0.763,0.763,6|7|13|27|35|38|40|52|57|63|68|97|112|113|117|132|133|148|158|160|161|171|172|181,0.0038053812459111214|0.009737566113471985|0.005735419224947691|0.0857900083065033|0.07215824723243713|0.005091955419629812|0.34663495421409607|0.008869518525898457|0.007999812252819538|0.12121301889419556|0.004374936688691378|0.0041423095390200615|0.08792852610349655|0.03180284798145294|0.005002374295145273|0.4253275990486145|0.007463100366294384|0.2584936320781708|0.31503531336784363|0.06706617027521133|0.012773003429174423|0.03195400536060333|0.00591504480689764|0.4494699239730835
indian_pines,23,v3,0.0,0.787,0.762,0.762,6|7|13|27|35|38|40|52|63|68|97|112|113|117|132|133|148|158|160|161|171|172|181,0.0038053812459111214|0.009737566113471985|0.005735419224947691|0.0857900083065033|0.07215824723243713|0.005091955419629812|0.34663495421409607|0.008869518525898457|0.12121301889419556|0.004374936688691378|0.0041423095390200615|0.08792852610349655|0.03180284798145294|0.005002374295145273|0.4253275990486145|0.007463100366294384|0.2584936320781708|0.31503531336784363|0.06706617027521133|0.012773003429174423|0.03195400536060333|0.00591504480689764|0.4494699239730835
indian_pines,22,v3,0.0,0.785,0.761,0.761,6|7|13|27|35|38|40|52|63|68|97|112|113|132|133|148|158|160|161|171|172|181,0.0038053812459111214|0.009737566113471985|0.005735419224947691|0.0857900083065033|0.07215824723243713|0.005091955419629812|0.34663495421409607|0.008869518525898457|0.12121301889419556|0.004374936688691378|0.0041423095390200615|0.08792852610349655|0.03180284798145294|0.4253275990486145|0.007463100366294384|0.2584936320781708|0.31503531336784363|0.06706617027521133|0.012773003429174423|0.03195400536060333|0.00591504480689764|0.4494699239730835
indian_pines,21,v3,0.0,0.784,0.761,0.761,6|7|13|27|35|38|40|52|63|68|97|112|113|132|133|148|158|160|161|171|181,0.0038053812459111214|0.009737566113471985|0.005735419224947691|0.0857900083065033|0.07215824723243713|0.005091955419629812|0.34663495421409607|0.008869518525898457|0.12121301889419556|0.004374936688691378|0.0041423095390200615|0.08792852610349655|0.03180284798145294|0.4253275990486145|0.007463100366294384|0.2584936320781708|0.31503531336784363|0.06706617027521133|0.012773003429174423|0.03195400536060333|0.4494699239730835
