dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,28,v9,0.0,0.821,0.833,0.795,4|5|6|7|8|9|21|22|23|27|28|33|34|37|38|42|43|44|60|70|74|109|137|139|148|161|163|181,1
indian_pines,27,v9,0.001,0.819,0.827,0.794,4|5|6|7|8|9|21|22|23|27|28|33|34|37|38|42|43|44|60|70|74|109|137|148|161|163|181,1
indian_pines,26,v9,0.0,0.811,0.826,0.785,4|5|6|7|8|9|21|22|23|27|28|33|34|37|38|43|44|60|70|74|109|137|148|161|163|181,1
indian_pines,25,v9,0.0,0.806,0.816,0.778,4|5|6|7|8|21|22|23|27|28|33|34|37|38|43|44|60|70|74|109|137|148|161|163|181,1
indian_pines,24,v9,0.0,0.809,0.82,0.783,4|5|6|7|8|21|22|23|27|28|33|34|37|38|43|60|70|74|109|137|148|161|163|181,1
indian_pines,23,v9,0.0,0.825,0.847,0.8,4|5|6|7|8|21|22|23|27|28|33|34|37|38|43|60|70|109|137|148|161|163|181,1
indian_pines,22,v9,0.0,0.801,0.823,0.773,4|5|6|7|8|21|22|23|27|28|33|34|37|38|43|60|70|109|148|161|163|181,1
indian_pines,21,v9,0.0,0.795,0.827,0.766,5|6|7|8|21|22|23|27|28|33|34|37|38|43|60|70|109|148|161|163|181,1
indian_pines,20,v9,0.0,0.783,0.812,0.753,5|6|7|8|21|22|23|27|28|33|34|37|38|43|70|109|148|161|163|181,1
indian_pines,19,v9,0.0,0.796,0.823,0.767,6|7|8|21|22|23|27|28|33|34|37|38|43|70|109|148|161|163|181,1
indian_pines,18,v9,0.0,0.805,0.81,0.777,6|7|8|21|22|23|27|28|33|34|37|38|43|70|109|148|161|163,1
indian_pines,17,v9,0.0,0.806,0.821,0.779,6|8|21|22|23|27|28|33|34|37|38|43|70|109|148|161|163,1
indian_pines,16,v9,0.0,0.807,0.824,0.78,6|8|22|23|27|28|33|34|37|38|43|70|109|148|161|163,1
indian_pines,15,v9,0.0,0.812,0.809,0.785,6|8|22|23|27|28|33|34|37|38|43|70|109|148|163,1
indian_pines,14,v9,0.0,0.778,0.793,0.746,6|8|22|23|27|28|33|34|37|38|43|70|109|148,1
indian_pines,13,v9,0.0,0.783,0.768,0.752,6|8|23|27|28|33|34|37|38|43|70|109|148,1
indian_pines,12,v9,0.0,0.776,0.756,0.744,6|8|23|27|28|33|34|37|38|43|70|148,1
indian_pines,11,v9,0.0,0.783,0.788,0.752,6|8|23|28|33|34|37|38|43|70|148,1
indian_pines,10,v9,0.0,0.802,0.788,0.774,6|8|23|28|34|37|38|43|70|148,1
indian_pines,9,v9,0.0,0.772,0.738,0.739,6|8|23|28|34|37|38|43|148,1
indian_pines,8,v9,0.0,0.756,0.688,0.72,6|8|23|28|34|37|38|148,1
indian_pines,7,v9,0.0,0.754,0.71,0.718,6|8|28|34|37|38|148,1
indian_pines,6,v9,0.0,0.705,0.604,0.66,6|8|28|37|38|148,1
indian_pines,5,v9,0.0,0.635,0.533,0.577,6|8|28|37|38,1
indian_pines,30,v9,249.693,0.817,0.807,0.791,4|6|7|8|9|22|24|25|27|28|30|33|34|36|37|38|40|42|43|56|59|70|76|77|100|109|147|148|161|181,2
indian_pines,29,v9,0.0,0.808,0.801,0.78,4|6|7|8|9|22|24|25|27|28|30|33|34|36|37|38|42|43|56|59|70|76|77|100|109|147|148|161|181,2
indian_pines,28,v9,0.0,0.791,0.788,0.762,4|6|7|8|9|22|24|25|27|28|30|33|34|36|37|38|42|43|56|59|70|76|77|109|147|148|161|181,2
indian_pines,27,v9,0.0,0.774,0.775,0.741,4|6|7|8|9|22|24|25|27|28|30|33|34|36|37|38|42|43|56|59|70|76|77|109|147|148|181,2
indian_pines,26,v9,0.0,0.776,0.775,0.744,4|6|7|8|9|22|24|27|28|30|33|34|36|37|38|42|43|56|59|70|76|77|109|147|148|181,2
indian_pines,25,v9,0.0,0.788,0.787,0.757,4|6|7|8|9|22|24|27|28|30|33|34|36|37|38|42|43|56|59|70|76|77|147|148|181,2
indian_pines,24,v9,0.0,0.789,0.799,0.759,4|6|7|8|9|22|24|27|28|30|33|34|36|37|38|42|43|59|70|76|77|147|148|181,2
indian_pines,23,v9,0.0,0.793,0.8,0.763,4|6|7|8|9|22|24|27|28|30|33|34|36|37|38|43|59|70|76|77|147|148|181,2
indian_pines,22,v9,0.0,0.798,0.808,0.77,4|6|7|8|9|22|24|27|28|30|33|34|36|37|38|43|59|70|76|147|148|181,2
indian_pines,21,v9,0.0,0.801,0.811,0.773,4|6|7|8|22|24|27|28|30|33|34|36|37|38|43|59|70|76|147|148|181,2
indian_pines,20,v9,0.0,0.796,0.796,0.767,4|6|8|22|24|27|28|30|33|34|36|37|38|43|59|70|76|147|148|181,2
indian_pines,19,v9,0.0,0.786,0.79,0.756,4|6|8|22|24|27|28|30|34|36|37|38|43|59|70|76|147|148|181,2
indian_pines,18,v9,0.0,0.787,0.793,0.758,4|6|8|24|27|28|30|34|36|37|38|43|59|70|76|147|148|181,2
indian_pines,17,v9,0.0,0.79,0.783,0.76,4|6|8|24|27|28|30|34|36|37|38|43|59|70|76|148|181,2
indian_pines,16,v9,0.0,0.787,0.774,0.757,6|8|24|27|28|30|34|36|37|38|43|59|70|76|148|181,2
indian_pines,15,v9,0.0,0.777,0.744,0.745,6|8|24|27|28|34|36|37|38|43|59|70|76|148|181,2
indian_pines,14,v9,0.0,0.789,0.768,0.759,6|8|24|27|28|34|37|38|43|59|70|76|148|181,2
indian_pines,13,v9,0.0,0.793,0.758,0.763,6|8|24|27|28|34|37|38|43|59|70|148|181,2
indian_pines,12,v9,0.0,0.777,0.743,0.745,6|8|24|27|28|34|37|38|43|59|148|181,2
indian_pines,11,v9,0.0,0.765,0.735,0.732,6|8|24|27|28|34|37|38|43|148|181,2
indian_pines,10,v9,0.0,0.77,0.757,0.738,6|8|24|27|34|37|38|43|148|181,2
indian_pines,9,v9,0.0,0.744,0.696,0.708,6|8|24|27|34|37|38|43|148,2
indian_pines,8,v9,0.0,0.747,0.716,0.711,6|8|24|34|37|38|43|148,2
indian_pines,7,v9,0.0,0.726,0.69,0.685,6|8|34|37|38|43|148,2
indian_pines,6,v9,0.0,0.71,0.653,0.667,6|8|34|37|38|148,2
indian_pines,5,v9,0.0,0.636,0.531,0.578,6|8|37|38|148,2
indian_pines,30,v9,242.565,0.823,0.822,0.798,4|5|6|7|8|9|19|22|23|24|27|28|30|31|33|34|37|38|42|43|53|56|70|76|85|130|147|149|163|181,3
indian_pines,29,v9,0.0,0.83,0.826,0.806,4|5|6|7|8|9|19|22|23|24|27|28|30|31|33|34|37|38|42|43|53|56|70|76|130|147|149|163|181,3
indian_pines,28,v9,0.0,0.828,0.825,0.804,4|5|6|7|8|9|22|23|24|27|28|30|31|33|34|37|38|42|43|53|56|70|76|130|147|149|163|181,3
indian_pines,27,v9,0.0,0.821,0.819,0.796,4|5|6|7|8|9|22|23|24|28|30|31|33|34|37|38|42|43|53|56|70|76|130|147|149|163|181,3
indian_pines,26,v9,0.0,0.824,0.822,0.8,4|5|6|7|8|9|22|23|24|28|30|31|33|34|37|38|43|53|56|70|76|130|147|149|163|181,3
indian_pines,25,v9,0.0,0.822,0.82,0.798,4|5|6|7|8|9|22|23|24|28|30|31|33|34|37|38|43|56|70|76|130|147|149|163|181,3
indian_pines,24,v9,0.0,0.821,0.818,0.796,4|5|6|7|8|9|22|23|24|28|30|33|34|37|38|43|56|70|76|130|147|149|163|181,3
indian_pines,23,v9,0.0,0.826,0.843,0.802,4|5|6|7|8|9|22|23|24|28|33|34|37|38|43|56|70|76|130|147|149|163|181,3
indian_pines,22,v9,0.0,0.795,0.822,0.766,4|5|6|7|8|9|22|23|24|28|33|34|37|38|43|56|70|76|147|149|163|181,3
indian_pines,21,v9,0.0,0.796,0.809,0.767,4|5|6|7|8|22|23|24|28|33|34|37|38|43|56|70|76|147|149|163|181,3
indian_pines,20,v9,0.0,0.8,0.815,0.772,4|5|6|7|8|23|24|28|33|34|37|38|43|56|70|76|147|149|163|181,3
indian_pines,19,v9,0.0,0.795,0.833,0.766,5|6|7|8|23|24|28|33|34|37|38|43|56|70|76|147|149|163|181,3
indian_pines,18,v9,0.0,0.793,0.83,0.764,5|6|7|8|24|28|33|34|37|38|43|56|70|76|147|149|163|181,3
indian_pines,17,v9,0.0,0.788,0.826,0.758,5|6|7|8|24|28|33|34|37|38|43|56|70|76|147|149|181,3
indian_pines,16,v9,0.0,0.789,0.828,0.759,6|7|8|24|28|33|34|37|38|43|56|70|76|147|149|181,3
indian_pines,15,v9,0.0,0.8,0.832,0.772,6|7|8|24|28|33|34|37|38|43|70|76|147|149|181,3
indian_pines,14,v9,0.0,0.797,0.808,0.768,6|8|24|28|33|34|37|38|43|70|76|147|149|181,3
indian_pines,13,v9,0.0,0.791,0.828,0.762,6|8|24|28|33|34|37|38|43|70|76|149|181,3
indian_pines,12,v9,0.0,0.769,0.798,0.735,6|8|24|28|33|34|37|38|43|70|76|149,3
indian_pines,11,v9,0.0,0.775,0.803,0.743,6|8|24|28|33|34|37|38|70|76|149,3
indian_pines,10,v9,0.0,0.75,0.758,0.714,6|8|24|28|33|34|37|38|70|76,3
indian_pines,9,v9,0.0,0.741,0.745,0.704,6|8|24|33|34|37|38|70|76,3
indian_pines,8,v9,0.0,0.744,0.748,0.707,6|8|24|33|34|37|38|70,3
indian_pines,7,v9,0.0,0.667,0.6,0.617,6|8|24|33|34|37|38,3
indian_pines,6,v9,0.0,0.65,0.571,0.597,6|8|24|33|37|38,3
indian_pines,5,v9,0.0,0.605,0.533,0.545,6|8|33|37|38,3
indian_pines,30,v9,244.6,0.854,0.875,0.833,4|6|7|8|22|24|27|28|30|31|33|34|37|38|42|43|56|59|70|77|88|93|100|130|137|148|149|161|177|181,4
indian_pines,29,v9,0.0,0.853,0.895,0.833,4|6|7|8|22|24|27|28|30|33|34|37|38|42|43|56|59|70|77|88|93|100|130|137|148|149|161|177|181,4
indian_pines,28,v9,0.0,0.857,0.896,0.837,4|6|7|8|22|24|27|28|30|33|34|37|38|42|43|56|59|70|77|88|93|100|130|137|148|149|177|181,4
indian_pines,27,v9,0.0,0.846,0.885,0.824,4|6|7|8|22|24|27|28|30|33|34|37|38|42|43|56|59|70|77|88|100|130|137|148|149|177|181,4
indian_pines,26,v9,0.0,0.86,0.898,0.84,4|6|7|8|22|24|27|28|30|33|34|37|38|42|43|56|59|70|88|100|130|137|148|149|177|181,4
indian_pines,25,v9,0.0,0.852,0.891,0.831,4|6|7|8|22|24|27|28|30|33|34|37|38|42|43|56|59|70|88|130|137|148|149|177|181,4
indian_pines,24,v9,0.0,0.852,0.889,0.832,4|6|7|8|22|24|27|28|30|33|34|37|38|42|43|56|59|70|88|130|148|149|177|181,4
indian_pines,23,v9,0.0,0.848,0.881,0.826,4|6|7|8|22|24|27|30|33|34|37|38|42|43|56|59|70|88|130|148|149|177|181,4
indian_pines,22,v9,0.0,0.852,0.884,0.831,4|6|8|22|24|27|30|33|34|37|38|42|43|56|59|70|88|130|148|149|177|181,4
indian_pines,21,v9,0.0,0.837,0.874,0.815,4|6|8|22|24|27|30|33|34|37|38|43|56|59|70|88|130|148|149|177|181,4
indian_pines,20,v9,0.0,0.836,0.875,0.813,4|6|8|22|24|27|30|33|34|37|38|43|56|59|70|88|130|148|149|177,4
indian_pines,19,v9,0.0,0.847,0.886,0.826,4|6|8|22|24|27|30|33|34|37|38|43|56|59|70|130|148|149|177,4
indian_pines,18,v9,0.0,0.807,0.856,0.781,4|6|8|22|24|27|30|33|34|37|38|43|56|59|70|130|148|149,4
indian_pines,17,v9,0.0,0.804,0.829,0.777,4|6|8|22|24|27|30|33|34|37|38|43|56|70|130|148|149,4
indian_pines,16,v9,0.0,0.795,0.826,0.766,4|6|8|24|27|30|33|34|37|38|43|56|70|130|148|149,4
indian_pines,15,v9,0.0,0.798,0.852,0.77,4|6|8|27|30|33|34|37|38|43|56|70|130|148|149,4
indian_pines,14,v9,0.0,0.806,0.851,0.779,4|6|8|27|30|33|34|37|38|43|56|70|130|148,4
indian_pines,13,v9,0.0,0.768,0.807,0.736,4|6|8|27|30|33|34|37|38|43|56|70|148,4
indian_pines,12,v9,0.0,0.76,0.815,0.727,4|6|8|27|33|34|37|38|43|56|70|148,4
indian_pines,11,v9,0.0,0.776,0.828,0.746,4|6|8|27|33|34|37|38|43|70|148,4
indian_pines,10,v9,0.0,0.776,0.833,0.745,6|8|27|33|34|37|38|43|70|148,4
indian_pines,9,v9,0.0,0.737,0.781,0.7,6|8|27|33|34|37|38|43|148,4
indian_pines,8,v9,0.0,0.739,0.761,0.702,6|8|27|33|34|37|38|148,4
indian_pines,7,v9,0.0,0.728,0.738,0.688,6|8|27|33|37|38|148,4
indian_pines,6,v9,0.0,0.682,0.647,0.634,6|8|27|37|38|148,4
indian_pines,5,v9,0.0,0.694,0.675,0.648,6|27|37|38|148,4
indian_pines,30,v9,239.638,0.839,0.817,0.816,4|5|6|7|8|19|24|28|29|31|33|34|37|38|42|43|56|60|70|74|101|130|148|149|153|161|163|172|175|181,5
indian_pines,29,v9,0.0,0.832,0.813,0.808,4|5|6|7|8|19|24|28|29|31|33|34|37|38|42|43|56|60|70|74|101|130|148|149|153|161|163|172|181,5
indian_pines,28,v9,0.0,0.835,0.811,0.811,4|5|6|7|8|19|24|28|29|31|33|34|37|38|42|43|56|60|70|74|101|130|148|149|153|161|172|181,5
indian_pines,27,v9,0.0,0.839,0.813,0.816,4|5|6|7|8|19|24|28|29|31|33|34|37|38|42|43|56|60|70|74|101|130|148|149|153|161|181,5
indian_pines,26,v9,0.0,0.819,0.802,0.793,4|5|6|7|8|19|24|28|29|31|33|34|37|38|42|43|56|60|70|74|101|130|148|149|153|181,5
indian_pines,25,v9,0.0,0.814,0.781,0.787,4|5|6|7|8|19|24|28|29|31|33|34|37|38|42|43|56|60|70|74|101|130|148|149|181,5
indian_pines,24,v9,0.0,0.822,0.8,0.797,4|5|6|7|8|19|24|28|29|31|33|34|37|38|42|43|56|70|74|101|130|148|149|181,5
indian_pines,23,v9,0.0,0.822,0.801,0.797,4|5|6|7|8|24|28|29|31|33|34|37|38|42|43|56|70|74|101|130|148|149|181,5
indian_pines,22,v9,0.0,0.811,0.794,0.784,4|5|6|7|8|24|28|29|31|33|34|37|38|42|43|56|70|74|130|148|149|181,5
indian_pines,21,v9,0.0,0.8,0.783,0.771,4|5|6|7|8|24|28|29|31|33|34|37|38|42|43|56|74|130|148|149|181,5
indian_pines,20,v9,0.0,0.807,0.791,0.78,4|5|6|7|8|24|28|31|33|34|37|38|42|43|56|74|130|148|149|181,5
indian_pines,19,v9,0.0,0.785,0.779,0.755,4|5|6|7|8|24|28|31|33|34|37|38|42|43|56|74|130|148|149,5
indian_pines,18,v9,0.0,0.783,0.778,0.753,4|5|6|7|8|24|28|31|33|34|37|38|43|56|74|130|148|149,5
indian_pines,17,v9,0.0,0.785,0.776,0.754,4|5|6|7|24|28|31|33|34|37|38|43|56|74|130|148|149,5
indian_pines,16,v9,0.0,0.791,0.799,0.762,4|5|6|7|24|31|33|34|37|38|43|56|74|130|148|149,5
indian_pines,15,v9,0.0,0.782,0.787,0.752,4|5|6|7|24|31|33|34|37|38|43|56|74|130|149,5
indian_pines,14,v9,0.0,0.737,0.744,0.7,4|5|6|7|24|31|33|34|37|38|43|56|74|149,5
indian_pines,13,v9,0.0,0.747,0.777,0.711,4|5|6|7|24|31|33|34|37|38|43|56|149,5
indian_pines,12,v9,0.0,0.699,0.697,0.655,4|5|6|7|24|31|33|34|37|38|43|56,5
indian_pines,11,v9,0.0,0.691,0.705,0.646,4|5|6|7|24|33|34|37|38|43|56,5
indian_pines,10,v9,0.0,0.696,0.69,0.652,4|5|6|24|33|34|37|38|43|56,5
indian_pines,9,v9,0.0,0.69,0.674,0.645,4|5|6|24|33|34|37|38|43,5
indian_pines,8,v9,0.0,0.676,0.626,0.629,4|5|6|24|33|34|37|38,5
indian_pines,7,v9,0.0,0.68,0.651,0.633,4|6|24|33|34|37|38,5
indian_pines,6,v9,0.0,0.685,0.618,0.639,6|24|33|34|37|38,5
indian_pines,5,v9,0.0,0.676,0.616,0.626,6|24|33|37|38,5
indian_pines,30,v9,272.04,0.836,0.871,0.813,4|5|6|7|8|22|24|25|27|28|30|31|33|34|36|37|38|39|42|43|56|70|74|76|77|78|130|147|148|181,6
indian_pines,29,v9,0.0,0.833,0.875,0.809,4|5|6|7|8|22|24|25|27|28|30|31|33|34|36|37|38|39|42|43|56|70|74|76|78|130|147|148|181,6
indian_pines,28,v9,0.0,0.832,0.875,0.809,4|5|6|7|8|22|24|25|27|28|30|31|33|34|36|37|38|39|42|43|56|70|74|76|130|147|148|181,6
indian_pines,27,v9,0.0,0.828,0.875,0.804,4|5|6|7|8|22|24|27|28|30|31|33|34|36|37|38|39|42|43|56|70|74|76|130|147|148|181,6
indian_pines,26,v9,0.0,0.83,0.873,0.806,4|5|6|7|8|22|24|27|28|30|31|33|34|37|38|39|42|43|56|70|74|76|130|147|148|181,6
indian_pines,25,v9,0.0,0.836,0.875,0.812,4|5|6|7|8|22|24|27|28|30|31|33|34|37|38|42|43|56|70|74|76|130|147|148|181,6
indian_pines,24,v9,0.0,0.834,0.873,0.811,4|5|6|7|8|22|24|27|28|30|31|33|34|37|38|42|43|56|70|74|130|147|148|181,6
indian_pines,23,v9,0.0,0.841,0.88,0.818,4|5|6|7|8|22|24|27|28|30|31|33|34|37|38|42|43|56|70|130|147|148|181,6
indian_pines,22,v9,0.0,0.839,0.882,0.816,4|5|6|7|8|22|24|27|28|30|31|33|34|37|38|42|43|56|70|130|148|181,6
indian_pines,21,v9,0.0,0.794,0.843,0.765,4|5|6|7|8|22|24|27|28|30|31|33|34|37|38|42|43|56|70|148|181,6
indian_pines,20,v9,0.0,0.807,0.846,0.779,4|5|6|7|8|22|24|28|30|31|33|34|37|38|42|43|56|70|148|181,6
indian_pines,19,v9,0.0,0.804,0.846,0.777,4|5|6|7|8|24|28|30|31|33|34|37|38|42|43|56|70|148|181,6
indian_pines,18,v9,0.0,0.789,0.827,0.76,4|6|7|8|24|28|30|31|33|34|37|38|42|43|56|70|148|181,6
indian_pines,17,v9,0.0,0.766,0.797,0.733,4|6|7|8|24|28|30|31|33|34|37|38|42|43|56|70|148,6
indian_pines,16,v9,0.0,0.759,0.77,0.724,4|6|8|24|28|30|31|33|34|37|38|42|43|56|70|148,6
indian_pines,15,v9,0.0,0.785,0.806,0.754,4|6|8|24|28|30|31|33|34|37|38|42|43|70|148,6
indian_pines,14,v9,0.0,0.793,0.82,0.763,4|6|8|24|28|30|33|34|37|38|42|43|70|148,6
indian_pines,13,v9,0.0,0.796,0.832,0.767,4|6|8|24|28|33|34|37|38|42|43|70|148,6
indian_pines,12,v9,0.0,0.793,0.814,0.763,4|6|8|24|33|34|37|38|42|43|70|148,6
indian_pines,11,v9,0.0,0.748,0.726,0.712,4|6|8|24|33|34|37|38|42|43|148,6
indian_pines,10,v9,0.0,0.745,0.719,0.708,4|6|8|24|33|34|37|38|43|148,6
indian_pines,9,v9,0.0,0.747,0.75,0.711,6|8|24|33|34|37|38|43|148,6
indian_pines,8,v9,0.0,0.732,0.683,0.693,6|8|33|34|37|38|43|148,6
indian_pines,7,v9,0.0,0.709,0.677,0.666,6|8|33|34|37|38|148,6
indian_pines,6,v9,0.0,0.696,0.675,0.652,6|8|34|37|38|148,6
indian_pines,5,v9,0.0,0.624,0.494,0.565,6|8|37|38|148,6
indian_pines,30,v9,268.697,0.831,0.814,0.807,4|5|6|7|8|9|22|24|27|28|30|33|34|36|37|38|42|43|53|59|70|76|78|130|137|147|148|163|180|181,7
indian_pines,29,v9,0.0,0.834,0.834,0.81,4|5|6|7|8|9|22|24|27|28|30|33|34|37|38|42|43|53|59|70|76|78|130|137|147|148|163|180|181,7
indian_pines,28,v9,0.0,0.829,0.769,0.805,4|5|6|7|8|9|22|24|27|28|30|33|34|37|38|42|43|53|59|70|76|78|137|147|148|163|180|181,7
indian_pines,27,v9,0.0,0.831,0.792,0.807,4|5|6|7|8|9|22|24|27|28|30|33|34|37|38|42|43|53|59|70|78|137|147|148|163|180|181,7
indian_pines,26,v9,0.0,0.837,0.796,0.814,4|5|6|7|8|22|24|27|28|30|33|34|37|38|42|43|53|59|70|78|137|147|148|163|180|181,7
indian_pines,25,v9,0.0,0.824,0.791,0.799,4|5|6|7|8|22|24|27|28|30|33|34|37|38|42|43|53|59|70|137|147|148|163|180|181,7
indian_pines,24,v9,0.0,0.822,0.81,0.796,4|5|6|7|8|22|24|27|28|30|33|34|37|38|42|43|59|70|137|147|148|163|180|181,7
indian_pines,23,v9,0.0,0.813,0.804,0.786,4|5|6|7|8|22|24|27|28|30|33|34|37|38|42|43|59|70|137|147|148|180|181,7
indian_pines,22,v9,0.0,0.821,0.809,0.796,4|5|6|8|22|24|27|28|30|33|34|37|38|42|43|59|70|137|147|148|180|181,7
indian_pines,21,v9,0.0,0.795,0.748,0.765,4|5|6|8|22|24|27|28|30|33|34|37|38|42|43|59|70|147|148|180|181,7
indian_pines,20,v9,0.0,0.788,0.757,0.757,4|5|6|8|22|24|27|28|30|33|34|37|38|42|43|59|70|147|148|181,7
indian_pines,19,v9,0.0,0.791,0.736,0.761,4|5|6|8|22|24|27|28|30|33|34|37|38|43|59|70|147|148|181,7
indian_pines,18,v9,0.0,0.783,0.754,0.752,4|5|6|8|22|24|27|28|30|33|34|37|38|43|59|70|148|181,7
indian_pines,17,v9,0.0,0.783,0.756,0.752,4|5|6|8|24|27|28|30|33|34|37|38|43|59|70|148|181,7
indian_pines,16,v9,0.0,0.796,0.804,0.768,4|5|6|8|27|28|30|33|34|37|38|43|59|70|148|181,7
indian_pines,15,v9,0.0,0.789,0.785,0.759,4|5|6|8|27|28|33|34|37|38|43|59|70|148|181,7
indian_pines,14,v9,0.0,0.788,0.79,0.757,4|5|6|8|27|28|33|34|37|38|43|70|148|181,7
indian_pines,13,v9,0.0,0.787,0.788,0.756,5|6|8|27|28|33|34|37|38|43|70|148|181,7
indian_pines,12,v9,0.0,0.787,0.792,0.756,6|8|27|28|33|34|37|38|43|70|148|181,7
indian_pines,11,v9,0.0,0.772,0.776,0.74,6|8|27|28|33|34|37|38|43|70|148,7
indian_pines,10,v9,0.0,0.766,0.77,0.733,6|8|28|33|34|37|38|43|70|148,7
indian_pines,9,v9,0.0,0.75,0.741,0.714,6|8|33|34|37|38|43|70|148,7
indian_pines,8,v9,0.0,0.716,0.681,0.676,6|8|33|34|37|38|43|148,7
indian_pines,7,v9,0.0,0.709,0.659,0.668,6|8|33|37|38|43|148,7
indian_pines,6,v9,0.0,0.691,0.626,0.648,6|33|37|38|43|148,7
indian_pines,5,v9,0.0,0.689,0.608,0.644,6|33|38|43|148,7
indian_pines,30,v9,267.61,0.809,0.76,0.782,4|5|6|7|8|22|24|27|28|29|31|33|34|37|38|41|42|43|53|56|59|70|74|76|109|147|148|149|175|181,8
indian_pines,29,v9,0.0,0.787,0.756,0.757,4|5|6|7|8|22|24|27|28|29|31|33|34|37|38|41|42|43|53|56|59|70|74|76|109|147|148|149|175,8
indian_pines,28,v9,0.0,0.781,0.755,0.75,4|5|6|7|8|22|24|27|28|29|31|33|34|37|38|41|42|43|53|56|59|70|76|109|147|148|149|175,8
indian_pines,27,v9,0.0,0.789,0.756,0.759,4|5|6|7|8|22|24|27|28|29|31|33|34|37|38|42|43|53|56|59|70|76|109|147|148|149|175,8
indian_pines,26,v9,0.0,0.763,0.741,0.73,4|5|6|7|8|22|24|27|28|29|31|33|34|37|38|42|43|53|56|59|70|76|109|147|148|149,8
indian_pines,25,v9,0.0,0.755,0.737,0.721,4|5|6|7|8|24|27|28|29|31|33|34|37|38|42|43|53|56|59|70|76|109|147|148|149,8
indian_pines,24,v9,0.0,0.747,0.731,0.712,4|5|6|7|8|24|27|28|29|31|33|34|37|38|42|43|53|56|59|70|76|147|148|149,8
