dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
paviaU,15,v2,0.0,0.924,0.899,0.899,18|41|61|62|64|69|72|75|81|82|84|85|97|101|102,0.009075348265469074|0.0027785624843090773|0.015707271173596382|0.0089039895683527|0.19169795513153076|0.00881947297602892|0.0022837729193270206|0.004699248820543289|0.009366348385810852|0.0017134001245722175|0.0020017148926854134|0.003172535914927721|0.013074582442641258|0.18446476757526398|0.0013561772648245096
paviaU,14,v2,0.0,0.913,0.88,0.88,41|61|62|64|69|72|75|81|82|84|85|97|101|102,0.0027785624843090773|0.015707271173596382|0.0089039895683527|0.19169795513153076|0.00881947297602892|0.0022837729193270206|0.004699248820543289|0.009366348385810852|0.0017134001245722175|0.0020017148926854134|0.003172535914927721|0.013074582442641258|0.18446476757526398|0.0013561772648245096
paviaU,13,v2,0.0,0.912,0.88,0.88,41|61|62|64|69|72|75|82|84|85|97|101|102,0.0027785624843090773|0.015707271173596382|0.0089039895683527|0.19169795513153076|0.00881947297602892|0.0022837729193270206|0.004699248820543289|0.0017134001245722175|0.0020017148926854134|0.003172535914927721|0.013074582442641258|0.18446476757526398|0.0013561772648245096
paviaU,12,v2,0.0,0.911,0.879,0.879,41|61|62|64|69|72|82|84|85|97|101|102,0.0027785624843090773|0.015707271173596382|0.0089039895683527|0.19169795513153076|0.00881947297602892|0.0022837729193270206|0.0017134001245722175|0.0020017148926854134|0.003172535914927721|0.013074582442641258|0.18446476757526398|0.0013561772648245096
paviaU,11,v2,0.0,0.912,0.88,0.88,41|61|64|69|72|82|84|85|97|101|102,0.0027785624843090773|0.015707271173596382|0.19169795513153076|0.00881947297602892|0.0022837729193270206|0.0017134001245722175|0.0020017148926854134|0.003172535914927721|0.013074582442641258|0.18446476757526398|0.0013561772648245096
paviaU,10,v2,0.0,0.91,0.877,0.877,41|61|69|72|82|84|85|97|101|102,0.0027785624843090773|0.015707271173596382|0.00881947297602892|0.0022837729193270206|0.0017134001245722175|0.0020017148926854134|0.003172535914927721|0.013074582442641258|0.18446476757526398|0.0013561772648245096
paviaU,9,v2,0.0,0.909,0.876,0.876,41|61|69|72|82|84|97|101|102,0.0027785624843090773|0.015707271173596382|0.00881947297602892|0.0022837729193270206|0.0017134001245722175|0.0020017148926854134|0.013074582442641258|0.18446476757526398|0.0013561772648245096
paviaU,8,v2,0.0,0.907,0.873,0.873,41|61|69|72|82|84|101|102,0.0027785624843090773|0.015707271173596382|0.00881947297602892|0.0022837729193270206|0.0017134001245722175|0.0020017148926854134|0.18446476757526398|0.0013561772648245096
paviaU,7,v2,0.0,0.904,0.869,0.869,41|61|69|82|84|101|102,0.0027785624843090773|0.015707271173596382|0.00881947297602892|0.0017134001245722175|0.0020017148926854134|0.18446476757526398|0.0013561772648245096
paviaU,6,v2,0.0,0.904,0.866,0.866,41|61|69|82|84|102,0.0027785624843090773|0.015707271173596382|0.00881947297602892|0.0017134001245722175|0.0020017148926854134|0.0013561772648245096
paviaU,5,v2,0.0,0.894,0.837,0.837,61|69|82|84|102,0.015707271173596382|0.00881947297602892|0.0017134001245722175|0.0020017148926854134|0.0013561772648245096
salinas,30,v2,1037.618,0.932,0.965,0.965,4|9|11|14|19|32|33|36|37|39|42|53|57|70|80|82|90|95|99|102|103|105|112|122|151|152|156|159|180|184,0.03970913216471672|0.3858388066291809|0.14253252744674683|0.008805089630186558|0.29926615953445435|0.1354144960641861|0.5887787342071533|0.29810771346092224|0.15978829562664032|0.41926223039627075|0.19922363758087158|0.0071899909526109695|0.1607743203639984|0.47078341245651245|0.010416403412818909|0.15637844800949097|0.06357849389314651|0.017360154539346695|0.022324074059724808|0.11749844998121262|0.011600672267377377|0.009739282540977001|0.0077927871607244015|0.04613981023430824|0.15115471184253693|0.017408864572644234|0.014385052025318146|0.004982707556337118|0.025819215923547745|0.6073388457298279
salinas,29,v2,0.0,0.932,0.965,0.965,4|9|11|14|19|32|33|36|39|42|53|57|70|80|82|90|95|99|102|103|105|112|122|151|152|156|159|180|184,0.03970913216471672|0.3858388066291809|0.14253252744674683|0.008805089630186558|0.29926615953445435|0.1354144960641861|0.5887787342071533|0.29810771346092224|0.41926223039627075|0.19922363758087158|0.0071899909526109695|0.1607743203639984|0.47078341245651245|0.010416403412818909|0.15637844800949097|0.06357849389314651|0.017360154539346695|0.022324074059724808|0.11749844998121262|0.011600672267377377|0.009739282540977001|0.0077927871607244015|0.04613981023430824|0.15115471184253693|0.017408864572644234|0.014385052025318146|0.004982707556337118|0.025819215923547745|0.6073388457298279
salinas,28,v2,0.0,0.932,0.965,0.965,4|9|11|14|19|32|33|36|39|42|53|57|70|80|82|90|95|102|103|105|112|122|151|152|156|159|180|184,0.03970913216471672|0.3858388066291809|0.14253252744674683|0.008805089630186558|0.29926615953445435|0.1354144960641861|0.5887787342071533|0.29810771346092224|0.41926223039627075|0.19922363758087158|0.0071899909526109695|0.1607743203639984|0.47078341245651245|0.010416403412818909|0.15637844800949097|0.06357849389314651|0.017360154539346695|0.11749844998121262|0.011600672267377377|0.009739282540977001|0.0077927871607244015|0.04613981023430824|0.15115471184253693|0.017408864572644234|0.014385052025318146|0.004982707556337118|0.025819215923547745|0.6073388457298279
salinas,27,v2,0.0,0.931,0.965,0.965,4|9|11|14|19|32|33|36|39|42|53|57|70|80|82|90|95|102|103|105|112|151|152|156|159|180|184,0.03970913216471672|0.3858388066291809|0.14253252744674683|0.008805089630186558|0.29926615953445435|0.1354144960641861|0.5887787342071533|0.29810771346092224|0.41926223039627075|0.19922363758087158|0.0071899909526109695|0.1607743203639984|0.47078341245651245|0.010416403412818909|0.15637844800949097|0.06357849389314651|0.017360154539346695|0.11749844998121262|0.011600672267377377|0.009739282540977001|0.0077927871607244015|0.15115471184253693|0.017408864572644234|0.014385052025318146|0.004982707556337118|0.025819215923547745|0.6073388457298279
salinas,26,v2,0.0,0.931,0.965,0.965,4|9|11|14|19|32|33|36|39|42|53|57|70|80|82|90|95|102|105|112|151|152|156|159|180|184,0.03970913216471672|0.3858388066291809|0.14253252744674683|0.008805089630186558|0.29926615953445435|0.1354144960641861|0.5887787342071533|0.29810771346092224|0.41926223039627075|0.19922363758087158|0.0071899909526109695|0.1607743203639984|0.47078341245651245|0.010416403412818909|0.15637844800949097|0.06357849389314651|0.017360154539346695|0.11749844998121262|0.009739282540977001|0.0077927871607244015|0.15115471184253693|0.017408864572644234|0.014385052025318146|0.004982707556337118|0.025819215923547745|0.6073388457298279
salinas,25,v2,0.0,0.93,0.965,0.965,4|9|11|14|19|32|33|36|39|42|53|70|80|82|90|95|102|105|112|151|152|156|159|180|184,0.03970913216471672|0.3858388066291809|0.14253252744674683|0.008805089630186558|0.29926615953445435|0.1354144960641861|0.5887787342071533|0.29810771346092224|0.41926223039627075|0.19922363758087158|0.0071899909526109695|0.47078341245651245|0.010416403412818909|0.15637844800949097|0.06357849389314651|0.017360154539346695|0.11749844998121262|0.009739282540977001|0.0077927871607244015|0.15115471184253693|0.017408864572644234|0.014385052025318146|0.004982707556337118|0.025819215923547745|0.6073388457298279
salinas,24,v2,0.0,0.931,0.965,0.965,4|9|11|14|19|32|33|36|39|42|53|70|80|82|90|95|102|105|112|151|152|156|180|184,0.03970913216471672|0.3858388066291809|0.14253252744674683|0.008805089630186558|0.29926615953445435|0.1354144960641861|0.5887787342071533|0.29810771346092224|0.41926223039627075|0.19922363758087158|0.0071899909526109695|0.47078341245651245|0.010416403412818909|0.15637844800949097|0.06357849389314651|0.017360154539346695|0.11749844998121262|0.009739282540977001|0.0077927871607244015|0.15115471184253693|0.017408864572644234|0.014385052025318146|0.025819215923547745|0.6073388457298279
