dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,30,v2,151.396,0.723,0.712,0.683,0|2|3|4|10|11|13|15|44|45|46|47|48|49|50|51|52|54|55|62|66|69|143|155|156|166|167|168|169|170,0
indian_pines,29,v2,0.0,0.704,0.701,0.662,0|2|3|4|10|11|13|15|44|45|46|47|48|49|50|51|52|54|55|62|66|69|143|155|156|166|167|168|169,0
indian_pines,28,v2,0.0,0.695,0.691,0.651,0|2|3|4|10|11|13|15|44|45|46|47|48|49|50|51|52|54|55|66|69|143|155|156|166|167|168|169,0
indian_pines,27,v2,0.0,0.696,0.693,0.653,0|2|3|4|10|11|13|15|44|46|47|48|49|50|51|52|54|55|66|69|143|155|156|166|167|168|169,0
indian_pines,26,v2,0.0,0.696,0.679,0.653,0|2|3|4|10|11|13|15|44|47|48|49|50|51|52|54|55|66|69|143|155|156|166|167|168|169,0
indian_pines,25,v2,0.0,0.691,0.674,0.646,0|2|3|4|10|11|13|15|44|47|48|49|50|51|52|54|66|69|143|155|156|166|167|168|169,0
indian_pines,24,v2,0.0,0.683,0.663,0.638,0|2|3|4|10|11|13|15|44|47|48|49|50|51|52|54|66|69|143|155|156|166|167|169,0
indian_pines,23,v2,0.0,0.71,0.687,0.669,0|2|3|4|10|11|13|15|44|47|48|49|50|51|52|54|66|69|155|156|166|167|169,0
indian_pines,22,v2,0.0,0.704,0.681,0.662,0|2|3|4|10|13|15|44|47|48|49|50|51|52|54|66|69|155|156|166|167|169,0
indian_pines,21,v2,0.0,0.691,0.667,0.645,0|2|3|4|10|13|44|47|48|49|50|51|52|54|66|69|155|156|166|167|169,0
indian_pines,20,v2,0.0,0.68,0.647,0.634,0|2|3|4|10|13|44|47|48|49|50|51|52|54|66|69|155|156|166|167,0
indian_pines,19,v2,0.0,0.685,0.644,0.639,0|2|3|4|10|13|44|47|48|50|51|52|54|66|69|155|156|166|167,0
indian_pines,18,v2,0.0,0.664,0.643,0.615,0|2|3|4|10|13|44|47|48|50|51|52|54|66|155|156|166|167,0
indian_pines,17,v2,0.0,0.653,0.632,0.603,0|2|3|4|10|13|44|47|48|50|51|52|54|66|155|156|166,0
indian_pines,16,v2,0.0,0.654,0.65,0.604,0|3|4|10|13|44|47|48|50|51|52|54|66|155|156|166,0
indian_pines,15,v2,0.0,0.658,0.675,0.608,0|4|10|13|44|47|48|50|51|52|54|66|155|156|166,0
indian_pines,14,v2,0.0,0.668,0.682,0.62,0|4|10|13|44|48|50|51|52|54|66|155|156|166,0
indian_pines,13,v2,0.0,0.668,0.673,0.619,0|4|10|44|48|50|51|52|54|66|155|156|166,0
indian_pines,12,v2,0.0,0.622,0.597,0.565,0|4|10|44|48|50|51|52|54|155|156|166,0
indian_pines,11,v2,0.0,0.61,0.563,0.551,0|4|10|44|48|50|51|52|54|155|156,0
indian_pines,10,v2,0.0,0.603,0.556,0.544,0|4|10|44|48|50|51|52|155|156,0
indian_pines,9,v2,0.0,0.609,0.559,0.549,0|4|10|44|50|51|52|155|156,0
indian_pines,8,v2,0.0,0.577,0.498,0.514,0|4|44|50|51|52|155|156,0
indian_pines,7,v2,0.0,0.591,0.519,0.529,0|4|44|50|51|52|156,0
