dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,30,v2,145.9,0.678,0.627,0.632,0|2|3|4|10|11|13|15|44|45|46|47|48|49|50|51|52|54|55|62|66|69|143|155|156|166|167|168|169|170||0|2|4|9|10|13|41|44|45|46|47|48|49|50|51|52|54|65|66|69|75|143|155|156|166|167|168|169|174|199||0|2|3|4|10|12|14|15|41|44|45|46|47|48|49|50|51|52|54|62|64|68|75|103|155|156|166|167|168|199||0|2|5|9|13|15|42|44|45|46|47|48|49|50|51|52|54|62|64|69|75|155|156|166|167|168|170|174|198|199||0|2|3|4|5|10|12|13|44|45|46|47|48|49|50|51|52|55|66|68|69|75|103|143|155|156|166|167|168|199||0|3|10|12|13|15|44|45|46|47|48|49|50|51|52|53|54|57|67|75|103|143|155|156|166|167|168|169|170|199||0|2|3|4|10|13|15|44|45|46|47|48|50|51|52|54|62|64|66|68|69|75|103|143|155|156|166|168|170|199||0|2|3|4|9|11|15|44|46|47|48|49|50|51|52|54|55|62|64|66|68|69|75|143|155|156|164|166|167|199||0|3|4|5|9|10|11|13|15|44|45|46|47|48|50|51|52|54|55|66|68|75|143|155|156|166|168|170|198|199||0|3|4|10|13|15|44|45|46|47|48|49|50|51|52|54|55|62|64|68|69|75|143|144|155|156|166|167|168|199
indian_pines,29,v2,0.0,0.674,0.624,0.628,0|2|3|4|10|11|13|15|44|45|46|47|48|49|50|51|52|54|55|62|66|69|143|155|156|166|167|168|169||0|2|4|9|10|13|41|44|45|46|47|48|49|50|51|52|54|65|66|69|75|143|155|156|166|167|168|174|199||0|2|3|4|10|12|14|15|41|44|45|46|47|48|49|50|51|52|54|62|64|68|75|103|156|166|167|168|199||0|2|5|9|13|15|44|45|46|47|48|49|50|51|52|54|62|64|69|75|155|156|166|167|168|170|174|198|199||0|2|3|4|5|10|13|44|45|46|47|48|49|50|51|52|55|66|68|69|75|103|143|155|156|166|167|168|199||0|3|10|12|13|15|44|45|46|47|48|49|50|51|52|54|57|67|75|103|143|155|156|166|167|168|169|170|199||0|2|3|4|10|13|15|44|45|46|47|48|50|51|52|54|62|64|66|68|69|75|103|143|155|156|166|168|199||0|2|3|4|9|11|15|44|46|47|48|49|50|51|52|54|55|62|64|66|68|69|75|143|155|156|166|167|199||0|3|4|5|9|10|11|13|15|44|45|46|47|48|50|51|52|54|66|68|75|143|155|156|166|168|170|198|199||0|3|10|13|15|44|45|46|47|48|49|50|51|52|54|55|62|64|68|69|75|143|144|155|156|166|167|168|199
indian_pines,28,v2,0.0,0.669,0.621,0.622,0|2|3|4|10|11|13|15|44|45|46|47|48|49|50|51|52|54|55|66|69|143|155|156|166|167|168|169||0|2|4|9|10|13|44|45|46|47|48|49|50|51|52|54|65|66|69|75|143|155|156|166|167|168|174|199||0|2|3|4|10|12|14|15|41|44|45|46|47|48|49|50|51|52|54|62|64|68|75|103|156|166|167|199||0|2|5|9|13|15|44|45|46|47|48|50|51|52|54|62|64|69|75|155|156|166|167|168|170|174|198|199||0|2|3|4|5|10|13|44|46|47|48|49|50|51|52|55|66|68|69|75|103|143|155|156|166|167|168|199||0|3|10|12|13|15|44|46|47|48|49|50|51|52|54|57|67|75|103|143|155|156|166|167|168|169|170|199||0|2|3|4|10|15|44|45|46|47|48|50|51|52|54|62|64|66|68|69|75|103|143|155|156|166|168|199||0|2|3|4|9|15|44|46|47|48|49|50|51|52|54|55|62|64|66|68|69|75|143|155|156|166|167|199||0|3|4|5|9|10|11|13|44|45|46|47|48|50|51|52|54|66|68|75|143|155|156|166|168|170|198|199||0|3|10|13|15|45|46|47|48|49|50|51|52|54|55|62|64|68|69|75|143|144|155|156|166|167|168|199
indian_pines,27,v2,0.0,0.669,0.627,0.622,0|2|3|4|10|11|13|15|44|46|47|48|49|50|51|52|54|55|66|69|143|155|156|166|167|168|169||0|2|4|9|10|13|44|45|46|47|48|49|50|51|52|54|65|66|75|143|155|156|166|167|168|174|199||0|2|3|4|10|12|14|15|44|45|46|47|48|49|50|51|52|54|62|64|68|75|103|156|166|167|199||0|2|5|9|13|15|44|45|46|47|48|50|51|52|54|62|64|69|75|155|156|166|167|168|170|174|198||0|2|3|4|5|10|13|44|46|47|48|49|50|51|52|55|66|68|69|75|143|155|156|166|167|168|199||0|3|10|12|13|15|44|46|47|48|49|50|51|52|54|57|67|75|143|155|156|166|167|168|169|170|199||0|2|3|4|10|15|44|45|46|47|48|50|51|52|54|62|64|66|68|69|75|103|143|155|156|168|199||0|2|3|4|9|15|44|46|47|48|49|50|51|52|54|55|62|64|66|68|69|75|155|156|166|167|199||0|3|4|5|9|10|11|13|44|45|46|47|48|50|51|52|54|68|75|143|155|156|166|168|170|198|199||0|3|10|13|15|45|46|47|48|49|50|51|52|54|55|64|68|69|75|143|144|155|156|166|167|168|199
indian_pines,26,v2,0.0,0.666,0.628,0.618,0|2|3|4|10|11|13|15|44|47|48|49|50|51|52|54|55|66|69|143|155|156|166|167|168|169||0|2|4|9|10|13|44|45|46|47|48|49|50|51|52|54|66|75|143|155|156|166|167|168|174|199||0|2|3|4|10|14|15|44|45|46|47|48|49|50|51|52|54|62|64|68|75|103|156|166|167|199||0|2|9|13|15|44|45|46|47|48|50|51|52|54|62|64|69|75|155|156|166|167|168|170|174|198||0|2|3|4|5|10|13|44|46|47|48|50|51|52|55|66|68|69|75|143|155|156|166|167|168|199||0|3|10|12|13|15|44|46|47|48|49|50|51|52|54|57|75|143|155|156|166|167|168|169|170|199||0|2|3|4|10|15|44|45|46|47|48|50|51|52|54|62|64|66|68|69|75|103|143|155|156|168||0|2|3|4|9|15|44|46|47|48|49|50|51|52|54|55|64|66|68|69|75|155|156|166|167|199||0|3|4|5|9|10|11|13|44|45|46|48|50|51|52|54|68|75|143|155|156|166|168|170|198|199||0|3|10|13|15|45|46|47|48|49|50|51|52|54|55|64|69|75|143|144|155|156|166|167|168|199
indian_pines,25,v2,0.0,0.667,0.635,0.62,0|2|3|4|10|11|13|15|44|47|48|49|50|51|52|54|66|69|143|155|156|166|167|168|169||0|2|4|9|10|13|44|45|46|47|48|49|50|51|52|54|66|75|143|155|156|166|168|174|199||0|2|3|4|10|14|15|44|45|46|47|48|49|50|51|52|54|62|64|68|75|156|166|167|199||0|2|9|13|15|44|45|46|47|48|50|51|52|54|62|64|69|75|155|156|166|167|168|174|198||0|2|3|4|10|13|44|46|47|48|50|51|52|55|66|68|69|75|143|155|156|166|167|168|199||0|3|10|12|13|15|44|46|47|48|49|50|51|52|54|75|143|155|156|166|167|168|169|170|199||0|2|3|4|10|44|45|46|47|48|50|51|52|54|62|64|66|68|69|75|103|143|155|156|168||0|2|3|4|9|15|46|47|48|49|50|51|52|54|55|64|66|68|69|75|155|156|166|167|199||0|3|4|5|9|10|11|13|44|45|46|48|50|51|52|54|68|75|143|155|156|166|168|198|199||0|3|10|13|15|45|46|47|48|49|50|51|52|54|55|64|69|75|143|144|155|156|166|167|168
indian_pines,24,v2,0.0,0.667,0.631,0.62,0|2|3|4|10|11|13|15|44|47|48|49|50|51|52|54|66|69|143|155|156|166|167|169||0|2|4|9|13|44|45|46|47|48|49|50|51|52|54|66|75|143|155|156|166|168|174|199||0|3|4|10|14|15|44|45|46|47|48|49|50|51|52|54|62|64|68|75|156|166|167|199||0|2|9|13|15|44|45|46|47|48|50|51|52|54|62|64|69|75|155|156|166|167|168|198||0|2|3|4|10|13|44|46|47|48|50|51|52|55|68|69|75|143|155|156|166|167|168|199||0|3|10|12|13|15|44|46|47|48|49|50|51|52|75|143|155|156|166|167|168|169|170|199||0|2|3|4|10|44|45|46|47|48|50|51|52|54|62|66|68|69|75|103|143|155|156|168||0|2|3|4|15|46|47|48|49|50|51|52|54|55|64|66|68|69|75|155|156|166|167|199||0|3|4|5|9|10|11|13|44|45|46|48|50|51|52|54|68|75|143|155|156|166|168|199||0|3|10|13|15|45|46|47|48|50|51|52|54|55|64|69|75|143|144|155|156|166|167|168
indian_pines,23,v2,0.0,0.665,0.632,0.618,0|2|3|4|10|11|13|15|44|47|48|49|50|51|52|54|66|69|155|156|166|167|169||0|2|4|9|13|44|45|46|47|48|50|51|52|54|66|75|143|155|156|166|168|174|199||0|3|4|10|14|15|44|45|46|47|48|49|50|51|52|54|62|64|68|75|156|167|199||0|9|13|15|44|45|46|47|48|50|51|52|54|62|64|69|75|155|156|166|167|168|198||0|2|3|4|10|13|44|46|47|48|50|51|52|55|68|69|75|143|155|156|166|167|168||0|3|10|12|13|44|46|47|48|49|50|51|52|75|143|155|156|166|167|168|169|170|199||0|2|3|4|10|44|45|47|48|50|51|52|54|62|66|68|69|75|103|143|155|156|168||0|2|3|4|46|47|48|49|50|51|52|54|55|64|66|68|69|75|155|156|166|167|199||0|3|4|9|10|11|13|44|45|46|48|50|51|52|54|68|75|143|155|156|166|168|199||0|3|10|13|15|45|46|47|48|50|51|52|54|55|64|75|143|144|155|156|166|167|168
indian_pines,22,v2,0.0,0.663,0.63,0.616,0|2|3|4|10|13|15|44|47|48|49|50|51|52|54|66|69|155|156|166|167|169||0|2|4|13|44|45|46|47|48|50|51|52|54|66|75|143|155|156|166|168|174|199||0|3|4|10|14|15|44|45|46|47|48|49|50|51|52|54|62|68|75|156|167|199||0|9|13|15|44|45|47|48|50|51|52|54|62|64|69|75|155|156|166|167|168|198||0|2|3|4|10|13|46|47|48|50|51|52|55|68|69|75|143|155|156|166|167|168||0|3|10|13|44|46|47|48|49|50|51|52|75|143|155|156|166|167|168|169|170|199||0|2|3|4|10|44|45|47|48|50|51|52|62|66|68|69|75|103|143|155|156|168||0|2|3|4|46|47|48|49|50|51|52|54|55|64|66|68|75|155|156|166|167|199||0|3|4|9|10|11|13|44|45|46|48|50|52|54|68|75|143|155|156|166|168|199||0|3|10|15|45|46|47|48|50|51|52|54|55|64|75|143|144|155|156|166|167|168
indian_pines,21,v2,0.0,0.662,0.628,0.614,0|2|3|4|10|13|44|47|48|49|50|51|52|54|66|69|155|156|166|167|169||0|2|4|13|44|46|47|48|50|51|52|54|66|75|143|155|156|166|168|174|199||0|3|4|10|14|15|45|46|47|48|49|50|51|52|54|62|68|75|156|167|199||0|9|13|15|44|45|47|48|50|51|52|54|62|64|69|75|155|156|166|167|168||0|2|3|4|10|46|47|48|50|51|52|55|68|69|75|143|155|156|166|167|168||0|10|13|44|46|47|48|49|50|51|52|75|143|155|156|166|167|168|169|170|199||0|2|3|4|10|44|45|47|50|51|52|62|66|68|69|75|103|143|155|156|168||0|3|4|46|47|48|49|50|51|52|54|55|64|66|68|75|155|156|166|167|199||0|3|4|9|10|13|44|45|46|48|50|52|54|68|75|143|155|156|166|168|199||0|10|15|45|46|47|48|50|51|52|54|55|64|75|143|144|155|156|166|167|168
